combination_id,cost_level,delivery_speed,quality_level,carbon_level,alternative_id,membership_degree,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
HSC-023,MEDIUM,SLOW,MEDIUM,LOW,PLAN_C,0.56,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,854e24425385c361a6d0e78b06a6931d1d17c6669dc7f3bef05af43d7c39b0e1
HSC-023,MEDIUM,SLOW,MEDIUM,LOW,PLAN_D,0.59,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,57eb90538d80da02ef1382190c6a6bfe04434650e8ce0cff57c293a146b39e6d
HSC-024,MEDIUM,SLOW,MEDIUM,HIGH,PLAN_A,0.42,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9edebbd8fa5608d4bc11a15068e0055a25cc576f5abfa4200089377cf780dd02
HSC-024,MEDIUM,SLOW,MEDIUM,HIGH,PLAN_B,0.45,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,feb7e6931ceca04bf6794cad1c99ba271af340f5934c556a90e000dc90036901
HSC-024,MEDIUM,SLOW,MEDIUM,HIGH,PLAN_C,0.48,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c74a02078b244978841482dd0f5fb0621ce6aa0194317a34883fff13a3d8a7fc
HSC-024,MEDIUM,SLOW,MEDIUM,HIGH,PLAN_D,0.51,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0bb0288eede83b7ebe049bb7c15337c825e1705332fb4a903061feec34a11cb1
HSC-025,HIGH,FAST,HIGH,LOW,PLAN_A,0.7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d422ecd3008d57c110ac5c783babce6248226e81b9f9b7fc66e46773b7cee579
HSC-025,HIGH,FAST,HIGH,LOW,PLAN_B,0.73,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bdf26ab7b53366b1a34ca842060814c9b6fbe68dfba69f743bff7bf8e75230c0
HSC-025,HIGH,FAST,HIGH,LOW,PLAN_C,0.76,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cb78dde14c8f63aa686d67d6a7397c32d2402c0f50290ba3cf621fee5b5f5b90
HSC-025,HIGH,FAST,HIGH,LOW,PLAN_D,0.79,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ad45eee6312f928dafea1a75e299be55e051a6a4edbc7f1be57a87aa08226daf
HSC-026,HIGH,FAST,HIGH,HIGH,PLAN_A,0.62,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dda51578cb4eb4ff91359dfe2cf85ad2714449fde60a4c99d6012dd2579d7f10
HSC-026,HIGH,FAST,HIGH,HIGH,PLAN_B,0.65,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,abd255c5dc5a9d0d89c39150bcb3bea6327bff4ee2fc2ad04881ff6a1a710870
HSC-026,HIGH,FAST,HIGH,HIGH,PLAN_C,0.68,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,52555a1f66b02581b8242f9e70cdd83297171acba8d98b8f7ddbd00af1660267
HSC-026,HIGH,FAST,HIGH,HIGH,PLAN_D,0.71,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f304f57ddab2be292e4489b97b387c88f88294a5401b34a5fe205793c1ef43a0
HSC-027,HIGH,FAST,MEDIUM,LOW,PLAN_A,0.58,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9d43795d64107978e5900d88314b7e9077ee0982797721c77a6325828dee8879
HSC-027,HIGH,FAST,MEDIUM,LOW,PLAN_B,0.61,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3d2a764e993853e806334898e82e762c29ae72b00a5e4e6157a0e22eedd6b15a
HSC-027,HIGH,FAST,MEDIUM,LOW,PLAN_C,0.64,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7f3ae9362e8ac0fd4fb2623e8f830cea7f1a007f54af0ddbd7b7bd4fb541064e
HSC-027,HIGH,FAST,MEDIUM,LOW,PLAN_D,0.67,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d65980872f556b36200dacb00c926af7a6a503f1633460ef08a721e0995d8aa3
HSC-028,HIGH,FAST,MEDIUM,HIGH,PLAN_A,0.5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c69f783e790e02fc6a3192bfabbd1260701e269b93ba9038e47c1c3a01ba43d5
HSC-028,HIGH,FAST,MEDIUM,HIGH,PLAN_B,0.53,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fb6ea17e55c45228bc340eca1cfd7286c0b2b3a12220e283448ae9015e95a178
HSC-028,HIGH,FAST,MEDIUM,HIGH,PLAN_C,0.56,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ea3a36382b3100ec5d64d7d69e3f2f19d53c04795f6775a81275d252620e44f0
HSC-028,HIGH,FAST,MEDIUM,HIGH,PLAN_D,0.59,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f09676e901b544f7019fba23d3a986a31debb9ced208256a36153d3b072cbd0b
HSC-029,HIGH,NORMAL,HIGH,LOW,PLAN_A,0.6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,47e374dd646412673da7c1fe7035c4e2de7e54ceb59cfeab120fd463abcf95a5
HSC-029,HIGH,NORMAL,HIGH,LOW,PLAN_B,0.63,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7ff243a9dd0d950915d132e355f7d4c4e0760b8322067df715458e9c9af3d71a
HSC-029,HIGH,NORMAL,HIGH,LOW,PLAN_C,0.66,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,195e11c57d4a9087cda543cb5265567a8388fc89ce82a973dbf4af4b25d390b4
HSC-029,HIGH,NORMAL,HIGH,LOW,PLAN_D,0.69,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b85d35134b8940062f99391e8e70aecb10fb98eef31c310b3c16455e847b594c
HSC-030,HIGH,NORMAL,HIGH,HIGH,PLAN_A,0.52,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dba472e169690c69f55a07f15b7911327eca9701c49638b21e21e18c515d4591
HSC-030,HIGH,NORMAL,HIGH,HIGH,PLAN_B,0.55,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,111a4a96ea790a3b977c1b97075debdee2f971c64cd954fd8b3c4d2cd9efcd75
HSC-030,HIGH,NORMAL,HIGH,HIGH,PLAN_C,0.58,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1e80c5fb1be58c6ec904e5192deeec8a9b5ef9e121290581f8267e2e33b2b3f9
HSC-030,HIGH,NORMAL,HIGH,HIGH,PLAN_D,0.61,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,803b7348cc03019da630911e9d4eaa71e5f8bc26265e3bc04503005b90c33785
HSC-031,HIGH,NORMAL,MEDIUM,LOW,PLAN_A,0.48,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ee6b118b4d698d28b462e2289650aebfe7f026b6bdaa6259bacda59b50fd4561
HSC-031,HIGH,NORMAL,MEDIUM,LOW,PLAN_B,0.51,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,43688b7851412cddb2c1f598970eed758f25174c2263a6b4c2eb8bf04984ddf6
HSC-031,HIGH,NORMAL,MEDIUM,LOW,PLAN_C,0.54,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d7382bff597755ae32d57e5ff66d0301ed4af568b34d3f343eb72ad20c25a428
HSC-031,HIGH,NORMAL,MEDIUM,LOW,PLAN_D,0.57,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f494beaf491e1621e0be320a215d2f5cdba2c681afd0657b1ed4c805454caa2c
HSC-032,HIGH,NORMAL,MEDIUM,HIGH,PLAN_A,0.4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5392650d8fecd23c6329426efc9e4518c38610136bae7980dc1241e071a3f818
HSC-032,HIGH,NORMAL,MEDIUM,HIGH,PLAN_B,0.43,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d29c91e3d1190c9405addf2dc63ccd935ab3a96e0a1f8426925c832ea409aade
HSC-032,HIGH,NORMAL,MEDIUM,HIGH,PLAN_C,0.46,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fd13bb2b117d6e452f3b8f57e962114bdaecd6bd1ae5c4a91ccc187b47a06340
HSC-032,HIGH,NORMAL,MEDIUM,HIGH,PLAN_D,0.49,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f52d5bcb7cbd9f4ffaa37c47f10954e35d49e9902411a9168a649c75e09cd633
HSC-033,HIGH,SLOW,HIGH,LOW,PLAN_A,0.5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,585b3d8ee4b994e6edd0d86e613dd2d90cda8c05383dfb6f81950aa26dc3f78c
HSC-033,HIGH,SLOW,HIGH,LOW,PLAN_B,0.53,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cc5c19a8c5d18c4efcd7899f3592109fda12ebf3858f0fe2d805db44ac92b557
HSC-033,HIGH,SLOW,HIGH,LOW,PLAN_C,0.56,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9969862d6fe54d24ba5fb1bfbed07cf7bfb5fd30779dfa609c5405cd7cd0b2d2
HSC-033,HIGH,SLOW,HIGH,LOW,PLAN_D,0.59,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,69b4de5003aeffbe558d732122614f1a4fe983d312f101ec6347d05010cc8f4a
HSC-034,HIGH,SLOW,HIGH,HIGH,PLAN_A,0.42,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f397c9d196d39edf91d0251683298c1b315449c1ccfbd895f54b435cc30fd6a1
HSC-034,HIGH,SLOW,HIGH,HIGH,PLAN_B,0.45,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2de2d3cc0ff480dcb87e9ae8068c2bc42e4f1afd71cd6029e94a57ff0a4df028
HSC-034,HIGH,SLOW,HIGH,HIGH,PLAN_C,0.48,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,859f2d3454715b01abc2b8f3bba37aa803e062ed585ab3ac37b3b07f8db6e89d
HSC-034,HIGH,SLOW,HIGH,HIGH,PLAN_D,0.51,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,276f5374c3107ea2eebd8547a177c712be92044ae91d63b55a45ee481dc34e1c
HSC-035,HIGH,SLOW,MEDIUM,LOW,PLAN_A,0.38,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bed8c3b441f44d9d5e367f5bb5db34074eb8162c61981f16b9ead297334519a3
HSC-035,HIGH,SLOW,MEDIUM,LOW,PLAN_B,0.41,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4e2ce8622c62fb6e760a88aaf03b820c35a105374a24c5ac598949907cde930a
HSC-035,HIGH,SLOW,MEDIUM,LOW,PLAN_C,0.44,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e8fa2cd8726657900af520096e50d9ea125dcfab488e22d6de28f3f02d2665d7
HSC-035,HIGH,SLOW,MEDIUM,LOW,PLAN_D,0.47,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f8647d42221fb6fa8c183a635fec1df68426b424e216efed9ec3e1a3e0fee432
HSC-036,HIGH,SLOW,MEDIUM,HIGH,PLAN_A,0.3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a55d59f0266b4de60d8f3b60b2c1094f129590eec45f07b4a81643d56f9d7db4
HSC-036,HIGH,SLOW,MEDIUM,HIGH,PLAN_B,0.33,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cfe524b68c187dd33215b2b74790003d6f1110e6cac3a7c901309ad68dc4caea
HSC-036,HIGH,SLOW,MEDIUM,HIGH,PLAN_C,0.36,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3d35d66b7919b83d18ac324994fcaf63bef0777a9b80750cfcfbe343c696e783
HSC-036,HIGH,SLOW,MEDIUM,HIGH,PLAN_D,0.39,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,99231447c6e0410c886f39c4b1665d5b71234a06cc5fca10523215ffbdd3d80e
