synthetic_respondent_id,question_order,response_a_yes,response_b_yes,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
Q-0273,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e3a35f4a681a8498b5e913e99bb2fe3c3cf0aa0f67d3b2f8069cb45603911a1c
Q-0274,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d2c13640405e5115287f6aa01673aebee14aa781433f5fdd140d067cbff8b0f2
Q-0275,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3ffdbc2551577bc5f85b428f94fa32da934857dbd97f3db8f4146b75ebbf919d
Q-0276,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1527df0f751cf0392cb9340f9885afce77fadb610fa5883c2b9336b5dc4a53f9
Q-0277,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,df3e9fdec32d75963cceb4ec68805042f0414894e2ded30aa1cbadb152441d1d
Q-0278,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b5111ecf5cfd8fa0ec7b713298f311997a0b7432ed14ceb81d00631e607ecfa2
Q-0279,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b46bf947d7e68e1b9b2421defa7a6a2866f335693d706a25493c99e46e2627bf
Q-0280,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dd4f3fac886087e49f26b9617f2d144f819dd44a5c445f5aff38da263a233eed
Q-0281,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,22a0bf3f50c53509037958569ba0a2745e45b4caa531e469dba260ddd43205c3
Q-0282,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fcaae33cab1e7d0949ea05aeba372490c30542804c4135934a72cd23ac78803a
Q-0283,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6ca2aa3bb1acb1125e84135fbdc9616a64e03c10e410e1753972a9a0dc9d44f0
Q-0284,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b3cf447f6b5c8c314eb7bc9a657b295a68928adce31ae77545500edb4d2e8fdb
Q-0285,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2abcc00db09809607b9b024c68a7739f9fec20eed17d1c25cab95158e707923f
Q-0286,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b4f9254ceaa339e0228df89a0bcab2346788924e60e25df16a17e25b16c35dc3
Q-0287,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,37e3e6103360584271a393adb7666905d47c1f1975288c8c99dee675f0374f34
Q-0288,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e6e2073f5908d2b3fcc2dfae25194cd98137f50fb93f7aa68192b8c1bc8e90f7
Q-0289,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,78b74217d867cf1ac2fd9195283dbf1f69b9c3b019fcdc7cefbd780bdb8e3340
Q-0290,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ec7e3e0e8844444da25787d845daf074c4bc03d6a4d114e699d2f0011d8adba8
Q-0291,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dd89c16ffdaeebc466b8f4c51a38169afe8d99815c29b9238b9fa4bc6826df16
Q-0292,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d36894678715d8c1c0e1f096ca28f99179cac4c96251774af78c2ecc5c83f620
Q-0293,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dede536388b5c2f6ab734b0d8b81133c5c5f340a798903f3fdc084e13d8d3bff
Q-0294,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e0b8a79982834ca7289796a49bd9175752fd30676fb574366ca17e8402c6fe3f
Q-0295,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1c0c829de00720ebcda066887a0326f0089d8bb306e3592f9804978945026917
Q-0296,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c62016a1b04e76e1714f007568db3be2637f5351896d1d647aa403935cf1d0c0
Q-0297,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d7f0c733912b821e2788c40befb681952070dac5f989d18e61287f4241e8c119
Q-0298,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a0fe0637d3df4a15b866fec52af0e9d764d595f67ad66a592f9368f2a482af95
Q-0299,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9cf0c7d2852536857034de0e57a45d025e1d2ec6ba1f4c2236312b9ccc481eb5
Q-0300,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fb4dffe29e40db4d3c428522452d461a9cd10ca5ab977d1ff62be0f456521a7a
Q-0301,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,962f0394b6e94815d22fe80cc8abdd52a1926545602b813e223d768de117900c
Q-0302,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,75525787cf634f0dc26067b58ace8385feadd75664ddee94115d8f17d6b8cf86
Q-0303,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b7bcfb38986e7a837612087f2427903415217360572a77ea6f22008933989e5f
Q-0304,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bd000246357724523de5a5f3ab34cc9fb65d31453414e5e14715e13fd4ed1c37
Q-0305,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9ee42cdc153505bee6b24e2c959a03ab521b0516fe6fed70007820ad058aa08d
Q-0306,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1c2541a427f9e7e03e3d977c22be96a8330fa2cab85e398c4612f60315eb87e7
Q-0307,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1dca6cbe3012fdbe2aebcea794f4ca2a916f97adbd8ea6fd0cad909767c35e73
Q-0308,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0727e68a630ae9b96082bb9b67dda7e2ebde07a669e137ac4e5032ee78831ebe
Q-0309,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dfcd3bdb22f103e2b168e30053620de88fd252c7a9c779a14d9019d253eb77a0
Q-0310,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9796c2d7308f8ce4da71c5f7183e8aeaeeb5a554dcb4bd36e05c1e0a5de9deec
Q-0311,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,27db00272dd0cdac6fbd66da2657e667b244de7f22c459679b604e1326171a02
Q-0312,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7b778df0c3ebf63844557d61e5ed374c79217d861fba32c2ffcd616c7e612e1d
Q-0313,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2b4c3af111a7e1dd12d3e57f4918fc3a4a312003cbc5ccb0e78860700fb75d6c
Q-0314,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8ec41498670cd693fe0221d60a16616f42cd164a5c0b6bbdfdf10233fdf5ef67
Q-0315,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,88544569ce05d723f71ed934d00d2e6be3d5e8f43153cb8ce5955070eece52d0
Q-0316,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,06143372dc5833cfb6f7a27618eedc0d8e4a20e23e94fe999bf585b50c7de10a
Q-0317,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,47cd0cfa531b4f322985c3f1227b20258878277645a5c9e7f76fe72341af4440
Q-0318,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,805e8818a234039ebfca69f572b01f3c7da1f6f16af8c6937f63be204b7e62b5
Q-0319,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4c328e5d6ca3c3a97a5922a609d91ff89e19bb6187dbdce3599915e12a0d9b0c
Q-0320,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1e7863c947e2400952561a37b097c351f7a52bee418dcc1872e9f0b6df00f644
Q-0321,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5a91b9f0182a098c856b8bb6506e7156e2c66ab7e87a77e5d4f82fae0337907f
Q-0322,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e2ffd7db0c42497e02d58a9d2094f0d47844923d4cda15b911c49d25bb62d2af
Q-0323,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d1632d8b5637574c79caf52ffba5948f27dbc5587a75c270883c8ec2182e61df
Q-0324,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,880854d8acad853f090f235aa0f93e7f4afe8c790665cfecff7d143d00e884d6
Q-0325,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,22054726dfb9ea7dfb179e22cc3b30c9e40ea7bbfa5765a9eef7c692dd748fe7
Q-0326,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6374b30909b12e88344b1e1d6aa778c0499e9376156fb4c9e607ebe3653dc5e0
Q-0327,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f761b5e5b256f91bde70d78ebdd3ad4fb2e2b10e84a512e292db9fcfbb1e34c2
Q-0328,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7ee15aa00077529175c623f8cc2e32eba140203855162d20013a74d5e42d1142
Q-0329,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,65a1a5a43e76727de394b37b8ba74a4f0a78bf39746961c35329d0f0f2a64e90
Q-0330,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b9cb4d7496a6d3e6a78d144dcc63c5d2d8e552b6975b532e63977384e98460bb
Q-0331,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0b63919581288eaeba57fe5962e20fa1994d0db647986ecb389a013e3ed4a812
Q-0332,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,82f71638b78e351e24cda473dc112d502f371796227bc1f083c5e3b1c31cf331
Q-0333,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,65d7ab18ecae5d94b24eb51481e93f41ee7874d6e248b63a622cf60e48fa6b88
Q-0334,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,888d4e429695c1a57004b5e6e07e6f44059fcbe8e56fddd2530ed55ac1514c81
Q-0335,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e9284d49da48d23d884b3150df3fbbd788ef685163961f743f96a819d6329266
Q-0336,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4f822a9fb975644846636c2961dbf400bc8e6ab787f435a40eb6cee35d3ccbf1
Q-0337,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,556a2d8720691f7ef1db9b28a6332b1ba62ad556c4e8d4210387a6eb1615ddeb
Q-0338,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3aada8cacb1cc85701d6abd3cdf73470b5931fd62ec0550a14714cdfede912db
Q-0339,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8b566803aa8863c884785297b42120f99a599fafcc2879a8360a98b4046effc4
Q-0340,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0a0354481a02996ca5cb33b8ad2f78e1959cf9a23f521fa3954a4d1eca1974e0
Q-0341,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1ea51eb835f508bfd26987726997fb1576da3ea66b99b4846a2e5f3c6960ea1c
Q-0342,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b7bde8491eef9e3ecdcdd3c623e8ab569bb1621039c0fd97beab03983b48e9a6
Q-0343,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,03ec6f03978b1127951eb63da8ca3eafb20bb93cec2ce5ab29d62c919a84915f
Q-0344,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bf4db1b134f97b44b394982798fde2f0c0f48ffe67498ef7037879b27d4881c4
Q-0345,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a5fccdc6a21b303a800d8a00cb7ccf7588f6cf8f584119b3a1a471cebfac3676
Q-0346,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9c5769a691c6206972071611e2dfa1ae053e01e43dde71d3ecce9fb4821c2588
Q-0347,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d8ee06f2c5dac3df84068634e09db5e8c71e1ff0c8bff097f9113af9d2acca14
Q-0348,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a02237562d3206fd6304795bcb977b7011a73eefeb6a8999002c0a8f54211113
Q-0349,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7c0fd67273164c4e8b058c9872e7ed2675a52ff128998ecbc91f107ca033f2f9
Q-0350,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fab16aed61536a8fe437c3665012a8a5e30c1fa7b05c429417bc56e336a53846
Q-0351,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5004e058f13bf379672803362fe75f65ee209796ce1204b2096a6892dc607d69
Q-0352,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,753f7148aeb4f9b770469f432195db80492a54b7b6999306887fd2200103c30b
Q-0353,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d9453255c3b739fcca8b0c8cb8b76fa8e9dcc7b1ce3f02de1ab577399c65b258
Q-0354,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cd114b52cff5ea96bf33d2dfaa9b3a552e1a367ace116d738a13b5ed912b3830
Q-0355,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0b44d094d82a9488627a9e3523f064ffbc5b4e8821f4c0184edd153c0b0cf60e
Q-0356,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,50d93b9d65bf7be8a997d72711d62a3e7047a02168b631485e5d5cd5c9c321d4
Q-0357,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,adf2fc0a2b7f701e41fbb520bcc4a557a472adb0f1e673b6fded561235b11193
Q-0358,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cf1f4a82c54ee4138bd3be1871412abc400e6398883d9a7d7480d4c111215187
Q-0359,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a0af0c1fa75f8a4c8a40f6515ac2273b178736211728b24f15611a95240a8d49
Q-0360,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9771772d6ef9edc777685dfed03b3bb3869176331d82bc3476b7a95db5b57886
Q-0361,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e76ab645e17bd74b6e179a3f3705805c7fdbf3adb5473fd911657a933f0b651a
Q-0362,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3ff89b59c8ef54e52b0d54474fb74623f99fed0d5e0982b636bba2e93f953654
Q-0363,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0b4cd7ab1ced577fde8e5b2b64054e784d3d42c8c25e3d3c0719674a0998e130
Q-0364,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,36f9c92c939e1c75bc6fa47867e084443816f9467a27bfca334e4bfa3f096fae
Q-0365,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5a2a69994c4ba0022531d73b22516a1179da5e7fc866bfa0f3d59b3f5630999a
Q-0366,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,db9907eb9fab98c865e517fdcfec32e175c3e7595ca1de193236247329db5283
Q-0367,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,856480aa7ed53128602d66fbfc209d26de5bdad65af42a1b735776bf9d7bcf65
Q-0368,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,06041e2b74d6c1c23f47f3dce80f9ba6ab56e80d34e08bf4ac975cbd37588bd9
Q-0369,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,758931a9965b885ac6ea602518764425e4d41f3a20ef115eb480cd4a4d1ee34e
Q-0370,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9caf753662fc28f0d49f2a9b404986d339142a70a86a3755c4ba2460fd5a5988
Q-0371,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,79bd170e41a72890549217946cc46da3f6e11fbf6e260dfac58a1adfbb1ebe01
Q-0372,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0405aba698d09ff1145d2996aaa41879057e716d682038474f8408d1ead39c65
Q-0373,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cb6c4c441a7ee5c1826fa5ef2b1476a0ac0dd51f4f617fc8a58117e7e141c02d
Q-0374,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,72a52cac4cbb4a141118b0c27e00366e10da01e63a09297571eadc42a0843b2c
Q-0375,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2dd793359081bfc04c2315d895e623cb55bf6e3596c3f09d4dfc2829eea5bcc8
Q-0376,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,48b9dbfea39bfd16773f1d383ce65c90ee8922d8055c46757f860816810b42ae
Q-0377,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,C-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7f79d82392ed1f9688fde59d7047a6004737785048c193a83c74832065689689
