expert_id,scenario_id,severity_score,picture_positive,picture_neutral,picture_negative,hesitant_memberships_json,type2_lower_membership,type2_upper_membership,pythagorean_membership,pythagorean_nonmembership,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
EXP-04,ESC-04,0.127247,0.748192,0.142722,0.109086,"[0.043951, 0.127247, 0.210544]",0.0,0.29384,0.127247,0.991871,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ac3b47bbc657c6def7ff1b3136c0381ceac96e8700c91d17125beba22eabc99a
EXP-04,ESC-05,0.011944,0.804315,0.185962,0.009723,"[0.0, 0.011944, 0.107633]",0.0,0.203321,0.011944,0.999929,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bf73a033e6a607eb1dcecdf0c35bac015fdfbfdc0bcfcdc95051bbe18ae66e0a
EXP-04,ESC-06,0.3756,0.51453,0.175961,0.309509,"[0.282893, 0.3756, 0.468307]",0.190186,0.561014,0.3756,0.926782,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,27386088bef45c9ff1daad2f1577f84632ab7728c673f94d556c4a4d1326d18a
EXP-04,ESC-07,0.559265,0.361569,0.179623,0.458808,"[0.465475, 0.559265, 0.653055]",0.371684,0.746846,0.559265,0.828989,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5db6fd01a5aac77b7694552640112f5e63b5f1b3ce6c1e164a761c1bab9dd4ca
EXP-04,ESC-08,0.175978,0.69159,0.160715,0.147695,"[0.08768, 0.175978, 0.264276]",0.0,0.352574,0.175978,0.984394,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d75ac178178f062586d49c581448693768c1cc8f2b925648c210ff3838b89723
EXP-04,ESC-09,0.327489,0.576064,0.143414,0.280522,"[0.244004, 0.327489, 0.410974]",0.160519,0.494459,0.327489,0.944855,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3067b88956ce83bc6bf6d6e58cc306a6e36742a5a78e53a8c61fca991a9bf3bb
EXP-04,ESC-10,0.169454,0.683248,0.177351,0.139401,"[0.076337, 0.169454, 0.262571]",0.0,0.355688,0.169454,0.985538,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,39aa4a266180035214f54d9337ec21138ea548c30b9f1fc86d0e08d1caa15291
EXP-04,ESC-11,0.330862,0.589906,0.118408,0.291686,"[0.254, 0.330862, 0.407725]",0.177138,0.484587,0.330862,0.943679,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ff7180eb85ca41620f5fc0231df2c62c79525c9fd1a1ea103be1e346dcc1f2d3
EXP-04,ESC-12,0.489994,0.443867,0.129683,0.42645,"[0.410193, 0.489994, 0.569795]",0.330391,0.649597,0.489994,0.871726,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b3cce6ba50210294c1dee0b420340cabf0e0d9e20b86e47a8f4cf732f56cd76c
EXP-04,ESC-13,0.457333,0.449066,0.172482,0.378451,"[0.365647, 0.457333, 0.54902]",0.27396,0.640706,0.457333,0.889295,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4add49d512fbfc1c3ec9f4cfd30b8a5be65eb87640006d071d34753e1805c673
EXP-04,ESC-14,0.591801,0.353315,0.134455,0.51223,"[0.510733, 0.591801, 0.672869]",0.429664,0.753938,0.591801,0.806084,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bc6f814bd6494212eeb192d2defba54b47cb31ed5c6a320a7af58b0b776642d7
EXP-04,ESC-15,0.607403,0.34053,0.132622,0.526848,"[0.526823, 0.607403, 0.687983]",0.446243,0.768563,0.607403,0.794394,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c885b4731b070fe448aa208c55074d04648ae05aba70afcec70aaae245b3ecb5
EXP-04,ESC-16,0.488453,0.440477,0.138931,0.420592,"[0.406183, 0.488453, 0.570722]",0.323914,0.652992,0.488453,0.87259,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d14348618e00510fc2f9c6ffcea6b4c2d6e74c21c4260037ca46a51cc3e7e00e
EXP-04,ESC-17,0.835474,0.137136,0.166477,0.696387,"[0.745529, 0.835474, 0.925419]",0.655583,1.0,0.835474,0.54953,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,226ed49e5405f470bd0898641516325298688b0da1123ba53253cdd84cfbcf63
EXP-04,ESC-18,0.540002,0.407956,0.113135,0.478909,"[0.464489, 0.540002, 0.615516]",0.388976,0.691029,0.540002,0.841664,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cfcdd4579a412037307d9ef90b3d370c9aca9c69a4d37318f60f0cd0de36681a
EXP-04,ESC-19,0.809399,0.158727,0.16723,0.674043,"[0.719237, 0.809399, 0.899561]",0.629074,0.989724,0.809399,0.587259,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1bc7f14f939ba3037c1dd6f17f96cd0395b3bcf6fd70a832ea257a9a32e78d5e
EXP-04,ESC-20,0.663364,0.293491,0.128164,0.578345,"[0.583963, 0.663364, 0.742765]",0.504562,0.822166,0.663364,0.748297,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7a9fb1a326e64ba7770000b5e5bb87399b3e45a0cb9748ceae879b5f1673e1fc
EXP-04,ESC-21,0.831903,0.142563,0.151898,0.705539,"[0.746082, 0.831903, 0.917724]",0.660262,1.0,0.831903,0.554921,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,187658627e4f371e148d4c7c0e044883c9a398ab564c51a5224065fec49b5d0c
EXP-04,ESC-22,0.765106,0.197528,0.159073,0.643399,"[0.677274, 0.765106, 0.852939]",0.589441,0.940772,0.765106,0.643904,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,366c848245a6870b114b1ba40c78047ff110ddb8a8668c9d3b103e361b0fb742
EXP-04,ESC-23,0.728327,0.239096,0.119913,0.640991,"[0.651077, 0.728327, 0.805577]",0.573827,0.882827,0.728327,0.68523,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0a9d515dc7d338814ccea66b559fe2fdab42ecd96cd46a19b7a3a1a20dde6d1c
EXP-04,ESC-24,0.755919,0.198908,0.185074,0.616018,"[0.660498, 0.755919, 0.85134]",0.565077,0.946761,0.755919,0.654665,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e40b52b681f430a07061ce586c83b1cf43b9443c5f932d82e085e7d6e81eaf91
EXP-05,ESC-01,0.01547,0.849421,0.137232,0.013347,"[0.0, 0.01547, 0.097282]",0.0,0.179094,0.01547,0.99988,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a96bfc547d56328298ed5635d8084b83339ae3850ab7aa2f7ce17ed39ee21e72
EXP-05,ESC-02,0.171203,0.671862,0.189352,0.138785,"[0.074487, 0.171203, 0.267919]",0.0,0.364636,0.171203,0.985236,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,58e8a1ae57e30348da9c1ebdd70cfa89a52da3c35c2d29007b1028ca4f51b6fd
EXP-05,ESC-03,0.044856,0.810675,0.151253,0.038072,"[0.0, 0.044856, 0.130498]",0.0,0.216139,0.044856,0.998993,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,62346ae3a8c6fad3cdcd9149189f6f76f1c7f66239b5b6cc95b271dbbac36ff3
EXP-05,ESC-04,0.178179,0.709188,0.137054,0.153759,"[0.096415, 0.178179, 0.259943]",0.014651,0.341707,0.178179,0.983998,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b10c445bd58a779b9e5d2cbf9d87296d73414730814891d7799e954b6418e971
EXP-05,ESC-05,0.289429,0.581265,0.181975,0.23676,"[0.194938, 0.289429, 0.38392]",0.100446,0.478412,0.289429,0.957199,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3b21ae1004dad5c5a3b5a37d04227f6142f43a1c74c700a5b306f840cf8e0c29
EXP-05,ESC-06,0.265645,0.608341,0.171598,0.220061,"[0.174217, 0.265645, 0.357074]",0.082788,0.448503,0.265645,0.964071,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0dff8dd55bb90676e6a3606267890bcad62dcb195c6002ec3721d3714d47a2a9
EXP-05,ESC-07,0.29108,0.584576,0.175399,0.240025,"[0.198539, 0.29108, 0.383622]",0.105997,0.476163,0.29108,0.956699,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,860b9965c6aac5661f066d8735bb700da24d752384c2ec962ed7f215f84b7890
EXP-05,ESC-08,0.372621,0.529656,0.155765,0.31458,"[0.28572, 0.372621, 0.459521]",0.198819,0.546422,0.372621,0.927984,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0daa7d62e14913d7e5496e0478546a6b1c433f69a7a1bbef050c5ced16a240ac
EXP-05,ESC-09,0.225635,0.667678,0.137773,0.194549,"[0.143678, 0.225635, 0.307593]",0.06172,0.38955,0.225635,0.974212,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,618ac6d66a532a4a6a85b1cc791133a8269d3d9cfecdd8f820e4dcd56543a874
EXP-05,ESC-10,0.496345,0.416503,0.173041,0.410457,"[0.404495, 0.496345, 0.588195]",0.312645,0.680044,0.496345,0.868126,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,784f893c579645d47efdd563121827b31ad360aa39373bf1abf1b8c2e2aeba17
EXP-05,ESC-11,0.363669,0.565236,0.111727,0.323037,"[0.288513, 0.363669, 0.438825]",0.213357,0.513981,0.363669,0.931528,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,64271a0ebceaa2c77e6d4c07424bc36310e0b3e03d57d947015d6246a2d7c770
EXP-05,ESC-12,0.54469,0.39909,0.123477,0.477433,"[0.466515, 0.54469, 0.622864]",0.388341,0.701038,0.54469,0.838638,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7d17eb6b72626478678210d8c4cb6aab0ac60022e78c1bd800f79637a12db490
EXP-05,ESC-13,0.409436,0.491357,0.167987,0.340656,"[0.319055, 0.409436, 0.499817]",0.228674,0.590198,0.409436,0.912339,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3133a56a9b0d31e5123a6878395cf57a22ca7d9988715ada0a02194a7fa1476a
EXP-05,ESC-14,0.415221,0.509666,0.128448,0.361887,"[0.335745, 0.415221, 0.494697]",0.25627,0.574172,0.415221,0.909721,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1204e2d70c995141bb50e655351a7a1078265b10d37c855c6ebdd88931379214
EXP-05,ESC-15,0.510437,0.427615,0.126539,0.445846,"[0.431462, 0.510437, 0.589411]",0.352488,0.668385,0.510437,0.859915,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,433664e5677304d71e1cbff6903c946bd20c9e24bbf0636d7bef9eb200479899
EXP-05,ESC-16,0.45736,0.47041,0.133108,0.396482,"[0.376651, 0.45736, 0.538069]",0.295942,0.618778,0.45736,0.889282,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2aa07797ecb817c0410752417e8a445cb8003e61c78903c1d19c6a20d7766eaa
EXP-05,ESC-17,0.814447,0.155539,0.161751,0.68271,"[0.725855, 0.814447, 0.90304]",0.637262,0.991632,0.814447,0.580237,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7d0ff5f70e7baa84c6d88aa586715ebc5a09bbaadea2aa3fa8f0092a63f35442
EXP-05,ESC-18,0.636065,0.325275,0.106227,0.568498,"[0.562295, 0.636065, 0.709836]",0.488524,0.783606,0.636065,0.771635,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2709042e3733bd8ca57aa6846e5dd12f9fd8f813a084f13f872b6eef4b02ad00
EXP-05,ESC-19,0.550719,0.376258,0.162533,0.461209,"[0.461904, 0.550719, 0.639535]",0.373088,0.72835,0.550719,0.834691,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e4694cc9e1337b1b62122efbe98161bf3dedf6c12c2d4d0b89b29a210779d678
EXP-05,ESC-20,0.669853,0.289904,0.121895,0.588201,"[0.592089, 0.669853, 0.747616]",0.514326,0.825379,0.669853,0.742494,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,56dd44a61aa2c6c21c7785813ddfc5ae47512ccc7739510bd86e5e692ba5f3a5
EXP-05,ESC-21,0.991623,0.007149,0.146599,0.846252,"[0.907267, 0.991623, 1.0]",0.82291,1.0,0.991623,0.129163,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f33c12fcab481157825cbac7cb09daa9fc7a68ba33a0f2eeacf00c507d4b7231
EXP-05,ESC-22,0.78597,0.181057,0.154058,0.664885,"[0.699547, 0.78597, 0.872392]",0.613124,0.958815,0.78597,0.618265,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,67e38600ce78e11b54e1da069aac07f5510c0d5046949c2a9f23b53bbee50336
EXP-05,ESC-23,0.821946,0.157881,0.113295,0.728823,"[0.746392, 0.821946, 0.8975]",0.670837,0.973054,0.821946,0.569566,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,eb84c249c97d90e8a990ac2b5c73a10d475f95eacc40df0222fa4f79c9f1be82
EXP-05,ESC-24,1.0,0.0,0.181054,0.818946,"[0.905784, 1.0, 1.0]",0.811567,1.0,1.0,0.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7e790dfd112dbc175d3b81aae4f73cb3b104a1813e3c96c06d659937cc829c26
EXP-06,ESC-01,0.031941,0.840765,0.131495,0.027741,"[0.0, 0.031941, 0.112221]",0.0,0.192502,0.031941,0.99949,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,38a9f1724421a5f57d33170f58c609f4235ff6c45eb53eb3a95a9833ab65321e
EXP-06,ESC-02,0.137865,0.70213,0.185592,0.112278,"[0.042288, 0.137865, 0.233442]",0.0,0.329019,0.137865,0.990451,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8c805e3878f44a684d1aae46fbc302c6b0700882be24fa4445a22ba3d22fe5cb
EXP-06,ESC-03,0.136264,0.73757,0.146069,0.11636,"[0.052053, 0.136264, 0.220475]",0.0,0.304686,0.136264,0.990672,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,732d92b229a043ec3b89aef11be7dc387c8e6827ac93fd06aa0e50ae4f88405f
EXP-06,ESC-04,0.245859,0.655115,0.131309,0.213575,"[0.165627, 0.245859, 0.32609]",0.085396,0.406322,0.245859,0.969306,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,36bb6c9d6a62742cc82d2e591a207c50871a62d752529a82298f636a03a2ff4d
EXP-06,ESC-05,0.108414,0.73293,0.177948,0.089122,"[0.01512, 0.108414, 0.201707]",0.0,0.295001,0.108414,0.994106,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fbe687b75f6fe3fe182ade393bd92ccd18b63706bf79333f161582b07297797d
EXP-06,ESC-06,0.155573,0.703248,0.167189,0.129563,"[0.065422, 0.155573, 0.245723]",0.0,0.335874,0.155573,0.987824,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,51cadad1390b9636208312488baa66c0dd3cda47e06324cf8a5f8d692455c8d2
EXP-06,ESC-07,0.313645,0.568898,0.171131,0.259971,"[0.222353, 0.313645, 0.404938]",0.13106,0.496231,0.313645,0.94954,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2e675ceb5f04698e22b8f75b32b1af0c6e20e7487ff0c36f37e57ab1e35518f8
EXP-06,ESC-08,0.280286,0.611214,0.150755,0.238031,"[0.194782, 0.280286, 0.365789]",0.109279,0.451292,0.280286,0.959917,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2a1afec0211f461f0b1e9ab9dd3eef23b072d9d5bc4bcdbed531d680bc6cea58
EXP-06,ESC-09,0.360184,0.555324,0.132058,0.312619,"[0.279754, 0.360184, 0.440614]",0.199324,0.521044,0.360184,0.932881,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c73ae45a8677b3d348037c069d6c84066a962746ed4617d57500346afabe624d
EXP-06,ESC-10,0.307644,0.575566,0.168685,0.255749,"[0.217061, 0.307644, 0.398227]",0.126479,0.48881,0.307644,0.951501,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,59b55d8ce064b0cf83912f9228401c588e0038a6de9d8dcc851b5281de782cc3
EXP-06,ESC-11,0.437999,0.503023,0.104943,0.392034,"[0.364549, 0.437999, 0.511448]",0.2911,0.584898,0.437999,0.898976,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1198bbb8acf1bdbbe4cca6c3579c511e2de83ef0bee8a3605cf65396ea298d2e
EXP-06,ESC-12,0.406242,0.52418,0.117183,0.358638,"[0.329695, 0.406242, 0.48279]",0.253147,0.559337,0.406242,0.913765,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3bccf43f6d91f0b3ae93eaa858264bdeec1577ba769c43910d1ee43218d2d3c2
EXP-06,ESC-13,0.327779,0.562351,0.163443,0.274206,"[0.238704, 0.327779, 0.416854]",0.149629,0.505929,0.327779,0.944754,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b3638cab9a201695ab0874000f25e05ba8ec69fa209f478b9b290bba10cf66f3
EXP-06,ESC-14,0.624233,0.32979,0.122356,0.547854,"[0.54635, 0.624233, 0.702116]",0.468467,0.779999,0.624233,0.781238,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,47305f3fb4d46cdbeac5de7a768de8de70eee2aa57bcc612683812f9ef7e7b36
EXP-06,ESC-15,0.502645,0.437488,0.120369,0.442142,"[0.425277, 0.502645, 0.580014]",0.347909,0.657382,0.502645,0.864493,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,17aa51d1083ef0eb5552bf9a125419dc00bedd2b62e26658ad0df7065bdd7e51
EXP-06,ESC-16,0.589744,0.358069,0.127205,0.514726,"[0.510595, 0.589744, 0.668893]",0.431446,0.748042,0.589744,0.80759,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,326947a589e91746f858d99c11411728ac25b6b79651326d5c60d3b8b10290db
EXP-06,ESC-17,0.748731,0.211827,0.156971,0.631202,"[0.661491, 0.748731, 0.835971]",0.574251,0.92321,0.748731,0.662874,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f0648d2c255c6afd9a41feadc82c38d8db7ac9b83e4f65598011484e6f69502d
EXP-06,ESC-18,0.73682,0.23707,0.099211,0.663719,"[0.664792, 0.73682, 0.808847]",0.592765,0.880875,0.73682,0.676089,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c8d2685c1f2e1eed2eb9402f09e85509a9d05b2141b7138fec4ffd65c376f327
EXP-06,ESC-19,0.885144,0.096734,0.157783,0.745483,"[0.797676, 0.885144, 0.972613]",0.710207,1.0,0.885144,0.465317,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2ca9a5e58d86e8e1089e472add4fb77dad4d30fa0e1d5adc4e455392c8b61f5f
EXP-06,ESC-20,0.693163,0.271387,0.115535,0.613079,"[0.617038, 0.693163, 0.769288]",0.540912,0.845414,0.693163,0.720781,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,608aa781221cee70771226a5808533b04939572c1ccc4f8758a4f2a3e73a7d10
EXP-06,ESC-21,0.888112,0.096086,0.141233,0.762681,"[0.80522, 0.888112, 0.971004]",0.722328,1.0,0.888112,0.459627,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a42bf5d70661e8c9d59a2e114bac0b5da10919d07161dfd2f55368da143e471f
EXP-06,ESC-22,0.85846,0.120453,0.148983,0.730564,"[0.773447, 0.85846, 0.943473]",0.688434,1.0,0.85846,0.51288,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,743353362c7b376017b9ded729373ce9a9764effaaade1df896fce0e73b3398d
EXP-06,ESC-23,0.870031,0.116117,0.106578,0.777306,"[0.796173, 0.870031, 0.94389]",0.722315,1.0,0.870031,0.492996,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c1da45ffdf1d63acb80bba5f11aebc4fd58960c167dd0584b797ee2c059bf035
EXP-06,ESC-24,0.788317,0.174217,0.176993,0.64879,"[0.695305, 0.788317, 0.881328]",0.602294,0.97434,0.788317,0.61527,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3d7c84394bc84d42b1952c1580a8147b013f70d9f8aed004255590057fa538f5
EXP-07,ESC-01,0.123898,0.765992,0.125681,0.108327,"[0.045149, 0.123898, 0.202648]",0.0,0.281397,0.123898,0.992295,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9863fb6b4ffb240331f6bf4088fd43c781c0f261bdbf14d3de12ceca41800f3d
EXP-07,ESC-02,0.053887,0.774112,0.181797,0.044091,"[0.0, 0.053887, 0.148325]",0.0,0.242763,0.053887,0.998547,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c54e8b2ac525396c759e2fd6811e1d451fe4ec0d95b0e9976dd9ae93044a1799
EXP-07,ESC-03,0.0,0.859178,0.140822,0.0,"[0.0, 0.0, 0.082781]",0.0,0.165561,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,52b510c4d20c752f5bffb883b9f93c95b6f29fa000bbd962e11308e8a6a01051
EXP-07,ESC-04,0.19738,0.701901,0.125488,0.172611,"[0.118681, 0.19738, 0.276079]",0.039982,0.354778,0.19738,0.980327,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bd58e4ebf83d4edb2b378fd551d6743f05022b932ef8c9c0ebca2afb775f6ae3
EXP-07,ESC-05,0.316894,0.564326,0.173882,0.261792,"[0.224798, 0.316894, 0.40899]",0.132702,0.501087,0.316894,0.948461,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,aa4ac291276a78f00a39d4f05f05abbf06531d0613a253f07242e3f462373a97
EXP-07,ESC-06,0.162045,0.701592,0.162733,0.135675,"[0.073173, 0.162045, 0.250918]",0.0,0.33979,0.162045,0.986783,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,90280635b45194d0b57a051d2c9fa66d96fff908f5f7ea162fe7cade33f9cd3a
