expert_id,scenario_id,p_green,p_yellow,p_amber,p_red,probability_sum,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
EXP-04,ESC-22,5.9e-05,0.01797,0.388235,0.593736,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8c3dbe2b911c75ea002a81a8880d7ad98277e89ed89d74077fbf85e58bebdb25
EXP-04,ESC-23,5.4e-05,0.022794,0.478809,0.498343,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c5a0ee4532facaaff443426b7f9a17bf949294dc366afa123f33b479966b2582
EXP-04,ESC-24,0.000155,0.026978,0.413883,0.558984,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f08f09cd0cb94bc6ce085e8f76ab134643d1af790655c9ea0d053f47d540fe0c
EXP-05,ESC-01,0.915068,0.084477,0.000454,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cd4cc83a3c09ec24beeb6927d501cbad80082b59d27e215b1fa71db8def3b24e
EXP-05,ESC-02,0.613544,0.366416,0.019941,9.9e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,061d663e321c032f57e2ac5b1f66bc97e37d21d495da89d0402625a32e9fc77c
EXP-05,ESC-03,0.875247,0.123598,0.001154,1e-06,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,977efff19df445a6ca1001e108b7826cae646055d2590b2dccc92154a8659b1d
EXP-05,ESC-04,0.622237,0.365265,0.012473,2.5e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,420b5de4cebbefc5ef20b03e4d3d0b5dd631dfe95ab6ef8bbd1d8098f362a3f0
EXP-05,ESC-05,0.31335,0.589975,0.095352,0.001323,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2740745806bd6c0a2b109ec949b89d03fd2384709c6c8d4a674e2117adae1116
EXP-05,ESC-06,0.371298,0.56125,0.066825,0.000627,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6b2a4d707757fbca3ff710c27447d851409dd4baf4b0c1fb64569ffc0de10b0b
EXP-05,ESC-07,0.307546,0.597012,0.094232,0.001209,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fc0e4b28c2e497d8ed71fdb18f734189415b9473678f5c041393a434dc1fda10
EXP-05,ESC-08,0.133002,0.646142,0.215894,0.004961,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3d817bf0322012b311cc04470e5ac99a6f244ae0661d68cdc3b7a2d9f6aa4978
EXP-05,ESC-09,0.483829,0.487329,0.028743,9.9e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,248e950b2fc6fc7a8fb21f5f5bfc840343beadddd8473c2a708c82a6e4481c84
EXP-05,ESC-10,0.026458,0.411852,0.511118,0.050571,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dbba4b2008bcb3211fb0622efb200223c82f8ecd04d31515e84c5fc484b1d4d3
EXP-05,ESC-11,0.125796,0.695912,0.176248,0.002044,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a496d681bf02108856158128a4b43cfc0bd87bd2245bd61e14a10fcc11e18e48
EXP-05,ESC-12,0.006255,0.279324,0.639396,0.075025,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ecefad509184c40b64f5d4995d9012d61b0b04ceb8bdbc7ee2c37792c30e16dd
EXP-05,ESC-13,0.089314,0.595505,0.303373,0.011808,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0da9df14bfe7b62c41830838543e3051be2e67deec600efacbe3597e6a3ee4a6
EXP-05,ESC-14,0.066787,0.617916,0.307099,0.008199,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9761e7b13421484297ecfeaf48b286a1419f2b25d72dd0b6c70f4ac126665b87
EXP-05,ESC-15,0.013005,0.374017,0.567539,0.045439,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a80de152e6749ac78f80c3e6a61219dc06afcb7e637e404c7d39ff2970289af4
EXP-05,ESC-16,0.035763,0.520246,0.424555,0.019436,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bb962da634daa26281bbb99b95e05fabf9886026756b29ea08e6864e6c9a60b3
EXP-05,ESC-17,1.6e-05,0.007897,0.278841,0.713245,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0dff0a7039d3b7cf9a86de59be861cb42180f46d71d5ee68298acd9ebb2ee297
EXP-05,ESC-18,0.000521,0.090667,0.684609,0.224204,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3570b45437dcf859f138123471adc11ad0cf3c8d3b58ebdd384d6cef9efd3650
EXP-05,ESC-19,0.009169,0.277837,0.614025,0.098969,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8094178fe4dea35518e69feaeeee6237c09f0d30742e119b864543c005384af9
EXP-05,ESC-20,0.000298,0.06039,0.618968,0.320345,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7ec05e75ce742a276c300ab10dc23cc1e8c9d86da4e1a6dcb08247be9e94e302
EXP-05,ESC-21,0.0,0.000168,0.050141,0.949691,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ce50df57523d6ff0f05bb971efc27fef2e4ea032d4f1172a2cee5abb2c750556
EXP-05,ESC-22,2.8e-05,0.01186,0.337471,0.650641,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b286d4f2b595e71ec7e9c4860d6f455d0d6e26c30b9b98b9d4a5cf2d3b9cd1f2
EXP-05,ESC-23,2e-06,0.003288,0.232499,0.76421,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,326ea19b767f4fae1a147b06fbf62f71b6adf10ec833e449de86f72307a5afa6
EXP-05,ESC-24,0.0,0.000354,0.062417,0.937229,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a64defa8623900265a6399a1c99864bec881ac7306ec47333fad32339ad2cd6a
EXP-06,ESC-01,0.90293,0.0965,0.00057,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8730f25b664cd19ab9086731def7d1f0fc97e896e0dea046d8027ac54904f75b
EXP-06,ESC-02,0.691709,0.296981,0.011272,3.8e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,335f036375c9f0475d785a23389c1aeb2b22ffac5783f79782bcc90b0d565f0d
EXP-06,ESC-03,0.722551,0.271023,0.006417,1e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bf12db599986a08ad8a04b7e7b42dd0a4b70537d6fdb45bcee76a253ddb6ef5b
EXP-06,ESC-04,0.423141,0.538854,0.037858,0.000147,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b387ccfb577635dea14ceebd8a79d7e4d8fd991a8640f062d3e30bec8dc5ebfe
EXP-06,ESC-05,0.756704,0.237113,0.00617,1.3e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a73f4f047b73660c2171fc6ded46e8365a4a8d5701df96abb62b2a0899eab2f7
EXP-06,ESC-06,0.663638,0.324301,0.012027,3.4e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,18faa5d5e58864825c8dd985c651695bc5d699d2de8c04a94897099338b305c5
EXP-06,ESC-07,0.253169,0.624235,0.120763,0.001833,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c4c8853cb9bdf602d2e970293b22966e638e94cb1064c66b6f1dbd30f971518c
EXP-06,ESC-08,0.328274,0.599181,0.071976,0.000569,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1d0983fb6a98e9e8199a5febdf7d86ca26275ed9a6da4ca7a9f0b59d377b49da
EXP-06,ESC-09,0.141704,0.676326,0.179329,0.002642,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,da100442f51ec58b6971654ebf5af3a14ce7ff1793953328997629bce42355c4
EXP-06,ESC-10,0.265929,0.621056,0.111477,0.001538,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7ab6a3f03bf4bc75c4aba8f947e86e347f1f0b42c9af489611332078e3698d06
EXP-06,ESC-11,0.039865,0.583967,0.366327,0.009841,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ceec9dc2ab8a45115e0c47ef7bd71d811d09de6182f5e4e9d7f0bd3d3064b7ca
EXP-06,ESC-12,0.071458,0.643219,0.279462,0.005861,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3481956172d76a6f04f2c73182014c9eb6bdb324a2d091e966e4fc0b49c48542
EXP-06,ESC-13,0.219137,0.640908,0.137778,0.002177,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c0fbcad45679b7f8d4cb0a927a4836d4618a949b19f33d2f73e177a3e7fe0f6b
EXP-06,ESC-14,0.000981,0.114687,0.679906,0.204426,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f209948640b7ea8706ae9b7d410131a4445feb2124cf0da8333ffc102c703bd8
EXP-06,ESC-15,0.01414,0.395913,0.55169,0.038258,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c073c0d25f57c40b0512d71cf6e665910e0507e08ccd26584960be9da1fdc18d
EXP-06,ESC-16,0.002444,0.177079,0.681302,0.139175,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f0c1e7f72ce88be4c52b6698cab54a3281966a367d74f1460115c94bb8152abb
EXP-06,ESC-17,8.6e-05,0.02304,0.426953,0.549921,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fae5668c9c5f2f09d8e10a2918d626deaed68416a74d81e5a4e59e47b110cad7
EXP-06,ESC-18,2.2e-05,0.015804,0.45484,0.529333,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,eed869cc38fd13add1e027e3feae39f1c377a92f2d70a13e40c944f84a5b27f9
EXP-06,ESC-19,2e-06,0.001959,0.15371,0.84433,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3488bea90728fb13d823e08754028a32492327a2e953e50b988299020e6a8570
EXP-06,ESC-20,0.000133,0.040046,0.571866,0.387955,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,df1b06a4ca472747f05d6d747fa720974218e7f77d2434025fd3e6d4fa9eb003
EXP-06,ESC-21,1e-06,0.001336,0.137943,0.86072,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,45020475bc0328ea6271e11228a316fdf125667530937736a6751e699f7b74e9
EXP-06,ESC-22,3e-06,0.002823,0.187791,0.809383,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6fcf03a79bfe50d158d6c0e0b116424728051d26ff011cb1b792a16105852c08
EXP-06,ESC-23,0.0,0.000985,0.139489,0.859525,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5d8453d78c68894eb7fd9ffb71a8369609dd51f7304e08ce82b5e63196115a0a
EXP-06,ESC-24,5.4e-05,0.014965,0.341796,0.643185,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ba699421dc518584c92ffad8a822de1524d3e25d1898944547ae6595c3a95898
EXP-07,ESC-01,0.764452,0.231864,0.003681,3e-06,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dd233ec2dd8011ef95e6c565c2d4a0e2e1736c17813c6a18381c6eb6d4f3848b
EXP-07,ESC-02,0.840996,0.156504,0.002496,3e-06,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d26d26b2559f4d3cbd2bb3e248ce64952f554caeffe1fc18291a44b4f7456a8a
EXP-07,ESC-03,0.92582,0.073826,0.000354,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8b115ea7a27f2a27630bbb68d35f149123147890a20b86f0293c29c7a2147ec8
EXP-07,ESC-04,0.571761,0.41265,0.015559,3.1e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8cda14bc8a75eececee6f3650ac764bec263d4b935aeec25d36b64d325d5cb7b
EXP-07,ESC-05,0.247023,0.624254,0.12666,0.002063,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5515a6759ab3f6338ec9ed838f15bcfc4bf9459f9c36790ba0e030230587e87c
EXP-07,ESC-06,0.650602,0.336638,0.012725,3.5e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,655afab2960324f74a768791ac5725d7c11897d69095630532f235ab215fb6c2
EXP-07,ESC-07,0.268227,0.621416,0.108913,0.001444,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ee2e3e2278ff729dd60f38eb9bbe17fd1fb4b88918b019bfe13613a178de1092
EXP-07,ESC-08,0.428355,0.530165,0.041278,0.000202,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a3eba1d133c6aa78047f7dce28087b454ed71dda7a19718c1f2cef4cd6bcbab7
EXP-07,ESC-09,0.051732,0.586873,0.350386,0.011009,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c8a116038acdd010e451fad8759222ff163a72647950403fdb628c2c53fe4488
EXP-07,ESC-10,0.037243,0.477554,0.453342,0.031861,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4f4e7664f1de8d79deecd7a818ebecaf1cb8658ef99ceed0d2a5be891b784964
EXP-07,ESC-11,0.076831,0.679546,0.240229,0.003394,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3a8b3b4fc3314d2b490b440530126cc6a9d77c03798d9eb3b83deb9ab53c2d3e
EXP-07,ESC-12,0.022276,0.482485,0.474104,0.021135,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,43106f0438d55eca1c5536dddf40e32183802e8bb8c912924f567bb52578b312
EXP-07,ESC-13,0.015602,0.353721,0.566565,0.064112,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ff37340a8f67ac3ded22277be8edf98f2c05ec7eac7fa024099478cc80d1deac
EXP-07,ESC-14,0.002482,0.189081,0.68857,0.119867,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5b44b2f1a5bc735b5dd60dd1aa24efcd221b851a6b66c24f34a47da9bc659c72
EXP-07,ESC-15,0.002043,0.173987,0.69419,0.12978,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d9e81662e2830f631765039e514ecfda74e19613c69d9f47b220db87138fa4f0
EXP-07,ESC-16,0.030419,0.514459,0.436538,0.018585,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0acff60e727516be6e01d3a7f67dba08ce5a3f8e1142e4eb2882fdc9c7c03000
EXP-07,ESC-17,0.000234,0.043034,0.526917,0.429814,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,13431a869affb3dfa19c9da12e77d7dca18edd1da4d422e8bd40ced855a54201
EXP-07,ESC-18,4.5e-05,0.025582,0.542177,0.432195,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,41b0130e5073c767af939747a1dfe19eb0925bb8403a2d6e8eb9b76de8070037
EXP-07,ESC-19,3.9e-05,0.014649,0.367277,0.618034,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0a9522a4602dc41cbb24319748cb2d13b10018eb5efa83e0dad0ee0cca1588d0
EXP-07,ESC-20,1.7e-05,0.01224,0.401176,0.586567,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fc24b83cd7fa8bec1790abd168a851b01fb3d94fa07e8a57b6414bf801c1ee84
EXP-07,ESC-21,1e-06,0.001465,0.147283,0.851251,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,475bec9e9c676a7a2961e10ddea37d87d4edf6ea6284bd8857fde8ab11749f5a
EXP-07,ESC-22,0.0,0.000657,0.097861,0.901482,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ca35be256f79c04aaf77ff18f1f321fdaab0bb5598b8908fe69002b11e196cb5
EXP-07,ESC-23,0.0,0.000437,0.098411,0.901152,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,98bc51497f46fc7fa8eb53fd8d9e7ffda275859032f98fcfa961af263fbd726c
EXP-07,ESC-24,0.0,0.000287,0.058209,0.941504,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,102442f73a057d79c72033b3df7ea5852cb6e94b6aae857d61e967d8a5e8006d
EXP-08,ESC-01,0.89339,0.105988,0.000622,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,358be52b38334c62fe4ebf28d340687d85d1de61e62d6f0378993e57ae3fa8f6
EXP-08,ESC-02,0.546997,0.425379,0.027476,0.000147,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6329cc8915f9ffc6aabd8670f1c7849cba3e95d605cb937a74b493e617eb5a9d
EXP-08,ESC-03,0.55554,0.425703,0.01871,4.7e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8db189322b775368b1677b3bad675e8af689ec00acf928e6b2531b043376c890
EXP-08,ESC-04,0.610708,0.377734,0.011541,1.7e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,35e073f542516c8eb540fcf7ac970bf6b8e389e1b7888c7a38b5ce2d954ebc96
EXP-08,ESC-05,0.343954,0.579535,0.075744,0.000768,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d6ed8e21774339426a1cf75ee265ace2d6fbaf615bbfdee025db00e78e39ced0
EXP-08,ESC-06,0.21561,0.646259,0.136116,0.002015,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,90a50b106aea71923edf50da1c3aab5e044a73d891fb1b59e7150713490c8568
EXP-08,ESC-07,0.228385,0.639259,0.130417,0.001939,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,646e12d54d52ee780fa1a535bc9b5d0f8e40939f5274129b4ed3494f9f3bd9b6
EXP-08,ESC-08,0.328451,0.604323,0.066783,0.000443,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,839015a7aba19f367e19f230500fc92ebb6b0362d0426344a18776ad290ed238
EXP-08,ESC-09,0.195679,0.684202,0.119088,0.001032,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,11dd8e39a1fcff4660e5ee6488e92c6d6ea92f8a1a78b60f34ed3c112c869815
EXP-08,ESC-10,0.114538,0.63091,0.247627,0.006925,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dfd49b447b920138da42f8190fd30e305c3afd35422366ae7dd42751e0752cb6
EXP-08,ESC-11,0.025687,0.539807,0.422215,0.012291,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6293f2ba18979b438a86e4178a2e77c83504a10f28d497434c68128b268b59e9
EXP-08,ESC-12,0.039722,0.584498,0.366025,0.009755,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,af51ebdc315aeacf363ba8d1c285861dbb1a4ae537192b60324f2a45383b25b2
EXP-08,ESC-13,0.019537,0.393359,0.537311,0.049793,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4a5ed6257d037d052d3b7327a7e9c03ef33f23f431bbaadd1d1b38b5340db1f3
EXP-08,ESC-14,0.00083,0.113189,0.694388,0.191593,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c3bd45198f58dae8e68cd038704bed33b06bd6cfc8acd1d2b715c4f2c9eb92a1
EXP-08,ESC-15,0.004199,0.25204,0.666214,0.077547,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e2cd362d494935c5c902178813460cba750e7f2477540453c684de342972c131
EXP-08,ESC-16,0.00211,0.175739,0.692858,0.129293,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c6ef1186f6cf45ee3f278c3d6c87c46047f27914dc6df91fdf5a435ff751c1ab
EXP-08,ESC-17,2.3e-05,0.011139,0.337295,0.651543,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,051ecc7bc2b5524ce15c974a84198ba5ddeabe14de02240d7f9034b170a09cac
EXP-08,ESC-18,1e-06,0.002345,0.22749,0.770164,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B2-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,df7798d749e7f4e5a8a2108ea4abc4321643c2ee8077c70c026e05b33df32cc6
