project_id,cost_element_id_a,cost_element_id_b,correlation,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-AIR,PRJ-AIR-CE-10,PRJ-AIR-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b3a1082e7334f08f9276e7ef031f501c963eaf59dd732a17e51d69b590084551
PRJ-AIR,PRJ-AIR-CE-10,PRJ-AIR-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5ade7bdde86eebeb4196eec9120a694e5bd14cb2cf39916cce68af890f4ce85b
PRJ-AIR,PRJ-AIR-CE-10,PRJ-AIR-CE-04,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e28f80ce66b1568dc1fc2813d549347fbe81726e9fee88a3f5db1defa1e73c62
PRJ-AIR,PRJ-AIR-CE-10,PRJ-AIR-CE-05,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0ab0bd0008d68103819796e9a599ad5048785f2e44406d1f64d6cc2050326cef
PRJ-AIR,PRJ-AIR-CE-10,PRJ-AIR-CE-06,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d5d2314afb44ccb8c958f4c5925a5dd837b4e3b815c927bb297bd3edcf26a6c0
PRJ-AIR,PRJ-AIR-CE-10,PRJ-AIR-CE-07,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7842e3bd7fc5c8a4163e8b2b13f81c820fd0e0e83935a7bed157002188fd8509
PRJ-AIR,PRJ-AIR-CE-10,PRJ-AIR-CE-08,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4809e5ee91ffcbaa91ca26be1a12df90a89552f2478c0fe336bd8514602f6b7a
PRJ-AIR,PRJ-AIR-CE-10,PRJ-AIR-CE-09,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5878f92637c641202e802257a68b3fb9e04ce9b8bdecc4f3eb7e9d5963b872b0
PRJ-AIR,PRJ-AIR-CE-10,PRJ-AIR-CE-10,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cfdb72d7bf245cf988b0a96668eabece2c46cca23027bf1cd45c7f9c6adb4ded
PRJ-HWY,PRJ-HWY-CE-01,PRJ-HWY-CE-01,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fb87f4f4e9cfaadc9e8c6f25ae396feeb6a873ef31e3287d670aa7bd7796fb1c
PRJ-HWY,PRJ-HWY-CE-01,PRJ-HWY-CE-02,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ca96993eb58d7d516e94a40f8f25d197ba6bd96647fd37cac3ba8456957ddb57
PRJ-HWY,PRJ-HWY-CE-01,PRJ-HWY-CE-03,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4a7ba9eab37990cd005b34884315f09cb017268523b404cf54ffbf3ae6bb29fa
PRJ-HWY,PRJ-HWY-CE-01,PRJ-HWY-CE-04,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,243b4a4a0942e5469fac29c06fc8570ca45bb07139428d293a5c2c32148ee1a7
PRJ-HWY,PRJ-HWY-CE-01,PRJ-HWY-CE-05,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,81a4f985668a42a082ad87ae796071faf7d6b6dd74f2d58a33ed591d56cea55e
PRJ-HWY,PRJ-HWY-CE-01,PRJ-HWY-CE-06,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5bbf0f5d1d597a4cb100264cd6e77ced4041d476b4ea08d2434fb4f479bc11ec
PRJ-HWY,PRJ-HWY-CE-01,PRJ-HWY-CE-07,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dbcb35edd9ad3787c5bad415e052477c6072292c8029810fa32b662aa0db804b
PRJ-HWY,PRJ-HWY-CE-01,PRJ-HWY-CE-08,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,018bc2bc71d5e76ad65887a91e546c22cd19024b21c15add6b5dd894c1df04be
PRJ-HWY,PRJ-HWY-CE-01,PRJ-HWY-CE-09,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,20c12714f016263c513cd71d0ac7be1a253e12b2c548590475e1149cbcacb1a2
PRJ-HWY,PRJ-HWY-CE-01,PRJ-HWY-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7b05aaee17ae22a8579ea694286b9e34e86e0b1c574ba1e2f667f9a49c816b63
PRJ-HWY,PRJ-HWY-CE-02,PRJ-HWY-CE-01,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ba30276245ea304b1f124b8bc42af10092663359f1594722f9eb599c3d558ec4
PRJ-HWY,PRJ-HWY-CE-02,PRJ-HWY-CE-02,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1506bb8a3f16ae5db01e3df297df459bffaee84336ff54245959ebd7ade873ea
PRJ-HWY,PRJ-HWY-CE-02,PRJ-HWY-CE-03,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,69552d3e5aae68630474754ce2605709125f99693e8b3a0a3915cb7d1093c221
PRJ-HWY,PRJ-HWY-CE-02,PRJ-HWY-CE-04,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,adf083de16e35ebb685e74d57763f21074fe844836e1e23cb59fb4b01ec9e56c
PRJ-HWY,PRJ-HWY-CE-02,PRJ-HWY-CE-05,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4585f370ed3899bf75bd093252d32e8d56058e5e177575a46d1908ccb3de655f
PRJ-HWY,PRJ-HWY-CE-02,PRJ-HWY-CE-06,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f4db745bffa5fcc85e5f25d1038b95c578525a0e8ac35e85617a7e9f08ce0f64
PRJ-HWY,PRJ-HWY-CE-02,PRJ-HWY-CE-07,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,05f2dd58703359bce0d71a1f6f3c1fde1ab8e60d9a6e2b3075d87fb3d4d4ad4b
PRJ-HWY,PRJ-HWY-CE-02,PRJ-HWY-CE-08,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d70a2f24db52ac9d4400fb46e2c6a23cfa14258f99d8c86191a0ec52d78ace2b
PRJ-HWY,PRJ-HWY-CE-02,PRJ-HWY-CE-09,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bf9abbff0e30b08dde3d0596ec6ec3f8d9eae54611963d11766475f403391f3d
PRJ-HWY,PRJ-HWY-CE-02,PRJ-HWY-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c508ce99bfafa53326ab37e3bc83653abc3dd139f6dcfbe60fe93488d05261f1
PRJ-HWY,PRJ-HWY-CE-03,PRJ-HWY-CE-01,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,63fb4a461f8e2640b68dea225c39536ce995f38432581520dc50467a2413a5d3
PRJ-HWY,PRJ-HWY-CE-03,PRJ-HWY-CE-02,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,642ce74b31e6b696114547c365ca19451a75f316da62bb0581e1034df3b4a2bb
PRJ-HWY,PRJ-HWY-CE-03,PRJ-HWY-CE-03,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d74b0049e46cadc81761615e2b0c8c0e008e47bf0dd38c74232671b0b1e76b22
PRJ-HWY,PRJ-HWY-CE-03,PRJ-HWY-CE-04,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1d0757c1e3894fff9a418283e0c2c05cd6dd84b7a93b2dffb65d5b77f69f701e
PRJ-HWY,PRJ-HWY-CE-03,PRJ-HWY-CE-05,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cf32b4d25af6e962e9e044f3d8fae37f6432fae1935c21cebda6a5b20b8c81f7
PRJ-HWY,PRJ-HWY-CE-03,PRJ-HWY-CE-06,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,35e40238f31b619261d8f6038d645471437ffeff12cc55d4ad0a48b2915f6a24
PRJ-HWY,PRJ-HWY-CE-03,PRJ-HWY-CE-07,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d279fc134acbee560c34f6398ba66225d066158a9cc5f913e47bd98e3c7dd10b
PRJ-HWY,PRJ-HWY-CE-03,PRJ-HWY-CE-08,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a338319adacf64c782ba40ad14247ddb897c32942cf795652a7e128df97a6316
PRJ-HWY,PRJ-HWY-CE-03,PRJ-HWY-CE-09,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,81ac9c88b949d5309018aa87f129590ad65e47b9541106e0579aee578b463fa2
PRJ-HWY,PRJ-HWY-CE-03,PRJ-HWY-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d28028fdb5d390c431fd4aae242404e2bed1cd22bfde011ff6af4dd45b0c7ca2
PRJ-HWY,PRJ-HWY-CE-04,PRJ-HWY-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6a3c588cd018ffb8dc0f67af990855219474ea616c660624a2ca88af8c36f2cf
PRJ-HWY,PRJ-HWY-CE-04,PRJ-HWY-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bae4f4aea9f0e1379e95126fc2bc7612699defb511d8f26e66342b91d330c064
PRJ-HWY,PRJ-HWY-CE-04,PRJ-HWY-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,43624bf0ca5a2021450630ea4aa5586d13d82f3c4ad208bc9f230977bc4633c9
PRJ-HWY,PRJ-HWY-CE-04,PRJ-HWY-CE-04,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,952291b99b8009357a2beaf52ecb7b37e143ee174ec98fb23af5ec78861aaf5f
PRJ-HWY,PRJ-HWY-CE-04,PRJ-HWY-CE-05,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ae27c7ac87998d9fb3c30987f93e025994007607f03d6d44218a0d02b569420c
PRJ-HWY,PRJ-HWY-CE-04,PRJ-HWY-CE-06,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e479c806b551241ea2a8c67b7010f6a4e09a1acb212d147a7049599713f25b80
PRJ-HWY,PRJ-HWY-CE-04,PRJ-HWY-CE-07,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8dbd6e52d53716e35af9d41880ce325e69e54006d3a30e922c1d8fc7ea8c9cde
PRJ-HWY,PRJ-HWY-CE-04,PRJ-HWY-CE-08,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,04530dab1f1856f6c0a112397c5a5c169c71213a6b7b4c9e04c01dbd8230b0e4
PRJ-HWY,PRJ-HWY-CE-04,PRJ-HWY-CE-09,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0b7701430b26975c7944c4f50270ef51e4bfb6794e5ff60fcbd4356fa1122748
PRJ-HWY,PRJ-HWY-CE-04,PRJ-HWY-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8900534cb98835c21442a2f22f640069ffbef814a06cea9d2046299d371261d4
PRJ-HWY,PRJ-HWY-CE-05,PRJ-HWY-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,951982f4b2b6994c34cda3e8cf792cae4e94992e1a51d844cb93c150ea3b600d
PRJ-HWY,PRJ-HWY-CE-05,PRJ-HWY-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c64c72d586f63044363d66e754b0d7882faf98d3fc1a403978495349eabfe4f2
PRJ-HWY,PRJ-HWY-CE-05,PRJ-HWY-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b925f1789f071f4f86a8278b9f942a820f8fb74abe726ce4164bed49d43b27ef
PRJ-HWY,PRJ-HWY-CE-05,PRJ-HWY-CE-04,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,67d4cf52d9d5d90c699f20f337e1bf214dd8e22ebb146285488c8a0bf8625b37
PRJ-HWY,PRJ-HWY-CE-05,PRJ-HWY-CE-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2cf619937d072cafd0a207ff7446a6bc6cb0241b76e5bc2e7c79f6802678a702
PRJ-HWY,PRJ-HWY-CE-05,PRJ-HWY-CE-06,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9a1d1fc4d79885ae3b2ef7cb80f24deeb992ba21f513527426d1eb02a33612a8
PRJ-HWY,PRJ-HWY-CE-05,PRJ-HWY-CE-07,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a1a7c7e07d01e1a6c70cf197dc5e5b9a0a2bea8a7ddb386f3372a29d2028c795
PRJ-HWY,PRJ-HWY-CE-05,PRJ-HWY-CE-08,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,809e98f37d6f352985afd1e3542c387101a4a82c348ede4f49f71610328697b7
PRJ-HWY,PRJ-HWY-CE-05,PRJ-HWY-CE-09,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,73e6a80b359b44425b40e2cb47d144d2ee3ef5b42ed3fc72d675e79e7fe14c8e
PRJ-HWY,PRJ-HWY-CE-05,PRJ-HWY-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b62a77095ee97ff9d6270a76dadd734a5c1e52105c6c71bf289f0bee68c2e947
PRJ-HWY,PRJ-HWY-CE-06,PRJ-HWY-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,527e553e2602b161bc005097d495b33b449382bf69584317f21d2fedd30e0cf4
PRJ-HWY,PRJ-HWY-CE-06,PRJ-HWY-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bfcacc626a95a0c8517c1fb3be9956ddd494bf31f950dae0bbbca16a0a928244
PRJ-HWY,PRJ-HWY-CE-06,PRJ-HWY-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,32de4a2acb5be82ecfd2ee321a3b1de2c268d8324eb1c6c33767fd4b1392fb62
PRJ-HWY,PRJ-HWY-CE-06,PRJ-HWY-CE-04,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,33b3472f5345fdfb6f563e6708030ececb18ccb4dcb98fa33dfb53f5ffa00928
PRJ-HWY,PRJ-HWY-CE-06,PRJ-HWY-CE-05,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bdb14e9f6040a04ae50a9d751c06c709dc4a7ac94b383756a544086c43d59fbc
PRJ-HWY,PRJ-HWY-CE-06,PRJ-HWY-CE-06,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ebc825d5d75f422c7ae8aae7837512f556c79fdea94f3a8baf05ddf04dcbf7b4
PRJ-HWY,PRJ-HWY-CE-06,PRJ-HWY-CE-07,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f3ba500b65d3a725e79a291e77b03fd93ea4537f74048b0ab5410d99fc7756b5
PRJ-HWY,PRJ-HWY-CE-06,PRJ-HWY-CE-08,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,085268c639e3189f4c2c7d119bd59388d74cc6ef194cde968035be894eb4beca
PRJ-HWY,PRJ-HWY-CE-06,PRJ-HWY-CE-09,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9e5f26db2130ca9e9973ad5f07ba9e43dd941c3f3a7a37608394f85811fa347b
PRJ-HWY,PRJ-HWY-CE-06,PRJ-HWY-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9e7a650b283ab9a0e7edcaeb405d9a639561d451d908fd3a33509f88116f3047
PRJ-HWY,PRJ-HWY-CE-07,PRJ-HWY-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,59330f4358042b9095a220bff7f8c71903dc65ac21cb8628453d96e1e5daf9e0
PRJ-HWY,PRJ-HWY-CE-07,PRJ-HWY-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,46c9d445cf630597bada8adb409d2d247f283cab0197895c5e96d8277d704d1b
PRJ-HWY,PRJ-HWY-CE-07,PRJ-HWY-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3924e3ce53ef6556b4e3471ac79ec094186ef1af2370a2f1898b9482c4e25681
PRJ-HWY,PRJ-HWY-CE-07,PRJ-HWY-CE-04,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2e7e076f5a9f6b81155bbfebfe08f63ab7193092d88171c0409d46c7ed85db8a
PRJ-HWY,PRJ-HWY-CE-07,PRJ-HWY-CE-05,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9b83c2f5c25d012efebbc0c81767b7d55b58cf61fe9ddd58bc9e4921da44f2fc
PRJ-HWY,PRJ-HWY-CE-07,PRJ-HWY-CE-06,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5558e26d6410f25a2bc4d8c4843e527669d1daa1a5b3c863514daa0f14673541
PRJ-HWY,PRJ-HWY-CE-07,PRJ-HWY-CE-07,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,132bee0ebe531d3ff5d4cc485bd57f782d45f3f051d2d0dc18fabcb1a401332b
PRJ-HWY,PRJ-HWY-CE-07,PRJ-HWY-CE-08,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,06a4eb0792698db58326c73f69a8732b45cd4d9cf65b8b01257b0bf5e7ae6f88
PRJ-HWY,PRJ-HWY-CE-07,PRJ-HWY-CE-09,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9eb01c8f31d56b8846940e805135737c380833866525b622e060ac2950255104
PRJ-HWY,PRJ-HWY-CE-07,PRJ-HWY-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e24e64979e648e029dbd1dc907c3eacd77fc1f1d4aa5c6a4b708c9fa8dcddf54
PRJ-HWY,PRJ-HWY-CE-08,PRJ-HWY-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7dfc027a1e80a0eb877ca605534ae5752f045f14ab3a24dfd471d1a9ac61dbb6
PRJ-HWY,PRJ-HWY-CE-08,PRJ-HWY-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,20c637f5b41b3ba317b2ce8afc05aa0473bad658f71ad1b2b980763a1970442e
PRJ-HWY,PRJ-HWY-CE-08,PRJ-HWY-CE-03,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7665daa0f6122a5145859272a449bb6f58931df0c1a2069f3632dbdfc2939095
PRJ-HWY,PRJ-HWY-CE-08,PRJ-HWY-CE-04,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,966a7b7cea0cc7e16c14ca64500e7218bd3cb4c374f1dbf5b906ccb021bf1936
PRJ-HWY,PRJ-HWY-CE-08,PRJ-HWY-CE-05,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,badd1328ad653b960daa0783634a1493286684c979932702767c761f352714f4
PRJ-HWY,PRJ-HWY-CE-08,PRJ-HWY-CE-06,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,caab70821eeb8de1cc11098cb5e7e14dc08d8d459ac2e8b5af7755824232c186
PRJ-HWY,PRJ-HWY-CE-08,PRJ-HWY-CE-07,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ae382cf7085c5e494d57ab1ef13dda5d9693dc268ecf47371755a7cb310c0a35
PRJ-HWY,PRJ-HWY-CE-08,PRJ-HWY-CE-08,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,710d42be1f7aae6472fea48b6c587344908f03c0b915b5cb8096ddb83588e1fb
PRJ-HWY,PRJ-HWY-CE-08,PRJ-HWY-CE-09,0.25,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d65c35c85c8949a7d28f55be4a23ce92608eef00b56b5008edc2a2611d50135c
PRJ-HWY,PRJ-HWY-CE-08,PRJ-HWY-CE-10,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2c1c5c2d67db3d9d93fb87af3cc01666c98199d8caba97266fd5cdf549ff50dc
PRJ-HWY,PRJ-HWY-CE-09,PRJ-HWY-CE-01,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0997868d8ec965e9444d88e9d12cd8ab849ff8e58a0efe9100bfead9fc755bec
PRJ-HWY,PRJ-HWY-CE-09,PRJ-HWY-CE-02,0.04,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c2e84e38d5f7e8366585820971ad2a9d4846dc7eecf4fb4656ae9d757e127d8c
