project_id,claim_id,event_sequence,stage,event_day,event_type,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-RAL,PRJ-RAL-CLM-05,5,ADJUDICATION,276,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,57a3d84da7af7a988be1cee688584978465d2a7872ad6a9df0b546bad887e87e
PRJ-RAL,PRJ-RAL-CLM-06,1,NOTICE,235,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,52aa1ef0e9484b35bc17e7d2dd343623e5f858046f04ff5d5d41b9908ee03008
PRJ-RAL,PRJ-RAL-CLM-06,2,CLAIM_SUBMITTED,253,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,133c7dae135737b72ae855503b23fa7ab77ebbeebbf1f184e7fcc7d7ecc0a957
PRJ-RAL,PRJ-RAL-CLM-06,3,NEGOTIATION,271,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c741d4a4b62afdf85aaf6c4987b9fd4853975ec2bb3da967a59afc580c13c53e
PRJ-RAL,PRJ-RAL-CLM-06,4,MEDIATION,289,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0b37831caea8a38ea111204e9485ba1a9d15097ddd41b298ee9867fa6ee10f70
PRJ-RAL,PRJ-RAL-CLM-06,5,ADJUDICATION,307,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e67e9188806039683ca1f524c0642a1bb6529ddbee232c595668a69f60590d89
PRJ-DCT,PRJ-DCT-CLM-01,1,NOTICE,66,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8b863e0ce5666d7ce5a8d2550a809b3f732b873def52d6cf42d6bdf72c7c285a
PRJ-DCT,PRJ-DCT-CLM-02,1,NOTICE,93,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2efeabaaf71da539a4769fff6d422f2e219795fcebc90a10df8f726c0ee14b8f
PRJ-DCT,PRJ-DCT-CLM-03,1,NOTICE,120,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,234fc43dd5ea9907366782e8567260d5ceefd96a400c7be0d822f147796b2a64
PRJ-DCT,PRJ-DCT-CLM-03,2,CLAIM_SUBMITTED,138,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,80bc441a55e50cda2dd9c90150d1895b29567c7b1f0258ba78cc142ea5e67578
PRJ-DCT,PRJ-DCT-CLM-04,1,NOTICE,146,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,710f85f7a46c726dbf94e7ef1634efb7001897b65d4bd36a9734e8db91c8fddd
PRJ-DCT,PRJ-DCT-CLM-04,2,CLAIM_SUBMITTED,164,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9610b8ae91a965024f3f6d80ba5d216be158a5e50974e86114c0ab28290bbfe1
PRJ-DCT,PRJ-DCT-CLM-04,3,NEGOTIATION,182,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6e09960f52337255251b22db98898596da9591954ba815b99ff023aabaebd082
PRJ-DCT,PRJ-DCT-CLM-05,1,NOTICE,173,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,21c818298211a731800515d5da4e7701e22aec6f24feff11d37c3edbec91963f
PRJ-DCT,PRJ-DCT-CLM-05,2,CLAIM_SUBMITTED,191,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0bb541226751e964c9db75316855749b4998edc7aefa9186cf0e3ea5ef12e941
PRJ-DCT,PRJ-DCT-CLM-05,3,NEGOTIATION,209,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d310c92d6f72733a6ef86ebe7f84452c152974636c76920aedba51ac54ecc805
PRJ-DCT,PRJ-DCT-CLM-05,4,MEDIATION,227,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0e775a9bec273a793471270e6f71e3bcbff7bb51315ff2af0d377bb440415433
PRJ-DCT,PRJ-DCT-CLM-06,1,NOTICE,200,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,18391de21c5f6f881536a8dfa0dd52f33c89099606c7f3a8d082e45c6d0e525d
PRJ-DCT,PRJ-DCT-CLM-06,2,CLAIM_SUBMITTED,218,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,82947bf45a9fb596734dd2a93b1ef5c64dcf9d15180a05203d3c572b99356138
PRJ-DCT,PRJ-DCT-CLM-06,3,NEGOTIATION,236,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,751b4eefbcdbc4fb51d2a89b51eedbfb159d394bc4e4dcd65302cc29719a333c
PRJ-DCT,PRJ-DCT-CLM-06,4,MEDIATION,254,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f732b3997740aa4acf7826ff44ae50d0ee2851b2a2fa9a4f9495f235a8637ba4
PRJ-DCT,PRJ-DCT-CLM-06,5,ADJUDICATION,272,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7c3e0f992bfb32208878195ed9af39f3db9802894077730454f5c24b1c972600
