project_id,period_id,location_id,location_sequence,work_type_id,crew_id,quantity,unit,planned_production_rate_locations_per_day,actual_production_rate_locations_per_day,planned_start_day,actual_start_day,minimum_separation_days,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-HWY,P04,L05,5,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.227695,18.181818,17.88737,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f61c7f100b0cf28d69aca6a9c4754d083db6d683d333d6e15aa974af1d7bff69
PRJ-HWY,P04,L06,6,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.227695,22.727273,22.279212,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1e3864c19dc274eba749e3be04a2a8677de6b7cfa930e49dec990936830557d2
PRJ-HWY,P04,L01,1,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.185652,18.0,18.32,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,86d2dcfbe73722517ad4a4f54f01fef514eb09668172f58da625d7c1c21df88b
PRJ-HWY,P04,L02,2,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.185652,23.555556,23.706433,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d6296bca6b7a9aac35f1fe4fb0ba1466a0ca4fd0c5ec29f42974f372ab48c58f
PRJ-HWY,P04,L03,3,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.185652,29.111111,29.092866,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,31e7c8cc84204a1239318faf46e88b575a5990f96ac088f5d99609ad8180995c
PRJ-HWY,P04,L04,4,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.185652,34.666667,34.479298,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,00fb9d9d76d3d0bf73df72a1ff8bc0d9a3c9c751d38a0bdef309fa412791648f
PRJ-HWY,P04,L05,5,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.185652,40.222222,39.865731,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,90278660bd617bced0951f8958e5d40a5c11bdfa94ceadac24135bc4946c2dce
PRJ-HWY,P04,L06,6,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.185652,45.777778,45.252164,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,819acdf749c6745e3766faf0edb66129d9f74e8746cba9cb333c8fc894cdeb43
PRJ-HWY,P04,L01,1,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.152545,38.0,38.32,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6184ad8109eaf9d4b3549964f2c4ebf2f62a42247532c7f012a43af3f16b9bfe
PRJ-HWY,P04,L02,2,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.152545,44.25,44.87545,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7051cb1930fc16a5e80cf2b385ce3c0fb3153ae32035a6888bec956eab99e4cc
PRJ-HWY,P04,L03,3,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.152545,50.5,51.430901,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5e0f1dd80f5035e03d1d7ad7c5a36a2df7d4d16411f3b981d131d5b8ed1ed6a3
PRJ-HWY,P04,L04,4,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.152545,56.75,57.986351,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,46256c0c843434aaa8ec1334285d355960d30507fc180450fbebf8eaea6dc048
PRJ-HWY,P04,L05,5,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.152545,63.0,64.541801,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9ec7d6a4f06657c425bac99f7f231855b1c26782ae9d92d49430202e0a380a1e
PRJ-HWY,P04,L06,6,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.152545,69.25,71.097251,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5f7926e98bc2b2ff4d839717315569e6c880503b9572b91c5e97e291d1241d41
PRJ-HWY,P04,L01,1,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192825,62.0,62.32,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d051a71cda176511afd4e175be35789fc51fce69e24acc0ee27a5fefe4902e45
PRJ-HWY,P04,L02,2,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192825,67.0,67.50604,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c2aeb4c97e4b6a99a7145f1bfdd3c4260ce5dc408c2e9107cf7169d1781eee9d
PRJ-HWY,P04,L03,3,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192825,72.0,72.69208,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,928246010391a5159ade9a9e0c0d0aa79b3e33ed4b0a8360b6d91b93753c2da5
PRJ-HWY,P04,L04,4,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192825,77.0,77.87812,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c4e2ed122a544975c1d99d288390b26ec611ff7e71d9a74bc9794c0697258ef0
PRJ-HWY,P04,L05,5,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192825,82.0,83.06416,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bbddc4dbfdb55062d314b6ec6b3a71cf173ea0ecc9a76ce4daf9a08e4f7aa2c9
PRJ-HWY,P04,L06,6,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192825,87.0,88.2502,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1ddd22c3d5104976f3a6e90f81b4dd93bbf0ab2f07737a34227e15175451218e
PRJ-HWY,P05,L01,1,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.226039,0.0,0.4,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a7b3ee3837ba5a7c4aa4ce077554082e861bd625e719a996ef831ef06515c6c8
PRJ-HWY,P05,L02,2,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.226039,4.545455,4.824011,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a80873b2cd83ce55ecae4073e261649d9516889267e1a3d366c0ac07698d7364
PRJ-HWY,P05,L03,3,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.226039,9.090909,9.248021,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a2fd22ae444f709c9f91152c60f5ec706e5d9968b1e47c887cb27846079bf090
PRJ-HWY,P05,L04,4,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.226039,13.636364,13.672032,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,95dbfb39c5791f5ffa1f835a6fe0ee74a434aa7513587a0e48a73894ce402de8
PRJ-HWY,P05,L05,5,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.226039,18.181818,18.096043,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,082ad3129909df59f081bb830d3107ebda8658fc3b4223dac9f40824519307e0
PRJ-HWY,P05,L06,6,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.226039,22.727273,22.520053,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e03afba079b4a00d7681021dce0f6df08a23c8419d6cf8b013bd9459f7c67ca8
PRJ-HWY,P05,L01,1,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.202062,18.0,18.4,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0884443f29769cfa28675e59212ec19b7811b406264433dd055599abcc3611ac
PRJ-HWY,P05,L02,2,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.202062,23.555556,23.348985,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,872cd7f275d437f0dc1c55bee8c7a07363df66dac1c00ec3e3cd5b2a19eefda7
PRJ-HWY,P05,L03,3,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.202062,29.111111,28.29797,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,93a9aab926f4bc24b9eebcd96f9a24598d06255e8899d38a24fa5c826785d02d
PRJ-HWY,P05,L04,4,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.202062,34.666667,33.246956,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cc8933061be3ee06d1e190630c8ef97638ff11fdd8377be7a97b6d187a2e9c6e
PRJ-HWY,P05,L05,5,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.202062,40.222222,38.195941,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c3f55e0e608eb977a4eb4c62826262f965d5b2ed9e6aa62ce8f20bdd1700f27e
PRJ-HWY,P05,L06,6,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.202062,45.777778,43.144926,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8a72a165cf20757e16e9ecd24a0791f8b3c300c78e65713beb2b267f1eaa3fe8
PRJ-HWY,P05,L01,1,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.149641,38.0,38.4,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6ced1107a6a195c20f3f8031a6734ab709d72d0995a4e03a73688209639dcce7
PRJ-HWY,P05,L02,2,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.149641,44.25,45.082643,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5d985b5efce1f5864063eace00ca2f3316c250e8ac1c6202315511b2517ab1b4
PRJ-HWY,P05,L03,3,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.149641,50.5,51.765286,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,094ccfb4a68a4156a8d3a8c855c172368914b97df3492c1af60243a8d00c1cd0
PRJ-HWY,P05,L04,4,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.149641,56.75,58.447929,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,68dff791418d5999dc24b917a322c271b8098d0a9a6066fb18e9852c5216f1ad
PRJ-HWY,P05,L05,5,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.149641,63.0,65.130572,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fa44487c80b5eab544e101214f699b25a3516304d0e4fa0af44ec5885d88c1c7
PRJ-HWY,P05,L06,6,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.149641,69.25,71.813215,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,eff7e3045931e3f7f2cdea900861cfd22fcaf3de715c944022d7ca8b7bdf59dd
PRJ-HWY,P05,L01,1,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.21901,62.0,62.4,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ef07487d536c1eefbfb625aa70b29279c30cdd5110afa727dae6b709e1fe96d4
PRJ-HWY,P05,L02,2,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.21901,67.0,66.965994,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b0669b8b1048ebbc4094fe4f84ad62f16f8bb868b319fce9d828ba8ce0dfe25b
PRJ-HWY,P05,L03,3,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.21901,72.0,71.531988,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,24d882fe2aa0ab51d0c39472e8061123cf952b3d439b6b034ae0519262e264fe
PRJ-HWY,P05,L04,4,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.21901,77.0,76.097982,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,07493574640dc0ba473994eaef5618ed17634e88c4837a85f6c631dc8a543490
PRJ-HWY,P05,L05,5,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.21901,82.0,80.663975,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c0f171d710224bf9722c2c8a37bcb764691c167b58ae9047b198ba24f3e7012b
PRJ-HWY,P05,L06,6,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.21901,87.0,85.229969,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d011dd397374fc76d8adb949e609eab87bf6f1f1062db3b2a9c0a95e17db4ac8
PRJ-HWY,P06,L01,1,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.20462,0.0,0.48,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e3fc08e4aff44d0cb906b126568faf134fbbe16356c311440323074d4115027c
PRJ-HWY,P06,L02,2,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.20462,4.545455,5.36711,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4f8c4c5331ea3fd6982b83f87827bbdd6c21a4a58e4a403378160451fff89a0e
PRJ-HWY,P06,L03,3,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.20462,9.090909,10.254219,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a40886df3eec893b783e34980a5415226ab20f8ad4892f1ef1d9f7360293e227
PRJ-HWY,P06,L04,4,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.20462,13.636364,15.141329,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,76f58c89a1ecb08081ab03ac8927ac5b939f533dc844e75d53079c986ba99bac
PRJ-HWY,P06,L05,5,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.20462,18.181818,20.028438,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b5ebfde2f9a3d928121c589f07a481ba3d0197236184d516e483f5c5160d8b51
PRJ-HWY,P06,L06,6,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.20462,22.727273,24.915548,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,20c0c575acd9c38199b82b548b6973d934932d496944257512220ee50d3c1323
PRJ-HWY,P06,L01,1,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.184093,18.0,18.48,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,44f75f36596ac5d9b9e327520d4dd2c71b8bcc98f746718468f9bbadfed88dd6
PRJ-HWY,P06,L02,2,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.184093,23.555556,23.912031,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7dc6b3ad4dcee83a3e364a7a48a3625a1b9113bc90e8edf2f6ce5400cc45e59f
PRJ-HWY,P06,L03,3,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.184093,29.111111,29.344062,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,63456780ca4c74c5da51b4ce4efa523084c314be4d5136fc9fa5c67384c0b9b3
PRJ-HWY,P06,L04,4,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.184093,34.666667,34.776093,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a2055b82b2fb60dbdf1da51e3d0217cc9f987471bf951fe3da41b27f5eaac86c
PRJ-HWY,P06,L05,5,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.184093,40.222222,40.208124,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,967d283af1dd27882846eff4f347a24dee0a78a763fb1d54bb694222ac9be92d
PRJ-HWY,P06,L06,6,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.184093,45.777778,45.640155,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b71c45240b0b3d8adc45092eb4c5f3d8dcb5e84ef92a188cc584dd5828f6161e
PRJ-HWY,P06,L01,1,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.16324,38.0,38.48,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9bafa945e477c00f71449b7e94040d78d03c4fd2c8442a9db2e16cb46aafd9a2
PRJ-HWY,P06,L02,2,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.16324,44.25,44.605948,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,623d335a9864a1afebbd047fc08e2aabcf9467960fc693458bb95d4e4b74ea63
PRJ-HWY,P06,L03,3,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.16324,50.5,50.731895,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,93ee5b5e95ef32020fb369d0297fe25aefbb61033aecbd5ecdefb2822e07ed91
PRJ-HWY,P06,L04,4,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.16324,56.75,56.857843,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fab6ef01a9decf5b82fb1dfb80ee7bb65f2f6167aaaac75a31adcc04e8696186
PRJ-HWY,P06,L05,5,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.16324,63.0,62.98379,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,564e7b0efdc71795b74707b94e6a44ef0e93c5c8f39e01802aa31be072ada636
PRJ-HWY,P06,L06,6,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.16324,69.25,69.109738,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7d25189b8877efa50d42c7271b9e81fbe3990c358660b61796219a67888e5c4e
PRJ-HWY,P06,L01,1,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.193288,62.0,62.48,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c095aafdeabe862ade3c2dc4d12da1f85cf3e24419136e2481350a017f5a7e93
PRJ-HWY,P06,L02,2,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.193288,67.0,67.653624,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9431177914d915b5f0a07f6faaf2fead580c1664698a69d9010b6c0c1dd7e9bb
PRJ-HWY,P06,L03,3,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.193288,72.0,72.827248,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,39e900cd0c79ba9e6f6c935974536a2a248ac92bb6265bbe4370ea93fb30ff55
PRJ-HWY,P06,L04,4,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.193288,77.0,78.000873,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4e166bdc3067902b4a3f1c8c2043032fdc18d47e09df2e8f1a32c478d7613f11
PRJ-HWY,P06,L05,5,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.193288,82.0,83.174497,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c0edc4a28a607fd2b73f012b229031b129290705c879ff3b3e4b6994db75cec9
PRJ-HWY,P06,L06,6,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.193288,87.0,88.348121,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a18f051593ec4b1436f26bf41fe03aaf14f2f0656f2513e2d50ebc47957e470a
PRJ-HSP,P01,L01,1,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.226191,0.0,0.26,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,82c1844e8ff05b4fe328bc88a5c2e8d066bad1b8d38dbeb5833e60d175125308
PRJ-HSP,P01,L02,2,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.226191,4.545455,4.681037,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,197b5d4696fb233f6c6dcaf0a1a52732d80b1944956984c236c001b2d2de44f8
PRJ-HSP,P01,L03,3,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.226191,9.090909,9.102074,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ea8d58afbd9081cbce964e6c97093ef2fbc52237208584eaa4c6e386f889c8ec
PRJ-HSP,P01,L04,4,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.226191,13.636364,13.523112,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1da22670dcc65123740712b43a034b9978b8f05c430cbeab2bd1c9d2236f557f
PRJ-HSP,P01,L05,5,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.226191,18.181818,17.944149,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a6412d1b3b79cd3338299b0fc690d36cf52c9c29a3f6edfa34c6b529c41faf41
PRJ-HSP,P01,L06,6,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.226191,22.727273,22.365186,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9c26b28f8b191a2207d5e4011737b658a4ef7068d20ddf4429e106cd40ad2172
PRJ-HSP,P01,L01,1,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.169523,18.0,18.26,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6153d9d01d29e38369c17ca815c197b626b52aa755b55529b3a79a929b1fd26d
PRJ-HSP,P01,L02,2,STRUCTURE,PRJ-HSP-STRUCTURE-CREW,1,location,0.18,0.169523,23.555556,24.158898,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,A-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2d6f5cb29092cabd2db91ebf8472a24afea7b53bd01c5ce5b4f184c533c8a7d1
