decision_problem_id,action_id,scenario_id,cost_delta_usd,delay_days,quality_risk,safety_risk,residual_risk,feasible,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
DP-03,DP-03-A5,DP-03-S0,-360000.0,-3.012668,0.306,0.149,0.17,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9ace16ac33d3b22ea6c31a017d4abfc251e39e5fbb5fdb57cca0d111a612621e
DP-03,DP-03-A5,DP-03-S1,-347120.0,9.68763,0.36,0.185,0.278,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fc359ad5869d8ee9702b2d76ba5e2877f30f069ab6d6f58083372c405d8c70e5
DP-03,DP-03-A5,DP-03-S2,-343440.0,12.820282,0.333,0.167,0.332,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e68d510b26e5e6ace9546db903f54d44fc14a2bf2cb5681e2a0a4758439c56d1
DP-03,DP-03-A5,DP-03-S3,-348960.0,6.671805,0.324,0.194,0.26,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4a909d369f106a4bcb3ae5b17b6bdc0dce9f66595e970cee51d310f73e92463c
DP-03,DP-03-A5,DP-03-S4,-334240.0,21.819323,0.387,0.221,0.395,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0e211b532fd1ab19e87c8824271dc96ff4a726fe353592e419aa6822c2af6116
DP-04,DP-04-A0,DP-04-S0,0.0,1.622533,0.18,0.12,0.2,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1d333d78f5b83be613b507007e149cd8e592048e30e87919c823ca64aa7bd7aa
DP-04,DP-04-A0,DP-04-S1,4900.0,14.387008,0.237,0.158,0.314,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1166cc1b9d7a20e44dd9ffc57d29effbe01c10e97b35fc9d509dbf0e4c5fb2f9
DP-04,DP-04-A0,DP-04-S2,6300.0,19.224068,0.2085,0.139,0.371,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e330126c61d6d7911af6fe937090f25e36073911d9128bf054a78cabb6d5a506
DP-04,DP-04-A0,DP-04-S3,4200.0,10.932447,0.199,0.1675,0.295,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2374a05598f61efec91e87bae9364c9a3c26355326c58e29abb771f9556a0a5b
DP-04,DP-04-A0,DP-04-S4,9800.0,27.371324,0.2655,0.196,0.4375,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ed700eca39fd567685143fffe5b8f877ee380bb2dd95e25faf8e488dd13ed421
DP-04,DP-04-A1,DP-04-S0,1520000.0,-12.033492,0.25,0.23,0.12,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0d9af3e20dc4289af158af04bb007161cfb1747b1e38df11f449ab6148f8af73
DP-04,DP-04-A1,DP-04-S1,1524900.0,-2.835143,0.307,0.268,0.234,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bf1719d351a1ee31e05bfd1ca08c5009ad23a5dec6235ade612ee91910cd019c
DP-04,DP-04-A1,DP-04-S2,1526300.0,6.220037,0.2785,0.249,0.291,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6888479607b50ed3baddee7524491285e4aa0786f035849280bfccb788b69ba3
DP-04,DP-04-A1,DP-04-S3,1524200.0,2.272153,0.269,0.2775,0.215,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3a06e08968a4a2d3a2cefd2904a1eeb780d84ada53fc2c252409cb85bf10d2f3
DP-04,DP-04-A1,DP-04-S4,1529800.0,16.642615,0.3355,0.306,0.3575,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,db2b269923510afda65dce17cacebaa455872389c8f3c4d272f754fc6f788f53
DP-04,DP-04-A2,DP-04-S0,1045000.0,-7.789269,0.294,0.291,0.16,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,822be49c02db901fc63028b0e6bdbb0532607303a040b1db40d11c4c0357dc55
DP-04,DP-04-A2,DP-04-S1,1049900.0,5.702772,0.351,0.329,0.274,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8478ea728f8390a6cb6707f63a4338a22ca69bb68d743865c9ec78a333e05be0
DP-04,DP-04-A2,DP-04-S2,1051300.0,8.708054,0.3225,0.31,0.331,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c136ddb53a852316c10fd3364d6aca3b8408af0c6a232b4603313975dc67615f
DP-04,DP-04-A2,DP-04-S3,1049200.0,4.867872,0.313,0.3385,0.255,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4e23cc577874b2232992df8188181e8dedaab4dddf6ac1399f9c9c3ed0bb395c
DP-04,DP-04-A2,DP-04-S4,1054800.0,18.474397,0.3795,0.367,0.3975,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d1324359653bb68d559cdccd1e81da94e26dd7787f17ddfe6c0d816254900c70
DP-04,DP-04-A3,DP-04-S0,1330000.0,-8.148525,0.218,0.177,0.1,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,43e10b0ae9b17ea1fc6f4852490c28f6e585eef551053a384c4e3dfc9110066d
DP-04,DP-04-A3,DP-04-S1,1334900.0,3.613429,0.275,0.215,0.214,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3634856050304f2fdf7317bf37e9de08d4a0f4b0b6843a8aa91e5c5f41c55e62
DP-04,DP-04-A3,DP-04-S2,1336300.0,-0.748528,0.2465,0.196,0.271,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c46da04a0d6d4527bf1d079f3e6f6803ca7f245a379db9c61e774366f4cf0148
DP-04,DP-04-A3,DP-04-S3,1334200.0,1.784218,0.237,0.2245,0.195,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f3a4c59fec0cda355c4fefabaf03593ca7e211ddb1cc467d98818ff7980bd05c
DP-04,DP-04-A3,DP-04-S4,1339800.0,18.470512,0.3035,0.253,0.3375,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,888490382a3f664fa563b996da14216b431aece1aa92f97c649dfe196a4f82ba
DP-04,DP-04-A4,DP-04-S0,570000.0,-4.944235,0.272,0.188,0.14,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7ee3de48950132498ed344523bf1f624b6de3d3e8f94f4c427a8ef6c51874aec
DP-04,DP-04-A4,DP-04-S1,574900.0,7.666119,0.329,0.226,0.254,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dbf49ec4aa7a01d9439f9252a4404b7fa8efc1b7a351b21b2d7d5438271dbb44
DP-04,DP-04-A4,DP-04-S2,576300.0,9.378006,0.3005,0.207,0.311,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4e94434b3ad93a3b0e7198808d90fb6119ef3ee52b321008c27a216595a4b6a9
DP-04,DP-04-A4,DP-04-S3,574200.0,0.376205,0.291,0.2355,0.235,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d7fcb0951e9fda3be558193252e53daa013daf9da03b2929ee386f5bcf156144
DP-04,DP-04-A4,DP-04-S4,579800.0,22.829527,0.3575,0.264,0.3775,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c8b3521167325c1a68c0d5fef5f1ba2e22edaa049a61b9e17e74c3b7765d7b1d
DP-04,DP-04-A5,DP-04-S0,-380000.0,-4.416095,0.306,0.149,0.17,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0609438ddabe43077624500ef3643e90e3f5da2cf860cd01f277decf29dbe4cd
DP-04,DP-04-A5,DP-04-S1,-375100.0,11.0186,0.363,0.187,0.284,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0775941ea3df266cd39d3cb89402134c5433552b7e4cb196e1e5c15d4dec8281
DP-04,DP-04-A5,DP-04-S2,-373700.0,13.625847,0.3345,0.168,0.341,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8e8571c0c917f2653d80e865c3ac79bbe6113d8356181d3cad9e9817381fe4c5
DP-04,DP-04-A5,DP-04-S3,-375800.0,9.629104,0.325,0.1965,0.265,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,15d274b447faca4a096d7dc1974997a4387bd407f2c3b755f4309e9c9d77ff1c
DP-04,DP-04-A5,DP-04-S4,-370200.0,24.534985,0.3915,0.225,0.4075,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,92d1f93f374f10a624018bd77218529195159d73e09b6e28ca2716eaec4f5aaf
DP-05,DP-05-A0,DP-05-S0,0.0,-0.474002,0.18,0.12,0.2,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ed44c47fe09c8ab4cf7d0e72de3d3be121c37d808e96e1fda9efa9e7a5977e2a
DP-05,DP-05-A0,DP-05-S1,8120.0,14.462333,0.24,0.16,0.32,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,79323bbdb64d050a23010d404740d2da67f292d7e4c5ee62db7906806e712c9e
DP-05,DP-05-A0,DP-05-S2,10440.0,18.019771,0.21,0.14,0.38,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a0fa9648cbb2fe8aa429788e1e491a14388056e9b2e15fb09b485e22b87c94e5
DP-05,DP-05-A0,DP-05-S3,6960.0,12.789302,0.2,0.17,0.3,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,270153ebed8bd9165c9c097f09bf46c8c35dfca9c6101beb52e69dfed2c34f21
DP-05,DP-05-A0,DP-05-S4,16240.0,29.630489,0.27,0.2,0.45,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,60e2924978ef3fc0982e795b324157dcc9fae7762167ab0e55786d52ff4bc2b3
DP-05,DP-05-A1,DP-05-S0,1600000.0,-9.505309,0.25,0.23,0.12,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b15d69cce556a8949347423268ddcb1506fe8980ca395c4620bbf06937bf6e6e
DP-05,DP-05-A1,DP-05-S1,1608120.0,0.143319,0.31,0.27,0.24,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d15e8b903724f82d225af81f32100aa79c02da3e55bc6199c0a8dce85a553e3d
DP-05,DP-05-A1,DP-05-S2,1610440.0,6.080685,0.28,0.25,0.3,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,deea54360fe971745c8549e554f69d92dd96897bca7af8ca4a9bf10be29d138d
DP-05,DP-05-A1,DP-05-S3,1606960.0,1.4045,0.27,0.28,0.22,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,df56a998d1cb35a18d151fbcff209c4e3d205d5c4b42e61e6eaacb3375d20b66
DP-05,DP-05-A1,DP-05-S4,1616240.0,20.567759,0.34,0.31,0.37,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5abc18ced37e3cb590a0989fe83650674a92932d92c889301484cf3da27a1d56
DP-05,DP-05-A2,DP-05-S0,1100000.0,-6.548302,0.294,0.291,0.16,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fb6adb74bf36ad0e47b2b3ab87acde0cd22a79843ef2cbce99e282bc0c1388d6
DP-05,DP-05-A2,DP-05-S1,1108120.0,5.804623,0.354,0.331,0.28,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0cc5c862a3df7e217f98beb5f7e12490a577030bf32a233f79821be559f6f349
DP-05,DP-05-A2,DP-05-S2,1110440.0,10.796573,0.324,0.311,0.34,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f65f39fe66b61cb35bb5a55244f4a5af907f5114cadc1deeea43ea0d892cdba4
DP-05,DP-05-A2,DP-05-S3,1106960.0,3.95478,0.314,0.341,0.26,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0e308df90f20f8c5ffd8b4e9bd2f58fbaee91250fcb91df8a8dd21fad2d324e2
DP-05,DP-05-A2,DP-05-S4,1116240.0,20.11737,0.384,0.371,0.41,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,03ef1335bf1c7783c854b1cb6d3dc1e5809645929091f5258ca20c05fbf05c55
DP-05,DP-05-A3,DP-05-S0,1400000.0,-9.558958,0.218,0.177,0.1,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c36a16774009346f537bf9c65069e8e09494eaf0bd5c145b06480ac51872405c
DP-05,DP-05-A3,DP-05-S1,1408120.0,4.476292,0.278,0.217,0.22,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,33167c50b52d76e5e0616045c7b8b827837a0750a3ce0b0cd20d179c657691b4
DP-05,DP-05-A3,DP-05-S2,1410440.0,0.266657,0.248,0.197,0.28,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d39a97bcb88b06e96967c3e9f2289f2a632b5c99e1a864e53968fe77a6d89d12
DP-05,DP-05-A3,DP-05-S3,1406960.0,4.630198,0.238,0.227,0.2,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,649ecba4c085533fbb40a9018e51ca5bd5c6180f82a08124b2800a8ff02c6975
DP-05,DP-05-A3,DP-05-S4,1416240.0,20.26742,0.308,0.257,0.35,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3fd7300da0e7c6183787de811065eb7a789844aabcdb73790dd69ea9b75e6d22
DP-05,DP-05-A4,DP-05-S0,600000.0,-4.159506,0.272,0.188,0.14,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6f5ca247f963a40beaeacd4fe66fd10c209dac6b7824759e959dfca21fcbb3b0
DP-05,DP-05-A4,DP-05-S1,608120.0,9.155847,0.332,0.228,0.26,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d42ae06ba036fce238a3443342d6621e48f3812eb4ef4c9a6a7462281803ecd6
DP-05,DP-05-A4,DP-05-S2,610440.0,12.154076,0.302,0.208,0.32,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3253de420341b3e43b2e46df1e02c9cdd1f2b6577ad8651cc40174ec9d751cbc
DP-05,DP-05-A4,DP-05-S3,606960.0,1.45178,0.292,0.238,0.24,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,167f695a53d58870fbccd32be5a789d79cea6de5737ffea6416308a288986f81
DP-05,DP-05-A4,DP-05-S4,616240.0,22.55396,0.362,0.268,0.39,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f7e721400f56f2f6580d25e8b351754da40a2deed99286758168c066472e3bb6
DP-05,DP-05-A5,DP-05-S0,-400000.0,-3.426333,0.306,0.149,0.17,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fe3a1248ca9b5cfea650c9a88c0dba6d4f996f41bfb14886edd57cd8ff4f9639
DP-05,DP-05-A5,DP-05-S1,-391880.0,10.886578,0.366,0.189,0.29,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e2dd3916075dfbae36bcafc14e21be080e02911d21a4f46784de4da87f21a898
DP-05,DP-05-A5,DP-05-S2,-389560.0,13.34654,0.336,0.169,0.35,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2342bd52133077cad197073b104891b5af807106f17ea177e9faed1d301b0dd9
DP-05,DP-05-A5,DP-05-S3,-393040.0,9.319539,0.326,0.199,0.27,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a07621862789b833cae631f826fd083940db95b7efc5e5d22e86fc844ddf9915
DP-05,DP-05-A5,DP-05-S4,-383760.0,25.688374,0.396,0.229,0.42,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4531cd0ec644a2b15a4cfb2095d3c3e9ae24174b8239e2417c44161fbaa52c12
DP-06,DP-06-A0,DP-06-S0,0.0,-1.283021,0.18,0.12,0.2,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fc599da6b1007cc119ae50fdc831e16250991d8fb2b8c22f3ecb7abab5b9613d
DP-06,DP-06-A0,DP-06-S1,6720.0,14.490855,0.243,0.162,0.326,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a1e18685064d386b8454180e2b02ed4963423020ea1a8ac93283f420c9edae7b
DP-06,DP-06-A0,DP-06-S2,8640.0,19.593229,0.2115,0.141,0.389,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8cb2337cf603a8620cf84c7283f6ab5550306ce33430532b57ffa85a14e57d10
DP-06,DP-06-A0,DP-06-S3,5760.0,12.65497,0.201,0.1725,0.305,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,96df247bc68a5c730ba93da452ec00adccd97f1455d7920fe4acbbce7b3ca282
DP-06,DP-06-A0,DP-06-S4,13440.0,30.253171,0.2745,0.204,0.4625,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,92a18f6bce76929cd86b0509e3db42738f988d237dd67e1f1898294bbd156264
DP-06,DP-06-A1,DP-06-S0,1680000.0,-9.89212,0.25,0.23,0.12,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,15d5cd7ce6f747ca771d88566dd1b23dde1d4edc87bf9c045b82cf87abb493f1
DP-06,DP-06-A1,DP-06-S1,1686720.0,0.204846,0.313,0.272,0.246,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c8e3c796f93843583d8292db10b6a52874063bdc7d447b3331a064d7025a6275
DP-06,DP-06-A1,DP-06-S2,1688640.0,9.472009,0.2815,0.251,0.309,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c421da79ca83c5db2c210a8e9adad00a03751899fa2bdae7d46758e4c261124b
DP-06,DP-06-A1,DP-06-S3,1685760.0,3.346753,0.271,0.2825,0.225,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,651ac4b0efba4bbfb536e658be4aaf0c3ec084f169452a602f4a6a97b993de6a
DP-06,DP-06-A1,DP-06-S4,1693440.0,19.946776,0.3445,0.314,0.3825,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a8ad36adda52229330e533a07275e2ac4013eb636bfdbe728697bed447943b8a
DP-06,DP-06-A2,DP-06-S0,1155000.0,-8.859769,0.294,0.291,0.16,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a0af859ee235fec99a3e5f92ad421f2d4dfb520ccdd983f61b8e1472efbf0143
DP-06,DP-06-A2,DP-06-S1,1161720.0,8.146617,0.357,0.333,0.286,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,20b079f837edbf944a9aa615e5a4024025a2c28878f0185f7d7875d5a4c8009c
DP-06,DP-06-A2,DP-06-S2,1163640.0,12.883926,0.3255,0.312,0.349,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2c7448e039a63b98911fc0f2e7e808695f74a8734aede8cbb5afcf5f4719754e
DP-06,DP-06-A2,DP-06-S3,1160760.0,5.692212,0.315,0.3435,0.265,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4c074e356f53c2e9b19c44de59625b1bf0753799c39b2e0899c98b07cc8c1c39
DP-06,DP-06-A2,DP-06-S4,1168440.0,21.513068,0.3885,0.375,0.4225,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ec633f7d6c91b1438884faf063ac05660e12eccbe49ec9cd43c105757619ebc8
DP-06,DP-06-A3,DP-06-S0,1470000.0,-8.714365,0.218,0.177,0.1,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,933f2748afc1baabc4457860f57827a8ccda9a5ce1530a7f3ca9552b4bede745
DP-06,DP-06-A3,DP-06-S1,1476720.0,4.387454,0.281,0.219,0.226,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c16ce1722097ccde35f5cc67a711a8b520adeb578dfe99d0ea090252144b8985
DP-06,DP-06-A3,DP-06-S2,1478640.0,0.429221,0.2495,0.198,0.289,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4736ca0bdb3ba23981960afc7fd66769dce8a628259542c2063dd507839a0827
DP-06,DP-06-A3,DP-06-S3,1475760.0,2.553522,0.239,0.2295,0.205,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,aedad4bd65124a91e3881819033063142f9197cb4f820542c4ab08e94c2f550e
DP-06,DP-06-A3,DP-06-S4,1483440.0,20.812641,0.3125,0.261,0.3625,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d31bbef53956a1aff82cd226a2df25f3e73aff996a86e2815d9487c9f908808a
