decision_problem_id,criterion_name,weight_factor,selected_action_id,base_selected_action_id,selection_changed,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
DP-09,RESIDUAL_RISK,0.8,DP-09-A5,DP-09-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a1f76e4e9fca17a46ee6abb07725724631e55ce2a1966ab1c910e4e843820847
DP-09,RESIDUAL_RISK,1.2,DP-09-A5,DP-09-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,86cbbf3f1d4810ebf3780a2218d5e74b96b687505fe6be141942dbd8e1a83dc1
DP-10,EXPECTED_COST_DELTA_USD,0.8,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2343bc5569c628622a7420b260d10d2cfecf4a2ee23a55e6bc4b5aabc432bbb1
DP-10,EXPECTED_COST_DELTA_USD,1.2,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5cc4435b31ca4b58c49a7d23f99a61b67c44cc6463f246b46bcb856682d80916
DP-10,EXPECTED_DELAY_DAYS,0.8,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ce57998e4a89cee2679ba8cda10c16d06bfa7862e67cc3da1ced3c714682b2b3
DP-10,EXPECTED_DELAY_DAYS,1.2,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ab9079127061d4f7b7e9a4918b8a23cc8266b976e8040b2e58c39a02088c0ab4
DP-10,QUALITY_RISK,0.8,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,01772cdc3108004f67c46eb3e6903e381defc1fd98ef794c29a592b91517f3c1
DP-10,QUALITY_RISK,1.2,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3ea00e5fe8b26a16ca995cff960f5a825d001f16bdfdf85ee01ac93ca824a99d
DP-10,SAFETY_RISK,0.8,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,33265b2d4db24f119747ab00cb06fed7f84a08e02fe9f716a2dd479d07081150
DP-10,SAFETY_RISK,1.2,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,107aba74a2cb80092b84dfbfa6d1efb9af7b1a100aca3216723b2d3b6fce5f54
DP-10,RESIDUAL_RISK,0.8,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c35e9542d71631b3bf2a12357ee223f12d27095cba77f105fcba809cea7f666b
DP-10,RESIDUAL_RISK,1.2,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6d840691f6febab566bc038f46f3c3380bcfc7fc651142f417e2aab5d76d4aba
DP-11,EXPECTED_COST_DELTA_USD,0.8,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3abb804bd385f0a99219ab36d14e5aae402cd044df7b889842d66fa7f4a4ad13
DP-11,EXPECTED_COST_DELTA_USD,1.2,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d37c842cc50d37f79d174f0c944f2a4410c2384c42ac3af5115a8dd53a1462a3
DP-11,EXPECTED_DELAY_DAYS,0.8,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9d428c7c204839635473265b111567e137d9402676a63ba137fc98ee4484634a
DP-11,EXPECTED_DELAY_DAYS,1.2,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a1ec4fc5c5cdfc96167f0797ec76b57ebd43aa480520adb66bbb714491de1b24
DP-11,QUALITY_RISK,0.8,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f1daf1c88ae748df9cb783390b9b77238371a1307021b0f2c54aebdb886534dc
DP-11,QUALITY_RISK,1.2,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,629021f09e9c3af8284e64b98af64d1de7d041cfdaa6d284619c3bf39ef37ed7
DP-11,SAFETY_RISK,0.8,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,21af48d06f9e881a7352fc2924b1de2ab7b14a41747416a9eaa4a6231f04a6aa
DP-11,SAFETY_RISK,1.2,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,23e9317eb5bfb60fc398c6291d011317a57d46bc08018f80f1faf18b7a5f8375
DP-11,RESIDUAL_RISK,0.8,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,04e3d948399e578e849e389278ec8cdbce2eec5c0dc5d55723ec0a6db322c851
DP-11,RESIDUAL_RISK,1.2,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,eded26a9ab683cddc468cc80b4d336f0562c7c58c91af281767262717411073f
DP-12,EXPECTED_COST_DELTA_USD,0.8,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e29c6b3235bb58d200c22fffe3d41169fe1aa7969db2770aff024a2333514827
DP-12,EXPECTED_COST_DELTA_USD,1.2,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6928bd9796a29a881220b49ccb9772a092fc9c411c315270ad8a85d46c44be80
DP-12,EXPECTED_DELAY_DAYS,0.8,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d2976b9da2e142c86b2dabdc0acd30342513f855cb90582d7adf7273b7806b85
DP-12,EXPECTED_DELAY_DAYS,1.2,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,412fe7ed492a5383523593eb111ad18dd983e9955daec2f32f02df72efcd1f67
DP-12,QUALITY_RISK,0.8,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,794d57f6ed16b82d23a884e61e8d5c4ec4ab16c586684393b6011ae13a8381c8
DP-12,QUALITY_RISK,1.2,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,598d78525a0a8c6c5d62561e2e69a643999975f935385e54809541de35ea0f01
DP-12,SAFETY_RISK,0.8,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,89846bf913898a32b397a65ccfd2c10539175c54a82ccf4606127d37008371c5
DP-12,SAFETY_RISK,1.2,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,75f3b510baa6acf04b3803a04e698ab9ca76ddaaf653d82837b878c6eabce67a
DP-12,RESIDUAL_RISK,0.8,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,49a7e9132591b134b150f948a3bf07f87ce4994a7a6145a6a58d6a375f29ff58
DP-12,RESIDUAL_RISK,1.2,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B3-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2955a423e28ec4cda01b32c2190a463fd6bdfc452e8e89c22db9f353bf00ba68
