decision_problem_id,criterion_name,weight_factor,selected_action_id,base_selected_action_id,selection_changed,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
DP-10,EXPECTED_COST_DELTA_USD,0.8,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8a471d2810a276df9aecba8e0ac48bd9e105b6483fa1989c92c542ac6605b56f
DP-10,EXPECTED_COST_DELTA_USD,1.2,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,63de92f92cced72aafe2507cb8b791862539c9b038428994e38731f386593433
DP-10,EXPECTED_DELAY_DAYS,0.8,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d4dc9e98fb141ce63863ce124458540a3a9fa00b4dc19de49f9122d3c06910e6
DP-10,EXPECTED_DELAY_DAYS,1.2,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,860d5b97d0537c443fb436a792fb9b8158ebcc398f91236310f58aff6cc5571a
DP-10,QUALITY_RISK,0.8,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1f32a1e1ec8ab2649591efa089762224a8022803e5ac87cfbbbcd03e01d0cb52
DP-10,QUALITY_RISK,1.2,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,593d4da3ea6239dfe02b10cfcbe9ad9c8ed902b62de1d407c1aaed9ffaa9b873
DP-10,SAFETY_RISK,0.8,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,acd22769b50ee62df60ad0584b558e98321d0cabfbbd197e79fec5f1177eebb2
DP-10,SAFETY_RISK,1.2,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0fca8f42a25194bb9da986b0e6f18830c4bb38d57ff3182592ffd680acae294e
DP-10,RESIDUAL_RISK,0.8,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3b5ec2fe28c96449cb265ff2a8b778a062c48a0af9ad457ca8ca28e55fbb7bdd
DP-10,RESIDUAL_RISK,1.2,DP-10-A5,DP-10-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,aa85d07971eaf19a40143ba5b2fcc980e8025487cd0cf58f1e8b31571e9d2f04
DP-11,EXPECTED_COST_DELTA_USD,0.8,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dcdf6d837a1f1c1935b3a3717fa76f2778ae38fe1eafc33747144395388f8e86
DP-11,EXPECTED_COST_DELTA_USD,1.2,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4460ffa5994904f5485f32b89574ce2af3f43e368730065f33801a49495d11d1
DP-11,EXPECTED_DELAY_DAYS,0.8,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,98af2ed27955731318cf1da482a30a8aabec760c7c031b48089a716a055570ee
DP-11,EXPECTED_DELAY_DAYS,1.2,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7eea804ae0fb72edad41e954d31481ac5ac8dca830a3ec456e7c643936dfe6d8
DP-11,QUALITY_RISK,0.8,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7c41f44db80e65182895c8fac80bd1cbc510afb1ea772748d1b89c116a0a102b
DP-11,QUALITY_RISK,1.2,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,394c8224afa679d47d8f63d8cc6420fe13b486917f61140eb79c493d42a4aed0
DP-11,SAFETY_RISK,0.8,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,232f3f064745c55cd846fc03d691cfae13dfb82d0db81533a4652def22a7b813
DP-11,SAFETY_RISK,1.2,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,be8dd14d20e1b68c7d71ca2669ffdd941938ff582411b51e6e6edc3f318fdedb
DP-11,RESIDUAL_RISK,0.8,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fc974c9c16788f5fb8e46ea2423c33762499e25eeaf30c441a51eb09959177fd
DP-11,RESIDUAL_RISK,1.2,DP-11-A5,DP-11-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3492984f29b80fbd32c779f105434fbd07bb6b1a29c685fbaff44133b217127d
DP-12,EXPECTED_COST_DELTA_USD,0.8,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b02bb82e937514f5ef3fabc6a655ee3f4f011423f0e256719d2d98780bef305c
DP-12,EXPECTED_COST_DELTA_USD,1.2,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a7bd1fe0d7cbb1db77045bce3512b3e853000d1d7900c740c6e17f4291b8478b
DP-12,EXPECTED_DELAY_DAYS,0.8,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,df18adf448d65e9e7893c119a36a89632b970c69b20e7389e7a7befc43a09b7a
DP-12,EXPECTED_DELAY_DAYS,1.2,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e28b474372624c948f1fa29061eb9ba0b962550f1e204b7b3370964309454d6e
DP-12,QUALITY_RISK,0.8,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1a559af8245184169584ccddda6e617b57affb739f943c579e594006673f1e69
DP-12,QUALITY_RISK,1.2,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b623b6cf161e87392138ac5c7674ce77d75d9013f7a6476c948713568bfdb599
DP-12,SAFETY_RISK,0.8,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,899c8dd2f6c88f77d50660f2936b40616a57f4be27f9401b9c039c5eb043c99b
DP-12,SAFETY_RISK,1.2,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,962d257d816cce4faf5616347d0382eb059a4e641a726a65272305450e7f8c39
DP-12,RESIDUAL_RISK,0.8,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6ed158996ab626f08150c30a9c5ed76cd73863c92d23e511404d874a39a3331a
DP-12,RESIDUAL_RISK,1.2,DP-12-A5,DP-12-A5,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B3-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cb2f7f95d4177eb284ca27b417d3157da7305387d34774165f09f7bcae678d7c
