reference_project_id,project_type,delivery_method,region,gross_area_m2,length_km,capacity_units,floors,complexity_index,design_completeness,location_factor,baseline_cost_usd,split,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0072,DATA_CENTER,EPCM,US-MIDWEST,48417.239,10.93,132.365,2,0.589785,0.826685,0.91,184207267.38,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,531eb5a12c3b9096912aab429a5b44b2356f8fce14c2144f055debe96a685026
REF-0073,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-WEST,43420.737,0.561,58.903,3,0.76886,0.772086,1.12,213286750.4,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,32accb6d7164ef917ccd01ed2a9b4906b88c005891fec7d88f7fd3cba52e0fe6
REF-0074,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-WEST,11545.065,15.137,87.182,6,0.90545,0.455064,1.12,197058310.06,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a6b045c6f810630616cf04cb1da94631fadaea4b1477383944af41365dcd34b9
REF-0075,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-WEST,49043.053,6.895,26.84,12,0.47514,0.661656,1.12,240968809.6,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,de0833e9734b4acb80a96fe42915a256420d051bd5220d72cf9d257ddd26a262
REF-0076,WATER_TREATMENT,DESIGN_BID_BUILD,US-WEST,0.0,11.874,147.544,4,0.604051,0.938435,1.12,180557259.95,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5daa15cd859d6e7e643157c8af898c461ffba204ddb4b5c69358bc45f1a80801
REF-0077,RAIL_STATION,DESIGN_BID_BUILD,US-WEST,20620.38,18.307,60.761,1,0.811647,0.786195,1.12,214780796.53,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,be63fa88ca565bce27c8e9f6d19308c24ba7f5505972700738b255a0683869cb
REF-0078,DATA_CENTER,DESIGN_BID_BUILD,US-WEST,49590.378,0.0,104.712,1,0.085065,0.6618,1.12,153274158.97,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4c4dafc3bed16c27834f2608edc6d7424a3dcd3de148022ffdb25402d83a7bc8
REF-0079,AIRPORT_TERMINAL,DESIGN_BUILD,US-WEST,48940.637,0.0,81.22,5,0.260301,0.784346,1.12,194999670.58,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,286d9f5843ceacc5ca23007853d979da6771bc7a5470a8419599412326664bb2
REF-0080,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-WEST,21377.742,25.412,130.367,1,0.677178,0.564919,1.12,210039357.78,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,023cd100f686205568c94ed65673c65a5c41e8780b8250d9e2557d1497e0c988
REF-0081,VERTICAL_HOSPITAL,DESIGN_BUILD,US-WEST,64069.937,5.304,56.469,8,0.480693,0.884542,1.12,246709205.54,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,19e7a968880248df1c4cce287c58db470d973fff4bd7e18580dfbea3af81cf10
REF-0082,WATER_TREATMENT,DESIGN_BUILD,US-WEST,0.0,1.641,97.527,7,0.733095,0.842918,1.12,140968080.11,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dde9b9ea9eba46e6c114adddc039185a0c5f16495664e634b89a3c1456df6ea7
REF-0083,RAIL_STATION,DESIGN_BUILD,US-WEST,6546.658,26.04,62.161,1,0.469431,0.35,1.12,195775236.83,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5c2a4a73c0d43698cb6787c23974d7e5481c80e3a30fe3d8a18cc6f54fde3d4f
REF-0084,DATA_CENTER,DESIGN_BUILD,US-WEST,36128.687,0.0,73.882,4,0.142743,0.526909,1.12,137375785.16,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,710c4364f2c033d650af6298a76a7d47744af00fc5a861c8b7cc82a25e6d82b0
REF-0085,AIRPORT_TERMINAL,CMAR,US-WEST,47937.274,0.0,78.674,4,0.624011,0.719783,1.12,211277691.92,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3f7b538fd407ff6ffc7c38e33b4083fb95edd293540b698d9f4a4e37fb7d39ea
REF-0086,HIGHWAY_CORRIDOR,CMAR,US-WEST,0.0,20.066,64.935,10,0.687845,0.99,1.12,188404982.71,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3e8ef592dd47713674d0ce64d7049468b5038356387be3840da9b69b171fee54
REF-0087,VERTICAL_HOSPITAL,CMAR,US-WEST,53536.193,4.537,20.548,14,0.690767,0.823083,1.12,247443234.39,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9d0411b870bfd0123ffea92bd025ae59d774d0172007cff4fee5a921739e9d65
REF-0088,WATER_TREATMENT,CMAR,US-WEST,10420.102,0.0,120.723,4,0.368964,0.729949,1.12,126604259.4,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,14542b01eacc1933ae537f4f12f09520b433656cf5c384a9c99bb9d0447377c4
REF-0089,RAIL_STATION,CMAR,US-WEST,24959.884,19.767,107.125,4,0.808758,0.533611,1.12,223300652.22,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c312e4062cb6388512c06a05e93eb2353c7fcc8866ebac5cac5653d595b8772d
REF-0090,DATA_CENTER,CMAR,US-WEST,50927.472,6.946,137.182,7,0.467337,0.678902,1.12,199098572.3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0c7f1639ed552d5e443599a3c2dc333b7226a9755da811d9cc18205194a0f314
REF-0091,AIRPORT_TERMINAL,EPCM,US-WEST,59268.883,8.658,54.557,1,0.467333,0.928456,1.12,243098078.77,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e699faddf7186b8ec107aa67fb1547823f95a1d2b3305aebf5dee6a2884a5f0c
REF-0092,HIGHWAY_CORRIDOR,EPCM,US-WEST,21599.922,19.246,15.031,1,0.574276,0.977096,1.12,170747632.96,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1041092acd9de6969317bf9efe4d193c43ce83c383a2853486846bf01be07ea0
REF-0093,VERTICAL_HOSPITAL,EPCM,US-WEST,41820.092,2.491,63.825,3,0.730888,0.576481,1.12,239889546.24,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7bb3bd532f2a8f4c89b88a0c20580d3b8b822d8e240f06fb196360851e6cef25
REF-0094,WATER_TREATMENT,EPCM,US-WEST,42591.005,1.623,172.809,5,0.355676,0.796134,1.12,181165525.81,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,add7217f5a06079ab467f43a6b93beeee05e313978d3401035e48696ddf44498
REF-0095,RAIL_STATION,EPCM,US-WEST,16593.175,20.485,28.477,1,0.378458,0.35,1.12,189218236.35,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,38fba18cda31e4cea78f315edfa12f94c909d142080d7ab9993afffcfdab3906
REF-0096,DATA_CENTER,EPCM,US-WEST,15583.781,1.717,147.013,4,0.490661,0.756515,1.12,146738652.71,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9b3e1e668b023b2b2d5c3d11f9a5f37e1815e9e118690702602cdf31d902899f
REF-0097,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-NORTHEAST,43574.153,9.738,27.804,6,0.557897,0.718367,1.18,240933740.15,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,16f7baa74c8b82467a7dd5e13973d8f4abc8c9eb0be3356d577dfd35fc303cf9
REF-0098,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-NORTHEAST,0.0,21.168,32.172,4,0.844121,0.902715,1.18,196461348.52,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ec6cdc8f290677366191bb4adb44c6b3b66ad2e0f593e72806c72fb597e7f908
REF-0099,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-NORTHEAST,47994.029,0.0,72.581,9,0.805836,0.743887,1.18,259168304.34,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0b704a4ffd79c24cfbc1fd7e4cb8574e8a5fd9df9d88d0ed20aeb3c8b23c7a7e
REF-0100,WATER_TREATMENT,DESIGN_BID_BUILD,US-NORTHEAST,2997.539,0.0,130.949,5,0.122843,0.584721,1.18,117164936.01,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,82164a7e023a236b5d8330d226f537055e9b1462085e673b3c75a729f1744386
REF-0101,RAIL_STATION,DESIGN_BID_BUILD,US-NORTHEAST,7696.49,23.216,48.117,2,0.862494,0.789579,1.18,248726373.65,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,17bec23d198b7c853f34d328dee09bbf75840f37a1ca60338b1c90fa263f2df8
REF-0102,DATA_CENTER,DESIGN_BID_BUILD,US-NORTHEAST,57750.9,1.737,148.949,6,0.247963,0.942057,1.18,206295423.51,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7b499af6ff132e05f7d74695b78c226e14e57de6c53e4dbbc2ff9c856c7fc3a8
REF-0103,AIRPORT_TERMINAL,DESIGN_BUILD,US-NORTHEAST,38632.29,0.0,26.664,4,0.092168,0.693093,1.18,167875505.1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0150a1da8ffd5f76e0a9373df7cffffd657494f965915862c2f7c0d51d153829
REF-0104,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-NORTHEAST,1682.586,15.007,54.514,3,0.571356,0.734535,1.18,156177306.61,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,47cd3a86f88c9ef8b2635d7cc990bfc1ce6bfb9d2ba7b8186bc4313c475aac3b
REF-0105,VERTICAL_HOSPITAL,DESIGN_BUILD,US-NORTHEAST,47739.306,0.0,10.07,12,0.354708,0.878045,1.18,210128778.77,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,88bf200bf0c4878247e99c249f40f38c38d9b90f8256c3d31f44acdfbfb971cb
REF-0106,WATER_TREATMENT,DESIGN_BUILD,US-NORTHEAST,13593.605,5.932,157.75,6,0.099109,0.761011,1.18,150842631.05,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2f506280d83d505944d3a5f83c7c20b111492b21ca8ca88e5e02a8a45b5bb17e
REF-0107,RAIL_STATION,DESIGN_BUILD,US-NORTHEAST,8844.253,28.982,47.857,5,0.209503,0.923677,1.18,219251448.65,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,70f03f8233c41a9af3a32aa25aa46464575f7214369faf2e0b354730d1dd5c7c
REF-0108,DATA_CENTER,DESIGN_BUILD,US-NORTHEAST,34013.162,4.254,90.099,6,0.546721,0.742582,1.18,191970140.12,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,427ddcaa0cdae8e7f04696ce8e45f5c787d9eaeadd359744b9474a605cbfe596
REF-0109,AIRPORT_TERMINAL,CMAR,US-NORTHEAST,35532.146,0.778,70.937,4,0.699427,0.622652,1.18,209421473.94,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,64950434d0f0626f4cff2bfbb49f8003974e661496e757668ffb75f0a7eca763
REF-0110,HIGHWAY_CORRIDOR,CMAR,US-NORTHEAST,4200.15,14.069,41.922,1,0.378307,0.870397,1.18,140033362.62,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1a6194ce70c6f7cfd26a28e5fb75d956e36fe6b36af6890a7a1cc7855cc13ebf
REF-0111,VERTICAL_HOSPITAL,CMAR,US-NORTHEAST,47604.028,5.518,77.906,10,0.88781,0.84348,1.18,276090112.23,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d8413fbc14ad3ea244a35b941d3144f0b022ac34e16950c8b8d19836cdaf1bc6
REF-0112,WATER_TREATMENT,CMAR,US-NORTHEAST,14722.347,0.0,91.451,2,0.758834,0.718771,1.18,159096687.21,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b428590149a58aab718c347ed0f4922644215f89e49d88c4e4e85450c24ae424
REF-0113,RAIL_STATION,CMAR,US-NORTHEAST,21622.664,27.533,98.407,2,0.621595,0.355711,1.18,263493622.13,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a706197671ef90d276458ec914e3918623d2bb4281a2e7c2a5b63b150f3de0be
REF-0114,DATA_CENTER,CMAR,US-NORTHEAST,35842.764,7.231,111.934,6,0.390465,0.572833,1.18,196593773.73,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,72dc68a0368f6c4472026e5218d1b6d8f6d137d25210ec6e6fc29d24486e963e
REF-0115,AIRPORT_TERMINAL,EPCM,US-NORTHEAST,47864.574,1.578,47.759,1,0.613592,0.727923,1.18,221536855.47,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0c990d7abcbe94b29f1e61bb4e9fc9e352e4c731c1162f3e79558a4f70850b0d
REF-0116,HIGHWAY_CORRIDOR,EPCM,US-NORTHEAST,0.0,16.32,100.666,4,0.311704,0.870274,1.18,161471372.54,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3ba3c27be2532f46a2ddaa397f4151d93d5c2f57717abe437fab3b34a04522dc
REF-0117,VERTICAL_HOSPITAL,EPCM,US-NORTHEAST,59059.49,0.628,32.144,11,0.387914,0.35,1.18,234879439.08,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2a914aea6c9a0ce0379a65604813fad27d968fe8bdd3d7f75f812968bbfc2f61
REF-0118,WATER_TREATMENT,EPCM,US-NORTHEAST,10711.738,5.294,126.179,6,0.642605,0.417907,1.18,176179304.46,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b321c0e1b46915ceba38b4e34679d67c29990c56de0f8684b235a6bae4e38f1a
REF-0119,RAIL_STATION,EPCM,US-NORTHEAST,488.519,16.851,58.209,9,0.271612,0.941706,1.18,203302874.69,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0fc07661d5f9587da742d689655b39a9226ecb39ac5945e0740ba08b15e42e1f
REF-0120,DATA_CENTER,EPCM,US-NORTHEAST,60077.241,2.797,165.938,6,0.586286,0.525908,1.18,234407964.0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e2b5aa7bc61bff0e2df180a43f59730dc5c471f7f2a0d115655cc3b51dab2821
REF-0121,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-SOUTHEAST,21863.66,0.633,96.954,1,0.65639,0.35,0.94,146311834.88,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,007cce0a87362a8abd5a1019517895cabf585628a17306ca0a384b727b05cf19
REF-0122,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-SOUTHEAST,22429.773,24.497,1.0,1,0.645581,0.904852,0.94,162455576.92,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,700bbcdad681b6689070d0aecefc8be13cd605288a72f6963806dedf2c0cd492
REF-0123,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-SOUTHEAST,46030.144,4.895,61.352,9,0.694079,0.802191,0.94,206253832.99,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,af98c8c8678e8edcaa1b43ce93145288dcd2c06e1f44f40b1094ecc96686e26f
REF-0124,WATER_TREATMENT,DESIGN_BID_BUILD,US-SOUTHEAST,4539.875,0.0,143.175,1,0.284234,0.77855,0.94,103461911.87,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3a05e63a97688f003934cb0e2501d532abced187abdc9986ce113bf2f9105a44
REF-0125,RAIL_STATION,DESIGN_BID_BUILD,US-SOUTHEAST,12153.18,21.081,25.452,3,0.740883,0.727265,0.94,179473134.54,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,415e95d31fd16c74845ca9a9b8e3329083019033770d33b19db4d60799bbce21
REF-0126,DATA_CENTER,DESIGN_BID_BUILD,US-SOUTHEAST,43644.732,3.165,145.997,9,0.579743,0.868821,0.94,198886705.22,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5e51b4e43637f65b4a385e04386ffc8bcb0b036d2c646357428925b31b7b37f9
REF-0127,AIRPORT_TERMINAL,DESIGN_BUILD,US-SOUTHEAST,50065.821,5.688,52.92,8,0.672565,0.57664,0.94,183189225.22,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9d308b5004038a8a689ad8ea7059f96f18f5bb5e7e644bbf916ea09caaa651de
REF-0128,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-SOUTHEAST,19619.681,22.427,70.254,7,0.749978,0.78653,0.94,163030018.75,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1e067d584b0bab08a6911fb8db215f66c1d7f5fa674396355105b5b181402d81
REF-0129,VERTICAL_HOSPITAL,DESIGN_BUILD,US-SOUTHEAST,55180.075,4.31,45.971,12,0.651581,0.742147,0.94,206900069.62,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,15e0b6c1228ceaed131e93f54369972fd84702a9157be1688e0238db6682fd4f
REF-0130,WATER_TREATMENT,DESIGN_BUILD,US-SOUTHEAST,18284.671,0.0,127.642,3,0.915116,0.798956,0.94,136871673.56,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,91124f4f8094e75b129dbedf770b76510412a7713640d4141a1ba5a2bee22abf
REF-0131,RAIL_STATION,DESIGN_BUILD,US-SOUTHEAST,2719.533,16.352,72.042,5,0.77593,0.836912,0.94,159314692.57,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,005de082516974a8ede8cd6ba85ab70587865106b6fc681b223f7774b326804a
REF-0132,DATA_CENTER,DESIGN_BUILD,US-SOUTHEAST,48582.884,0.0,130.72,5,0.930742,0.906528,0.94,178995742.28,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,93c20868e4a7796cd8a7c2ab1a212c088ba506a2f375c2aa10df7f11b27098e7
REF-0133,AIRPORT_TERMINAL,CMAR,US-SOUTHEAST,37593.767,1.478,73.99,1,0.934217,0.404251,0.94,172235969.56,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e355865d33b180f9277938aa4a00c57dcc48a8118f51d31ad51214893952def8
REF-0134,HIGHWAY_CORRIDOR,CMAR,US-SOUTHEAST,0.0,15.89,39.076,3,0.331338,0.690467,0.94,123548325.02,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f931846f13f1ea4b59adb9d102cc1e5a73433e33f7ebb1cfdff6a3208e577ee3
REF-0135,VERTICAL_HOSPITAL,CMAR,US-SOUTHEAST,32981.333,0.0,70.564,10,0.168561,0.791503,0.94,158112541.45,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,94a2af120a5e4829ef5ee5533918e1cd38ac2e3223f0726465305578a50b3f75
REF-0136,WATER_TREATMENT,CMAR,US-SOUTHEAST,18964.355,7.221,119.142,4,0.557242,0.496899,0.94,126724736.27,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1207ac8c97b6fefad8044ca2b873176e5746b808dbcaa84a7556414f2a7c0979
REF-0137,RAIL_STATION,CMAR,US-SOUTHEAST,4367.85,21.499,54.409,9,0.614075,0.834864,0.94,187638351.89,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,be584c45f5af900f01eee0442515840fac63a8625d43efec97779c4edd77a1bb
REF-0138,DATA_CENTER,CMAR,US-SOUTHEAST,47040.033,7.492,122.452,2,0.451097,0.764516,0.94,163993766.58,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,98e03b0bee3c1000d63ecd207eb1243864f0e79e280c4c692123435e6df1d49f
REF-0139,AIRPORT_TERMINAL,EPCM,US-SOUTHEAST,31234.187,9.851,63.341,3,0.621431,0.640422,0.94,170961226.22,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e98bd70d2cfb438725afe6377438e921b5f5463ebbe7cbe067a66d2dc5d8c554
REF-0140,HIGHWAY_CORRIDOR,EPCM,US-SOUTHEAST,9629.433,16.302,96.999,1,0.305438,0.59717,0.94,133471967.9,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,268ce16a3edf4b1a2a1c7ce1967c95ff6b9bda7a7e2058522eb4e06fa40a46ac
REF-0141,VERTICAL_HOSPITAL,EPCM,US-SOUTHEAST,39371.479,1.038,42.849,13,0.48099,0.957038,0.94,195953234.7,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,aa9f0a0adc16466725de905a770770ef10c7853fda54d0df3f1219634916c22a
REF-0142,WATER_TREATMENT,EPCM,US-SOUTHEAST,0.0,0.0,146.866,4,0.232203,0.63202,0.94,88122484.79,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4b93e1b202bb0cc81aafc2add7d52ef86223cf25fd7d398015f8184a153255f2
REF-0143,RAIL_STATION,EPCM,US-SOUTHEAST,15355.7,28.431,58.225,2,0.579027,0.762786,0.94,194879742.0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,98289cb6aee944ce558d8ec93d03ce0d6eb83a534916d149249d1a3df46513e1
