target_project_id,analog_project_id,similarity_rank,distance,analog_cost_overrun_pct,analog_schedule_overrun_pct,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0061,REF-0085,4,2.519819,0.153222,0.260764,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9ed051606621e1237a8b2bed39892385f5f76dc3a72d425d7e0acdb211f02364
REF-0061,REF-0031,5,2.556666,0.115344,0.110843,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1bf2fd7cc761fdc3620576abc6aa8877797017f0221dc74675dbb72a4964fdc4
REF-0063,REF-0159,1,1.658671,0.153918,0.188627,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,222a9324999b0b8b7acec2b3e96e98d54a83ee584fbf4fd2b7a970bb356c8529
REF-0063,REF-0123,2,1.778965,0.210918,0.104249,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7179976c4aba4396b6f8a221f1b2588c95bf83215aa9ec7f4412ebb7fda30a53
REF-0063,REF-0357,3,1.826499,0.143068,0.147862,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ed0ec2b9b5f7f896fd46c6bf56a22cdd01700cf68a4cb6ae64d8ba2660a17642
REF-0063,REF-0207,4,1.98784,0.205646,0.116261,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3ef54c983f5d6c44f010e119b6afa64115003c9759d6aba8a7a518b11269acfb
REF-0063,REF-0015,5,2.07307,0.185512,0.154652,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7ea97d90607d3a069314744fec05bf18a38c1f34c049eeac32493106b0571a3e
REF-0064,REF-0100,1,2.019021,0.145539,0.133438,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,eee949a52fb57a8ef9b80e6f88ea7ee74d044f044c9f87c1d87ce34a26a8ba51
REF-0064,REF-0280,2,2.14852,0.099541,0.170707,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,35092445033a9d31dd73a57b4ad64e0499e2c74f558e95aae43d803c5dbfed9e
REF-0064,REF-0142,3,2.206252,0.155503,0.078007,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,00535b8590c02e530dd4c668150798b9f1b1c44a26fe4421e66d7a1e7d56bc9d
REF-0064,REF-0136,4,2.245457,0.148756,0.198699,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,70fa297279ebb3663a73f8f193b98c1a0618505f1143e894b8d89f26fadba1a9
REF-0064,REF-0160,5,2.368369,0.148642,0.238383,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c1a0d268502162fbf4776daf378f416390ac4ff9cc10dbe84cf0d0861b1501ca
REF-0067,REF-0091,1,1.611671,0.099387,0.062938,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,75cac9891c5eb914c5fc8e00bfbd054473c42651c652f2248b37d3e89d171c36
REF-0067,REF-0355,2,1.640928,0.193359,0.046786,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,86b93587bb44dbf82d682d9d0c44b4e43d484f7f3ff8bbf597a71b803f4335f0
REF-0067,REF-0235,3,1.671991,0.141785,0.256716,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a49939d025ffad50df06f9df7197dc97db2be04cc8c4fe35d3e505f4461311d6
REF-0067,REF-0211,4,1.674471,0.114219,0.227707,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4c18ac7001d0119d4851bf652428b7db66c7b8021ca69c0ee66d5e01bc616659
REF-0067,REF-0187,5,1.95662,0.11987,0.078777,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ea9b0b465ca6e86a158ffec165b9f9c08b3b5e6fd0d72c91fc84838562838a4a
REF-0071,REF-0311,1,1.747132,0.034739,0.314714,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,828ad13e695896208e77ed056772a7aa16afba9c9872e3e8863e3bfd51cb0765
REF-0071,REF-0227,2,1.918124,0.09596,0.186135,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dba6b76c80abb17cf463bd8d71b813af1e46332b26c3a48126687c8aa55c8ed1
REF-0071,REF-0143,3,1.92455,0.150164,0.142257,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0aa3bd8cc953583baa3c6772161c99008b32718db0284435549785885f132913
REF-0071,REF-0263,4,1.929217,0.287197,-0.023423,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d609026ee5e646dd76ba8817a5baf2288017021c70e67b97ea0a37987cc21bad
REF-0071,REF-0191,5,1.94039,0.146077,0.098237,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7c623f4e1e2f45a84627f0fc66d524cf85af77586fcfdb027b0e793ba33cd1c9
