reference_project_id,split,split_unit,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0104,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,47947b394e8c31a79a60346efa8d7d5889e707f01c04740f4bcaa9229585cab5
REF-0105,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0fbea63d67e3c934e8404440525fd215ffd53ba98e29fefa608388b7b4258074
REF-0106,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5ea8550b996a83c911865eb59ab3ec36471c671244a25ccaa583a264f2b19a34
REF-0107,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,682da31f0b0efcbfb9aec17dcf8b8726af5a109f51fd34bbc96a983a94ae6cf9
REF-0108,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,56efb11619c383b080875ab551e7d13a4e3d8780a359e47c603e2d43226248b7
REF-0109,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5378e68daa78147c99ef19ae1bd799fba329f03909dbbe9af05aa71508b3ade2
REF-0110,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4fbe646087c056a53769f984c86ebcb162ca2982102eee02f02b47e2d9f6e662
REF-0111,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5a0f6e772878747d8cd79fbc9c85496d76adf623e689cf49e84df9d22db2f7ef
REF-0112,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,20addc2e1bf6aa8970e2d4411203b10cfeb7e2c08808351d527ce505333f8f62
REF-0113,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,27c3cfc34e1f210ca5edc0ff565f7c0537c63a065324ab942a8f96c4221876e5
REF-0114,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ca5bcc5624520c0b80f039b2150540b1da0dd78badfcfc833689d8ea393aca42
REF-0115,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,78f5ae10e40f8de94a331206082e36b27eedb7cfc7f70b7015c5455cd87212ad
REF-0116,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9f530c42f349262455064717e062015825a37d1e3960e1c9057ad511eb24aab2
REF-0117,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,967d83ed81e8cc22cd8797965c658925387710a6b1b71e42117de7203fbfa4e4
REF-0118,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,16e79160e7c24ce59dc9fdaa4ec994146dba5069b0ad2ef7dab63d161005e73c
REF-0119,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dd89dcd277a43247bc130f12585c0acdaa6c84ffc36fc570b5d7b0000fe1ae48
REF-0120,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ddc254b35089721cfa59ce61420ea380cea2f1df55e6e0245482d7ca8b3329c7
REF-0121,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,363f6df567c58836d7d60b6b3ef14207b9cd6cc1a68960b311ca21ba2b44ed13
REF-0122,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fcb5db9d10170b4713be5076e06b238115ce1404cb44b238000ceef30f4ea7f1
REF-0123,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f4d7d8bc44d1f11c281f4463dd9c7d6975abc5bf2c09e0bf40e490afcd90f26f
REF-0124,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,33c0b31e0b607b752dd3b89182c8c4173a6a5ebee565e14f851a84d135c314c3
REF-0125,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,746f7ac3dc3f2b573c09e930070abc950e33a0160fa5c7d7c6d077cecc9df246
REF-0126,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ab722160d0ad37f099882f864427734397cec76383401b7648ed2dab7d5a696b
REF-0127,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,64e6b9fa5af70b3ba81479f12f3a198e723f436dbe2eba8dc635bf971fe1b09f
REF-0128,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3508fecf41545bacb12a192467371bb1b3c2867eedb591dd202d6c827402c931
REF-0129,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3e3e44389db6e6d1a94adf0615b7ed7e8c930a620ce0304996eea2022ca2fc98
REF-0130,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e19c56ab7eb1bb60407a1e40b51b0328496c5b378dc8931c87d1a30d7425762e
REF-0131,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b075b11c1eeaf2e766688d6efb74a3f320236d98cb230a786bcbe8228123ec1a
REF-0132,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e049ed4ffb27cd6a21940681e7adbe99ec6d240dc94575edd253ef483b40a32a
REF-0133,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d76b568f620fb26953114aa8bd6f14d8d6b58c1641cbc4d705ff626f4237af3b
REF-0134,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,173dba296477bd7f275210c1e8d71f874da9cff15422bdbcfeaddda0c99c6a7c
REF-0135,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,97fbd0b0a60eedb19d85116eaa39a6456823b5f491a54f4c5c9169e881aa8ef5
REF-0136,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6b7b68cb0a49cdbbf5e446b4c0d304c03b96b6b08246a0b16a7f0646de549904
REF-0137,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8003cc7c942d4d5a072c42a13c8828cc75eb1ff92f56ccba43caa3884ce60069
REF-0138,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8ed6b0ad964e260e4d89810dac4202c4f9b29a99a031890920cfbac542ca9cb1
REF-0139,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,022328bf6b91a26064174bf17d4d432f9ebec20ae3eb79e6b2c14d733584928e
REF-0140,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4e952f34eb03440ef6228a74ead332cb3c71f5681e00f059c81c69ba67900ddb
REF-0141,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6df2cded997da545ebb69b0c6a66856c339a17311335fe1a4fb42f45b5a9ab23
REF-0142,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ecbfdefda6a08fe459d19a09a6c926e0ae2b89e7e85856655e01b94631e104ac
REF-0143,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,10f822251efdc4f78e676f1666d8e7d51c6c013856724cbda7b0d01f487853b2
REF-0144,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,754a594109dd24b5e3d207cb1e153fcf15e0ba9ea818ea7093a39db5b18ff92f
REF-0145,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1d8d1a651841995c150e57fbe844ec6a00a797ff745bc952cf6a8c3c66b1bc79
REF-0146,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f8973d53811405f7dd4c9917a4ce212aa389c41bc8b77bba34e975f09436a5ec
REF-0147,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bff1e6fddd16bb93310fcf4d12f8788832703252ddf4573a9bbe52a419199e1f
REF-0148,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,85eb2c2a6f38557f0eb5b6b93fa662d23f0a4099f404773bfed98ee09001a89f
REF-0149,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5a91a9301e9cfa291c4fe10230a1ea7b69ac971d8d2be34ac065c4680c03bebf
REF-0150,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a5b981af2ad48556053ab792f7647e63f41db0e431c160be1db0ba16048f872b
REF-0151,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6aa7ed98ba5314aa31715e28dd6a02cd855f50dc8b5651383dfc3b608379173f
REF-0152,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,219a79694b727dc5d3951c5d533443bb491b1d9bce8b771838c46a46492cbc31
REF-0153,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2eb9c1d47b525099c0c6fc696a0bfaffba1ce58c3833af627239d61e492b87c3
REF-0154,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,161cffb9d96fd1c55adddc8187aa54df5c6a5ae278611819f8f2359271308680
REF-0155,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7cbb4978dae4ca3403d78175d702b3f14a33baf955b7cf163a4fe36684bc24b9
REF-0156,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9add2804eee81d7c26bd370754537b73a5dee9f2f857b0e7e3ccc3e2106e6bfb
REF-0157,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c502d2070078757ae0b3b94e342add22e5a269ab39579664ff74a810bafd649c
REF-0158,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,316a123072d367f4455d42b17176e21f4fc4983b844cedd872964ed864f80374
REF-0159,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e0557bdb282afb9b3301a139efb6970fc8736ed7a18a627170bc208df637c59c
REF-0160,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a7517bce05165ba85f4312c33b5292e8c82e6e30b72365c2bb1506e6d691104a
REF-0161,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a38499ce7171b170ead99e98f367615232bbd1bfc419b357670488093c05a8f9
REF-0162,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,99587cefca3bdef9b29d93343f127f77575ad505da6d80932d985b01debcb923
REF-0163,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,947dababe5841768e8756c39da3550de2d45486f21ab21e78d9fe423eecd1074
REF-0164,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4458d089d926aea53c6cebfac6f41912056bedd22933300b64bca83d3b4aba55
REF-0165,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,37ab1d0efe47e6479b29724ceb9b11635ed10e235c9f7d8640c81df58cf40c5b
REF-0166,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,662ad30b6f4ff997787fe187ca781fa40aba5fb6e2decb48cf9e0ef81011de5c
REF-0167,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bf477203e79b2975a6c24beef0cb2a4a67ab9a4e566f52ee7190f62d63095ac0
REF-0168,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,19e44d250ca1753ba54f47ccafcf720bfdc91bf575bcb9f1f45f2dfb00201dc9
REF-0169,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,71a7f483fe0cf816d4176ac18139a7a62bd7ba28abbe588ae3f2c4270d8d0827
REF-0170,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,684ab0afd619dbfc254efdd3e097db601196c218e3e17d465911110cb634c3b3
REF-0171,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dbdfed204233ce9f4f610783bc8ca9de846a4482696de34e04879bbae5a7f957
REF-0172,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a4180d5613d1fdd95c2ef570389c2f32c624ff020edf27210d27247fbfc6f1e7
REF-0173,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b2d3bf5cad95b72a6432e649281e8ef9737900f21a0ddd1f2dc910a3abd0471f
REF-0174,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e886090ef2492c0c4959e0e6e3489e90216bae41baea9bb2050ac2b3edf426e9
REF-0175,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ceef470df01f0d115bb2831b21049f23f39de28f4dc970661bb74ee5564e17e9
REF-0176,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5d9c4a1d50326a0fbab2f97a3cd85c57f650a165237473d2d42d689f55177205
REF-0177,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a47b3addd96647bcefdc79d8bb2462922c26111ead22df0901063ae389ea7fd4
REF-0178,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2b1e40b963469786345f3c258a35ca02df87ef6cdb56b28ca3852341f97026e6
REF-0179,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4c24578299347d50d6eceaad37cd4c3e66a0311bd39bedaf6d60f6323cd7006a
REF-0180,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9738b2fc7fcb14532239577c85ba7f6553c3b0543602a9b3ce1404151bba9b2b
REF-0181,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c7b4fdc6fb27ae534b0d985c930ca78c4a40aae83173b3d670380fd2fee1b626
REF-0182,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7d9e818891f2e655ec83f0618512883ff1bf2b376a0bc6aafed10bfaf23f0ac6
REF-0183,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b5d1bf29d50f1c3156b01d16032306e72f9898b3faaf439660c701e302821822
REF-0184,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,492ba45e22e42543e5589d34537d0c98def2e1c4fc53e527a97b10139cc8f3db
REF-0185,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c2039635353a0a8c880e8cdce9d73a0dd2c9b2c4077cadc29311fdd4b219b43b
REF-0186,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,11d2d15b52761de49705d8bd4cadf7ad3052477ed6d12b8ac29bbcf586dd621a
REF-0187,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,eeae3a52f39450593719bf9f284f6ae15041c761d6f42c47884c9e2e64bdf15b
REF-0188,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0a0ed9817d1a5ee2be70d52dcae47f31cfe033477cd24632f40175979d9df690
REF-0189,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,82f186324948698adb6c029956efd35f61a7ea72d386dfc37137387859d9866a
REF-0190,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,10eae403cacf00a9b03f564682d380ad9b8dafc350b1b7a57edb99525bd362bb
REF-0191,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5b1c50389fd99580aab5ab96c18e58466cbbe1577d63977016e31a74f2399d8c
REF-0192,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f9adb434b6d85daa894fbc34da18e11ebc7090893bab2e841c2e977e70b27df6
REF-0193,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,16744a9de2645eb4283e74d68f37483f0250d986660dc952258f75d143a7120c
REF-0194,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6fa47d50d5f480f2edf98f6783be4fba6f1253b5bc9ce9d497ed91e76bbff37a
REF-0195,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2acc2016b711d650b5b43285c1a305d8b536bc88de1b65f43a8f20cb451caf31
REF-0196,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9081c833a88ac8eec4d150f757b62a490c30b4b7af10a6d54493e0792ca19adf
REF-0197,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8c7dca3a709aea38dfbe6c53307b2811b436d0af93fd10ee592d39a3ec51e25f
REF-0198,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6747ddab1314ed9120a4245efccf403b5aeedf4d34cc2f61d4930cf64c9d5dad
REF-0199,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c5b4b1a146c1f9373d112943c3ee2d17d831ddc866ba0649867ce64b76f4fcd7
REF-0200,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cf702a2aeaeec8bdd3e7847d0579745ff363a6bfa3e206e82ac69335219a4219
REF-0201,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b4a1f0030ae8b9b7bd95e4fb0ad011b4c969d90644f37e309010cf55ac2646f2
REF-0202,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8f3b6bcb7dbe9c15e1883ff95a82c0028bcde83403b24b35f5240106b163d2f5
REF-0203,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6da03265fbffe36c1eaabf626e2c1bd94de900cfd47aede6721b1a7e275b675c
REF-0204,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0dd0e937063527b9e5f4da54e69e7c26711f3f73c2c12c69a93012912ea3bcb6
REF-0205,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,69c181cb44a0ed61e0099e4bcb25d52298fe60af750b5dab23deac183679e66d
REF-0206,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0959948152f06a099c1d1c20a9428ea4889bd013bb7f39f64ad5283d3525d367
REF-0207,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a04429b009857a24cfd31c15281e9be2e2211b023781c11ae59d2074a992f144
