reference_project_id,period_number,progress_fraction,cpi,spi,document_risk_score,rfi_open,change_order_count,quality_findings,procurement_items_at_risk,split,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0057,1,0.125,1.005907,1.007053,0.100578,1,2,2,3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,335e3ee19fb188b5bf8dbf0909892738d066ff0f184e35e8962aed28dc31362b
REF-0057,2,0.25,1.010751,0.988032,0.255719,2,1,2,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,09e482d183b230b9c0bff994e093a00f5ca1ccbc3af806d3f291b0967aee36ec
REF-0057,3,0.375,0.942011,0.958628,0.173859,3,3,3,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,df50f8f256d1fe1d32204c905be9e456501dadb6c160b6e54e9dd13220bec2f6
REF-0057,4,0.5,0.93983,0.884874,0.178788,6,1,1,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,eb78b1ff37313e03a781ba0c4c4c0dee2554f9071d2b99d83abf7d079a4bd6af
REF-0057,5,0.625,0.964914,0.899885,0.20337,7,3,0,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0f100a7dff671d47dfef28b2aae96de2951975cd2927a64add5cb48dae5a9735
REF-0057,6,0.75,0.899855,0.908646,0.248873,4,2,2,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,971eb592095a57fd539b04f2c71ef84ce34d4b0939065a8ab79b6aa31495a4f9
REF-0057,7,0.875,0.930961,0.877095,0.204339,5,1,4,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4dcd957ebd1999dcdbf0808311c3eb6ee2c6b9526ff1cee34a844c8fa4f923b5
REF-0057,8,1.0,0.868097,0.855268,0.201299,6,1,2,4,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3098c20816f9ff754bfef337b506964456c60b0905db483fe7fd94fe1d6a4729
REF-0058,1,0.125,0.979548,0.974113,0.209464,3,1,0,3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b8c52bcbb9ca1af83a1184aaa0291e48b9510a66fc295909f403518c336c5dc6
REF-0058,2,0.25,0.99833,0.934739,0.165524,4,1,3,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,eefd52492ea23a719331e45819a791602c75e67c81ac14af498aa64b79199145
REF-0058,3,0.375,1.001128,0.919049,0.192474,10,1,1,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,75c63d036d07eb2c61f2d613e54d4345acf1e4487b3305124e2d1eb0ba197a65
REF-0058,4,0.5,0.939666,0.849359,0.213363,8,1,1,4,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,708fd983cd6ca8194c0ab9cb6fc6cb9fd7378b1e693912c5584b2045f2da3a9b
REF-0058,5,0.625,0.993586,0.865899,0.344407,10,1,1,3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,01913382ac0c4bcf6c240f23c235f487c7a6911c628c5fd1dfa1fa39bd45b1c8
REF-0058,6,0.75,0.957596,0.779288,0.314263,8,2,6,3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,50714cf00853baccc18524f3739a73994b0ff32d3cc91d2eb91f9675680a5a35
REF-0058,7,0.875,1.002488,0.784719,0.312565,20,3,1,3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1ad7aab1b1b67563756041c6e76bd5f68ecbe67b21ba27fbc1777b2609c45cb6
REF-0058,8,1.0,0.969098,0.752303,0.281901,16,1,8,4,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3d55a23fa8edde24d8ed3fe75b75cacc9d7beb5cee4d1978b770e485256d92e3
REF-0059,1,0.125,0.987796,0.976028,0.163671,5,0,0,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d7baffc81022e6f42fce45a1f134fbfdb6249b12fb9340f46abb8b8262b358f1
REF-0059,2,0.25,0.991838,0.966054,0.25009,4,1,1,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,030836c1d12b5f0878d05fe0b50394b5e6ad0b721225e4e0cd95c42171507cd9
REF-0059,3,0.375,0.985496,0.937313,0.125602,2,2,4,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,34b00974690d5b744eeb13d49ecfb071dceebed46d5ed33eaf27eb8793e35d90
REF-0059,4,0.5,0.944265,0.911827,0.17724,4,0,0,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,79880a9c09fc38101b841e71b49f78c07e5f559c008800b3ecb555f476647ade
REF-0059,5,0.625,0.929623,0.920668,0.248512,5,0,0,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,17b2532c1b72e1ebbc5e113987f8513a180d414d71716e9c983f6414881686df
REF-0059,6,0.75,1.007727,0.896132,0.281774,3,2,3,7,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ff360237f382d68cd9aa30b98a717b0234da860ccd0a986b62f3d91183819ec3
REF-0059,7,0.875,0.97295,0.857918,0.280212,11,2,0,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,295100255c959938089bb1f4e2e8d8c42994420bc2e2d4799ad7e7580ebedaad
REF-0059,8,1.0,1.027931,0.80021,0.226355,5,3,3,6,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5950ae97f37581d16409875774f1275f51844ddeee0cabe911d273cf31a6fe47
REF-0060,1,0.125,0.939119,0.953562,0.248988,6,3,1,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,917f9e2b43394edeed4695afef1d9f1132c72e4bbab60c64b8c1694de771fb0c
REF-0060,2,0.25,0.860433,0.891011,0.202018,5,5,4,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,21d48838b26e2df65ce913886d9cb559baa9d4a33539a2a81c6bef013caa52fb
REF-0060,3,0.375,0.81962,0.818775,0.283911,5,3,4,9,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cd2defb0c4501a796cfc81d08511c9e3682f3ae7c8b55f462b9a2a26570b3e53
REF-0060,4,0.5,0.792716,0.781863,0.289528,8,7,2,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f61e79327bb6136604a95e9f7e4316ce27891d954817af28e4426fb118b40bc0
REF-0060,5,0.625,0.744623,0.743283,0.388496,14,6,2,8,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8abcf43342f3fe897d50314cec268d67255076a3642b631bcc8fd38695b890c4
REF-0060,6,0.75,0.710991,0.709105,0.48994,3,7,6,4,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9610ab33786d4f75a92636bce031371432bdffc957e0e303e774226ec2c7a038
REF-0060,7,0.875,0.659503,0.691178,0.477907,8,7,3,14,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b0876c62429a394e55192d2a4109783ad1a2d36b55f20eb7bffc6091467db45c
REF-0060,8,1.0,0.591081,0.56227,0.560264,16,12,1,14,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,68baef238325c96ef5f86e070398cdd0c1a156cd817c9b86072963c51d690c0e
REF-0061,1,0.125,0.967107,0.978367,0.123787,3,0,0,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,583ba5161eceb1708cec9d05cde265bded18a7f345941bbcbd948aef7523ebb4
REF-0061,2,0.25,0.903923,1.00169,0.164924,5,1,0,2,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ef899f7b8b9bcba91ea2669f116763c7da23e11cba659ceeaa87fb7a9843b3c1
REF-0061,3,0.375,0.876761,1.015455,0.216837,13,2,3,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3df1e8df32b198775d9d5fd6d87330614c1552a30e965c5728041aa52c3b2185
REF-0061,4,0.5,0.877037,0.919362,0.215836,9,2,3,0,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8f1412a7b54653a2bea0639ea9bb8bfea660bea0b1eeeaf364083aa164708796
REF-0061,5,0.625,0.891306,0.882185,0.238867,10,2,2,2,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,de14deeb64b4880e32f5015e247e423fdfea26b31a610884e0685d91a3e19dce
REF-0061,6,0.75,0.815672,0.936085,0.20133,12,4,3,0,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,651943bc4cfc0c97cb0610130d1c6eb6a119615f01d7befde6633729d9a7a24b
REF-0061,7,0.875,0.795307,0.89583,0.286133,10,3,8,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b53e184e71cd799a0da9513e4c097a3bedf5e4672cd18965c90f5e2ca18d79db
REF-0061,8,1.0,0.825212,0.848788,0.262686,16,4,7,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,14bacc82fd0db7c7d5f3504418206e560a0fb9a46b5545a56328cb2deef3987f
REF-0062,1,0.125,0.957412,1.00043,0.169566,2,0,2,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,04eb06831ba7749df1e7ba62ad4b0873eac93a7c15eaf82b4f1100799aaf4677
REF-0062,2,0.25,0.954431,0.952649,0.161189,4,3,0,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a39da2efa8d8a43cf990e47d6286d2a450defcfc9b71922f49cf89f3305cb6c6
REF-0062,3,0.375,0.942061,0.983406,0.121725,4,3,0,3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1ddaee04c47bd16b886147cdafdbd3c2c94b835318c62582e178a1dabfd83ff9
REF-0062,4,0.5,0.941389,0.943165,0.187776,5,3,4,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,87a2613f8cd21bd8b54c2cd3b22a47880a286e3e2ae92e3e4b9b528f063ee2b0
REF-0062,5,0.625,0.89225,0.918062,0.209538,5,0,1,4,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8e8ae4a43aa0e6da71668b579004f31a3dfc30c824a2783471c8e25025b3e0ae
REF-0062,6,0.75,0.873018,0.889829,0.140298,6,2,2,3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7f1187380393d2456b34dd25a5b3628e705734eddea6b1751f25ef1dd3f71cca
REF-0062,7,0.875,0.869228,0.887526,0.223314,5,0,2,3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,eb548cc98422c0bd1ff7c970949706d3c8d2861ce5a034031678ba9578f33e62
REF-0062,8,1.0,0.894532,0.895638,0.266151,4,2,4,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,99745d892ccdc01425a0d2ec33962ce6cd1b5f8b0eeed9bb6f12a7742f0e58f0
REF-0063,1,0.125,1.011343,0.951776,0.151404,5,2,0,1,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5ad20a09d334b477df86e78ae518963d8e531d7122e3c0d7c83221ad4a14db34
REF-0063,2,0.25,0.983004,0.977813,0.197433,8,2,3,1,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,220ddd9b373bc3f06f71bba8a56c4eaa51f0b4655c79ee524296d665ebe1b243
REF-0063,3,0.375,0.97129,0.957872,0.238901,7,1,1,0,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cd4e73f7059788eff2379b8ab46176e212788e76e8749470b2e73e301587f418
REF-0063,4,0.5,0.936473,0.908077,0.225944,9,2,4,1,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d55c7d7802dfc698a4c37d2506131a713a4d465757a1c7c0997bca00b96e3a04
REF-0063,5,0.625,0.897749,0.894376,0.261672,11,1,2,3,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9f2c11d137cc8a721ad41bf00e0354e76a0cfc021fcb3e7f08912ec8b3386630
REF-0063,6,0.75,0.880904,0.871353,0.256503,12,1,2,1,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,75b94882cd065f9f3147c0a9c0338b99c6c1380d33471965f14bf5d18378b201
REF-0063,7,0.875,0.90769,0.855735,0.221125,17,2,7,3,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,91ad36f6375e608942da00f0b8b9b30ecb926a4377407e57ea00a58f226052c9
REF-0063,8,1.0,0.885778,0.807024,0.275618,22,2,6,5,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8a7f2fa5f085750e816451c77ce0a00e2d4608b8b316992f3f851048ce5b6b2c
REF-0064,1,0.125,0.967013,0.944739,0.178325,4,4,2,3,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a1fa0851d630ba40f8a43ea59d17b1ff56611d22d0aff5c22bcf7b753c64984c
REF-0064,2,0.25,0.902805,0.946363,0.190822,2,3,1,3,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,19a9567129296c1a57e0d5a1922e469bde806df52ede101d2c606fd660c74896
REF-0064,3,0.375,0.879645,0.908616,0.328036,4,2,2,1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0a8b18c2c6f6fbad589668316124183b50d7865b1d540366592b875c09f1a50b
REF-0064,4,0.5,0.777007,0.849589,0.347807,5,3,1,2,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,05d13dc465a6200932c3c0530a36d3090b31d8418acdb8d1b10b211f19fd375e
REF-0064,5,0.625,0.801238,0.777401,0.287648,3,2,1,2,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,efa395f675c792a898ae283ab39edcb70dddb7ecd53fa6514fb3a8250564eee6
REF-0064,6,0.75,0.720276,0.71347,0.291229,6,5,3,2,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cdb297596fb4666d129b1be4b2439707eb2c7f3754824926a5a86ea6c46b8ff4
REF-0064,7,0.875,0.679485,0.717782,0.405938,6,2,2,6,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3cf3590c3b2d961024dede296a529aade98acba1360ee7129b33a597c98d04e3
REF-0064,8,1.0,0.676571,0.698525,0.491271,9,8,1,7,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1765cb4f6dffc3c68caf73e5c443a26f44ed4f79276208ac8e89368a7950dfcf
REF-0065,1,0.125,1.013954,1.033519,0.089611,2,0,2,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fb670a8095dd3a98cd582d47f02bcaf36063330163a79326b908fabf584b36fc
REF-0065,2,0.25,0.906051,0.991369,0.189695,4,4,1,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fc3254c921eefd85b8819b2afc241ff4081bbcbb4b67a96c57eba7e1e33ab0f1
REF-0065,3,0.375,0.892495,0.929981,0.16968,7,1,1,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f7cd6a7347db05a19f22249b817d2435f9628abb430aa640d056886395a212b1
REF-0065,4,0.5,0.888311,0.935134,0.169031,6,2,2,4,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cf35c94a81cbd773f1dcf313f3d9555e4b210e12ff986bca6a404a656c8bfb9b
REF-0065,5,0.625,0.840525,0.905612,0.258623,11,0,3,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c5f244cc22fa537adedcff1a3a5ec0c88004fb656baa550afda5ac5d6988e3ad
REF-0065,6,0.75,0.834324,0.842164,0.318776,7,4,4,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5cc61015e3083f83e9dfa8c6916573f1bb9ea4bf90ea3c943a591094b8dc8ab2
REF-0065,7,0.875,0.812691,0.782973,0.246299,13,5,3,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,28dc47d8ec5dd5a4974796cded2a8d3282cf54f73415e3745b833ef5ef4d4b12
REF-0065,8,1.0,0.755638,0.780846,0.315377,9,8,1,3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,802263990071cca8e63700b129a7eaa8602a60c91390232ec4417dc957353982
REF-0066,1,0.125,1.00292,1.016794,0.209873,4,1,1,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5cf553008245a088415342f79315dd1e90eb53f9fc7104a76a5efe2a6a796139
REF-0066,2,0.25,0.962758,0.956586,0.243539,4,0,0,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fef5de73f8b1005c8dcc17de47b3b7602fbf21833d0ace7bcb79f1fe07751911
REF-0066,3,0.375,0.992462,0.973349,0.250368,5,2,2,2,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fdbe4682539997bb2489cf513ed8235f562b346ec1acdcf113d420c96920605a
REF-0066,4,0.5,0.95418,0.867396,0.25907,3,2,3,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8ac96fc43f35236471be67524329c0bb6ddd73984e69334c8487ffb12a9f941c
REF-0066,5,0.625,0.93668,0.90151,0.202477,3,1,0,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,53a5aa2481e992bfddbe30626987c6a312012d05a339e3e72ca85eb7479cf672
REF-0066,6,0.75,0.888238,0.867283,0.19999,0,1,1,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a739e837ed0465a2db5d6847f1130c63f2b5dd6b402ee40734a6471a9b33c213
REF-0066,7,0.875,0.909736,0.87005,0.179767,7,1,2,1,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3e5d3699b424017da009e58066cf57c1e1e4b0ddfc990edadd386be216328e4a
REF-0066,8,1.0,0.8822,0.832977,0.29219,2,2,2,0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e40cd370b44eb359d9b7d0f529d9ae72734a51a4b53c3c61ac92aa625c6612b4
REF-0067,1,0.125,0.946901,0.984387,0.202045,5,3,0,3,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6f0d7849a7847af3d95131050f255377a6f84e5f72d7d9eadbd0d90512462a40
REF-0067,2,0.25,0.960642,0.952008,0.2073,4,3,1,1,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,10b89247c76dd3c0b4666715769b8bfb7046c26ce27e98be17995a63312a54b5
REF-0067,3,0.375,0.960323,0.977346,0.176172,5,0,1,1,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e2f022223b6a84964860230acddb92dc52d906dd191b1594a6c3ceba76df144d
REF-0067,4,0.5,0.930555,0.928848,0.266708,3,4,1,0,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a15289171311e78ff1b52f07b0d74af6a8fa77736571f3a3f3b57ced56815d3b
REF-0067,5,0.625,0.915856,0.9114,0.265014,7,1,5,3,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e481a086875bcd5b56ee576cad9d079c9a2eac348d6278168c064eb803a772b1
REF-0067,6,0.75,0.905003,0.914075,0.185966,7,0,4,2,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7801808dd21c7a6ed54bb915a90d4bb284baf4c957ce2ab106ca6df1fcd42325
REF-0067,7,0.875,0.85914,0.852082,0.24258,10,3,2,2,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7670959626af11186b40f505704b2c19d8fc18822b3ff3a0c4c8ce45fd808378
REF-0067,8,1.0,0.817112,0.877999,0.183508,10,4,6,2,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,B1-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2f891f0808bd17135ecf37b75c0a8a004ee28d9c6e9c1bc9787111a27625e7e8
