target_project_id,analog_project_id,similarity_rank,distance,analog_cost_overrun_pct,analog_schedule_overrun_pct,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0061,REF-0127,1,2.153403,0.108346,0.209364,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b77625ae94150a91e2d1054793875dff084decc5569421fc499410d2f9ce9cd0
REF-0061,REF-0301,2,2.164851,0.135309,0.023048,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c32a0a7aa111877e289599bce4884d0e261265e266bc39f4c553b094b9c28b81
REF-0061,REF-0355,3,2.395392,0.193359,0.046786,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3b8c9946aaa27008064e18b78e2d3731e9ad107b1d92401cf4dcb4b53bba2fc2
REF-0061,REF-0085,4,2.519819,0.153222,0.260764,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7f0d9ceb6a216c9d4bf726c2555c8435b6ff57697781ec511d7b71a1f2619846
REF-0061,REF-0031,5,2.556666,0.115344,0.110843,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,77ecdda5ea860ca5cabf6577fd7b16ec56ba506fa831502d7e4354b9995070e2
REF-0063,REF-0159,1,1.658671,0.153918,0.188627,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,27ad42a7195a8adf874675b2151dd683261f635d3bad498a339b359392d35282
REF-0063,REF-0123,2,1.778965,0.210918,0.104249,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dad54632584bc7937361e7f56ee652c14cdb3028f6f20a25d4c917baf3028e6d
REF-0063,REF-0357,3,1.826499,0.143068,0.147862,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,48e601b9b5916ebba955149f945e108bb837e74d0b711dc5ec3b2565689e1925
REF-0063,REF-0207,4,1.98784,0.205646,0.116261,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,883d7e0d4077190baa3a3b97a0f5ea5baa7b787829e3e1d0bcd9e68fc60f62cf
REF-0063,REF-0015,5,2.07307,0.185512,0.154652,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b93bb8604e1676c16ff7cd34c9822fa4ec4837f560ab888050003322c5550a23
REF-0064,REF-0100,1,2.019021,0.145539,0.133438,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2b022a8068651dd69089144e61bf9549bf972b382e854c0ac200815a2afe491b
REF-0064,REF-0280,2,2.14852,0.099541,0.170707,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4cc695bdd79776f3edf2c34e02a6959d32db3e6380b5931de6f0a1846422d510
REF-0064,REF-0142,3,2.206252,0.155503,0.078007,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,18301ed9c9be088fbe7081a742cc981daf57b9c780a8a02ac411d61ddc3a361d
REF-0064,REF-0136,4,2.245457,0.148756,0.198699,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e5eae9f084da0e291281e6d93943cd1a29ae7173f1f457445ed9fbe34b48a715
REF-0064,REF-0160,5,2.368369,0.148642,0.238383,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ff0436634d4c13984602bfa832cc1b0c2116d91942df66a0067eba6b02f96d19
REF-0067,REF-0091,1,1.611671,0.099387,0.062938,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f21f519f616ad2bb045377f54ae9fb9f309d0f20a8a3636be7564f0811873c50
REF-0067,REF-0355,2,1.640928,0.193359,0.046786,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,137019a7cfbd48082edad646d60cdfb4f9749d11ff710b814132c6f9e01d9858
REF-0067,REF-0235,3,1.671991,0.141785,0.256716,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cbb4058d90f96d9c35bdb6ae14ec2fc92ba6ae729fcd808b2cf5c44b6e00c460
REF-0067,REF-0211,4,1.674471,0.114219,0.227707,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,34d1459269904b29a63b5a31b68b31e2905d49a29375f496fd981389a76a4271
REF-0067,REF-0187,5,1.95662,0.11987,0.078777,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,44a296962593bc20150fc8fb8dba662d62fb2763fdd41a3ac854fb6167db3bb8
REF-0071,REF-0311,1,1.747132,0.034739,0.314714,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,be7a2d1516d59ed7495e5e1bdc364e3ba92061c2dc78d07db3947a6d9a28771f
REF-0071,REF-0227,2,1.918124,0.09596,0.186135,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,720cca47dda800a6699f3f28a924c5523ae22191319a6c10b007ed7ea3401ca4
REF-0071,REF-0143,3,1.92455,0.150164,0.142257,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3294859943e55605e092cbbf43873eca41f06b627f45eb3965fb414281193be5
REF-0071,REF-0263,4,1.929217,0.287197,-0.023423,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b2ece254a620c352b3856b06db91da99a78ee7fc7bc002cfa6c1e58b85409f8d
REF-0071,REF-0191,5,1.94039,0.146077,0.098237,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,986848bf59554f723f803861ff083cab57166ba833135c76688cc38c095b684f
