reference_project_id,split,split_unit,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0101,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ae916dd1dd9aabd08a28f65caad8ad406193f72809ee64c3eb69fd688451a82a
REF-0102,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,82f407546ae693d37258eb65291055b251f3ea89d89fe0efa72fa900238bb0b5
REF-0103,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,72a8cbb89cf39d53e7f41d29dc2890886cdeed1a804963950162187bd7f1a390
REF-0104,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6a0f01802df30fe72094a95a194e1f9d7fe99571aa322f6aac66294b85dbc6f8
REF-0105,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bd41688d81f47785ca8f027472dab24accaecee7cc33e7514917e4d90544e991
REF-0106,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,caedb12c4ff4ec6a38c9e3b2d9739f9da8c4aeb48277b3938255dde39af8bda7
REF-0107,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4a19431375c602f01bb68fba1dcd119ba7307d998c99753ef33011c2fd2aeedb
REF-0108,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9a9d3cafa26baa2bda600d2612824a74628663f92a61c908c2cf434a4eee6553
REF-0109,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,818e27de1610271e9ac989ba05ccae4d0dfc76f4718a9218dda3d7cab56dcbc8
REF-0110,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6c713af62577f42d213f6b4fadabc9f23ba2cd3786958558bca6a8f8fecaf7b8
REF-0111,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,daaa93c385c620a12c89c8299ed428c7d984e6e6f5e3ddc7dac89cf2679599ba
REF-0112,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a1ccbd5460b3f747b87d9654b1a8f05e15af2292531b948de4ca70d00ca73d3d
REF-0113,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c748e1b21def5539ccd2193bd5bc4143b58ab2968ac973ec22af1f91efd98093
REF-0114,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a72c2c5b4de0faacb130f4e5116eee9c8219cab7832e33bf7fbd2274ae4e78b8
REF-0115,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1bba0525fc0acd88273e05d809140012df6251a7a584e31aa385c95e2b3a9b88
REF-0116,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4fbc4be811b649db395a8bc6e4b0eff68373324f5ee53335e2ce158c45f3bd9d
REF-0117,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0e7319e5293117e4e8d4590323349d12dcc6d5788d46c6a9f49c4b7e116674e4
REF-0118,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9e92ca17dd73ae644f38b1f2579e5ddedb3e42bfec3fdf120e12a04c7a08d572
REF-0119,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b296039cb17c25f1772da23e138cc422ca2c39e0bd9ff4087f29210a72fc5720
REF-0120,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1f00784e0a9a417e8a73d99c1812fbcda46cce9653b8cdf2dc276dbdd4d4193d
REF-0121,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,aa33877f8cb7d9f5cbf1bc8cf861e8115e88872ba28d02c9908e4110a48f797c
REF-0122,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,85bb9dd0cddb9f87040a1530fc14dfafef42cbe4d822d218ceb1455de74ffd9e
REF-0123,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4edba71797e1b71e5ed7b562f0f01a2775a3d5ca1c64edceed4b1e49cf88e417
REF-0124,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1b67572fb448ca576a7739f23831b2dd291cdf2928ed6f9caa7d35258e238643
REF-0125,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,de13262715f4362a284ef83672b062f95cdaf29b0479663600041879c9f8ca01
REF-0126,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4867fea9d185e8f34a1f09c542b601e37fe6d0002884389f0e612bee5f6ae34e
REF-0127,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cdf20bb94a53017c1ef41b391686dc4f6efc1ad9ee0dc7ecd30003698d1fd279
REF-0128,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8bed53693cf6e858e5c7b6f77dae842aad6703a67bbe66a705eaf4a41c8950da
REF-0129,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2bd07c68f388f3fb1b84e5edd0ce4aa5f0686b4d292956beccef7693e66f3ee0
REF-0130,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3a7bf7dc39f723c1a680d3f19d5f7da98103adca09a0e8efbc96cdff5a4e2040
REF-0131,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c4a73240227a143917d34e55e313640c2dda6e387c4acae361428e026a876921
REF-0132,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c1bf408cf673aa9e0a53e7ff97779f1d7d6be750b49c72ee0fc8e3041b408bd2
REF-0133,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,146058ecb38f1b0e0b6e04aa056e6ac7afe9ee4981ad3c164183c4262d1fdd28
REF-0134,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c5d35cd1ab589032b876c32e0d54cd023ef2c3aa725872b2849ed5f742d13e87
REF-0135,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,942074dfa78425b7e926721a15309eccca9bc045afafdf0db799130c1aa4e3a7
REF-0136,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c2abec9817a32bcb318f744e6a978bcf4becdbe9a4e515e5150dc6dc2558952b
REF-0137,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8530903777fb43c0054dc1252cf3ae1045c5bde52f5b8e1c35bfd8dcf4215be4
REF-0138,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7b069b27995cc72c1674e2abd79ef3c4457e27714d1581c38b82b7d99d2d26f8
REF-0139,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fb71368e1fa95513f017f0e68d4fdbb6a1714745edf2d965e2fe408c271d4c57
REF-0140,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,42604dcdbb5f58ea5d8f7744d542857d830084c04c31f67623daeb29c6f8f141
REF-0141,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9dcaf7bbe448bdb66f4fa76cca3fd4e878746b771342ab1f98cb11ecb0037d0b
REF-0142,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,471d206157dd4e77ffb6f7b1f9384b46f3746a66769483d513e4f3efcb5b2c5a
REF-0143,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,79c301bcdb88d5ed8d39cac6c02eb7b85cb33626f356560e9d46040ab3232fe3
REF-0144,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,00b135520bc4db56b0203301f651240e6dabbda228b66ffe57b62cc47dd80b53
REF-0145,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,59ce1e9b8335ae7ad564680467097d9eb656d4cd40b834697e037f1555b414c9
REF-0146,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d035844841916dc59a67178bc7186634cd06bb150a1af6bf7426ca55a2ed0324
REF-0147,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cad6a1b54f702dbc187118455645dc5a29c1b55c5f61b06fde20570a22d302c5
REF-0148,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,037d738c2496398e3baa0ab985028b9354868ae2360f86fd471e67ae7139b3cd
REF-0149,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c9910539086259362e43ec36a17dbdef50476fc56fa0bfa1676377b35af62ef6
REF-0150,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7206c5ea8e36240df3225773d9d35eeeb59d47e7ce6c18412aa263d29b272dd5
REF-0151,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,198910c8172bdbfa3f2db74c7115822f14de225372b047558125ee7f62ee1bc1
REF-0152,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2d00f54981f0c1c6d844f233d2bcef1385a4fe0d9b0e7bebb882999b30bf29a2
REF-0153,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d8518f232158ba8c4e9fafdfcc734910e08d85b7004351c10713505cb1b6ee61
REF-0154,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,76bb613507fb39816a36f338954426f14345efac8288372dc738d33aecf1c772
REF-0155,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0cbe72e5d2a4c25667b48805c0e9119853a46d2bcbedc56cbce8b947b26d1c93
REF-0156,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f6d98529add8db36fe01ae8b76f9d3f62f61baf710aa96662ccea36be1f9b208
REF-0157,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c9ae7fc6b2f7b53f64c6c18b6538172cba3dd1c49c16ff08cd8e73b7ba662305
REF-0158,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1b25e6383b2d5eeb946d1ddfceac912fe3d9a3220a6a3f113c8cb3c40efe3e2b
REF-0159,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,164e824fac06bd44e149458ec56fadf8e4270b5b73fe58a7a4bea9c3d3a8f2f7
REF-0160,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2bcf1ea874c005fc5b5dc4f422257231d3a0f87d3e191c7c0df07977ee05149f
REF-0161,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8bc96cdd06cac4a62541d89163715f049423b6b30b7331d1194bd965c04ac365
REF-0162,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7c1fe2f68f7359084d66124e0e3a7dfa2abac7a516b77f3a3588d7441eac655b
REF-0163,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e034d4678cb07c69d50f5d798313b659fcb463548623c96196502f8eee328a54
REF-0164,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6ae243ce4eea18096f8543063d4000daf576ce5decc700f96542bcc786f606a8
REF-0165,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,efa3fd6cb6b318089da11a4bbf78f2f409020fda31b9c4803d062082ae5546c4
REF-0166,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,52a585a4550572589b8014337175f0ed4127b9c8607a00c73da468ac54631b02
REF-0167,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d8a3d25715cfbd2e6c55ba04b117e558ee8085de7fbdb90940b04605dd87917c
REF-0168,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4468a5650b7575b184566fb5fbd351222821d93d21bddd15ddf316b24c72ce7f
REF-0169,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8ee168e0c1f7491c473de468cca8e0612d04bb57e482415f12b8302f6442a8df
REF-0170,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,58291f3bbc87e2ffc974fc2ab25ea0d8bb5ea1d4e765fd63b6a357e20770f733
REF-0171,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dab97b559f463d68de1c18c86055d6ef3b97ec94d37a2b8519556e7ba410b19b
REF-0172,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4f46b41110aa4e8566f9f573117b2f7c35069249f1b7c27995c571698c585052
REF-0173,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,daef039e3184fc21cca22d4b9db03f2fa68d1ba75061d760aaa461c66393b0a8
REF-0174,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3e270bfb0b04f2df7b6a222a0c4426562f574ce6795b9aca5c74141275edd222
REF-0175,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a9fd0c88b74f5e1cd39730604be44b3c025d68d92e19db06d8a041ac641b4591
REF-0176,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d49c1d6cc1a28403e17031a6d03afb134859f29e7f2c56ffd95bf950c0dfa9f8
REF-0177,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,edebc7f7c96632f7b2dbe1818833721260f39e91b2fb95cb415926e013241bc2
REF-0178,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5b81daee49444a1897047dd78d7882f68ffc892286c63e17754e868f33f95558
REF-0179,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c10a14ba020edbacb0b11d9c03992962339de9f67dae00fe2ddea5355e6e7e99
REF-0180,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,874e6d332a141d91f86075d97bf527de03bb760a5f3f766d88340487c7795daf
REF-0181,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fb2ea1d7c56735d8672a6125e4efde3d0200a9c11537a81f2b864ad6681d1bcf
REF-0182,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,78b0c674d0440062a34cdd2ba079e34a5f08a289dcb96c67618d11b2ad3ac958
REF-0183,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,595b229c66dee2aeead725db7ed04f522dd91f3e444537db23a3ed01688bb81b
REF-0184,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,00f683b30b966d4672716990de48346230cdf37fd5bca16112bf0731d6f06c10
REF-0185,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4a64a91e66dde953b91c37f0907e6811828af5e52d205343b0dadca479592ccd
REF-0186,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0ca543bca637e4b42e8d3cc181837a2d81544f537fe4ee3c8ed7c4a133eaee95
REF-0187,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dff841128ecbe49e6c7cfa49b9ef4da1833dfcbc0f8f4342688b187b1c81bcca
REF-0188,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0dc27148049da1097b5be1d048fface325cd739b8fffb5f02cf8b5713f5607b1
REF-0189,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,53581d073c2172bc63cbc373a27b9dd7f7bdf2bc996766b5c84ac70b3f4a9cb7
REF-0190,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9ea32027395ce9410160c1db2a805c22ee7fbb53accfff2b45132fbb1d5e1cd0
REF-0191,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6f4df80a42e2f606a5ad9408c0f729e8d38dd82bffb6e86d00c429d4faaafa39
REF-0192,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c7d9ec20caad97cf76c8aa2c911bdf79a60a3eb9b96076a700385378e5171837
REF-0193,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,582625b0afd43ddabb5303bd460d7621cbc3a35d01604b546aa5e70b7475d924
REF-0194,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,84ac9c957fa45015b34dd14c3cb08a6010fd1117f8146138e928f728de676deb
REF-0195,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bf1a2724dacf80995ad8b76716435e40630bc78ce30d79e7d5a954e602e3ac16
REF-0196,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3acfb4ae5cd21e860f66f1966265fdd42f471172abcdf4c9afa9038a200e5802
REF-0197,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,462b5a5fb857917d13bf22731fb6ce4261210513dc17d2f94c74790c6a7daf53
REF-0198,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cd8c0406c76cbec2bb7204a0709f6d8066d7a2907c421f35f7932304d6914c19
REF-0199,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b543b0ff217180166c746aa8897e884ec3f1d836c1a0c09b62caa17254829675
REF-0200,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,77e5255bc0ee2070ac47616e719fd18c65f5ca4f99142630ee81edbe43ce326d
