reference_project_id,project_type,delivery_method,region,gross_area_m2,length_km,capacity_units,floors,complexity_index,design_completeness,location_factor,baseline_cost_usd,split,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0070,WATER_TREATMENT,EPCM,US-MIDWEST,0.0,0.0,116.501,1,0.681741,0.902183,0.91,107668498.62,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,316fff28a6327f2b2d93f8ce10ce492aeb6b83905812afae61b996bcef92c702
REF-0071,RAIL_STATION,EPCM,US-MIDWEST,10602.495,18.179,36.767,3,0.501753,0.788793,0.91,146137069.85,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,69e6ce0d5bbd28a8fb22e852cfd17c341701aa5dda60937e2d9a4066faa388a3
REF-0072,DATA_CENTER,EPCM,US-MIDWEST,48417.239,10.93,132.365,2,0.589785,0.826685,0.91,184207267.38,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1f4448ed106f37280f3343fe9d528960931dcec3d46ac357b054243af745fac9
REF-0073,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-WEST,43420.737,0.561,58.903,3,0.76886,0.772086,1.12,213286750.4,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7f1d3791afef4dbd962108954c2059e76e659383f8c435ad3de7e7082b8c320f
REF-0074,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-WEST,11545.065,15.137,87.182,6,0.90545,0.455064,1.12,197058310.06,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a3c0328cffcdf7bbd7d9ea3ed3845a536e7b73ee89d2506112cb57f65832dc8a
REF-0075,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-WEST,49043.053,6.895,26.84,12,0.47514,0.661656,1.12,240968809.6,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e3828c1558650138828cf99e57f5e51ee5cbb15ff0bfa8443d0e6765359818cb
REF-0076,WATER_TREATMENT,DESIGN_BID_BUILD,US-WEST,0.0,11.874,147.544,4,0.604051,0.938435,1.12,180557259.95,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,932baa20189721ced0d22032f24f6d1b3ae06d7a52750a5449b24703576b8149
REF-0077,RAIL_STATION,DESIGN_BID_BUILD,US-WEST,20620.38,18.307,60.761,1,0.811647,0.786195,1.12,214780796.53,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0318ded9d4897ef12fedbd699c8f09b2084f33578adfcfbbde8fe69b6b158a9b
REF-0078,DATA_CENTER,DESIGN_BID_BUILD,US-WEST,49590.378,0.0,104.712,1,0.085065,0.6618,1.12,153274158.97,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5ac66bce17561bdc8403366ec44f60f2f1ee6976377e76c9b5f46150297c2f99
REF-0079,AIRPORT_TERMINAL,DESIGN_BUILD,US-WEST,48940.637,0.0,81.22,5,0.260301,0.784346,1.12,194999670.58,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,06893847e4d42e451ebe661f86ea656759ec1a3b72fe719da1c576b0dc5153a9
REF-0080,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-WEST,21377.742,25.412,130.367,1,0.677178,0.564919,1.12,210039357.78,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,985ef34642fe0ffcbac7554a5222249a7c1fffaf7c187aaa74ca42213fff8d15
REF-0081,VERTICAL_HOSPITAL,DESIGN_BUILD,US-WEST,64069.937,5.304,56.469,8,0.480693,0.884542,1.12,246709205.54,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3938eb30a099343fe2a005c7b321cce7dd5ca8d41c3983ee92c240452cf6f5e3
REF-0082,WATER_TREATMENT,DESIGN_BUILD,US-WEST,0.0,1.641,97.527,7,0.733095,0.842918,1.12,140968080.11,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3dc9c1cf2be5f621152ff4a4cf5ae00e253ebe97beb26b9721d2c7e0ff94475a
REF-0083,RAIL_STATION,DESIGN_BUILD,US-WEST,6546.658,26.04,62.161,1,0.469431,0.35,1.12,195775236.83,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,24340ae604ee5c7a91b181adc9f36a09f963997bcc4fb375bdb53e8e0e6beb8d
REF-0084,DATA_CENTER,DESIGN_BUILD,US-WEST,36128.687,0.0,73.882,4,0.142743,0.526909,1.12,137375785.16,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dd242025dd9b1c436b6dd1bf99f548c8c7d57b3142961fdaf406b1e7f4cc0304
REF-0085,AIRPORT_TERMINAL,CMAR,US-WEST,47937.274,0.0,78.674,4,0.624011,0.719783,1.12,211277691.92,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8bd3e4736ff21b50c4627b6a5cd1a5230cd681ae96ec4d6647fd3cc23392dbb9
REF-0086,HIGHWAY_CORRIDOR,CMAR,US-WEST,0.0,20.066,64.935,10,0.687845,0.99,1.12,188404982.71,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c1bccfc76509ec43e581a56a07d09472033de307c89232d56dc5c1ad3927ff6d
REF-0087,VERTICAL_HOSPITAL,CMAR,US-WEST,53536.193,4.537,20.548,14,0.690767,0.823083,1.12,247443234.39,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0ef11bb1764861aa48d658886354852b476dc349dc8dbc521a266754ac510c49
REF-0088,WATER_TREATMENT,CMAR,US-WEST,10420.102,0.0,120.723,4,0.368964,0.729949,1.12,126604259.4,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,88d46283d10830913339822959ff057ea1a994055763bc4810ca196c0b029cfe
REF-0089,RAIL_STATION,CMAR,US-WEST,24959.884,19.767,107.125,4,0.808758,0.533611,1.12,223300652.22,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b4fc31629c16d06f4988b0b49e40efe33d6866eff814db092ceb540e7b3a3cab
REF-0090,DATA_CENTER,CMAR,US-WEST,50927.472,6.946,137.182,7,0.467337,0.678902,1.12,199098572.3,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,88cea850558c67040e93b999abe0ddc1df307625a5bd11dfd5258811ddb172f5
REF-0091,AIRPORT_TERMINAL,EPCM,US-WEST,59268.883,8.658,54.557,1,0.467333,0.928456,1.12,243098078.77,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ec47963dcdf7fe93f4d54ed9b2ed01386c8e283a1fccc550c5d235129994c7dd
REF-0092,HIGHWAY_CORRIDOR,EPCM,US-WEST,21599.922,19.246,15.031,1,0.574276,0.977096,1.12,170747632.96,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bef89f07f975b1c883b90b58af57b0111fb7de3459e115d575ab86bd3baf094e
REF-0093,VERTICAL_HOSPITAL,EPCM,US-WEST,41820.092,2.491,63.825,3,0.730888,0.576481,1.12,239889546.24,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5bc71ebf4b6e97b7f92b8007fbb418001d3837a14eda4e298a27cf872eaa034f
REF-0094,WATER_TREATMENT,EPCM,US-WEST,42591.005,1.623,172.809,5,0.355676,0.796134,1.12,181165525.81,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,94502936bd042dc4d999caf894ae101b2a6b906ef82cb0799e9f2d53fa7335f7
REF-0095,RAIL_STATION,EPCM,US-WEST,16593.175,20.485,28.477,1,0.378458,0.35,1.12,189218236.35,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8303695d0edcbf3d4bf5a82872bb6a2944ce6b5b3ec43be706e44a63a7cddfa2
REF-0096,DATA_CENTER,EPCM,US-WEST,15583.781,1.717,147.013,4,0.490661,0.756515,1.12,146738652.71,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,adec260681066f0a8982ec6352fb5e1d2bbfa9219efad60ec705fc4b88b14c9d
REF-0097,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-NORTHEAST,43574.153,9.738,27.804,6,0.557897,0.718367,1.18,240933740.15,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,04984d8fc53a3dab73e62f72cd9d6cef9dcf95408226c09aa990a65f4d5d4df6
REF-0098,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-NORTHEAST,0.0,21.168,32.172,4,0.844121,0.902715,1.18,196461348.52,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4e6ee18f0ed10342a6b0706e7bf466dc4d91464ced40097feee7f2cd794d2aa6
REF-0099,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-NORTHEAST,47994.029,0.0,72.581,9,0.805836,0.743887,1.18,259168304.34,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5a636f2c95ddc4c1ac983d5c604909500889b18b97dfbd077b8de53f9e44b38d
REF-0100,WATER_TREATMENT,DESIGN_BID_BUILD,US-NORTHEAST,2997.539,0.0,130.949,5,0.122843,0.584721,1.18,117164936.01,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a42deab42710680c86af609582e30ac6b9b81b7f7d7bb77bb799f15064217bbf
REF-0101,RAIL_STATION,DESIGN_BID_BUILD,US-NORTHEAST,7696.49,23.216,48.117,2,0.862494,0.789579,1.18,248726373.65,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8061e94cc5dbe1f61b731792a89da77feda3b8fd7ebe4d4663886d4240d6eab9
REF-0102,DATA_CENTER,DESIGN_BID_BUILD,US-NORTHEAST,57750.9,1.737,148.949,6,0.247963,0.942057,1.18,206295423.51,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c3e8426a205eea8f1da37a8cb6101bc8c70b29f0469d54bcea2454d417cd4565
REF-0103,AIRPORT_TERMINAL,DESIGN_BUILD,US-NORTHEAST,38632.29,0.0,26.664,4,0.092168,0.693093,1.18,167875505.1,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,19f08b3bc30eb5f627643195d1683942a2f198f6a10c675165b680b4e24cfe1d
REF-0104,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-NORTHEAST,1682.586,15.007,54.514,3,0.571356,0.734535,1.18,156177306.61,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c1a4e1592d850a722f003cc3bf3601fa0cedb862cd99cc926eebeddba1999dc6
REF-0105,VERTICAL_HOSPITAL,DESIGN_BUILD,US-NORTHEAST,47739.306,0.0,10.07,12,0.354708,0.878045,1.18,210128778.77,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,228bdfbb9c58b37ca5a80e1c8d104207297d08f1885700fd8add239fc3ec1e7b
REF-0106,WATER_TREATMENT,DESIGN_BUILD,US-NORTHEAST,13593.605,5.932,157.75,6,0.099109,0.761011,1.18,150842631.05,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fee1335a9fa33256cc951a5be6bf27a159e3f2830ad63a542ba038c550374110
REF-0107,RAIL_STATION,DESIGN_BUILD,US-NORTHEAST,8844.253,28.982,47.857,5,0.209503,0.923677,1.18,219251448.65,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,486e051432f15840202aee2e0d94a9855bd5dd13a859fbb9cd8f4cabd7c74690
REF-0108,DATA_CENTER,DESIGN_BUILD,US-NORTHEAST,34013.162,4.254,90.099,6,0.546721,0.742582,1.18,191970140.12,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4b4982090a674fdfc52db12c3d73d4b3e8f1cb38db23a47f83646171fe926cad
REF-0109,AIRPORT_TERMINAL,CMAR,US-NORTHEAST,35532.146,0.778,70.937,4,0.699427,0.622652,1.18,209421473.94,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,79c0fb8639c063fb47674292e166d639569d55f6e5195f61656c17eced20b238
REF-0110,HIGHWAY_CORRIDOR,CMAR,US-NORTHEAST,4200.15,14.069,41.922,1,0.378307,0.870397,1.18,140033362.62,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6b2c6a101aa65125d97f97f1d34198f064882917fdea41dcc6228b70009748b1
REF-0111,VERTICAL_HOSPITAL,CMAR,US-NORTHEAST,47604.028,5.518,77.906,10,0.88781,0.84348,1.18,276090112.23,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b82d50d6ebe77088a081eaaf36bbe874759009254db51842d3a8d6b665555d76
REF-0112,WATER_TREATMENT,CMAR,US-NORTHEAST,14722.347,0.0,91.451,2,0.758834,0.718771,1.18,159096687.21,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c52ac6c13d29dd145f7c6b9d4f7d357c05ad96ca517107d1819091c4ad9f7294
REF-0113,RAIL_STATION,CMAR,US-NORTHEAST,21622.664,27.533,98.407,2,0.621595,0.355711,1.18,263493622.13,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5716e45e888bade74838817812fa105dc847ee8112a885dd58331e694d7b4fdb
REF-0114,DATA_CENTER,CMAR,US-NORTHEAST,35842.764,7.231,111.934,6,0.390465,0.572833,1.18,196593773.73,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c1e1223b8d54b299382e91e53614479e7ac881d8a197297271c1fd33dfdf1500
REF-0115,AIRPORT_TERMINAL,EPCM,US-NORTHEAST,47864.574,1.578,47.759,1,0.613592,0.727923,1.18,221536855.47,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b9778851e354729cabde5a72720a59045ebcf4615edd0cd80b859d8c6e567203
REF-0116,HIGHWAY_CORRIDOR,EPCM,US-NORTHEAST,0.0,16.32,100.666,4,0.311704,0.870274,1.18,161471372.54,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b9111a3e6fbf57c73e25b28a5440d4cb4a248617bb49afda4c18e19aa8be7467
REF-0117,VERTICAL_HOSPITAL,EPCM,US-NORTHEAST,59059.49,0.628,32.144,11,0.387914,0.35,1.18,234879439.08,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b430d367e2537ec5fd25fce02ca52dd8f48a9394baceca40954c94d30341558d
REF-0118,WATER_TREATMENT,EPCM,US-NORTHEAST,10711.738,5.294,126.179,6,0.642605,0.417907,1.18,176179304.46,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a23f46747aebf7b95e65f869d308ed1f26369b4b1c19ab7d7110d074abbe380d
REF-0119,RAIL_STATION,EPCM,US-NORTHEAST,488.519,16.851,58.209,9,0.271612,0.941706,1.18,203302874.69,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,43bedf6ea3fdfe499b2ab2d996b20e5e2717193b7cf8d63465918f6bd84a894e
REF-0120,DATA_CENTER,EPCM,US-NORTHEAST,60077.241,2.797,165.938,6,0.586286,0.525908,1.18,234407964.0,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5990a0bbe64c5a9010e9b48d3937216e1f654145258540f004d0a34a5b38e256
REF-0121,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-SOUTHEAST,21863.66,0.633,96.954,1,0.65639,0.35,0.94,146311834.88,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2d448d8d1f8791c0be56434ba7704dc46ed23690f9f34d3106e8d3c5afb45c5e
REF-0122,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-SOUTHEAST,22429.773,24.497,1.0,1,0.645581,0.904852,0.94,162455576.92,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e88d6e5140aa40add443b75c93e2d69b438a46a5802af18b2a1ffb0d0a1156d2
REF-0123,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-SOUTHEAST,46030.144,4.895,61.352,9,0.694079,0.802191,0.94,206253832.99,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a04aeef04589e848214e09d60e09315ab876c8139ebdc89b469c21213eb36cd0
REF-0124,WATER_TREATMENT,DESIGN_BID_BUILD,US-SOUTHEAST,4539.875,0.0,143.175,1,0.284234,0.77855,0.94,103461911.87,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,74d59fbfd87c6a96a69b929d87710b060004bd56010ff6006b8904e6132da4b2
REF-0125,RAIL_STATION,DESIGN_BID_BUILD,US-SOUTHEAST,12153.18,21.081,25.452,3,0.740883,0.727265,0.94,179473134.54,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9d0ca721bd70c47daf30ccb80d0099e1b3a84489e885ce70078385d97679a127
REF-0126,DATA_CENTER,DESIGN_BID_BUILD,US-SOUTHEAST,43644.732,3.165,145.997,9,0.579743,0.868821,0.94,198886705.22,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d2909757913c98a4a5564c7da45284dbc5670930767fb5f423af609b4f7473c0
REF-0127,AIRPORT_TERMINAL,DESIGN_BUILD,US-SOUTHEAST,50065.821,5.688,52.92,8,0.672565,0.57664,0.94,183189225.22,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f13f03d6c5c289453fb089c0922d005e4b7ede0e598f21c2c6ac4a67f51166b5
REF-0128,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-SOUTHEAST,19619.681,22.427,70.254,7,0.749978,0.78653,0.94,163030018.75,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5b402a8b2c909e1f5c4e89b0345cebaf48e2ed6246c6338758d285482f4939aa
REF-0129,VERTICAL_HOSPITAL,DESIGN_BUILD,US-SOUTHEAST,55180.075,4.31,45.971,12,0.651581,0.742147,0.94,206900069.62,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,453b654838578ef632f923135e5d30f5bbbd8618418a3f550e315bfc44eeb620
REF-0130,WATER_TREATMENT,DESIGN_BUILD,US-SOUTHEAST,18284.671,0.0,127.642,3,0.915116,0.798956,0.94,136871673.56,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1547fae99243bcc40427e48e8824f935484bc69754f696d4c974327311b984c1
REF-0131,RAIL_STATION,DESIGN_BUILD,US-SOUTHEAST,2719.533,16.352,72.042,5,0.77593,0.836912,0.94,159314692.57,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5202465e834cc1da4aa2b8ddd5707786d3451e86cf0c7ad2371938bd2ef8a2aa
REF-0132,DATA_CENTER,DESIGN_BUILD,US-SOUTHEAST,48582.884,0.0,130.72,5,0.930742,0.906528,0.94,178995742.28,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dd11e5905337ab989c89ceff39338dc6f720edbd064df74c85c5cd53e8f89d68
REF-0133,AIRPORT_TERMINAL,CMAR,US-SOUTHEAST,37593.767,1.478,73.99,1,0.934217,0.404251,0.94,172235969.56,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a9225b41540c6439bcc65d40e2aebf402998cbd40ac4c22198ced736eaf828c3
REF-0134,HIGHWAY_CORRIDOR,CMAR,US-SOUTHEAST,0.0,15.89,39.076,3,0.331338,0.690467,0.94,123548325.02,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c321919d6120fdd15bf843ce357bdab89277ee9d5d3e2d2d164082fe3a6e5998
REF-0135,VERTICAL_HOSPITAL,CMAR,US-SOUTHEAST,32981.333,0.0,70.564,10,0.168561,0.791503,0.94,158112541.45,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fd05d669f75c947377f7f3828c7dba474cb42e472cdbfb06548680e83dbf13e7
REF-0136,WATER_TREATMENT,CMAR,US-SOUTHEAST,18964.355,7.221,119.142,4,0.557242,0.496899,0.94,126724736.27,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,78a9091c9ecbaf443cfd851e95155ac7e9fd00857bc1ff6163066e3e38d5399c
REF-0137,RAIL_STATION,CMAR,US-SOUTHEAST,4367.85,21.499,54.409,9,0.614075,0.834864,0.94,187638351.89,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e08007a77485e02b621df619857836f1f5d9137144351123beb9f2415db16b7b
REF-0138,DATA_CENTER,CMAR,US-SOUTHEAST,47040.033,7.492,122.452,2,0.451097,0.764516,0.94,163993766.58,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,df9d1e9f4edd0355222b337c561e76ac2eedf555de2521d0f619ae8b96d5544d
REF-0139,AIRPORT_TERMINAL,EPCM,US-SOUTHEAST,31234.187,9.851,63.341,3,0.621431,0.640422,0.94,170961226.22,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,deb232c956a57e93abd162f3df19a19427e90e44d82cf7d25d3f80499bc6e876
