reference_project_id,project_type,delivery_method,region,gross_area_m2,length_km,capacity_units,floors,complexity_index,design_completeness,location_factor,baseline_cost_usd,final_cost_usd,baseline_duration_days,final_duration_days,cost_overrun_pct,schedule_overrun_pct,outcome_class,known_anomaly_label,split,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0061,AIRPORT_TERMINAL,CMAR,US-MIDWEST,56780.144,0.0,1.0,7,0.684198,0.690562,0.91,163162415.65,207380234.81,648,734.443,0.271005,0.133399,RED,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ab9a9ad36cff85dcdd2ad0dd48a885b7c6e8121276fc8b585c5bd84c56e7769e
REF-0062,HIGHWAY_CORRIDOR,CMAR,US-MIDWEST,4950.027,24.755,40.525,3,0.218624,0.430084,0.91,127176658.48,145543972.28,455,543.288,0.144424,0.194039,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,38528bb492fa8ebaff8fe2cfefc27c1b10a5bdcdcdbb063cf3a37fe91b641a2f
REF-0063,VERTICAL_HOSPITAL,CMAR,US-MIDWEST,37708.93,5.239,76.239,8,0.90983,0.705978,0.91,193634442.51,221623252.61,602,758.921,0.144545,0.260666,RED,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a412af33b5ef5dedada1b8451b79919aeb2c93797f2e2356b60a53eb61f78a93
REF-0064,WATER_TREATMENT,CMAR,US-MIDWEST,0.0,5.479,138.63,4,0.2105,0.35,0.91,106005107.04,162621097.64,324,477.51,0.534087,0.473797,RED,True,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8c14962d90e93896f1f8fa19ce18de48c660e69d1d47d4e1dc73b83086f4c0d6
REF-0065,RAIL_STATION,CMAR,US-MIDWEST,21424.631,21.241,25.136,7,0.567552,0.454696,0.91,178236221.34,230606152.26,559,689.529,0.293823,0.233505,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bfac2e4145411f3517bfdab43a6a0c411ccbb6a2413946f5876b36910c16a9c8
REF-0066,DATA_CENTER,CMAR,US-MIDWEST,54499.17,2.196,88.291,2,0.260774,0.661837,0.91,137238092.72,153462993.72,530,634.686,0.118224,0.197521,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,076286bacede5ba2ec87018cb1968d3383c053fca4619318293db6f66191a582
REF-0067,AIRPORT_TERMINAL,EPCM,US-MIDWEST,51170.867,8.065,47.138,2,0.442319,0.916844,0.91,183427402.96,212373395.78,571,668.254,0.157806,0.170322,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8293b24486f60581b298c860bb1c8783ccb2d409439228fdc64e5489cc814703
REF-0068,HIGHWAY_CORRIDOR,EPCM,US-MIDWEST,21347.006,16.759,21.419,2,0.373819,0.581329,0.91,139268906.34,160020371.25,542,598.636,0.149003,0.104495,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bf21850c060591a335df0e865888c7cc655f7b33a867c36ed3fe01e87c64580e
REF-0069,VERTICAL_HOSPITAL,EPCM,US-MIDWEST,47850.478,0.0,66.999,10,0.489227,0.648783,0.91,175632598.7,214447584.04,572,682.149,0.221001,0.192569,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,80016c9c8219f7173034e4233bdfcf8f2bae55269b74cc0cb3ae8dd40f34fa97
REF-0070,WATER_TREATMENT,EPCM,US-MIDWEST,0.0,0.0,116.501,1,0.681741,0.902183,0.91,107668498.62,128588782.7,324,411.493,0.194303,0.270039,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3153d3d1e5ed7212a8f1089a5a1fa1362c2c2bf3382ce61391d895f82971ca63
REF-0071,RAIL_STATION,EPCM,US-MIDWEST,10602.495,18.179,36.767,3,0.501753,0.788793,0.91,146137069.85,172981848.56,533,578.185,0.183696,0.084776,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9cf65c7c497b4eb67260d079ecdb5cba4742cff25ca48f93186bb993ffcc7fba
REF-0072,DATA_CENTER,EPCM,US-MIDWEST,48417.239,10.93,132.365,2,0.589785,0.826685,0.91,184207267.38,211789954.14,696,630.35,0.149737,-0.094325,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ac982bda5e4847e1502e9bc8db62945fbd50e610b85f2c8625e5b680dcf7652e
REF-0073,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-WEST,43420.737,0.561,58.903,3,0.76886,0.772086,1.12,213286750.4,268973159.38,657,769.583,0.261087,0.171359,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,50609e0354d0e59fdf99fb4efa4be7ec2abf261bae081618c0a29624763f04a4
REF-0074,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-WEST,11545.065,15.137,87.182,6,0.90545,0.455064,1.12,197058310.06,253148927.81,649,843.041,0.28464,0.298984,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,36cfaf729723a5d8e0f760cc89cbf6fa70efa4482a2e863090512003aa8f7f5f
REF-0075,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-WEST,49043.053,6.895,26.84,12,0.47514,0.661656,1.12,240968809.6,288665561.34,619,635.639,0.197937,0.02688,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c57d7d48f997d64171390bf778c24dbeeaefe938981f8893a327b6bc12f5d4dd
REF-0076,WATER_TREATMENT,DESIGN_BID_BUILD,US-WEST,0.0,11.874,147.544,4,0.604051,0.938435,1.12,180557259.95,211566533.34,450,536.879,0.171742,0.193065,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9e42f45bd643ba7f11d37699b09148f6238d0466ec36ca546abea5b8ce373e2e
REF-0077,RAIL_STATION,DESIGN_BID_BUILD,US-WEST,20620.38,18.307,60.761,1,0.811647,0.786195,1.12,214780796.53,277638169.36,560,743.982,0.292658,0.328539,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a906cd407fa3d534e2ea004239feecdc9300ed840e670817b4a20e4a91064730
REF-0078,DATA_CENTER,DESIGN_BID_BUILD,US-WEST,49590.378,0.0,104.712,1,0.085065,0.6618,1.12,153274158.97,155744123.7,501,570.888,0.016115,0.139497,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c197eda5ea3d30083fe4dfc2a3dc79bbdaa871efdb0d693ea8c9c123983189d2
REF-0079,AIRPORT_TERMINAL,DESIGN_BUILD,US-WEST,48940.637,0.0,81.22,5,0.260301,0.784346,1.12,194999670.58,199505304.16,513,552.359,0.023106,0.076723,GREEN,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,167205640cb6b6c1c5fa4ab1b2a6b73a41cfc9614fc6c3d010f1b51df79dded1
REF-0080,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-WEST,21377.742,25.412,130.367,1,0.677178,0.564919,1.12,210039357.78,246269520.04,625,795.79,0.172492,0.273264,RED,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a96e647f16af0b091b1b6cbcb5bbad4733046b06b5210a206896ea50b7cbcfc9
REF-0081,VERTICAL_HOSPITAL,DESIGN_BUILD,US-WEST,64069.937,5.304,56.469,8,0.480693,0.884542,1.12,246709205.54,255949622.53,652,765.551,0.037455,0.174158,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a87a3fd554d796e4995857fdc6530bb3c74296ee3a46044f82a5cb0020d98005
REF-0082,WATER_TREATMENT,DESIGN_BUILD,US-WEST,0.0,1.641,97.527,7,0.733095,0.842918,1.12,140968080.11,152440718.23,395,444.077,0.081385,0.124245,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,33ed57c120087c0de57864d0e8c4a85084609524718e3170b7762df05b16e3af
REF-0083,RAIL_STATION,DESIGN_BUILD,US-WEST,6546.658,26.04,62.161,1,0.469431,0.35,1.12,195775236.83,238020665.76,546,676.731,0.215785,0.239435,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f9e53a7a8a7f807441548379b24dec9c9f77e21741960f67a7b72f02fc77f881
REF-0084,DATA_CENTER,DESIGN_BUILD,US-WEST,36128.687,0.0,73.882,4,0.142743,0.526909,1.12,137375785.16,153641037.47,541,578.854,0.1184,0.06997,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,774da361620a78238fd02983744954d26f570f372b7ecb752309f574c020c444
REF-0085,AIRPORT_TERMINAL,CMAR,US-WEST,47937.274,0.0,78.674,4,0.624011,0.719783,1.12,211277691.92,243650152.87,591,745.111,0.153222,0.260764,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3a0a6a6bd15c573f0d96f0785790ea6830f9d60136ac0db126b6fb90004666ee
REF-0086,HIGHWAY_CORRIDOR,CMAR,US-WEST,0.0,20.066,64.935,10,0.687845,0.99,1.12,188404982.71,222444483.23,443,515.406,0.180672,0.163446,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d49f35582f721bdccabb8a8e1574bead40f21de9a081a65d8f62b7a9d8957ac6
REF-0087,VERTICAL_HOSPITAL,CMAR,US-WEST,53536.193,4.537,20.548,14,0.690767,0.823083,1.12,247443234.39,297827050.8,654,833.19,0.203618,0.273991,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,52e7fbd54c440f71f6ca88b173faac6e1678a90dd53e9f98cf1156fb97f7492d
REF-0088,WATER_TREATMENT,CMAR,US-WEST,10420.102,0.0,120.723,4,0.368964,0.729949,1.12,126604259.4,130608276.19,470,527.582,0.031626,0.122514,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dae481dcb3a5bbeafe656d8a42150d6fd79c12b895c6c19797a641fb029fbbb1
REF-0089,RAIL_STATION,CMAR,US-WEST,24959.884,19.767,107.125,4,0.808758,0.533611,1.12,223300652.22,279374943.7,668,797.063,0.251116,0.193208,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f6059caf9845fa9a104d4dcf91ae61dd0e630af811921acb4a1a5c5a65c65197
REF-0090,DATA_CENTER,CMAR,US-WEST,50927.472,6.946,137.182,7,0.467337,0.678902,1.12,199098572.3,239834496.93,630,698.179,0.204602,0.10822,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6db5282c456c56a0382c2e0074a5e30c3ae4d06a9fb309ee27fa1ff8628c24c9
REF-0091,AIRPORT_TERMINAL,EPCM,US-WEST,59268.883,8.658,54.557,1,0.467333,0.928456,1.12,243098078.77,267258977.97,644,684.532,0.099387,0.062938,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e79ac21f82344b4e2c72bae4a15744f307aebe0bc5298fa165be3f651fb16f55
REF-0092,HIGHWAY_CORRIDOR,EPCM,US-WEST,21599.922,19.246,15.031,1,0.574276,0.977096,1.12,170747632.96,185331106.8,581,649.588,0.08541,0.118052,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6fc5d35a32e27657c498b0b4647c291d71d02cbcb367506d264a5c34d1ce0117
REF-0093,VERTICAL_HOSPITAL,EPCM,US-WEST,41820.092,2.491,63.825,3,0.730888,0.576481,1.12,239889546.24,289850109.11,726,806.049,0.208265,0.110261,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f9a0cdcb5fb2b629521cf009f36686a89cd9c18c26f59b83e9120d01b2dfcb18
REF-0094,WATER_TREATMENT,EPCM,US-WEST,42591.005,1.623,172.809,5,0.355676,0.796134,1.12,181165525.81,204858826.17,631,797.03,0.130783,0.263121,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,25e7f24f5161e1018eca06472c441db1cce2691055193d18afafbaa33a89840e
REF-0095,RAIL_STATION,EPCM,US-WEST,16593.175,20.485,28.477,1,0.378458,0.35,1.12,189218236.35,223773817.23,500,625.647,0.182623,0.251293,RED,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a0ac4cc07c4f0b04a5b5f2603a4edff745d9f1b435a97ae2f6860d4ef40c3307
REF-0096,DATA_CENTER,EPCM,US-WEST,15583.781,1.717,147.013,4,0.490661,0.756515,1.12,146738652.71,169092611.1,453,530.586,0.152339,0.171272,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,07f4c81b67b871e281117b9c7d6cee9ba40ee7e9bd8e6494b3a29139eda68d5f
REF-0097,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-NORTHEAST,43574.153,9.738,27.804,6,0.557897,0.718367,1.18,240933740.15,273518526.95,639,714.381,0.135244,0.117967,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f3ac476021bbf9a53af0e65b582ace17e772248669d76df50fb42f362ec644cc
REF-0098,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-NORTHEAST,0.0,21.168,32.172,4,0.844121,0.902715,1.18,196461348.52,233534100.72,493,608.573,0.188703,0.234427,RED,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c1d0fbb9a7b6c94e7cc3dd1f98bf7693246af2bd8e892de697e6d23a239189db
REF-0099,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-NORTHEAST,47994.029,0.0,72.581,9,0.805836,0.743887,1.18,259168304.34,321785271.62,634,813.42,0.241607,0.282997,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f00e01129b217319553ad4d3f998b8823ecb9344401ef90df7ad06beda98a88d
REF-0100,WATER_TREATMENT,DESIGN_BID_BUILD,US-NORTHEAST,2997.539,0.0,130.949,5,0.122843,0.584721,1.18,117164936.01,134217016.16,326,369.501,0.145539,0.133438,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a5f63c59c37493d9646104925971c8b3bd10bd8f8e765bf73873a7370af7a8a9
REF-0101,RAIL_STATION,DESIGN_BID_BUILD,US-NORTHEAST,7696.49,23.216,48.117,2,0.862494,0.789579,1.18,248726373.65,320943208.7,582,764.785,0.290347,0.314063,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6c63e63f13de37408873095852dfb48e11c3f17fc8c87e73ae946fdb37205469
REF-0102,DATA_CENTER,DESIGN_BID_BUILD,US-NORTHEAST,57750.9,1.737,148.949,6,0.247963,0.942057,1.18,206295423.51,232568425.3,546,529.773,0.127356,-0.029719,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2152ff9cac4872ee0237781e3356b4ca13aba56764c3fe6999e047d6eef54bbd
REF-0103,AIRPORT_TERMINAL,DESIGN_BUILD,US-NORTHEAST,38632.29,0.0,26.664,4,0.092168,0.693093,1.18,167875505.1,177331911.77,539,498.042,0.05633,-0.07599,GREEN,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d70c6cfa35e3b857409473a502d8d5e0bde84d41228247b1dd11b2be3a5328d6
REF-0104,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-NORTHEAST,1682.586,15.007,54.514,3,0.571356,0.734535,1.18,156177306.61,189461835.78,415,473.075,0.21312,0.139939,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,30e52b7e61c4be002e511ba08130296752463eca675c7dd6acef3523e06fbde9
REF-0105,VERTICAL_HOSPITAL,DESIGN_BUILD,US-NORTHEAST,47739.306,0.0,10.07,12,0.354708,0.878045,1.18,210128778.77,231107948.98,532,579.493,0.09984,0.089272,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,657f14ae3f1afd50e0b5bad1b3242771d7f99ae6c32d7585b9be2759c69e9bd7
REF-0106,WATER_TREATMENT,DESIGN_BUILD,US-NORTHEAST,13593.605,5.932,157.75,6,0.099109,0.761011,1.18,150842631.05,166462330.12,349,359.241,0.10355,0.029344,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,aca1594da895cbacbf80ea4ee9b2d6ad5a1fe018d4b5827d4aa4a7cfe3964353
REF-0107,RAIL_STATION,DESIGN_BUILD,US-NORTHEAST,8844.253,28.982,47.857,5,0.209503,0.923677,1.18,219251448.65,212176742.52,502,542.332,-0.032268,0.080343,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0d5b552740b3237483f3e4333498754a8a577e9339404c23ed3dd86f1079cf5d
REF-0108,DATA_CENTER,DESIGN_BUILD,US-NORTHEAST,34013.162,4.254,90.099,6,0.546721,0.742582,1.18,191970140.12,313231868.67,531,756.942,0.63167,0.425503,RED,True,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3356518573aa74d2bfaa3bd42c92fcb323b9583139c5bd9a6f3cbb2c914f3d76
REF-0109,AIRPORT_TERMINAL,CMAR,US-NORTHEAST,35532.146,0.778,70.937,4,0.699427,0.622652,1.18,209421473.94,333295156.41,589,872.608,0.591504,0.481507,RED,True,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fdfe097684076566b7193fed25555b57c4cff24ffc3cf06d11e274e8789a76dc
REF-0110,HIGHWAY_CORRIDOR,CMAR,US-NORTHEAST,4200.15,14.069,41.922,1,0.378307,0.870397,1.18,140033362.62,158282875.71,420,413.432,0.130323,-0.015637,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4e5f8543618c3e93f24902e837d3710a95b032c13de0e803e710206e2d8ebf9b
REF-0111,VERTICAL_HOSPITAL,CMAR,US-NORTHEAST,47604.028,5.518,77.906,10,0.88781,0.84348,1.18,276090112.23,326530318.68,713,882.66,0.182695,0.237953,RED,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0f21fc4f7369a72494a9e9e9e46781de8ef16c2e9f74b88c5ede4f5b6bd8f475
REF-0112,WATER_TREATMENT,CMAR,US-NORTHEAST,14722.347,0.0,91.451,2,0.758834,0.718771,1.18,159096687.21,189314763.29,547,674.089,0.189935,0.232338,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,98f154080a7cbc01cd3d889205bf5f53c66cca4b4640ae6cba37657626bcbf12
REF-0113,RAIL_STATION,CMAR,US-NORTHEAST,21622.664,27.533,98.407,2,0.621595,0.355711,1.18,263493622.13,416309395.73,602,861.599,0.57996,0.431227,RED,True,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1a1742841c205c9cf3503757c7da7fddf6f8660de03c7c631689f73e9b6d3d78
REF-0114,DATA_CENTER,CMAR,US-NORTHEAST,35842.764,7.231,111.934,6,0.390465,0.572833,1.18,196593773.73,217100577.45,540,614.327,0.104311,0.137642,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5cd9210893839c1c7c6687645bd30121b3034c2e2458ad67df267b859dfc1d2a
REF-0115,AIRPORT_TERMINAL,EPCM,US-NORTHEAST,47864.574,1.578,47.759,1,0.613592,0.727923,1.18,221536855.47,261767336.25,636,679.001,0.181597,0.067612,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,01e002a1048ac46d07dc72ad68b80c0222d8d39495694e558b5eb95dbe47b2a5
REF-0116,HIGHWAY_CORRIDOR,EPCM,US-NORTHEAST,0.0,16.32,100.666,4,0.311704,0.870274,1.18,161471372.54,192344348.71,349,364.726,0.191198,0.045061,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f0e7ca3ad714ba1ebd5c8a76a104e03baca083d8088fb91544f87a444cc70cdf
REF-0117,VERTICAL_HOSPITAL,EPCM,US-NORTHEAST,59059.49,0.628,32.144,11,0.387914,0.35,1.18,234879439.08,274250560.14,625,780.359,0.167623,0.248574,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e5593468a86fda08a544770dcc77c933e5d76d0ff92962161bbd3d396f9b2680
REF-0118,WATER_TREATMENT,EPCM,US-NORTHEAST,10711.738,5.294,126.179,6,0.642605,0.417907,1.18,176179304.46,260276923.2,451,676.95,0.477341,0.500998,RED,True,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,755a40e0e870471f1e3a111f96b17a7e46b5d5b33a7a5c1605c7159aed5dfd80
REF-0119,RAIL_STATION,EPCM,US-NORTHEAST,488.519,16.851,58.209,9,0.271612,0.941706,1.18,203302874.69,224462381.15,397,416.759,0.104079,0.04977,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ee7a880d9ae2fe297df1557915fcc48ae99196b1833eb2deb885f748cda41f30
REF-0120,DATA_CENTER,EPCM,US-NORTHEAST,60077.241,2.797,165.938,6,0.586286,0.525908,1.18,234407964.0,382657443.65,659,841.363,0.632442,0.276727,RED,True,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5a17b7a0be1904d6e352d39faa960cf79bbcdb45f4171af708c81d11aa25237d
REF-0121,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-SOUTHEAST,21863.66,0.633,96.954,1,0.65639,0.35,0.94,146311834.88,188162184.27,489,549.779,0.286035,0.124292,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,69eb45259c5d6b889e1e06c88fded2820e2ef45ae755d10f57afcbcccb804920
