reference_project_id,complexity_band,early_cpi_band,early_spi_band,document_risk_band,decision_class,split,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0092,MEDIUM,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dd08a6babc8e48d5e28d5357cffcde1a72785f8844efd9d7df253d39ca04283d
REF-0093,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9f7700e53d1c7dad215dfa21b7ff716f479c21f6d9501849fcdd25ee606857e5
REF-0094,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,25ae08b736f7192af54d9a9f1ca28584d6bf6a74cfab4bdf4310739a73a229f7
REF-0095,MEDIUM,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fb821eacbb8d18cfcd66d072fb7451c24ff4980c3cd3a28ec6824c1f0c697d11
REF-0096,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,28c23b19efb440e6b0f3ed5effbbb5b107cb2d35d7634eab538bd76aa61f8ad2
REF-0097,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d21a0640e2fcc78f2e1c9ec5027ebcf4cf52b73fa0608eeb4d244a8dee4219d8
REF-0098,HIGH,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,16e305610d171a5dc3fd17900de08294e2970046f450d3fd78baba96faf93293
REF-0099,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b7314043afbd71549b2b44a56445606596c9b2b3591ed2055b0304b42ebce2b2
REF-0100,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3e194d572ec936471cb7acf59ec6f50dbaddb65f792c5a33920a3ee83a52e860
REF-0101,HIGH,LOW,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,39d82c1c20876a85eda9d4d90a63ba877d8e250f7d52f1b658ff24af608b106b
REF-0102,LOW,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8891d10e83d4670c54b69ca01f2397f1a1da0c6155f9a118fce6478fbefb6273
REF-0103,LOW,MID,MID,LOW,GREEN,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,442a4c0134269175642979ca90172591caccda6045d76fbe6f83ad212439bb24
REF-0104,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,463818efab4ea7aacf4306428e280479fa65f07c2307d0a82e799467a96e3958
REF-0105,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b5b00535029a37b385668dd920bdbe2e22bf8c4dff8a08fa0c8a60f19017cb83
REF-0106,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,abcfaeaf4009bc59717e8c7de857053b6a801924b0555006db8e93333cd4d2f8
REF-0107,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,83c292a617ab86deedbf4770369b82c743aff5c26f1571784c0bbe76afc06a53
REF-0108,MEDIUM,LOW,LOW,MEDIUM,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c3b0e6c75501c3358969d584e7afd10256881947e7d2c2f9b0f8f4e2979ba677
REF-0109,HIGH,LOW,LOW,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,44012a25d60cf3be7d4f2a3115529a9e245e0b29ba8f2b299b050ef78468acd6
REF-0110,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5a1e0e6937758e0947bea09407ce81600b43f64e9d53246462c4106f18cbe7c5
REF-0111,HIGH,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ea850867786cdb5959eee54463630e3aca452e169af43b4d2bb8657bd4b1b32c
REF-0112,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2cee4edd7001b97ae3f98908bc4be900ffdf7898bf75212c121ca1d2a282a8a3
REF-0113,MEDIUM,LOW,LOW,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,925c394a0b8fee31003862583eb9c1556b1ff24a3eb71ba08cbd7a6d0996e438
REF-0114,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1cc61a65fa62bc6cfeb08c07396f2deec6ccad2219638970fd1f1788467c5c7f
REF-0115,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,df763723d7408e324834bb49b280e9493704208d076c1f93c3e04132d36430b8
REF-0116,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,282f558613437ef3fbadc5f5fa5d52af157db0f8a195bd72552f11fbe24d3b83
REF-0117,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1a96efc4dfe9ee13c212d32da5b5d4ce852b1c84f7f46b211a95b87168292d18
REF-0118,MEDIUM,LOW,LOW,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,949a27b8129aedba04f66637945214b5997e7dcae761a9bf87b5a3f7506ba0c8
REF-0119,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cc88278d335d2b95576d6f408803a9519cf3e115df75166c6b438f38c4d9409b
REF-0120,MEDIUM,LOW,LOW,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ade515ab8c4c5a75afa8b1cd960f86c4b509b6a1b61b3574202621a726d7da59
REF-0121,HIGH,MID,MID,MEDIUM,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4408f2cb051a9098d99c1fb016adbf59ddd614925b6841b6d14608a20835eef0
REF-0122,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c4b4db1520a2c97a351469bb2e0484907bffb566e3ab9efec80231726e3ae9b9
REF-0123,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d2e4829ea168f0e7767c36497c727aaff6db9ac4d244d3be8046682f5072d62c
REF-0124,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,650fe31f9520fa0920d235e56b82c165f9e3af735462dfa626ea008e59469afa
REF-0125,HIGH,LOW,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ac2f8d655784297d246304776a9912826e7a878976635541116bf69ed6269f7a
REF-0126,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,039b17d3c1d42269956e85897b8eaa3e356d9e586e338c90c3160dba90811d62
REF-0127,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9b6ed909d3d9e3aa1cce84fc3c6b6ea73094d8252ed8b210ab882e453250fb91
REF-0128,HIGH,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a691d9bd2bf190fcd57ddf354eeb2c3b1c459c75cf9b927667015f510f4a39f6
REF-0129,HIGH,LOW,LOW,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3e7d41cff5bf0d12cd21e0ac226449260cbce3a05187a76f1c03bfc49218ba01
REF-0130,HIGH,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f1715dc44164d36421ac2760b8cd75072e7808a126c8432f328f809a0c71f3a3
REF-0131,HIGH,LOW,LOW,MEDIUM,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c1882d3d763419d95113649997070eaf68c5a7ba18c9170af8147927ff03020e
REF-0132,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c13d5ad45b1315592f77cbe0e34353e1cbfbc3b40ec140444a4849f2615596bb
REF-0133,HIGH,MID,LOW,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0bda2db5af77a82e46779ef8985d8ad1f0e68e93818002515c9dcec788c59c91
REF-0134,LOW,LOW,LOW,MEDIUM,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fb1219372347aea873ffd34d69fdb02ad6822208cb9dc3af9f3b9bbdfc4dd54a
REF-0135,LOW,MID,MID,LOW,GREEN,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2ee417b7dfe4800fb55aac34bf21d3736efb133eca293674efa41a9d500123be
REF-0136,MEDIUM,LOW,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2efec709d06172fcd388575957adae66d4d1fd32af5582c93a85390495d97933
REF-0137,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b844e47557456a488c3abb58457f456d347201d5a05b652b60169be5dd238a79
REF-0138,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cdead0dcca249fbd2d78ab02df442a8ef47737389598930f136877d1a6e2f629
REF-0139,MEDIUM,LOW,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3f4cb0b365084aeb7d32432578cf72e76898c44fd5dfc4da01edd85c4127f8fa
REF-0140,LOW,LOW,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5495d844ef80da14318a0571d42596da5a2db552fe9d787cb658a6644bcb1147
REF-0141,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c856162001827c4380d9d307860ca8f8d06f69cad9f7b82884b73f26e5020d65
REF-0142,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3784564d68f4b2647d021db988d7daecf79a307d6b3955a25293e47f5fbf1606
REF-0143,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f2dd1aa74c3a5f028a4809d7434680387e0880fdb5ff466c05cce69429c71b20
REF-0144,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dd934cad7e007865c15637581ad2f7a6148ee29b1a993b952fd48516ebb678b4
REF-0145,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f5381b359138ddfe922096e8fbc03d5839ab961d25b328383a82be61f9bfc3dd
REF-0146,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5a60cb7e859fbed8090f37c7c6c27fae9884d928f3bccf1a5b3ec17860b194f2
REF-0147,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a15214af12984f9036c5ff514167cfb88af039c9fc02436dc922b296750b2746
REF-0148,MEDIUM,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,819f933da7c51af8b3153a198eeb164caeede368eeaf56838801b3b7a466f5c4
REF-0149,MEDIUM,MID,MID,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6d387ddad9f8579f8ffe886e39cceefb3de5d6bf6b5e62bc298045715c7070ac
REF-0150,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0a753f1e5e6aff646fd015b4726dbaa8698e76124fc2d8568749b2159a304d7e
REF-0151,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fdd4b96226457e8bdd52861978acd92afe918939d3263ff8978b76d3e96d374c
REF-0152,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bcf993be7cd7533bd1b43c9a716135e86d32ef54e3abf839bcc12df03e17b6cf
REF-0153,MEDIUM,MID,MID,LOW,GREEN,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4fc8430605cca3498be205c62d77bac7d323a5c26b8986e11423fd1441dcb5ec
REF-0154,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9fac862cbbf1b953b36c61687aa0d944615a6cb495ab71022e2decccaac04d7f
REF-0155,LOW,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9237620e9beece4ecabbfd8838695f7fdb1bc6bbe677522abf341a881aba0f5d
REF-0156,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c1eab1a9dcff76ecfef96bf6a37bd7b26d32d2c9a67e4d92568e3edb035dece6
REF-0157,HIGH,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c2f08d5c8432b5bb8ffd882c5af28a4c3c5abe793db7100da151b3dac1e28b39
REF-0158,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a094cc1b9b2b97b77ed3f02ca28e394471e5b26329d1b5d646f4df23c883ba21
REF-0159,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2e670c98f79c983a89e700d0918c9e0210732101ba6745331b1f3f624667ffe8
REF-0160,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c91f1a4229e4778283de1fa6f63cdc1015946551ecbebd00178c0fe0f1246e66
REF-0161,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,718beccafc50c3a03cbc9719f036f1056c4befc3f7533803c33f6532e37156a6
REF-0162,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a8f882c13346c8de77c94f71ff7c01f0ebbf742e1c0231bf500200a87b80f66a
REF-0163,HIGH,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b657cbf764e91456f3ae3c211be581320fa9fc5276fb89d531bc713ee6745a5e
REF-0164,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,23d1c8c3c7ff8e4aabcf79f0216651b3921e67869df395b41b134e7810e32aab
REF-0165,LOW,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d2c0fc6e5f06da8d7ae7f0abe02b27f70d4f035108ccdbe54973da80abd13749
REF-0166,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c0443f972b644bf8ec40331a32a415968faec7653b527acd1f1826852314a64d
REF-0167,LOW,LOW,LOW,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c305627da91e50a380d95e1f256e87f82c43609633720de53e308bbbadd4228c
REF-0168,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8c5dc8424d4cc3695794ac0c4ff13396aebbffc711be42554afe45a868a6057d
REF-0169,MEDIUM,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f078b33e5089c57ce447ab28c61235b1a1adb9a2cfbcfa7ddb280609d7ebd8f2
REF-0170,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,85f417b1a812760a35b800754ff81166951e2bfab0df462651e37a53f5ed88c6
REF-0171,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bf9d68361a9ce07523f529b15f747b5cfcdfcc7a2b1f3f7f557d36185918554c
REF-0172,LOW,MID,MID,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e400c03126255ce40a5d9357ebdbb665144cf686797a96d41e050d52cd8a116b
REF-0173,HIGH,MID,MID,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c8e288381eae57da164fb42c354d0b1afe875a42091c39854d984568f2b790b6
REF-0174,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1026562b62c8eb2acd0cf6ca135efbb1d313d1f705553809122517b93074759f
REF-0175,MEDIUM,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b7784de0c32d04a10bd425e11330f2c88e6bb3c93386bc0a0c350396ae0baea8
REF-0176,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5525b3171a26c65a2cf31ad0d9c162961e063ac92f3c82ec514987b5466ce7d3
REF-0177,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,36d9407fd63f5d41d73488231670c3b2bfc90ef6bfa57e2ba11583f418715576
REF-0178,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ed37b3a8b5f2bc814a33398fff923c5d6800b3d4cf08d15c8a1de4cac85553ed
REF-0179,HIGH,LOW,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d7eefdaae274e616967e390439f0a69c535e76752bc48eb925e092cafbbc90a6
REF-0180,HIGH,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0a3114487e430466600f384558aff901f15b23de83f6c0efa9eaec983d293bdc
REF-0181,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fae0107c5de40ba28826fb1e21349b7aa1a948c7e6ad2de42cce582cda7c7746
REF-0182,MEDIUM,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,86ed861d51f5f4602d090d803df2bca981334ea5677ac49bdbaa447030d303b8
