reference_project_id,final_cost_usd,final_duration_days,cost_overrun_pct,schedule_overrun_pct,outcome_class,known_anomaly_label,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0094,204858826.17,797.03,0.130783,0.263121,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1a15787b0b8b1b64c29f27552c469bc1a9bab7026ead8e11156c19e00b02ade1
REF-0095,223773817.23,625.647,0.182623,0.251293,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6d6fd667e776416ac103393ee4d96f88b0ccfa6fc1ee06352d8fa09da1a9b528
REF-0096,169092611.1,530.586,0.152339,0.171272,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4a233381501e219b595d3b3a9aee21d6e2149a7fd36db8f8d66f3da7624a3a36
REF-0097,273518526.95,714.381,0.135244,0.117967,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,07454f4e0cd89db5f85002c030582ba46168ed47cc10f940af8a7c1d83e92c4a
REF-0098,233534100.72,608.573,0.188703,0.234427,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cddcdea97c5ab2f0e346f706b78f7ad6d4d860d8477bf5719f4ebc85b6281be4
REF-0099,321785271.62,813.42,0.241607,0.282997,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2d4cdbbd64bc882ff8daf6dc0fff35228cb8c71fdcad152dee602d4286befb81
REF-0100,134217016.16,369.501,0.145539,0.133438,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,15835f623fc1e691676f3dd5f2e9be4f820a44b124ab5eef71e66f0f4746efd2
REF-0101,320943208.7,764.785,0.290347,0.314063,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2337bb45c9ff68f8624ee7be435dda3d79d2ef89b00bc3564927766775528784
REF-0102,232568425.3,529.773,0.127356,-0.029719,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0ec942ae8a78c9b3ab04d31a8286c869bbadcbf1d86aaa68397d012cdd5a3080
REF-0103,177331911.77,498.042,0.05633,-0.07599,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e1c0a7450fd4525f22678f6a667d6cf6da54d1b2bb5541bec683befa2701c054
REF-0104,189461835.78,473.075,0.21312,0.139939,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f50c646a1dfaedcecb2f63802d2e408722413478b4f113fc64006a6a0dca07ff
REF-0105,231107948.98,579.493,0.09984,0.089272,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0a89c14a644b8d07d6fd0aae4718c051b24dc70f5115a21cf19469a47a81c128
REF-0106,166462330.12,359.241,0.10355,0.029344,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b29b082ebcbd6fd6448b0fdf6d420988917207beffe8833570f9e0a1b2d77d78
REF-0107,212176742.52,542.332,-0.032268,0.080343,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bf219da91a36bc5eb417acd0ae87a3b02d359d71783b69a23f54981ecbf0a612
REF-0108,313231868.67,756.942,0.63167,0.425503,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,16b185636df3b0b5ca7ac435499ebd062d23cf8cac920939545d4211faba3d50
REF-0109,333295156.41,872.608,0.591504,0.481507,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ddc3817035f951d1f9df493a64fc84c0a90aa1f37aa481972831e45895c30c16
REF-0110,158282875.71,413.432,0.130323,-0.015637,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9be85a00832532a33207f3503871c50695f1579c95a8b80f2d7f2922e807a470
REF-0111,326530318.68,882.66,0.182695,0.237953,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,60cb93d80250696f53288d1fbe26ca6e31aee648b4737cc2eea3043c0b3a176f
REF-0112,189314763.29,674.089,0.189935,0.232338,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,65c6b6e74c45408ed1236922548ec731be483ae3a88d13594130e6a5aa8889da
REF-0113,416309395.73,861.599,0.57996,0.431227,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7bceb03fa551edc1bb8e7963156104a433cb4c747ec7a184fb8f5dea03695318
REF-0114,217100577.45,614.327,0.104311,0.137642,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c22b826d45cff5d490369c6a345a055c5657732f34593d6ef35fa184f23d6cd2
REF-0115,261767336.25,679.001,0.181597,0.067612,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d86542fba1b79d010f349843124c2f3dc8e93ebaa1d2c66c59b151e6e9dbbc02
REF-0116,192344348.71,364.726,0.191198,0.045061,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8b65c02a0579b3badec8221e1615007bcd8326b6c06352e1fa5fe081a21e8ef3
REF-0117,274250560.14,780.359,0.167623,0.248574,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,588b70cda53cdd04ea4aa2c7cea1db58e164a9c9517a4dce5cbc4f6c0933318a
REF-0118,260276923.2,676.95,0.477341,0.500998,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c3d604cc63f130c84e6e96a547271b08f53d0cd8e5adf59cac1b3ec965fe55ef
REF-0119,224462381.15,416.759,0.104079,0.04977,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f777220dccde4d1e2773ed1fb7791b86c019e091dc926eda2c36d83fd63f4792
REF-0120,382657443.65,841.363,0.632442,0.276727,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ad8ae40fe107b62fc800a67309cfea4a961fbb104bf90010675bcc9023a5f8b4
REF-0121,188162184.27,549.779,0.286035,0.124292,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c9b5cd19ff8ba5218c3851e3b3eee9db8a9735c2cef62d0113b272d25b431c5b
REF-0122,197794609.69,620.572,0.21753,0.069952,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d5be4dc0fdc182399821fab4110de2457a92310207cdbf03b2763e6e259a444d
REF-0123,249756487.82,757.515,0.210918,0.104249,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5a1e27bfc932ebf8a391e7f8cf8e32a1ec20a14377d38b87b217e19d7113626a
REF-0124,113088380.42,426.765,0.093044,0.043435,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e2ac5ac20e50b10cb8c5e7e7f731a25f53605376b30877df636b640016d18e7b
REF-0125,226250788.8,766.615,0.260639,0.226583,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8be72be064fddc43042c6cc43e2fb7fbdb5f70a181f2634656c808afdd3ec029
REF-0126,243224423.33,667.422,0.22293,0.09593,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ffb225e79da93978afc8f3966d101c73009e6328c5479d4ab8f08aad419b072d
REF-0127,203037001.2,799.389,0.108346,0.209364,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0917f4bd54d5ef5c13756ec6f974b15c3ba0619ed94eaa78e27e8c99ce99ce5f
REF-0128,192086949.02,742.656,0.178231,0.205611,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,06db8a9c5fe667ed3587b45e2743a07e7d2f8e1d05f4a3afa0cd7104fc486b7e
REF-0129,325830840.4,862.214,0.574822,0.381753,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a9066a674803acf68c584a6044abccbde1a57ae98ae9bedc1f2d95d2713f5641
REF-0130,151742962.9,679.391,0.108651,0.206734,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,695eee86fec9f968bd0dbaf2e919f18bdf899a20e1d735a4b645396f010975d5
REF-0131,278800712.0,880.981,0.75,0.734215,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,852111ede99e37bf1fca6180014064dd081d9e9fac77dca9d10eb87e3cbd39ee
REF-0132,183167729.04,825.674,0.023308,0.219608,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,631e42e3c978c3146e4225d9ac1ca4cd3d6ebf7bb20276f91caed7f92bde9ae1
REF-0133,220370859.79,777.273,0.279471,0.272133,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ed7e334e2c93f9b898aa114706a8968fb62321f15e5798fd0a0444662cf7e2f5
REF-0134,190513486.31,519.998,0.542016,0.756749,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1273f9b4b15d64f1b452d29fa7e7d20f1a43a4301f7e7c18de14187ef135b9bb
REF-0135,170059572.19,477.917,0.07556,-0.087946,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f563fcabcd3cf08ba6ac394d2cdf1cb71be98f97a52f70fd49334c05b70b4d6a
REF-0136,145575767.0,664.079,0.148756,0.198699,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b7891cccb6de4632ab665d23f76d89199f60c2556bf21b7f9ecb555500f57288
REF-0137,203274683.61,581.003,0.083332,0.225746,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dd820da7b3c2c860e48fd3c63c2675ae671e2b272eeb2a38817e2fa9e695bc48
REF-0138,193788450.37,588.443,0.181682,0.028747,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,107d5772c77572c70475eaa3cd8b23bc3f6d75f52cae567da76b13b33be4ea37
REF-0139,215432715.33,705.468,0.260126,0.191668,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1a7279168b370629c002bc24064929f089397c85b9587e0b9a48eccc7a35575c
REF-0140,156771508.89,492.516,0.174565,0.11429,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ebd8910c3fa8d87e3a469f0a83bca7dd0ebbcb94c5a2d5a6d513260a50ffec1b
REF-0141,217071698.04,622.884,0.107773,0.066583,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3aabe87d74ef803bf7679a03194c5a0ae93e6e83ce69d01b8a9867283854445b
REF-0142,101825788.35,332.026,0.155503,0.078007,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c4fce9d6d96dcb212865b27571df4deebbcd0c8bf31e93c8586fdc6ac7b4eb35
REF-0143,224143659.74,720.764,0.150164,0.142257,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,efb671cde23d2f67d7e8937bd23da7e73114fc28d3ecbc8c4468683ccfcf5785
REF-0144,191430837.2,668.191,0.207613,0.079469,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,eab62e46940a819937b88033f8366e309267336011b700daaaed396a8edef2a9
REF-0145,240516487.5,810.187,0.202175,0.139504,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,392a9107f7a02561dc05af70503d043d5d8f91f0ee169342ee90c9c548b166ac
REF-0146,156665946.58,425.93,0.164067,0.062169,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4209c24633345b5aee7204528dd969ce491773f632ab3734a6ab05e299e7ee98
REF-0147,193966074.66,564.443,0.160995,-0.014934,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1826f91aa32da6f6a9a2c32aa37e9d810f56e38ab4eceee23ca811d51b160861
REF-0148,150778601.09,620.165,0.125265,0.283986,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2647e895ddc35fcd0f00fe530966600353cd7f737d822e0636ba6db8c05c24b2
REF-0149,227227795.06,686.827,0.228944,0.154331,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f4c87650d2bd09fa21296c4bf8f3b85655c0e7f365992e53c73d0490d696e33d
REF-0150,175269358.98,584.645,0.117485,0.068821,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cb894dda42c91eceb30c14490b3363432cc6d4e4b20218455b620a441fee1004
REF-0151,156521307.76,661.733,0.057585,0.18803,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f6db08af166c809b2276a946a2171ac290e396c0e13eba033b4bcb85cccf5790
REF-0152,161703965.18,644.746,0.214814,0.176543,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a698bfd3b9c4e634c9da9ac12e70af3558a58df828b518431f11b9e0f331ca43
REF-0153,191652614.3,669.527,0.04931,0.057705,GREEN,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,15f31f8f91bde2e4e2013eadd0e75fe4e3f5d2b57c85a2a2c0485d99d6f867fe
REF-0154,109609026.07,488.902,0.138735,0.222256,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4781cb1a619c74ba86c1811511c49399cf524f2b6dd8fa82d90d985b40f8f250
REF-0155,166846625.19,584.496,0.028973,0.096615,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a322c6820622074b0b1f5bb7cbe02a34173df59bb70ec2d9cd7136dad37ea1fb
REF-0156,128450729.67,669.439,0.051087,0.199712,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,41c351080c59b0e6cf7d3da5bf5b0d88f547e7b54d1763d0f12213164d6f1589
REF-0157,195771447.88,638.048,0.213225,0.166449,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,891ffeb0b4f2e7587d386e40b8336a71a060dc074d4ccc4e73e53862219c2452
REF-0158,110957602.23,306.469,0.164123,-0.00497,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,45ff37b60b993c315efc4001e6bc68e387ecc1a85b7cf1966a8c294bc0935b83
REF-0159,190802325.67,736.949,0.153918,0.188627,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cf8b04a2e58a5fd1fcfe51189fa265e24cd567922a220840c8910f65b150e03a
REF-0160,122253347.58,413.62,0.148642,0.238383,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0a1b49479e895c0db55c1dea36d32aa726c08505f73c3b49fed46084ba8ebca1
REF-0161,207925463.61,711.795,0.147705,0.124479,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,61ef39ab8579a80948003eb147a4ab26072ec76c46a6d81a36a0430152fd6b2a
REF-0162,145793302.32,606.994,-0.004837,0.095658,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,50f314d06a4cf15bfcd9dff6dfcd0352a2581af1970a04264ced377e19c1dfb5
REF-0163,184776774.26,500.055,0.212142,0.162919,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,18fdd7f5659fcb4b62606c251c7938a5ed5f039a8ae0cf83ffcc483b55a11ee6
REF-0164,152329062.51,576.986,0.192346,0.232877,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6e71b9e1e77bf4245591b3dc137fe11339e844ecbfbbb2ff6b50549a5ec42100
REF-0165,198525891.49,571.867,0.115217,0.059014,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fc76bd9c39d1d4eef2b8f51e8e04dbdc5ada2c736de0300ac50e0e7078a2e770
REF-0166,121656942.73,539.587,0.098393,0.07061,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,065cc4a11acc2834f89054388c6eeeb4f0ed8dbab66c22f52b91e4d278edc567
REF-0167,197579204.61,707.224,0.391722,0.568123,RED,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,27bacd24e8fa0a55c59fc62ea394423a66148dc96484201bfd2d7aca364514e3
REF-0168,209902225.48,748.898,0.180119,0.181227,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c2abf9ef2e30c2bd07829e6a9bba610c7961b9717e754c190d4075c830ffa8f3
REF-0169,245577472.17,790.361,0.163415,0.231092,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,158d3e9a0c03c4269fac98aac295397172ae818fa36d1c0acb10a6d9e3706bc0
REF-0170,153258939.37,505.089,0.131816,0.117453,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,24a01572592d23a18176454c81e77ced76e13bc8759e63681f7ecbfff61af9e2
REF-0171,304686775.51,706.675,0.262853,0.056315,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a4ec4acc23edb1e4665fd07e075aa68898c061508c5d5c13f463b0141e259310
REF-0172,175818464.95,636.855,0.186826,0.22945,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,82af25d3b73972c086e6a4dfa28f0f2c767b52da3a3d5c07eeac0c087b717582
REF-0173,239445347.17,366.566,0.234452,0.124436,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7a83f4aa2ae1e323f00226efeff2a1548c1ead30b416b2e8eb70e839a05d61b3
REF-0174,221904839.72,799.966,0.126842,0.247997,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,916a1838cacc61adb2627db9110f0995ea1fd6d5481d0df8a1249bb5d5daa0a3
REF-0175,219867590.85,660.889,0.123737,0.175958,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f6e4cb0d8a708e85af674d40a533f12fc17f417ea507af2f157e8948e7a622e7
REF-0176,241728445.81,669.556,0.110204,0.172602,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2d7151f6a93e9c2672ffb608795ba668bf7275896c5abb796191885ccf8caa79
REF-0177,264403155.22,704.794,0.167229,0.061437,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1b5ce6625838b22e5eb8ac1db7b10319472ff621d9e4fea9ef971322cdcc82a8
REF-0178,156322336.34,523.519,0.144774,0.192526,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ca801345a45d6145d64450128caeaf0185e2ba6f17dab2c933559245a37027e2
REF-0179,287089104.01,893.951,0.208944,0.293707,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8c5e4e1f537107e18ed09854301a5e86a98c52348e8137a45347561ace3f360e
REF-0180,205945381.19,688.802,0.155445,0.206309,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,409e6a3168ae21b8c1fdaa326feb992a3e77dbe8e257fae1a1af1b12db8dc64c
REF-0181,314284424.58,748.095,0.206957,0.195039,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1256ebc12d26a821176433adf959bbde4d1ba3f97e07ce989b455a52ecdba728
REF-0182,177611091.71,605.956,0.170355,0.132627,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,798204829d27085f37ed61db5b9fe04945a04b3be26b1556d75adab6cd068f84
REF-0183,292202304.83,742.005,0.146692,0.2184,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a331dd5f523b11dc4a4c42979f75c2eb330397097e4c4213a6cef027b149dacc
REF-0184,181494847.4,406.521,0.257526,0.199177,RED,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4141df0f40326673a926111842a429863e168ba8cc294e3525452f5511713d99
REF-0185,208500667.64,473.57,0.137114,0.132942,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f13dd9aaff275ce80c14404b4204d0bf075f64000b1ec33fd969eb0e21946c3a
REF-0186,227627149.18,688.742,0.156446,0.163416,AMBER,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B1-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7697928317762080a7e10b3aa92528f62062609c3bfc6bf51273e4de32f3b403
