path,sha256,bytes,git_tracked,root,root_recursive,in_run20_143_file_freeze,newly_protected_by_run22
server/app/contract_notices.py,deacf463f289159be9722202cefd2e73f248cf76ad88b3f5fb859e6b72ac423d,12902,yes,server/app,yes,yes,no
server/app/db.py,51d98afe3c85c21687b8760be69150fa429b681406c5ac4c2da843440e57bbc4,6253,yes,server/app,yes,yes,no
server/app/document_evidence.py,5f056d7690ba428924da54bdde61250a44a07a7c42ce7d2327d617d71071cc77,19706,yes,server/app,yes,yes,no
server/app/documents.py,e01509cdd6e449d2f69d7d98520c12ab09d7b33168540fb698a0fa1a33332b1f,138367,yes,server/app,yes,yes,no
server/app/docx_text.py,0625c8e6af3be4a8b2ddd5646e4002f9e7afb24128758235dd741045dffc3b4f,12620,yes,server/app,yes,yes,no
server/app/drive_adapter.py,6e3faf2b447cedf889d3dfe475c2655b54db1f2e40c3b3023b0b4b39f69edcd9,10005,yes,server/app,yes,yes,no
server/app/extraction_client.py,eb4667b3b440f12d35cff137b72d062e958f5fca433e1ee0a074c25a2d4afaea,33655,yes,server/app,yes,yes,no
server/app/extraction_fields.py,bf7075aef02c019ad113eda9c642e6e2e178fb2008282aeff181000fab38e015,23236,yes,server/app,yes,yes,no
server/app/extraction_merge.py,9773a7093da3368ba35d5bd9f2c29c62893a6eedfffe57c12f9727f5a3efc141,53579,yes,server/app,yes,yes,no
server/app/facade.py,acf48066b00e60524e6898ee2df7f3c9e12e195dccfb9b22d362096c7485fb29,24625,yes,server/app,yes,yes,no
server/app/features.py,71470185a5d59d5b531dd8a720d67b8d671e50cb9f4edab4d74bbf563b9afc47,22196,yes,server/app,yes,yes,no
server/app/field_registry.py,43127984e4cbf03fe630445f2b29a8a2887f229d339fc1207f956affd59afb85,15188,yes,server/app,yes,yes,no
server/app/files.py,7cb460ea3ce4e4c80eb654ad90a7bc3e78229e4612815fc246071db419fa856d,13584,yes,server/app,yes,yes,no
server/app/geocode.py,8cba53dc79b47f52b388217e279579c1e4e4c83c3026a006ec33381305bdeba7,17789,yes,server/app,yes,yes,no
server/app/jdrive_tree.py,912a98e418c90fc414d35ccd75c497cbf1a3faa90000b6e6c5c82f3e55ed8ff0,33221,yes,server/app,yes,yes,no
server/app/logging_config.py,e8b26caa6e2d9d755d4e25c2866b9af9f76c895c9a0736d16f06eada3be36a5e,2726,yes,server/app,yes,yes,no
server/app/main.py,c6e0762e7e4737c4751e44b8fb06e39569bf772be2ae6e8b4d6610023db6b75f,21515,yes,server/app,yes,yes,no
server/app/map_config.py,09a7899317389d7fdf1e801781605ba87d9449bbbe6956a0c039a3e2f5e62b95,2891,yes,server/app,yes,yes,no
server/app/models.py,3b69ae3524a8a918a789e932533c9d7566c8f74a41064d39f258a65f198fad51,5866,yes,server/app,yes,yes,no
server/app/questionnaires.py,e4edaa60c4b7e7c94ab57d6acefa3b6ef9e8ae3b539b463b13c9b7c0b9cdf237,10463,yes,server/app,yes,yes,no
server/app/recommendation_basis.py,390cbdf42472fcca8940fdd4b78098b6276fa35bdef1540dd4fe8a4516ca4448,7133,yes,server/app,yes,yes,no
server/app/research_assignment.py,751e990fc27e7a432a6b5447eedc7872218fb74a8b541362691283afd5481320,26078,yes,server/app,yes,yes,no
server/app/research_audit.py,9409042ec7633121fa6e521f6f58dfa990fdb3ef31f81454eecabbaa5bdcdb7b,5785,yes,server/app,yes,yes,no
server/app/research_consent.py,3311e11816bd5384ee685c762e5bd0e90b651b079ade293b7b17e8072089f852,6191,yes,server/app,yes,yes,no
server/app/research_decision.py,728bd925b9fecea218819b0a8c48fc860353a8edcd30b9307014175a28c8654b,36738,yes,server/app,yes,yes,no
server/app/research_expert.py,fe1bf3518d5e9cd26bd39686b1ee9a83506d5998fd04e898eae8f073d683fe87,19245,yes,server/app,yes,yes,no
server/app/research_export.py,ecdbae59df7c350a71936b751d9ae5c866adda03b9214b8b9769ef55baddd9c9,66301,yes,server/app,yes,yes,no
server/app/research_identity.py,73ab427a15af7feade17d87ee2c0cac2e1d1f9d89cd7874d02fc8bc80e92782a,46436,yes,server/app,yes,yes,no
server/app/research_membership.py,144a751f27e13f8693fc8c3d576c3fb899ca250f42ffdef33b37aa2c0a21c27b,40457,yes,server/app,yes,yes,no
server/app/research_models.py,4f1369afb53b3a7fabf22c4a2718f7abc38cf585f95a175908500b6f82e6fec7,56300,yes,server/app,yes,yes,no
server/app/research_transitions.py,b35d575685589fcd8ab51c8b6ef6fee9b6883a1ad995ff86c514d2b7402716ef,18915,yes,server/app,yes,yes,no
server/app/risk_exposure.py,35a5c8d6197f9c88fb2f18b920ec94ee8b1e4d0260195c034487b5a0c0534151,4132,yes,server/app,yes,yes,no
server/app/risk_register.py,aa2149977aa7334ba941bc793fdddaf94237f7c1bb5bc867deacbda0dfb16da6,17354,yes,server/app,yes,yes,no
server/app/risk_values.py,3ca7839e419e05cf4789300db86976b15f42277f36323c1799c59752e0ff0800,13119,yes,server/app,yes,yes,no
server/app/schedule_activities.py,da80209a930cfd1d99e226f7a7c1b239a6ad4c6da10d444ed93ed3e9c9e8a1f6,16543,yes,server/app,yes,yes,no
server/app/schedule_dates.py,06b17f588e0948a64717a4627b5d9b3b582e66eb21cb87da1bea60da17024379,7727,yes,server/app,yes,yes,no
server/app/schedule_table.py,19e95f6867139d04a31985aaf2e16f54317f98cbcde90120b3eae6fb23aab6e6,8639,yes,server/app,yes,yes,no
server/app/settings.py,34de6c32ac28561a128e57991d810c37b6e0b088eaf3953ea88bea2b64084d76,5118,yes,server/app,yes,yes,no
server/app/simulation/VALIDATION.md,8bfefe36b469c2f2a23013c55ef6353c2706fcbdcb9fe07f638bc9210e5440ec,31793,yes,server/app,yes,NO,YES -- invisible to every freeze before Run 22
server/app/simulation/__init__.py,adf0f4b6161004541fc30eaa4363592751fd430b0ede34ab9a3bafbd44485abf,491,yes,server/app,yes,yes,no
server/app/simulation/arm_lineage.py,234286f778bebf624fb99590e961c8b5696f98ff08744faa955359209695f5ae,9236,yes,server/app,yes,NO,YES -- invisible to every freeze before Run 22
server/app/simulation/canonical.py,da369920bda67bcf36a2265b6190fca72a5c0601f53cfe50468ccc2ba120900f,30857,yes,server/app,yes,yes,no
server/app/simulation/compute.py,e41b2e445e8146a1c2123d5c4ee42eefcd289e496d8683690dd014e2ac2e459f,11520,yes,server/app,yes,yes,no
server/app/simulation/fusion.py,da9ba933590c1000064bd51cff51493d80d80f73b8c59a122d6016a1148a84ff,22269,yes,server/app,yes,yes,no
server/app/simulation/isolation_forest.py,8c2b1815c2080352adb0ae42360b8e74e9e718eef6f3de030a047b7f9048cde1,6582,yes,server/app,yes,yes,no
server/app/simulation/lineage.py,88a5171a5f95e721ceffe92a878e8a9e677300528db529e45735aa8d27d48974,54333,yes,server/app,yes,NO,YES -- invisible to every freeze before Run 22
server/app/simulation/method_labels.py,aa6f872afae0ad2a2375971bc56a1b8121eb1d98e00d00f69b6c7cf06d2ab3a0,24117,yes,server/app,yes,NO,YES -- invisible to every freeze before Run 22
server/app/simulation/models.py,e7405ff94a011c7962f58b1e8010d384367d5585a3134965ca24ee5ca25ef71f,28964,yes,server/app,yes,yes,no
server/app/simulation/models_decision.py,0faafc653ccfe5f90e01976b0f072e85aad0de8ed212f1b8dd121356ad2a24ec,13048,yes,server/app,yes,yes,no
server/app/simulation/models_doc.py,c47eee9e4405787bcc3d80f6a1780e743ad36f66f93584496c8afa6eeb7e2d9f,77683,yes,server/app,yes,yes,no
server/app/simulation/models_dq.py,9dcab8ce8040467b97f45045afaba2b4d8388dcddff8de901495666c9b47e8e8,17067,yes,server/app,yes,yes,no
server/app/simulation/models_evc.py,86714c54cc19f4c71db733b9f87541672874a5fc6a0276e10e6f6a4b7dc3ea54,37285,yes,server/app,yes,yes,no
server/app/simulation/models_evm.py,531be53ac8ba3e06688978182942a3d9204b63a4cb13815543ef9ecec126a793,26367,yes,server/app,yes,yes,no
server/app/simulation/models_ext.py,ea5cdc16522286e92ea0416980c0ce47933018c480b7551a2130533c89ae1877,53317,yes,server/app,yes,yes,no
server/app/simulation/models_fuzzy.py,03ba7c3817c207d571c53bc34f372f21f8a0cecfc1e40ad3ad090a50f4db1bf4,23612,yes,server/app,yes,yes,no
server/app/simulation/models_gov.py,b417e5ab059e51655957cc7aeb4d800a49ab5bd3b61ab1e04e157a71632f9e15,47630,yes,server/app,yes,yes,no
server/app/simulation/models_sim.py,cbb03a21d284492f6779226208fb79b1e4753ccc5e47ee145b5282152cee8280,10408,yes,server/app,yes,yes,no
server/app/simulation/parameters.py,6d84b65751f70208d75d9af68e1aa99196117b7b61191a626cd62e766bb90c6d,24142,yes,server/app,yes,NO,YES -- invisible to every freeze before Run 22
server/app/simulation/portfolio.py,ba37e8ce8d2a7cb54fbefa6e2a0ed932d9f6cb71b273b2260af00ec369f74ea7,15378,yes,server/app,yes,yes,no
server/app/simulation/qualification.py,ab8d1b97b7689323cf9b31b986b147edd9dac255b15a5a983e3ca9b3f787a868,12631,yes,server/app,yes,yes,no
server/app/simulation/qualification_gate.py,997e810cd3312b95e2bd7421201bf7790e7ed56aea816ab87e989b7fd4a7fff6,16927,yes,server/app,yes,NO,YES -- invisible to every freeze before Run 22
server/app/simulation/registry.py,58df55052decbf2772b863ad9a14e965f6bb62cb46653146b1763024f9606f43,32329,yes,server/app,yes,yes,no
server/app/simulation/rng.py,8e30d9f1aba79e5694be70090b4e7d132b29c3983e818a98d3edf83771d16b35,3301,yes,server/app,yes,yes,no
server/app/simulation/signal_package.py,2f2b5e17c27d4b0ef4aa46dbe016244e4b15372078683b860f0032ea1c60fea0,13026,yes,server/app,yes,yes,no
server/app/theme.py,8e883c842d968d58bcb5a93620ac69effe78393a2f18d2d05db082ca39877b3f,9536,yes,server/app,yes,yes,no
server/app/training.py,3f9cc0c3e9e23280990ec2fcf67db4fbade4a0d6a5ba34a35e1812bda0ec4e27,20089,yes,server/app,yes,yes,no
server/app/training_debrief.py,2a3aad71953a712faf7ca4c2329f88fe07c410cde5929c24a865e2a25146db92,8746,yes,server/app,yes,yes,no
server/app/training_engine.py,3d41ad600d531fc472f90897ea51ad4f2f0f2b9157092189b367dd0b939802f7,111312,yes,server/app,yes,yes,no
server/app/training_narration.py,c0275335dcfe52c16c5628c89e6d14fb6b11729fa894ad678b1b3efa833cb0c9,4378,yes,server/app,yes,yes,no
server/app/workspace.py,7998d22a2c4e44756aac2f7f7bd32e6e1de9bd096970798bef95a8766348f17f,10727,yes,server/app,yes,yes,no
server/app/writes.py,49bc229f549c5f2276453579e444d5374f8851fbf5c760ae79aa987e578b8a4c,31070,yes,server/app,yes,yes,no
server/requirements.txt,c8b8c3b1a02b59caa9856791f0333275521fcd3c87fe8fe64dd0ef0c716b6223,375,yes,server/requirements.txt,no,NO,YES -- invisible to every freeze before Run 22
