manifest,relative_path,expected_sha256,recomputed_sha256,result
CHECKSUMS.sha256 (programme),package_C_optional_activation_lab/parametric_cost_benchmark.csv,ea32c8bb8bad9b85dee7291b83509e4b0df718b0fdcb6cfa038b1dc2be916633,ea32c8bb8bad9b85dee7291b83509e4b0df718b0fdcb6cfa038b1dc2be916633,MATCH
CHECKSUMS.sha256 (programme),package_C_optional_activation_lab/plithogenic_appurtenance.csv,f8edd65df217ec017ee607d95ca18da7c5f8e096b01bcf8cbcdc25ffc987e9b7,f8edd65df217ec017ee607d95ca18da7c5f8e096b01bcf8cbcdc25ffc987e9b7,MATCH
CHECKSUMS.sha256 (programme),package_C_optional_activation_lab/plithogenic_attributes.csv,37177aa2a4f462dbd7baab85b56164f64ffa11183e1c1200ece0095085fc9be3,37177aa2a4f462dbd7baab85b56164f64ffa11183e1c1200ece0095085fc9be3,MATCH
CHECKSUMS.sha256 (programme),package_C_optional_activation_lab/plithogenic_contradictions.csv,e17446537d0528ca9af62027b0c7bbcc1be5af4959bf4cff23a593012cd33ff1,e17446537d0528ca9af62027b0c7bbcc1be5af4959bf4cff23a593012cd33ff1,MATCH
CHECKSUMS.sha256 (programme),package_C_optional_activation_lab/quantum_model_parameters.json,c83e3c093beb4dee3b26a8a9b317958a91d218eaa1632ca2fe9d747ad8a6065a,c83e3c093beb4dee3b26a8a9b317958a91d218eaa1632ca2fe9d747ad8a6065a,MATCH
CHECKSUMS.sha256 (programme),package_C_optional_activation_lab/quantum_order_effects.csv,51aa85d32398fb6f0e976e6bab319ea5fa96c5413517cb790b3e9de296b4afb8,51aa85d32398fb6f0e976e6bab319ea5fa96c5413517cb790b3e9de296b4afb8,MATCH
CHECKSUMS.sha256 (programme),package_C_optional_activation_lab/reuse_manifest.csv,013dfa23ddc584829876a3827ef844312e0b9c126b28b0c0857c9e624cac0152,013dfa23ddc584829876a3827ef844312e0b9c126b28b0c0857c9e624cac0152,MATCH
CHECKSUMS.sha256 (programme),package_summary.xlsx,a5b303f69a59c4d9386a36128faf6de817ecb01af1379256cd1681fb8c985537,a5b303f69a59c4d9386a36128faf6de817ecb01af1379256cd1681fb8c985537,MATCH
CHECKSUMS.sha256 (programme),requirements-lock.txt,f9629d7a362f98c27fe7c7075e5fac3a9bcd273b286ad4157f78d6c26f150415,f9629d7a362f98c27fe7c7075e5fac3a9bcd273b286ad4157f78d6c26f150415,MATCH
CHECKSUMS.sha256 (programme),schemas/schema_catalog.json,a15640ef9ef8129b3d149ce6d59da71c79d90e19c35ef1fb155da44fe13be7d2,a15640ef9ef8129b3d149ce6d59da71c79d90e19c35ef1fb155da44fe13be7d2,MATCH
CHECKSUMS.sha256 (programme),validation_report.json,2e8cdd04521a9ee52772f5e06e4f4bd16a09daabe2fc247b5a9b5055f636c421,2e8cdd04521a9ee52772f5e06e4f4bd16a09daabe2fc247b5a9b5055f636c421,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),PACKAGE_MANIFEST.csv,1b04c4880ac7969cf86b76edf5c6e2e819697d6b17bdb9cbfbc0595c89b5833a,1b04c4880ac7969cf86b76edf5c6e2e819697d6b17bdb9cbfbc0595c89b5833a,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),README.md,eae10022792d43c50fbcf8523293299b17fa4b5c1a71227b05ef083547164baa,eae10022792d43c50fbcf8523293299b17fa4b5c1a71227b05ef083547164baa,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),abm_ground_truth.csv,b62d06472e7fbff1fded082ad22d65613884060ee3b3261ae47412e1153c6641,b62d06472e7fbff1fded082ad22d65613884060ee3b3261ae47412e1153c6641,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),abm_rule_ground_truth.csv,02ea61652cda5b04453b71a61e241fe694deadde2349c30401a859deec0eb3d1,02ea61652cda5b04453b71a61e241fe694deadde2349c30401a859deec0eb3d1,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),activity_weather_impacts.csv,a14140664c8188ccd9de5be6e0bfe7eb7a136bfc1552e308779adb6b13784120,a14140664c8188ccd9de5be6e0bfe7eb7a136bfc1552e308779adb6b13784120,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),agent_decision_rules.csv,063197f6253a1c444c82af36a04e6402b170ff0596c980265727f9b83ce8deee,063197f6253a1c444c82af36a04e6402b170ff0596c980265727f9b83ce8deee,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),agent_state_history.csv,2889be3fbb4d9a1c4158ec2f0ceb3de5895b0342c3a1346920789542b248e4b6,2889be3fbb4d9a1c4158ec2f0ceb3de5895b0342c3a1346920789542b248e4b6,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),agents.csv,ecf8d36fa26c841f7d402bb3e23250ed0e93003584022398cb895f448976324f,ecf8d36fa26c841f7d402bb3e23250ed0e93003584022398cb895f448976324f,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),ccpm_buffer_sizing_inputs.csv,80f4655d0e79e380b2b67ad37e0edf4eed4f05c1c680a9d22360d83784a5932d,80f4655d0e79e380b2b67ad37e0edf4eed4f05c1c680a9d22360d83784a5932d,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),ccpm_buffers.csv,2c548fa342e13b282a38234584a461cf882a13126c5d54cd1b2f4d825631f8c6,2c548fa342e13b282a38234584a461cf882a13126c5d54cd1b2f4d825631f8c6,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),ccpm_chain_activities.csv,dec6a74e7b82f9252db6e8e2297d3680aff7f8b355ff695a412005b2e9766d24,dec6a74e7b82f9252db6e8e2297d3680aff7f8b355ff695a412005b2e9766d24,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),ccpm_chains.csv,f506a9e3562c8b65164e95f93e4824fc0a6db001e4b550e34ec1ed59afe6ec49,f506a9e3562c8b65164e95f93e4824fc0a6db001e4b550e34ec1ed59afe6ec49,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),ccpm_ground_truth.csv,adedbc297afe78d3b7cdd472c2c2c538397669dd2ffe15a6d0232bbc2e0d4986,adedbc297afe78d3b7cdd472c2c2c538397669dd2ffe15a6d0232bbc2e0d4986,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),claims.csv,472e80afbd4205f04448b95055a4f1fabba8859741a43f7ed0a9e306dc693a94,472e80afbd4205f04448b95055a4f1fabba8859741a43f7ed0a9e306dc693a94,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),cost_correlations.csv,cb07f5b5b2f5637c417df863dfe0d7101a845a3814ad4a4195d3fd9bc697fb7f,cb07f5b5b2f5637c417df863dfe0d7101a845a3814ad4a4195d3fd9bc697fb7f,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),cost_elements.csv,c10873a6f98ce7dff7ea5c692b9d677aa0b73734b418e3dad1d163cd21bac093,c10873a6f98ce7dff7ea5c692b9d677aa0b73734b418e3dad1d163cd21bac093,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),cost_risk_events.csv,adc48c9e7a1a10f087d9e0620d32599ed37730d12a40448f8cce09e7bca82c4f,adc48c9e7a1a10f087d9e0620d32599ed37730d12a40448f8cce09e7bca82c4f,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),cost_risk_ground_truth.csv,cbc177d48b09b7455eaa0bafaa7c9784c2c15151efdd80daa0251c8bc00692f2,cbc177d48b09b7455eaa0bafaa7c9784c2c15151efdd80daa0251c8bc00692f2,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),des_entities.csv,cb8d56ef02364d4ec785237fb87079c12ab504a6fb6e9c89266c34a1b90883ae,cb8d56ef02364d4ec785237fb87079c12ab504a6fb6e9c89266c34a1b90883ae,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),des_events.csv,6c00dc5ab34685e3868183dee6dd317911ad26a916b72428bb508c2f2b5f587a,6c00dc5ab34685e3868183dee6dd317911ad26a916b72428bb508c2f2b5f587a,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),des_ground_truth.csv,cae2e070da14b0bd320bd1db1c19833cdde6038a9ac1530ec3255a4d04ffabea,cae2e070da14b0bd320bd1db1c19833cdde6038a9ac1530ec3255a4d04ffabea,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),dispute_events.csv,3046e2f5535f5511b89d30ef2fb4c2511f59087656ee58d9adc986fd45613405,3046e2f5535f5511b89d30ef2fb4c2511f59087656ee58d9adc986fd45613405,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),dispute_ground_truth.csv,1cdc54df7343b7379722bd35585e42105625c694c235730313724fc9ce29d456,1cdc54df7343b7379722bd35585e42105625c694c235730313724fc9ce29d456,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),dsm_edges.csv,0ed76510fe7b9352bfe057e9b5ad9e7ea9d52f0737ff8ac7b4e91f7f8680f106,0ed76510fe7b9352bfe057e9b5ad9e7ea9d52f0737ff8ac7b4e91f7f8680f106,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),dsm_ground_truth.csv,20eeca495f8fe15af5a4c14eef58ed660527d6e06c3c234647a3e86d250cbd80,20eeca495f8fe15af5a4c14eef58ed660527d6e06c3c234647a3e86d250cbd80,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),dsm_nodes.csv,e7ab6b54ba32d0fe52ad48ce8e5b805ed604da48943ab1d3b31e713409d35a51,e7ab6b54ba32d0fe52ad48ce8e5b805ed604da48943ab1d3b31e713409d35a51,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),environmental_assessments.csv,e14b3ebc3188b21e8b4b1d0be68ba9a7eaeb3272bd09e0877c8a46077f6ee231,e14b3ebc3188b21e8b4b1d0be68ba9a7eaeb3272bd09e0877c8a46077f6ee231,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),environmental_ground_truth.csv,6fe21159a8efea642a2a112fdf4e0c561d69eed2f36d568ab641bf30204c70da,6fe21159a8efea642a2a112fdf4e0c561d69eed2f36d568ab641bf30204c70da,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),environmental_requirements.csv,c3f5cff4d766a017c0d51e8894d606d3de59642c0950273b057e7d95c7784dbb,c3f5cff4d766a017c0d51e8894d606d3de59642c0950273b057e7d95c7784dbb,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),environmental_violations.csv,05e1d9a12bf863fae279acc4354a401800e9614a1926dae2748188de66ab8cda,05e1d9a12bf863fae279acc4354a401800e9614a1926dae2748188de66ab8cda,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),lob_ground_truth.csv,4fda0de4559681186c0addd2a6406df43a311b0d7ba4c3d05c25fa68be7e8809,4fda0de4559681186c0addd2a6406df43a311b0d7ba4c3d05c25fa68be7e8809,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),lob_work_packages.csv,298c99846b2dac149d1791a333e2028926b2450d639fb20487447f8ab903d004,298c99846b2dac149d1791a333e2028926b2450d639fb20487447f8ab903d004,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),ncr_events.csv,075fcbc194f3112f8a638d744cfa74b70b0ae7d7ec5892973677fb8e8e002c6c,075fcbc194f3112f8a638d744cfa74b70b0ae7d7ec5892973677fb8e8e002c6c,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),ncr_ground_truth.csv,c720eb3dd25f6ab9899bd64ef7aaef7f0464415e2abaf2147032a57d21ae4354,c720eb3dd25f6ab9899bd64ef7aaef7f0464415e2abaf2147032a57d21ae4354,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),projects.csv,f0704e415cc141abca807bd189be09b93d296c4d06323099f5c5a583bff2af02,f0704e415cc141abca807bd189be09b93d296c4d06323099f5c5a583bff2af02,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),quality_audits.csv,330c995b81313ec4357cd14ca4c0226692f6c2eba83effa483437800973bf14f,330c995b81313ec4357cd14ca4c0226692f6c2eba83effa483437800973bf14f,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),queue_events.csv,33e7aebc87b9957eb439a083693b95ed47c29c4b280b9c0b460499d25d278c2a,33e7aebc87b9957eb439a083693b95ed47c29c4b280b9c0b460499d25d278c2a,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),queue_ground_truth.csv,007f2cfd6f912a20c94295a2f3b9206dd2d9c007c685f82f4531546c24d0800d,007f2cfd6f912a20c94295a2f3b9206dd2d9c007c685f82f4531546c24d0800d,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),reporting_periods.csv,c7876526b231a3dda15e02fa7616f2adc9d13e07a795d7e8c96a7f6bcb52f9fe,c7876526b231a3dda15e02fa7616f2adc9d13e07a795d7e8c96a7f6bcb52f9fe,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),schedule_activities.csv,0a1b8f7236b12dc0226439cc39ee0683ae6d13071508647240e887397debfe43,0a1b8f7236b12dc0226439cc39ee0683ae6d13071508647240e887397debfe43,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),schedule_dependencies.csv,f713e7ba63e5040a7b2087d4ed7b988715c28cfb6ea720e473a1a9811bb881b7,f713e7ba63e5040a7b2087d4ed7b988715c28cfb6ea720e473a1a9811bb881b7,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),schedule_ground_truth.csv,af21088aa125b45a68806eb594b8b47fdfe67f750a71d45755c070e8a21e1c45,af21088aa125b45a68806eb594b8b47fdfe67f750a71d45755c070e8a21e1c45,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),schedule_status.csv,9fddd1105f563e5145e73bff32311015fa3b62d7f807771af4c648ac56af2223,9fddd1105f563e5145e73bff32311015fa3b62d7f807771af4c648ac56af2223,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),specification_conflicts.csv,d0ed700b7d2bede853ca635bc2a7e8b6a9b9fa0ab86a70a8955a858d67fbf9d1,d0ed700b7d2bede853ca635bc2a7e8b6a9b9fa0ab86a70a8955a858d67fbf9d1,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),specification_exposure.csv,ee02fae58f20c4617d7df8ef88a3a95e14c549732cba7d676c3afb5e3d6adba6,ee02fae58f20c4617d7df8ef88a3a95e14c549732cba7d676c3afb5e3d6adba6,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),specification_ground_truth.csv,f35ef5e94716c343543bd3617dee75195ec004fc12e34b7f52bdae542a2523f7,f35ef5e94716c343543bd3617dee75195ec004fc12e34b7f52bdae542a2523f7,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),system_dynamics_parameters.csv,20003f41ee70152ce953f76c0d345748277107a3959b08695e716a481a265611,20003f41ee70152ce953f76c0d345748277107a3959b08695e716a481a265611,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),system_dynamics_timeseries.csv,53959c70dbd2a2d4367dee1b6bc36207ba1c4d62ccbbce86ed5aec4c29c6aa3b,53959c70dbd2a2d4367dee1b6bc36207ba1c4d62ccbbce86ed5aec4c29c6aa3b,MATCH
package_A_project_structures/PACKAGE_CHECKSUMS.sha256 (package-local),weather_events.csv,bd1eb4c74f8d0f1df3cf7b2c7bbb6cfe1c3a193c38a26774e6bddcda7c4bbedb,bd1eb4c74f8d0f1df3cf7b2c7bbb6cfe1c3a193c38a26774e6bddcda7c4bbedb,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B1_reference_population/analogous_pairs.csv,acbd68d6d926821630424cf2fcea7cf70c845a9abf9273b34007f79221a5a3e8,acbd68d6d926821630424cf2fcea7cf70c845a9abf9273b34007f79221a5a3e8,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B1_reference_population/anomaly_labels.csv,845ce06ad40e417f23c1643d2b1318660a56de21fa914af33705c0582d99fb08,845ce06ad40e417f23c1643d2b1318660a56de21fa914af33705c0582d99fb08,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B1_reference_population/ground_truth_model.json,5a38be2595f91e28e24c8544fddd097b31f595e052630ba51bee5e44b83e149a,5a38be2595f91e28e24c8544fddd097b31f595e052630ba51bee5e44b83e149a,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B1_reference_population/inflation_index.csv,b8634c0dfc695be2f59bd07db51787c04dd6b2454de09a6096c8bd5302f3ca2c,b8634c0dfc695be2f59bd07db51787c04dd6b2454de09a6096c8bd5302f3ca2c,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B1_reference_population/parametric_cost_training.csv,5205723da9d414a0c40b31f415fd959ce3b926a93b5871427ceea03b940097b4,5205723da9d414a0c40b31f415fd959ce3b926a93b5871427ceea03b940097b4,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B1_reference_population/reference_class_membership.csv,fa08918bdc1ce80ba8e4f142a33735a4636fe1b86079a75b032c19f3dbfbad84,fa08918bdc1ce80ba8e4f142a33735a4636fe1b86079a75b032c19f3dbfbad84,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B1_reference_population/reference_outcomes.csv,a37f79806751252a76d716cd54f2a50feae993235d50e013ed6244d81faadc70,a37f79806751252a76d716cd54f2a50feae993235d50e013ed6244d81faadc70,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B1_reference_population/reference_project_periods.csv,7aed6574f1e8c35bcdd77976314e1ee1e03b36ea56531067fbbccf2b77196a70,7aed6574f1e8c35bcdd77976314e1ee1e03b36ea56531067fbbccf2b77196a70,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B1_reference_population/reference_projects.csv,2d2762cec93fba60e037d1151da3d427429bf94341ec5f3d498f41928eef641f,2d2762cec93fba60e037d1151da3d427429bf94341ec5f3d498f41928eef641f,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B1_reference_population/rough_set_decision_table.csv,1e1f891888200432c4429289a7b07183a3db1d00fef131ce2cd42e6d173549fd,1e1f891888200432c4429289a7b07183a3db1d00fef131ce2cd42e6d173549fd,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B1_reference_population/split_manifest.csv,ce6bb5a0a2500fc6d4d7c67a5391ea978d9bac3903026125f72a9d1976bc5995,ce6bb5a0a2500fc6d4d7c67a5391ea978d9bac3903026125f72a9d1976bc5995,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B2_expert_epistemic/belief_rules.json,2e26085628e0dac2c2d8179e8defd8954c4a29b7cda05061431920ccfc95d43c,2e26085628e0dac2c2d8179e8defd8954c4a29b7cda05061431920ccfc95d43c,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B2_expert_epistemic/ds_mass_assignments.csv,58270bc14522164c69aa4b3f581390ee6fe105b8682cad586c8fa2d0efb3bee3,58270bc14522164c69aa4b3f581390ee6fe105b8682cad586c8fa2d0efb3bee3,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B2_expert_epistemic/epistemic_ground_truth.json,d0c3efa1400817778139891496b3390c6ccc58932e83729aed37c18dafa4aeff,d0c3efa1400817778139891496b3390c6ccc58932e83729aed37c18dafa4aeff,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B2_expert_epistemic/epistemic_scenarios.csv,7e5c91ca6974f6ac83b0ef2949f9c175b1d4b53d9e45ba21b17bb147c9f9ff03,7e5c91ca6974f6ac83b0ef2949f9c175b1d4b53d9e45ba21b17bb147c9f9ff03,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B2_expert_epistemic/expert_profiles.csv,9bd8ea8f2d1886b6c5213588e119c466380bd11a6ea5473c7db2877fb76e2115,9bd8ea8f2d1886b6c5213588e119c466380bd11a6ea5473c7db2877fb76e2115,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B2_expert_epistemic/fuzzy_memberships.csv,3b297a4984a9061b1b7fd4787814dd226053419335e2835a193df811d426d870,3b297a4984a9061b1b7fd4787814dd226053419335e2835a193df811d426d870,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B2_expert_epistemic/plts_assessments.csv,ed9d7568e65782b11f1749304386b587a8ab2ea17cceb7ffb62daa4ca14179ba,ed9d7568e65782b11f1749304386b587a8ab2ea17cceb7ffb62daa4ca14179ba,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B2_expert_epistemic/possibility_distributions.csv,aee5dce2d95246529134aeafed1351514068f2b4cb9798f03847a9d59ac7ca6a,aee5dce2d95246529134aeafed1351514068f2b4cb9798f03847a9d59ac7ca6a,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B2_expert_epistemic/z_number_assessments.csv,b84ee81b44a421bb86c1c012980304d1ed7fd338ade84642b8bdfb93e9ec35e3,b84ee81b44a421bb86c1c012980304d1ed7fd338ade84642b8bdfb93e9ec35e3,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B3_decision_optimization/action_scenario_outcomes.csv,ac8ccc7dc30111458cc696e96090dbca3f5c7811b682572be39c6c4e8f2a1d6d,ac8ccc7dc30111458cc696e96090dbca3f5c7811b682572be39c6c4e8f2a1d6d,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B3_decision_optimization/actions.csv,1f556de0bef49afb78306a0b30eae160291c4b0870134f84ad00edf9b4c0eb24,1f556de0bef49afb78306a0b30eae160291c4b0870134f84ad00edf9b4c0eb24,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B3_decision_optimization/alternative_criteria_matrix.csv,902df15fcf72a8142be23481fb338573c3d583d86f0137bfbbe07e84ee2ce8e2,902df15fcf72a8142be23481fb338573c3d583d86f0137bfbbe07e84ee2ce8e2,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B3_decision_optimization/constraints.csv,06040340d5ee3002108140476bb4c3eaf9b1b779327ce56351648f2bf7163d0e,06040340d5ee3002108140476bb4c3eaf9b1b779327ce56351648f2bf7163d0e,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B3_decision_optimization/criteria.csv,c3b595c88b9d7402301f4a4ff4b6823161acba8d71d492af615434db353e6038,c3b595c88b9d7402301f4a4ff4b6823161acba8d71d492af615434db353e6038,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B3_decision_optimization/decision_problems.csv,f8a75a751d9c57fff65a73ac5142e2c52502a7d303f90a19eca8f1b64884f303,f8a75a751d9c57fff65a73ac5142e2c52502a7d303f90a19eca8f1b64884f303,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B3_decision_optimization/ground_truth_decisions.csv,3540bfb7416dc685f4d09bffc592f1eee8f66f7643957bef8bc1798716abeb66,3540bfb7416dc685f4d09bffc592f1eee8f66f7643957bef8bc1798716abeb66,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B3_decision_optimization/lp_model_schema.json,e1bfa8c054a574b0c6fb1e733073bcedb4d6c9c959735821954cb457306b4816,e1bfa8c054a574b0c6fb1e733073bcedb4d6c9c959735821954cb457306b4816,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B3_decision_optimization/lp_models.json,0da158ceb33107723a2c8bb6f3e735dc9ce75e0936975e1b7b1b74a1d33c52b7,0da158ceb33107723a2c8bb6f3e735dc9ce75e0936975e1b7b1b74a1d33c52b7,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B3_decision_optimization/payoff_matrices.csv,fe0c068bf9e671f4478ea578315747c1a2a357ad37894cd9e58eb24fdf002e2b,fe0c068bf9e671f4478ea578315747c1a2a357ad37894cd9e58eb24fdf002e2b,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B3_decision_optimization/scenarios.csv,0258e893c3d85e29d7d9d2d6bb56d352654fe80cca3ff7aef1f951afee2ab377,0258e893c3d85e29d7d9d2d6bb56d352654fe80cca3ff7aef1f951afee2ab377,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),B3_decision_optimization/sensitivity_cases.csv,ad780b3d34d82004a16559f2f33c50d09ba459130714acdd14d420e128f6bd49,ad780b3d34d82004a16559f2f33c50d09ba459130714acdd14d420e128f6bd49,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),PACKAGE_MANIFEST.csv,8e54a40b68f7a80053fc27113451b9b0b48337ac1b99f84788959fc3520628fa,8e54a40b68f7a80053fc27113451b9b0b48337ac1b99f84788959fc3520628fa,MATCH
package_B_reference_training_decisions/PACKAGE_CHECKSUMS.sha256 (package-local),README.md,689cb54a81ecf9e029f4903b526ac30f5b268cc5600654b7afe1a6b5a1d4188c,689cb54a81ecf9e029f4903b526ac30f5b268cc5600654b7afe1a6b5a1d4188c,MATCH
package_C_optional_activation_lab/PACKAGE_CHECKSUMS.sha256 (package-local),PACKAGE_MANIFEST.csv,d4125f4ee3401b449b42b4d678bab5a25eecaf9998df565fd2a2ea7d834c022f,d4125f4ee3401b449b42b4d678bab5a25eecaf9998df565fd2a2ea7d834c022f,MATCH
package_C_optional_activation_lab/PACKAGE_CHECKSUMS.sha256 (package-local),README.md,50c47e3c3b5e96589e0a11d41496f1858ac5e895a49162418bbd8256506a915e,50c47e3c3b5e96589e0a11d41496f1858ac5e895a49162418bbd8256506a915e,MATCH
package_C_optional_activation_lab/PACKAGE_CHECKSUMS.sha256 (package-local),activation_benchmark_plan.csv,15296e6d2d47176327af84305d720cdd7d802dd3b093e46657d58ded52e78163,15296e6d2d47176327af84305d720cdd7d802dd3b093e46657d58ded52e78163,MATCH
package_C_optional_activation_lab/PACKAGE_CHECKSUMS.sha256 (package-local),activation_candidates.csv,cd92ab009feafdb371e9ca05d78ea1e685ba49fd8109df6f744f190994cb09b0,cd92ab009feafdb371e9ca05d78ea1e685ba49fd8109df6f744f190994cb09b0,MATCH
package_C_optional_activation_lab/PACKAGE_CHECKSUMS.sha256 (package-local),hypersoft_approximation.csv,2570d4744a3a594aca88caadb5c4f5ff92432953c174fababd33e44033f8f841,2570d4744a3a594aca88caadb5c4f5ff92432953c174fababd33e44033f8f841,MATCH
package_C_optional_activation_lab/PACKAGE_CHECKSUMS.sha256 (package-local),hypersoft_parameters.csv,95671439605f24dc108da3a46cdb68e535a9d3eab27fba204419c6b5b6371859,95671439605f24dc108da3a46cdb68e535a9d3eab27fba204419c6b5b6371859,MATCH
