file,field,pandas_dtype,role,description,unit
package_A_project_structures/dsm_nodes.csv,node_name,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/dsm_nodes.csv,node_type,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/dsm_nodes.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/dsm_nodes.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/dsm_nodes.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/dsm_nodes.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/dsm_nodes.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/dsm_nodes.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/dsm_nodes.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_ground_truth.csv,project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_ground_truth.csv,period_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_ground_truth.csv,leading_work_type,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_ground_truth.csv,following_work_type,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_ground_truth.csv,leading_rate,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_ground_truth.csv,following_rate,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_ground_truth.csv,catch_up_location,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_ground_truth.csv,interference_within_project,bool,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_ground_truth.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_ground_truth.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_ground_truth.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_ground_truth.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_ground_truth.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_ground_truth.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_ground_truth.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_work_packages.csv,project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_work_packages.csv,period_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_work_packages.csv,location_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_work_packages.csv,location_sequence,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_work_packages.csv,work_type_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_work_packages.csv,crew_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_work_packages.csv,quantity,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_work_packages.csv,unit,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_work_packages.csv,planned_production_rate_locations_per_day,float64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/lob_work_packages.csv,actual_production_rate_locations_per_day,float64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/lob_work_packages.csv,planned_start_day,float64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/lob_work_packages.csv,actual_start_day,float64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/lob_work_packages.csv,minimum_separation_days,int64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/lob_work_packages.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_work_packages.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_work_packages.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_work_packages.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_work_packages.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_work_packages.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/lob_work_packages.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/projects.csv,project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/projects.csv,project_name,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/projects.csv,archetype,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/projects.csv,start_date,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/projects.csv,baseline_finish_day,int64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/projects.csv,required_finish_day,int64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/projects.csv,required_finish_date,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/projects.csv,baseline_budget_usd,int64,attribute,Synthetic programme field; see package README and module map.,USD
package_A_project_structures/projects.csv,delivery_method,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/projects.csv,region,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/projects.csv,study_project_candidate,bool,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/projects.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/projects.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/projects.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/projects.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/projects.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/projects.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/projects.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_events.csv,project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_events.csv,queue_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_events.csv,entity_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_events.csv,arrival_time_day,float64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/queue_events.csv,service_start_day,float64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/queue_events.csv,service_end_day,float64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/queue_events.csv,service_duration_days,float64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/queue_events.csv,wait_time_days,float64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/queue_events.csv,server_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_events.csv,queue_discipline,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_events.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_events.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_events.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_events.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_events.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_events.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_events.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_ground_truth.csv,project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_ground_truth.csv,queue_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_ground_truth.csv,entities,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_ground_truth.csv,servers,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_ground_truth.csv,mean_wait_days,float64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/queue_ground_truth.csv,p90_wait_days,float64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/queue_ground_truth.csv,throughput_per_day,float64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/queue_ground_truth.csv,server_1_utilization,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_ground_truth.csv,server_2_utilization,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_ground_truth.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_ground_truth.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_ground_truth.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_ground_truth.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_ground_truth.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_ground_truth.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/queue_ground_truth.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/reporting_periods.csv,project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/reporting_periods.csv,period_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/reporting_periods.csv,period_number,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/reporting_periods.csv,period_start,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/reporting_periods.csv,period_end,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/reporting_periods.csv,status_date,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/reporting_periods.csv,status_day,int64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/reporting_periods.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/reporting_periods.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/reporting_periods.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/reporting_periods.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/reporting_periods.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/reporting_periods.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/reporting_periods.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_activities.csv,project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_activities.csv,activity_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_activities.csv,activity_name,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_activities.csv,wbs_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_activities.csv,activity_type,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_activities.csv,baseline_duration_days,float64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_activities.csv,optimistic_duration_days,float64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_activities.csv,most_likely_duration_days,float64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_activities.csv,pessimistic_duration_days,float64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_activities.csv,calendar_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_activities.csv,resource_group,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_activities.csv,location_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_activities.csv,critical_chain_flag,bool,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_activities.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_activities.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_activities.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_activities.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_activities.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_activities.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_activities.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_dependencies.csv,project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_dependencies.csv,predecessor_activity_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_dependencies.csv,successor_activity_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_dependencies.csv,relationship_type,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_dependencies.csv,lag_days,int64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_dependencies.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_dependencies.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_dependencies.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_dependencies.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_dependencies.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_dependencies.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_dependencies.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_ground_truth.csv,project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_ground_truth.csv,period_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_ground_truth.csv,status_day,int64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_ground_truth.csv,baseline_finish_day,int64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_ground_truth.csv,current_forecast_finish_day,float64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_ground_truth.csv,required_finish_day,int64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_ground_truth.csv,schedule_margin_days,float64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_ground_truth.csv,p50_finish_day,float64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_ground_truth.csv,p80_finish_day,float64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_ground_truth.csv,p80_overrun_days,float64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_ground_truth.csv,probability_finish_by_required_date,float64,analytical,Synthetic programme field; see package README and module map.,0_to_1
package_A_project_structures/schedule_ground_truth.csv,critical_path_activity_ids,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_ground_truth.csv,schedule_compression_index,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_ground_truth.csv,monte_carlo_iterations,int64,analytical,Synthetic programme field; see package README and module map.,0_to_1
package_A_project_structures/schedule_ground_truth.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_ground_truth.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_ground_truth.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_ground_truth.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_ground_truth.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_ground_truth.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_ground_truth.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_status.csv,project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_status.csv,period_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_status.csv,activity_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_status.csv,progress_fraction,float64,attribute,Synthetic programme field; see package README and module map.,0_to_1
package_A_project_structures/schedule_status.csv,actual_start_day,float64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_status.csv,actual_finish_day,float64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_status.csv,current_remaining_duration_days,float64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_status.csv,forecast_start_day,float64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_status.csv,forecast_finish_day,float64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_status.csv,current_total_float_days,float64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/schedule_status.csv,current_critical_flag,bool,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_status.csv,schedule_version,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_status.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_status.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_status.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_status.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_status.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_status.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/schedule_status.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_conflicts.csv,project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_conflicts.csv,conflict_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_conflicts.csv,document_a_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_conflicts.csv,document_b_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_conflicts.csv,clause_a,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_conflicts.csv,clause_b,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_conflicts.csv,discipline,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_conflicts.csv,conflict_type,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_conflicts.csv,review_status,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_conflicts.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_conflicts.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_conflicts.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_conflicts.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_conflicts.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_conflicts.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_conflicts.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_exposure.csv,project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_exposure.csv,specification_sections_reviewed,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_exposure.csv,clauses_reviewed,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_exposure.csv,exposure_unit,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_exposure.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_exposure.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_exposure.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_exposure.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_exposure.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_exposure.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_exposure.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_ground_truth.csv,project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_ground_truth.csv,confirmed_conflicts,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_ground_truth.csv,clauses_reviewed,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_ground_truth.csv,conflicts_per_1000_clauses,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_ground_truth.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_ground_truth.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_ground_truth.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_ground_truth.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_ground_truth.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_ground_truth.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/specification_ground_truth.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_parameters.csv,project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_parameters.csv,parameter_name,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_parameters.csv,parameter_value,float64,analytical,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_parameters.csv,unit,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_parameters.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_parameters.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_parameters.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_parameters.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_parameters.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_parameters.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_parameters.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_timeseries.csv,project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_timeseries.csv,time_step,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_timeseries.csv,backlog_start,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_timeseries.csv,new_work,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_timeseries.csv,work_completed,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_timeseries.csv,rework_generated,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_timeseries.csv,backlog_end,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_timeseries.csv,cumulative_rework,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_timeseries.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_timeseries.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_timeseries.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_timeseries.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_timeseries.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_timeseries.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/system_dynamics_timeseries.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/weather_events.csv,project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/weather_events.csv,weather_event_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/weather_events.csv,event_day,int64,attribute,Synthetic programme field; see package README and module map.,day
package_A_project_structures/weather_events.csv,weather_type,object,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/weather_events.csv,threshold_exceedance_index,float64,attribute,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/weather_events.csv,normal_allowance_days,float64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/weather_events.csv,lost_work_days,float64,analytical,Synthetic programme field; see package README and module map.,day
package_A_project_structures/weather_events.csv,data_origin,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/weather_events.csv,programme_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/weather_events.csv,package_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/weather_events.csv,generator_version,object,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/weather_events.csv,random_seed,int64,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/weather_events.csv,not_for_empirical_validation,bool,provenance,Synthetic programme field; see package README and module map.,as_named
package_A_project_structures/weather_events.csv,record_hash,object,integrity,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/analogous_pairs.csv,target_project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/analogous_pairs.csv,analog_project_id,object,identifier,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/analogous_pairs.csv,similarity_rank,int64,attribute,Synthetic programme field; see package README and module map.,as_named
package_B_reference_training_decisions/B1_reference_population/analogous_pairs.csv,distance,float64,attribute,Synthetic programme field; see package README and module map.,as_named
