decision_problem_id,action_id,scenario_id,cost_delta_usd,delay_days,quality_risk,safety_risk,residual_risk,feasible,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
DP-03,DP-03-A5,DP-03-S0,-360000.0,-3.012668,0.306,0.149,0.17,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,706dc7cf106636feabd1042e65916e003d0f51371dd787653853abbc7c349291
DP-03,DP-03-A5,DP-03-S1,-347120.0,9.68763,0.36,0.185,0.278,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2087f969f144f04d17f6bd62e28d4a7ade617cb5bd786c58f3fb4fd81aa7abee
DP-03,DP-03-A5,DP-03-S2,-343440.0,12.820282,0.333,0.167,0.332,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f6d6a7503769f35d513d9e8b8c5f26a6caadb4c973445c258b20c6545ecb5fae
DP-03,DP-03-A5,DP-03-S3,-348960.0,6.671805,0.324,0.194,0.26,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0e8c25b3ffc35514577047a5b455c131272a325826affd75ab80875909925f94
DP-03,DP-03-A5,DP-03-S4,-334240.0,21.819323,0.387,0.221,0.395,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,207cd159162912f1af8fa718d1ea5e21f1786f2a20e83091543877527b053416
DP-04,DP-04-A0,DP-04-S0,0.0,1.622533,0.18,0.12,0.2,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,867a98a8e2474923d4a1ed2ff54fdcd2717dfcf8326af8055852a61ba8162a42
DP-04,DP-04-A0,DP-04-S1,4900.0,14.387008,0.237,0.158,0.314,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c1ac96ece1bfed2708782b1e89969b677f38fc86c184eb87f5b14bd3d6e7727b
DP-04,DP-04-A0,DP-04-S2,6300.0,19.224068,0.2085,0.139,0.371,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a594bcfa0f9ddbafd7fbc3a7c6a2f659d1450c72aece52739020fbf4e7f8300a
DP-04,DP-04-A0,DP-04-S3,4200.0,10.932447,0.199,0.1675,0.295,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6509d0b3e984ede7f9af2eb5396c13a1e70ec687b1143a67461bde6b4eecd8a2
DP-04,DP-04-A0,DP-04-S4,9800.0,27.371324,0.2655,0.196,0.4375,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,963c36f74fb943315fff3d80ca0b411748ab7b8ef1bc1ac092d0739eae2910a9
DP-04,DP-04-A1,DP-04-S0,1520000.0,-12.033492,0.25,0.23,0.12,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1810f744b539c32af5c7d887ffab5c8084e6ba4564034c37693cf6a850ed8692
DP-04,DP-04-A1,DP-04-S1,1524900.0,-2.835143,0.307,0.268,0.234,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6f5ee7ae20148686431c2ef105d9e41b2d431b1050fa369f697ac451fb5a2d0d
DP-04,DP-04-A1,DP-04-S2,1526300.0,6.220037,0.2785,0.249,0.291,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2daa9edb26fc408ba4ae46bddbe6be6e81c9d22dc86e36b67050285fee5f4ebf
DP-04,DP-04-A1,DP-04-S3,1524200.0,2.272153,0.269,0.2775,0.215,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6b0f0f2bbb87e0d84ee6c26ed72c451f4562b86e00dbbcf1fb720368deef67fe
DP-04,DP-04-A1,DP-04-S4,1529800.0,16.642615,0.3355,0.306,0.3575,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3cd8e40e5ae4333347983bfdb88133932bc7142e2cde2fc908efdb4fdb9d9ecb
DP-04,DP-04-A2,DP-04-S0,1045000.0,-7.789269,0.294,0.291,0.16,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4faf59d300bc1eb0714cbf42deb7b1e4771bfd64eb856916909e507293482b4d
DP-04,DP-04-A2,DP-04-S1,1049900.0,5.702772,0.351,0.329,0.274,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,24200b9188fad5f3c5b2b0ab95df1e08bfa759713d00af92053d61783d257bf2
DP-04,DP-04-A2,DP-04-S2,1051300.0,8.708054,0.3225,0.31,0.331,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c03a920d732a885c08d52ceecab422bdcf475843308aa5e07b1b9529bf9d9525
DP-04,DP-04-A2,DP-04-S3,1049200.0,4.867872,0.313,0.3385,0.255,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8e09cce5f818edb6c75389eef2a124841c53c3e037c501b0cf8581809fe99314
DP-04,DP-04-A2,DP-04-S4,1054800.0,18.474397,0.3795,0.367,0.3975,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8bcd8a2895778b743844db2c3c2fd26e93fb20e8fdecb9ae467af57bb31c08be
DP-04,DP-04-A3,DP-04-S0,1330000.0,-8.148525,0.218,0.177,0.1,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,474c6b08e98ec753d8366774cf0fcc0885dde13335694725db576b23a08f64eb
DP-04,DP-04-A3,DP-04-S1,1334900.0,3.613429,0.275,0.215,0.214,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,20cf7a475e2f64352a322785163456d0547c83379e8d6a109185c4b14ef9e5be
DP-04,DP-04-A3,DP-04-S2,1336300.0,-0.748528,0.2465,0.196,0.271,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,db8c432c13933a51b58421b10f5738b4045c5899edb7fa165dad4aee0388fea1
DP-04,DP-04-A3,DP-04-S3,1334200.0,1.784218,0.237,0.2245,0.195,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,52b31d68abe64bfd17114de5e6bf6951673b612b5537ec3db34d33344ec0ce09
DP-04,DP-04-A3,DP-04-S4,1339800.0,18.470512,0.3035,0.253,0.3375,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c2c32813dec24a39dc719ebc7151c1fd04bc799dcfe13f2d19af10761aa342eb
DP-04,DP-04-A4,DP-04-S0,570000.0,-4.944235,0.272,0.188,0.14,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4e691f67ce7095893d4a4955b6401c3d3d4298b96972321341b4c508bf911a85
DP-04,DP-04-A4,DP-04-S1,574900.0,7.666119,0.329,0.226,0.254,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fa5a3a71896d8f3dd01bf5de9796787090229d69d13e8c487a5618c48faaa5e8
DP-04,DP-04-A4,DP-04-S2,576300.0,9.378006,0.3005,0.207,0.311,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d3e6a5bca98e9627307b1fe2dbaa9f590552e2d1c197846b3824b52aa28164c4
DP-04,DP-04-A4,DP-04-S3,574200.0,0.376205,0.291,0.2355,0.235,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3ffd06bb6acb188d71fc3835c26ded3bfd985527ee832fd8b0ce61e92d7ccc38
DP-04,DP-04-A4,DP-04-S4,579800.0,22.829527,0.3575,0.264,0.3775,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ba819fbad8e6817fa0fcbc9fac6606fa870a883eb341a364f872119a78332ebe
DP-04,DP-04-A5,DP-04-S0,-380000.0,-4.416095,0.306,0.149,0.17,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e3fef10a30eaa86813c03299a0f4ffb178f85791d773ccc8f01ca98fc9b694db
DP-04,DP-04-A5,DP-04-S1,-375100.0,11.0186,0.363,0.187,0.284,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8bf2ac474c976bae2e57393b06f270884b0dc8abaca88b9154c8ed80fdcf56b0
DP-04,DP-04-A5,DP-04-S2,-373700.0,13.625847,0.3345,0.168,0.341,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8851289bce869de3ae339d62ce703bc912f5889cc08d79132e51b9b17c5d736d
DP-04,DP-04-A5,DP-04-S3,-375800.0,9.629104,0.325,0.1965,0.265,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8805127568cd062c333c80eb00682862965164e47a2476459c12fd240c0fadf9
DP-04,DP-04-A5,DP-04-S4,-370200.0,24.534985,0.3915,0.225,0.4075,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,48f88e0751b5510599b6a972e4d97d463015653e87f45e614e0a94680cb92f32
DP-05,DP-05-A0,DP-05-S0,0.0,-0.474002,0.18,0.12,0.2,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,131a0fccf0366432b14f57e3c24fe442c523a5885209a543c2b43b47a7857158
DP-05,DP-05-A0,DP-05-S1,8120.0,14.462333,0.24,0.16,0.32,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b4baff2a558d9c93c3c38f07b8af2175ad6b5d08857f66d0dc9c28c243f37cb5
DP-05,DP-05-A0,DP-05-S2,10440.0,18.019771,0.21,0.14,0.38,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,036e8259797025c98575c72804b6a11a48711fd25589a07a2afd7511fe3a579d
DP-05,DP-05-A0,DP-05-S3,6960.0,12.789302,0.2,0.17,0.3,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9673cce96c6bf634a93bffa7f0ff8490361c7f15a36853051fa7dab2bac9c993
DP-05,DP-05-A0,DP-05-S4,16240.0,29.630489,0.27,0.2,0.45,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,da438401dab664324842e31ded69fe3129ce96bf471b6168a740e89363e1752b
DP-05,DP-05-A1,DP-05-S0,1600000.0,-9.505309,0.25,0.23,0.12,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,07913025d6d1e61a0b72ad47b6d52b8fd3bc91bd4859609ea2e6311f61f05b13
DP-05,DP-05-A1,DP-05-S1,1608120.0,0.143319,0.31,0.27,0.24,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,71c56e1bde391b352d8047588b7e29c56dd9f7f9ff70d993d6ec89e7d3a0ef84
DP-05,DP-05-A1,DP-05-S2,1610440.0,6.080685,0.28,0.25,0.3,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0c4f9c3c22b523a1e1ff5c104f5f9bd76ae37a03ab0705d0b3209589cc6b401c
DP-05,DP-05-A1,DP-05-S3,1606960.0,1.4045,0.27,0.28,0.22,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,52dd90b5abed65792e8d563cb95cbd11a9c04c484e867d8d0bed2517ff7aa0f4
DP-05,DP-05-A1,DP-05-S4,1616240.0,20.567759,0.34,0.31,0.37,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,67b04bd46703a10c6d5588ea2704a2a75aebadf85437ebb18e73aaa141fcc08c
DP-05,DP-05-A2,DP-05-S0,1100000.0,-6.548302,0.294,0.291,0.16,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a4e7bafa9f4dd069c598c9feb8ef681988cb980b59ca0ce0b2c520584513ef5d
DP-05,DP-05-A2,DP-05-S1,1108120.0,5.804623,0.354,0.331,0.28,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1ff75b7194c66458e04dc122d67dd42c68fcf46283f11198a1d628ae158daf69
DP-05,DP-05-A2,DP-05-S2,1110440.0,10.796573,0.324,0.311,0.34,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9345bf0bff879f62de06ee6352cf58a4ea8a9cb7b2a8f656a22b44bf9fd736ee
DP-05,DP-05-A2,DP-05-S3,1106960.0,3.95478,0.314,0.341,0.26,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,26b49d04e867a13bf36737e83a12f58c783bdbc4aa142a51d7fb8c7265a84078
DP-05,DP-05-A2,DP-05-S4,1116240.0,20.11737,0.384,0.371,0.41,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7b8a4cb58d20ee3fce378202c4eca98ab5b0a5e1b61fc8712f3ae5de831a2f65
DP-05,DP-05-A3,DP-05-S0,1400000.0,-9.558958,0.218,0.177,0.1,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,60bcc244c697f044b13dbf80ecef0cd69f5b5fa659d5e97fde701d97baf80170
DP-05,DP-05-A3,DP-05-S1,1408120.0,4.476292,0.278,0.217,0.22,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,15c540266b515aa25514237e671b6a4509890414dd74ca487d9f5c5fa9032ab1
DP-05,DP-05-A3,DP-05-S2,1410440.0,0.266657,0.248,0.197,0.28,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9cd64ee0730fa47feb308bffbd78005cf385a4dc8c109bd0e5d8c9a38d496b4b
DP-05,DP-05-A3,DP-05-S3,1406960.0,4.630198,0.238,0.227,0.2,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,87b715214acffa78ab6f19c81891116fcf2ab56897381def8fdeff53b82e3b8b
DP-05,DP-05-A3,DP-05-S4,1416240.0,20.26742,0.308,0.257,0.35,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4e4dfa47a8fe7998f6c577f4a330c0ba10cb7256143d1c8aac081ae23849e306
DP-05,DP-05-A4,DP-05-S0,600000.0,-4.159506,0.272,0.188,0.14,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,92f7bdc590bcf7ef40051d34c7cfb2fba26575e0ae60a6fbe0ed024baedbb083
DP-05,DP-05-A4,DP-05-S1,608120.0,9.155847,0.332,0.228,0.26,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9636c9055211e33e80e0ea580e4a234ad84b6882860c8607de671b4c37cb09e2
DP-05,DP-05-A4,DP-05-S2,610440.0,12.154076,0.302,0.208,0.32,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c6060ee4268a24259c47b659213333e0d188c4573d096c92787818591ae22bbb
DP-05,DP-05-A4,DP-05-S3,606960.0,1.45178,0.292,0.238,0.24,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,056b3c89d1b9418a34fc70db6a9387c46bea21ee620beba1fe9273a8b5180fe6
DP-05,DP-05-A4,DP-05-S4,616240.0,22.55396,0.362,0.268,0.39,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1024aa49e7829ca64a53f9a5d15a55f71294e08808b4e17f02c41d5dac5cef42
DP-05,DP-05-A5,DP-05-S0,-400000.0,-3.426333,0.306,0.149,0.17,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4287083aaed19e1892b24e952b1a37e83c2be761e4903ecfdadc7eac4251c465
DP-05,DP-05-A5,DP-05-S1,-391880.0,10.886578,0.366,0.189,0.29,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,aa95d8defaff26ee12ea9cb453adffbe03ee316e31604ea33f6f0bb0e35c44b5
DP-05,DP-05-A5,DP-05-S2,-389560.0,13.34654,0.336,0.169,0.35,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b9e8d420288a8b8c5d44b0e26b72efb77e7fd5eb53b9323fbacbf73368d6e424
DP-05,DP-05-A5,DP-05-S3,-393040.0,9.319539,0.326,0.199,0.27,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7193f759b5eea5c951800ddab77158a507ddaa6015c7046624afee1c8a22cd81
DP-05,DP-05-A5,DP-05-S4,-383760.0,25.688374,0.396,0.229,0.42,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,80246b640e6cbaa0d2c75a19a715eca4ab95732cb664c51a5e2c4955046e7458
DP-06,DP-06-A0,DP-06-S0,0.0,-1.283021,0.18,0.12,0.2,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1f8814a7f8f7862cd2f6c4f009bf7d88e35305b6e564ae44d1d0c210b2f1522e
DP-06,DP-06-A0,DP-06-S1,6720.0,14.490855,0.243,0.162,0.326,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,322725b2aa8804b57ffb99a70f9a5bfa513a4caf3f7e206ac3cba13dd04dcc07
DP-06,DP-06-A0,DP-06-S2,8640.0,19.593229,0.2115,0.141,0.389,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bcdbc7b1258aabf37318fdb940c2a36f934f47d4c3d2fd2d67edb2c49c9a97e6
DP-06,DP-06-A0,DP-06-S3,5760.0,12.65497,0.201,0.1725,0.305,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,811eb3467051dd26dccfd7fa38312954eda97bcab4bc41c7d5b379d6a780e036
DP-06,DP-06-A0,DP-06-S4,13440.0,30.253171,0.2745,0.204,0.4625,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,13b6cfa90c96c88d47e1941afdac10189d232fbceb6fffc130a546e82bca7ce7
DP-06,DP-06-A1,DP-06-S0,1680000.0,-9.89212,0.25,0.23,0.12,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,68b264423863ba14420f8d39296134886f4535dc0cf6151e74fe0ed8431146aa
DP-06,DP-06-A1,DP-06-S1,1686720.0,0.204846,0.313,0.272,0.246,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bae7290832d55d12c67901017511d72d4771ba808fe8821655523b6d20425772
DP-06,DP-06-A1,DP-06-S2,1688640.0,9.472009,0.2815,0.251,0.309,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,24aa345dadca5045fe74aa7e1785daed29b9b72333a20f9b4eca1cbc162f8b5f
DP-06,DP-06-A1,DP-06-S3,1685760.0,3.346753,0.271,0.2825,0.225,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,30efe39853c2bc1eedb70e4d8371c733e25d0a3b17ac34d1e6b513b6a2d08d4d
DP-06,DP-06-A1,DP-06-S4,1693440.0,19.946776,0.3445,0.314,0.3825,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,30b9e9043cf4746d8e650bc993a4e0a8bfdc72a3810161e12545ee861dd9b342
DP-06,DP-06-A2,DP-06-S0,1155000.0,-8.859769,0.294,0.291,0.16,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7dba00b474a2d9a2c64f845ef1e142f42a8e0cb311ac7f64d7df67fe57066dae
DP-06,DP-06-A2,DP-06-S1,1161720.0,8.146617,0.357,0.333,0.286,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,803bb7cf8278401f5e56cd079cac15f6a2eeea39d77ef1432e3f3f920ba8d78c
DP-06,DP-06-A2,DP-06-S2,1163640.0,12.883926,0.3255,0.312,0.349,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,81c3dffb1b3c6551585fc4b7f4628337c8741a11a92adfb693ebe7459df094b5
DP-06,DP-06-A2,DP-06-S3,1160760.0,5.692212,0.315,0.3435,0.265,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0a9d3eda43868d7f9ba4415adb69b79e46406c917653ae4381f67cb22334282e
DP-06,DP-06-A2,DP-06-S4,1168440.0,21.513068,0.3885,0.375,0.4225,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6f691f93bba15fd9855078efdbb9abd6934c7c9164861a78620734ee1a9f31ff
DP-06,DP-06-A3,DP-06-S0,1470000.0,-8.714365,0.218,0.177,0.1,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,848df8b1335948c8735c191718cd5716da24d12327fcd70ad5296b0496f90ef7
DP-06,DP-06-A3,DP-06-S1,1476720.0,4.387454,0.281,0.219,0.226,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,398572035b134432d1373e063cdfe534864b562ae8b5acdaeb736662721967a7
DP-06,DP-06-A3,DP-06-S2,1478640.0,0.429221,0.2495,0.198,0.289,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6e732d145fc2a967f413d216eafceff16a2516ecb657f05153be620ad5120ff1
DP-06,DP-06-A3,DP-06-S3,1475760.0,2.553522,0.239,0.2295,0.205,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,beb973b7056b5f9227d92fd33793702b1620b345c0af976f3e3226e17cf365f9
DP-06,DP-06-A3,DP-06-S4,1483440.0,20.812641,0.3125,0.261,0.3625,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B3-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1b9a22323d7f9823552f36cacce15ae93a0f4fe7304bed71e4686375dcf93e06
