module_id,module_name,category,basis_class,operational_activation,voting_status,primary_method_source,canonical_structure_required,canonical_structure_present,implementation_verified,known_answer_pass,boundary_pass,missingness_pass,invariant_pass,stochastic_diagnostics_pass,reproducibility_pass,parameter_provenance_status,calibration_status,threshold_status,empirical_validation_status,regulatory_snapshot,cat9_qualification_status,lineage_status,scientific_disposition,production_change_made,finding_summary,required_next_action,test_names,evidence_paths
5.3,Tornado Risk Ranking,5,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
5.4,Scenario Modeling,5,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
5.5,Rework Feedback Loop,5,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
5.6,Queueing Theory Bottleneck,5,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
5.7,Agent-Based Supply Chain,5,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
5.8,Discrete Event Simulation,5,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
8.6,Quality Compliance Index,8,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
8.7,Safety Performance Index,8,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
8.8,Environmental Compliance Rate,8,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
8.9,Contractor Performance Score,8,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
6.1,Conservative Dominance,6,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
6.2,Weighted Voting,6,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
6.3,Majority Rules,6,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
6.4,Worst-N-of-M,6,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.1,Dempster-Shafer,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.2,Rough Sets,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.3,Neutrosophic Logic,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.4,Interval Fuzzy Sets,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.5,Z-numbers,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.6,PLTS,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.7,Plithogenic Sets,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.8,Belief Rule Base,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.9,Quantum Probability,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.10,Pythagorean Fuzzy Sets,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.11,Picture Fuzzy Sets,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.12,Hesitant Fuzzy Sets,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.13,Type-2 Fuzzy Sets,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.14,Maximum Entropy,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.15,Possibility Theory,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.16,Spherical Fuzzy Sets,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.17,Fermatean Fuzzy Sets,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.18,MARCOS Ranking,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.19,CRITIC-TOPSIS,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
7.20,Hypersoft Sets,7,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
8.1,ABM Governance Layer,8,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
8.2,FAR Threshold Monitor,8,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
8.3,OMB A-11 Check,8,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
8.4,EVM Reporting Threshold,8,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
8.5,Contract Modification Frequency,8,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
10.1,Multi-Objective Optimization,10,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
10.2,Linear Programming,10,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
10.3,Constraint Satisfaction Analysis,10,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
10.4,What-If Scenario Matrix,10,NOT_ASSESSED,,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,n/a,NOT_ASSESSED,NOT_ASSESSED,NOT_REACHED_IN_THIS_RUN,no,"Not reached in Run 17. No scientific determination of any kind is made for this module by this run, and no prior run's determination is carried forward into this row as though Run 17 had confirmed it.",Execute the Run-17 protocol for this module in the follow-up run.,none,none
