expert_id,scenario_id,p_green,p_yellow,p_amber,p_red,probability_sum,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
EXP-04,ESC-19,2.2e-05,0.009297,0.292428,0.698252,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,adcb05e285ce5eea3cf52a71f51373b0a7924a2e5eefe41548d9fe2a25cc1140
EXP-04,ESC-20,0.000408,0.069032,0.62622,0.30434,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,23d71379955bba0f876ede5f6c1bbdcdee2ed58b60601ea702ca5ea1990f65f9
EXP-04,ESC-21,7e-06,0.004956,0.237629,0.757407,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e141ce76593bf58e6cd2045a8da5841cc25fe9393c6dfa762c13489ac8a68448
EXP-04,ESC-22,5.9e-05,0.01797,0.388235,0.593736,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,acd0b7cc88202d3df4bcd643763f29e6bd3c1ae5e77d867eaac6d3881a4ff974
EXP-04,ESC-23,5.4e-05,0.022794,0.478809,0.498343,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3baa9b217063036a4928bda3d8241d2d6b1e12b87cb7c9d635a3fcf53eb91da4
EXP-04,ESC-24,0.000155,0.026978,0.413883,0.558984,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,70ba090156c1cd4fef169ef40f07532f2af0cbcdf66d5796e2eacab5216d2692
EXP-05,ESC-01,0.915068,0.084477,0.000454,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f66b57b77e4dc6848546e5c93f903c9afd5c1267c8d31a7165871cd278769a01
EXP-05,ESC-02,0.613544,0.366416,0.019941,9.9e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7a5ac43b2c7269fca34055acd03facb11bd69287dc35b2b0492681cacc82ea6f
EXP-05,ESC-03,0.875247,0.123598,0.001154,1e-06,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5c46527c466b6505d715e040f22f91d58e210fa69aed6cdd3625bd5b64b460be
EXP-05,ESC-04,0.622237,0.365265,0.012473,2.5e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f8aaa421c60ad17842f7f04d6f7600eeb7041785b99a340de4550993f5b86949
EXP-05,ESC-05,0.31335,0.589975,0.095352,0.001323,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ef3e5d394c3318270635e3c4bca58cc71a69fdba79b07b11f8c8a8cc0cda6089
EXP-05,ESC-06,0.371298,0.56125,0.066825,0.000627,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,69d847ce1901ead269150c88924f98835c963ef4a16b2d7620dae761d09895ca
EXP-05,ESC-07,0.307546,0.597012,0.094232,0.001209,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,55097e4e20eb3fd677b1db69a840743cd0d4caf7533970e0edb8b7f35540ec25
EXP-05,ESC-08,0.133002,0.646142,0.215894,0.004961,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,71016a65084d7794b491e4b50de70adb5510de9d6767618ed7bc080949ae916e
EXP-05,ESC-09,0.483829,0.487329,0.028743,9.9e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c193a84c3fc555b8218336dc31e242daf0581c5745a9f9dc5e417bcb6fbb9e12
EXP-05,ESC-10,0.026458,0.411852,0.511118,0.050571,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9cd9284d7dd0e84c96787fc36502faa94c0fa09d482e4d47bfbf061ec23c20f5
EXP-05,ESC-11,0.125796,0.695912,0.176248,0.002044,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0e66c38c71234c38c93416d19177dc587ca5c339a91836f5119ef78269161aa9
EXP-05,ESC-12,0.006255,0.279324,0.639396,0.075025,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3b190ae452227fc0fb4c9cbe721a7bdeb75ea52e0ffd81285b7e286ff3ec9446
EXP-05,ESC-13,0.089314,0.595505,0.303373,0.011808,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4c90ca4da4dcef982808207a23710e3961649ed7e6ee9d5b2b690c7606ebfe76
EXP-05,ESC-14,0.066787,0.617916,0.307099,0.008199,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c8e8814cb40beb3160ef65ebee430c500eda2adeb1455996050b0a3e7d16682e
EXP-05,ESC-15,0.013005,0.374017,0.567539,0.045439,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ea2fb76c024179bae72b2e3de231e2b0c2d1cc9449ebc2dee617ce85bd4c15bf
EXP-05,ESC-16,0.035763,0.520246,0.424555,0.019436,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,14609d93e8c4699cdd05b77108c55a26835cc5004fc20637ee4939420b4a47a1
EXP-05,ESC-17,1.6e-05,0.007897,0.278841,0.713245,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a1df928ce9c117806f1b1961a0cf55c1f0ea9a36357149fd3ad921c8f545b0b4
EXP-05,ESC-18,0.000521,0.090667,0.684609,0.224204,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dd972fd8b80dd1fbbacb0544509076282e27e665afaede69402128a56e4f2c6b
EXP-05,ESC-19,0.009169,0.277837,0.614025,0.098969,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1773c96458ed09c5f1dd8c027ff8097f1e3a75b841bb8e31c19cf3585b9e2ca9
EXP-05,ESC-20,0.000298,0.06039,0.618968,0.320345,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,249024bdc9bf05eefa7f36c685c5f76de8c36cc2fc88020b89aff52b0990d50f
EXP-05,ESC-21,0.0,0.000168,0.050141,0.949691,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1ff64dc65de88405617a83c41115234a3733d2386bd4d5d81df73c06df720930
EXP-05,ESC-22,2.8e-05,0.01186,0.337471,0.650641,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5e40d2480b9fd6f3fdddae6459fc8c27ff7931441dd9c3a7350d108dba9f4df8
EXP-05,ESC-23,2e-06,0.003288,0.232499,0.76421,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,72e083a4a02f657d1169075212f282c1999107bb4f9c6fe99a8e8e44bccf6301
EXP-05,ESC-24,0.0,0.000354,0.062417,0.937229,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,192049564c94e8c8dd68ee26186b15ac223d38d90bbf0c7e62bf77f467aca5d7
EXP-06,ESC-01,0.90293,0.0965,0.00057,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d143a82e61aa2297f6e76ad08202cfb279879440c909a6d82c1b31c623e1879a
EXP-06,ESC-02,0.691709,0.296981,0.011272,3.8e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,21642beae90f2c660f708e9492ab5759ebaf0173cbcb0632b52f91c2e911f9c3
EXP-06,ESC-03,0.722551,0.271023,0.006417,1e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,87f8273575dc4df489c793caa308020731073cbe81b5de321388b7c09db4c499
EXP-06,ESC-04,0.423141,0.538854,0.037858,0.000147,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,410a8bbd400b19af20383861ca656527534b96e488bf1ca9724477e7e974a28f
EXP-06,ESC-05,0.756704,0.237113,0.00617,1.3e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4006e38fcb91197450cbb101c65dae5c1e1ee8ae826b30c6968ca89370beaacd
EXP-06,ESC-06,0.663638,0.324301,0.012027,3.4e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,71f0d9351a6a45f002e184350678994e3177656ba43ddbaeb3e6407930686d6f
EXP-06,ESC-07,0.253169,0.624235,0.120763,0.001833,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fe9734b0f6adc029bdae373c25fdac8856f5aac400c57a78ae2f058f7f48bfe9
EXP-06,ESC-08,0.328274,0.599181,0.071976,0.000569,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3b1f4f547572ef055d36a0c082cfebcad91db0cfa583f7c2a4e45be57e4b5b47
EXP-06,ESC-09,0.141704,0.676326,0.179329,0.002642,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5781f76d8c0ad99fd63910552b8030a5de3a9312c344d0975e1c41b3e857ce1f
EXP-06,ESC-10,0.265929,0.621056,0.111477,0.001538,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d1ab6ccf5b175be05653572b62f4396ac101dc5f9e2bcdebd675876c42df57a4
EXP-06,ESC-11,0.039865,0.583967,0.366327,0.009841,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c316c9443a0e8cd6fb2387dc75c6b0166783dac49d3bff72a12c27da6252b47a
EXP-06,ESC-12,0.071458,0.643219,0.279462,0.005861,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,130bf7d149bd2bf65dd138bc42607373367498b2278d7bdd8a989556316d4f4c
EXP-06,ESC-13,0.219137,0.640908,0.137778,0.002177,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,707af02e43790e91cae03d83cddfe154b25530a48407e5c2a604de0a981593e2
EXP-06,ESC-14,0.000981,0.114687,0.679906,0.204426,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0536c36a5a1f117e91d92f7d2b6453cf5456f0d978eee2ccfcc9b268b6e74123
EXP-06,ESC-15,0.01414,0.395913,0.55169,0.038258,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b15e2c62b368688da7c8a3d668b130432185b4b493269d7c41af2d907df2d2b7
EXP-06,ESC-16,0.002444,0.177079,0.681302,0.139175,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e6282368f8f0f0b575589c544a975564d2a6c0d14be00e967e53341325cc8762
EXP-06,ESC-17,8.6e-05,0.02304,0.426953,0.549921,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0c41fcc5347d5366df630f89bee02a1c4cdb344679854280c99c07035917f24d
EXP-06,ESC-18,2.2e-05,0.015804,0.45484,0.529333,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d87e3b9d289122c9f3cd5c405ead7ce21572325e9bcc50f762e2bb4f1a8e931a
EXP-06,ESC-19,2e-06,0.001959,0.15371,0.84433,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e0a9f54138e3fcd2d783cfa97536f6f618a5e728641797a080fe2da1339b9957
EXP-06,ESC-20,0.000133,0.040046,0.571866,0.387955,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,60cd1efca85640830d5490b40a7de448681098d5b29cdeefaef1b954967e1498
EXP-06,ESC-21,1e-06,0.001336,0.137943,0.86072,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e8ae3cd4283504b20b627ff23c50aec8303c93b2abeb164b97255c155714fda8
EXP-06,ESC-22,3e-06,0.002823,0.187791,0.809383,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,db67b6f1178f158dab47ce6fc1e77a794f46b171b63a859d352ea60c638f7e65
EXP-06,ESC-23,0.0,0.000985,0.139489,0.859525,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,93a1513d0e29c716435005e9404ec3e52d69d76d7bc363ea152e34e31086a7bf
EXP-06,ESC-24,5.4e-05,0.014965,0.341796,0.643185,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dd759240a9bb5486c24ec9ddfcb0d9cbaf12fe8c1afe02f85bf9d20fc0ccba6d
EXP-07,ESC-01,0.764452,0.231864,0.003681,3e-06,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1a20983effdbebc57dbb08be04405f890035cc4564cf381b4861c758a5adcd15
EXP-07,ESC-02,0.840996,0.156504,0.002496,3e-06,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dfaeffbb2ba60d081379b21b2c208c991bf5db8c14f9abb96ac0525b8eec9863
EXP-07,ESC-03,0.92582,0.073826,0.000354,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5a4b65865daa3b79d25f1f764545bb0d80f5dcb354264a8c1ba7b67dc4bbb85a
EXP-07,ESC-04,0.571761,0.41265,0.015559,3.1e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f1328207f75fab1b5b4105ab4566b294ea0014ea02c9740397b60a6455fc582b
EXP-07,ESC-05,0.247023,0.624254,0.12666,0.002063,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,878c75a5c8b44294f977c89c176b615b48abc227cac20226d51d1321e36f15d7
EXP-07,ESC-06,0.650602,0.336638,0.012725,3.5e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,60caf1559814cc1906da8b0edd301c162907c705060cbd376a0dd5428be2015b
EXP-07,ESC-07,0.268227,0.621416,0.108913,0.001444,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,37f26f6cac25c7618e16122a8e3d666e28e8323bb95025bc7a727022456402a8
EXP-07,ESC-08,0.428355,0.530165,0.041278,0.000202,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cb3c5915d7b606310ad859a4968005c353d045c3bf4340334f1f10d7ab3344ab
EXP-07,ESC-09,0.051732,0.586873,0.350386,0.011009,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,882ece444f06f57e70bb444605c2051fa35d62e97cc5679cd046cc540e10cac1
EXP-07,ESC-10,0.037243,0.477554,0.453342,0.031861,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5e6d34c43857c540ecba24a922f68888471251de23ed4c8b8d57ec245658d4c3
EXP-07,ESC-11,0.076831,0.679546,0.240229,0.003394,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4fd3653cba3087d746b69ec2f26335fa36ce6402b7e4529cc5152dd55cfdc561
EXP-07,ESC-12,0.022276,0.482485,0.474104,0.021135,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,694da9881f9846b45bd230f183db9e503147a7c2fdb0f7d5be0852d3ae191557
EXP-07,ESC-13,0.015602,0.353721,0.566565,0.064112,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ad4192fc448a82536d5058b4baf774b682497cdb3984eafbec7c2d6862f18a36
EXP-07,ESC-14,0.002482,0.189081,0.68857,0.119867,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c3d00da67b81c83a1e0ad1af6bf008881ab9bf57e40a44cdbfeacf846adb9906
EXP-07,ESC-15,0.002043,0.173987,0.69419,0.12978,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1756fe5a665f88cdc66f76d74be733c42161916916e6210468012c640c82e3b4
EXP-07,ESC-16,0.030419,0.514459,0.436538,0.018585,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e3b1c4242a48f565ea8b05fb99f76c7a6403628313a3526f567f7695ffc98c3f
EXP-07,ESC-17,0.000234,0.043034,0.526917,0.429814,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,29b5c5da940d5041d448cb61465e871b849f4a867c3fd6766371501a298db4a8
EXP-07,ESC-18,4.5e-05,0.025582,0.542177,0.432195,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,17a98da17053173c34a6f5b9dd6d7206effb56c639569908b724dcb69f9d74ab
EXP-07,ESC-19,3.9e-05,0.014649,0.367277,0.618034,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,50a6029b2c46d47726840950a418817e638d11c15438f27ac3620d07a1a0b621
EXP-07,ESC-20,1.7e-05,0.01224,0.401176,0.586567,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b7e01141370ab1c12699e34bb088f8dbb452ff71d1c8f03c41c8c3c7a650524d
EXP-07,ESC-21,1e-06,0.001465,0.147283,0.851251,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,16e70f5d58661c78a1b2ae9ad0591a2b4e1185f71167c7f80fe3f4eaef722ae6
EXP-07,ESC-22,0.0,0.000657,0.097861,0.901482,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,98cd3211202c5b55c3543caf22d8d2c7afaaca160f56580def79d65e8b90f430
EXP-07,ESC-23,0.0,0.000437,0.098411,0.901152,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2f4a5763fced2f60da06a42e2e0f5066fb8acf34e98ed027c4d15db9fb8aef37
EXP-07,ESC-24,0.0,0.000287,0.058209,0.941504,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,31a779b973a37272431c11fa354f2596b75bc40b5e14ecd3c2db447d178b01a7
EXP-08,ESC-01,0.89339,0.105988,0.000622,0.0,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,14ba83aea9423729a972876bd548d358cb75412f18b93437059ca84273c00f21
EXP-08,ESC-02,0.546997,0.425379,0.027476,0.000147,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7830bbab3747716db52f1ab18b44c433d429e633c0e244038dcf83b3d1e46be8
EXP-08,ESC-03,0.55554,0.425703,0.01871,4.7e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3027dd1a0590ab2a05aaba977bfd0cc3c24c69734ddeb6a55ca97082a3850afe
EXP-08,ESC-04,0.610708,0.377734,0.011541,1.7e-05,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,87c1f3ade3351e3d7038e9c9683e50f2029895fcf33365e0d0bcab36767048f1
EXP-08,ESC-05,0.343954,0.579535,0.075744,0.000768,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,77bc03ead5e11ab9b978ee673f518b4ac1056a4b692d8a4b8347ba2f93c1db0d
EXP-08,ESC-06,0.21561,0.646259,0.136116,0.002015,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4ade3348a7c87d0f7dba954cca1a666105e0796379058f7c0b6bb5c01bb2c520
EXP-08,ESC-07,0.228385,0.639259,0.130417,0.001939,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3cca7077bc18275e5b25df0165a0f98dc2564d73a014d8976750cd4015884a0e
EXP-08,ESC-08,0.328451,0.604323,0.066783,0.000443,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,52e170b47bd3938a93036aa8b64baa313e26ef29497ca6078e84e69aa9caafa5
EXP-08,ESC-09,0.195679,0.684202,0.119088,0.001032,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cc6d852e10cce3b0d86f98c1032cea88e5906d800d43cccfaed312901a035507
EXP-08,ESC-10,0.114538,0.63091,0.247627,0.006925,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d73edb0c1b2a3b1320f5d07e4f203b54eb73fb01fbe1555dbb22039c94cbc0e2
EXP-08,ESC-11,0.025687,0.539807,0.422215,0.012291,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e5b86e5969b8100a72e7078e9a1f5325f9ee93c13dd42d296e6a67e06fdf5de3
EXP-08,ESC-12,0.039722,0.584498,0.366025,0.009755,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9c7d89a0569d4fbd48e455b812ad9a30eb25cf5e97591fdef0ce6b716bdd752a
EXP-08,ESC-13,0.019537,0.393359,0.537311,0.049793,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f0cc8fb176f9581f83a822ab2370a16ab20cdc47632530f26b6060c4004f36e5
