source_id,scenario_id,mass_green,mass_amber,mass_red,mass_theta,mass_sum,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
EXP-04,ESC-20,0.003734,0.452258,0.297771,0.246237,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c7d1791cd0600546db559cc752962bb351cb850e12d27125e22458ea7d1a5191
EXP-04,ESC-21,0.0,0.251891,0.463413,0.284697,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e3f1da9cfdcb651f9d67181fba5c1c7ce62090ae52a9070bf42a411e917a9c57
EXP-04,ESC-22,0.0,0.318468,0.385577,0.295955,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f89f3dfd4d36030214aca8d4bd099642af733f83e8c27314b440333812a4266a
EXP-04,ESC-23,0.0,0.389559,0.378031,0.23241,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,aab3ce680295c8d1e7642d709854b07dad36376c249c000f69bec44a0c9c3bbf
EXP-04,ESC-24,0.0,0.309781,0.354812,0.335406,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3c9336757933d50d32740a91b38d54238e070f2408e18eafee04d4ba2cb36db9
EXP-05,ESC-01,0.721699,0.017145,0.0,0.261156,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,32d25856dcace068b36326892e6b71f2e1e86e91a5c1d33cdfed9db311562468
EXP-05,ESC-02,0.489244,0.169054,0.0,0.341702,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0869032eaac5f897643dcdf5ac5cf788bb4b12844e3049fb6bba9ff007df0e4b
EXP-05,ESC-03,0.668127,0.048197,0.0,0.283676,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,81e4e4a81916ff5288848ddf1771114caa701869bc5be2392488b68ec9f28b1d
EXP-05,ESC-04,0.541587,0.197547,0.0,0.260866,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,be5fc1602c08d6ea0f1ba499bd10f2293f4f85fa5bd0010a529e1595d2a99b8d
EXP-05,ESC-05,0.378664,0.290524,0.0,0.330812,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e8897b9b110e05cddbd740c66729fe15a89604a80e45fb8bffc854461b4e810b
EXP-05,ESC-06,0.411918,0.272864,0.0,0.315218,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,63c9509a2f7c77faa925991fdd742501c0a7fc58a51c4db218742d0538e2c014
EXP-05,ESC-07,0.382553,0.296479,0.0,0.320968,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fa911930ba3a6d8b26fa7bf312e70864e42bf0f156ae0f707cc67fd42f0f931a
EXP-05,ESC-08,0.312813,0.396403,0.0,0.290784,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,349bc30d3f8e03d9ec041ed6608e5869dfb7642f4ed0bfaa6ac2925ae819ec6a
EXP-05,ESC-09,0.488197,0.249765,0.0,0.262038,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fefb1c9d6a97b1c88e57f78c174529af989ebddde9c9d19412ed2bfbaf50e84d
EXP-05,ESC-10,0.174391,0.409557,0.098647,0.317405,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f7dd0958dd36a219b5d5402e627f129d19f113afaa54b71e9db0077d1a98c89f
EXP-05,ESC-11,0.355212,0.426338,0.0,0.218451,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1237fa18e22df9e4496251f0588d9fff364887dc3472f98ee82330f83db5644f
EXP-05,ESC-12,0.139344,0.456952,0.16529,0.238414,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5d5e48d0540c7a77b71b79b7d3ac82fead9b2ad9f489020e6e14011207163e95
EXP-05,ESC-13,0.266344,0.414171,0.00977,0.309715,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,274726ff1caadb54884080bd32bdb8408fbe7254beb6859eb88e1a8cb9c7ea42
EXP-05,ESC-14,0.284118,0.451975,0.017199,0.246708,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ff2286698f806fda8f63e854f77e29a222ab875c0092b9c542bb42efd945630c
EXP-05,ESC-15,0.177274,0.45388,0.125312,0.243533,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,115fe409f28279a1ad30ad730a46b1f54ec7106959a29e660dc074d76975107e
EXP-05,ESC-16,0.234087,0.447356,0.064151,0.254406,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7b709607ba6426353af7b1a4dae17dcb5a0b30201ad90f360a73f29b6f50796c
EXP-05,ESC-17,0.0,0.264787,0.435098,0.300115,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5578cff7b9475c6d395369059d8cdd424b5d03d399080275978cb1bb1c755f6b
EXP-05,ESC-18,0.036312,0.47464,0.280115,0.208934,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6b912c5aebbd905b6fc7e1cb5f0f4e1083266038409f1871f1cdc7febc49f401
EXP-05,ESC-19,0.121514,0.419204,0.157955,0.301326,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9f103b793c828749b53e30a0d809e83932c18b815aba2006efcf43ba994c387f
EXP-05,ESC-20,0.0,0.454895,0.309351,0.235754,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cb717dd08ec1d305e38d89a1ee4408ac3e53b76f0c997225e5acc65d420e5231
EXP-05,ESC-21,0.0,0.081466,0.64226,0.276274,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,621d78a30b9bcee79af0dc00c8c08707d66244fb500219d8a32716c2e0636195
EXP-05,ESC-22,0.0,0.299741,0.412156,0.288103,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d9aca3a5ae69e09b50a665b8b1f00fd95393fc4bfcc00df4304bd4381b6a6933
EXP-05,ESC-23,0.0,0.285903,0.492952,0.221145,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ed3b497082efa430a3b81cd718c569c243e2ff8a579f393744693fceb9419552
EXP-05,ESC-24,0.0,0.067056,0.603504,0.32944,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,db3d3bb628999256707d8c3ea78680bfdb65c7edbbb635fa0ea1106d0cb41ab5
EXP-06,ESC-01,0.7124,0.035849,0.0,0.25175,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cb882935f72e9a3f7207f29a90497246bb3c4799ccdf49430f21da51621a9c48
EXP-06,ESC-02,0.52655,0.137278,0.0,0.336172,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e5051128dab7ec2a8f649fc0252c0d629159b67ff2d801a98ad0b716714f898a
EXP-06,ESC-03,0.576473,0.1481,0.0,0.275427,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e23d61ee17e667c8cd0e323069b28d3b0ae41349c6be1887fecce11e3769605f
EXP-06,ESC-04,0.472497,0.276058,0.0,0.251445,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1641d5b33fa23f18fdc930717198745c92903b2b2a378cb84e826b4f1f27e3cc
EXP-06,ESC-05,0.565399,0.109801,0.0,0.324799,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dad4f9e098591060f0c4534084569009dfdad7f9c6dc8c607849813847e69245
EXP-06,ESC-06,0.530138,0.16137,0.0,0.308493,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d2c4a8903c5f9e8cf762c4d465a6267e604c4640efa9f08395c0347d341039c7
EXP-06,ESC-07,0.36299,0.322502,0.0,0.314508,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d8d3209aac7ca50c943b53204e2ad2f86e6d207e362cd8a3ae2e07d1e602711b
EXP-06,ESC-08,0.415618,0.301494,0.0,0.282888,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7e9319c17e3a60dc08c005bc7b53133da3433769016ebd6e6381858f6420f593
EXP-06,ESC-09,0.343562,0.40376,0.0,0.252678,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f83ec3e31d837e8404111d613f378d7d39d2a55f7ecf9cec97585b8649ec816a
EXP-06,ESC-10,0.371167,0.318051,0.0,0.310782,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b2cc6c8eaeff59df097dfb64f2155eb7630822f377243b78a3a5fba90973d4f6
EXP-06,ESC-11,0.272105,0.475983,0.045217,0.206695,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9a051513a8a9e084d97b05bdebd4ad50c8734bd19fd020f89077237fed1f602d
EXP-06,ESC-12,0.301657,0.463331,0.00723,0.227782,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9680c912836e4dc11f4f4938dd6e7373a2ac35b314e469a47da429695481c049
EXP-06,ESC-13,0.354444,0.342825,0.0,0.302731,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,63979a1de3de8475d47bdd6e8636ab0faef6e6468dd8c482f30d37fefdf32b08
EXP-06,ESC-14,0.048595,0.458082,0.256793,0.23653,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,174d71387921e31152e5b62ec0c09e575836c0f4d4e8d549b1e324e0af11cb6a
EXP-06,ESC-15,0.188662,0.460091,0.118065,0.233182,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,12cbf462105d285276daf3e7919c294058e37bd1c4e477ae405bfcbb8b156839
EXP-06,ESC-16,0.087156,0.453214,0.214987,0.244643,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d0010c57beef7368c02750e678ab1e74b6a1497ca15a6bb47e268532371798e4
EXP-06,ESC-17,0.0,0.337327,0.37,0.292674,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8a5f49a50aee299fed1dc1ec5016afc33430a71b58ed20ef564695f0ef949c32
EXP-06,ESC-18,0.0,0.397485,0.405888,0.196626,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d39584d21a3af69d1aabbca62c8a88809ea4bcbde976e8f94821a1673cb76419
EXP-06,ESC-19,0.0,0.192248,0.513809,0.293943,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a96a6dac570ed19ce11cf59657046afede49f36c1ca1bc6cd9108efdf0852123
EXP-06,ESC-20,0.0,0.434212,0.340813,0.224975,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f99478664c7926934ac8d642ffce69de8fc1fffb7fee004860b7367127bd5162
EXP-06,ESC-21,0.0,0.196146,0.536203,0.267651,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,55a6497a0c09e46302134c592f3b06c9c1faf0d7876e0b53f05fa140df5706e9
EXP-06,ESC-22,0.0,0.22484,0.495086,0.280074,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3da4d0c7d7213ff07f768fb031624b3e792c77a662aa6d2f9e2b7a1dee250327
EXP-06,ESC-23,0.0,0.233148,0.557309,0.209544,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,29c11a6346041f0d39aa8c8e955b65c314f05afd0ed052f5141771deb83f6039
EXP-06,ESC-24,0.0,0.282511,0.394122,0.323366,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a91e1229325f70c36675f106f0d452e4232f6a8f5825a73456aa4c5a2e857edc
EXP-07,ESC-01,0.617045,0.140854,0.0,0.242102,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4771c1766e7070c01c152790fc43f5d145cf6067e92ea4775104e3564366dce5
EXP-07,ESC-02,0.61534,0.054112,0.0,0.330547,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1b71f35e96c899afcbbf03b4d693dd4517ef444c59ca17fdf720d434c0cc8db6
EXP-07,ESC-03,0.733015,0.0,0.0,0.266985,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9ba2325f2159c9863baa6e10d372009f439875d938b20eb8f21e6dbdd5ca6119
EXP-07,ESC-04,0.533734,0.224486,0.0,0.24178,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,20afdbf8bf2bdb50ab2b0596d146eedc9c6ac56f6639a01fab0deb9fd6041c9a
EXP-07,ESC-05,0.357461,0.323861,0.0,0.318678,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e19034d2f1d98197945a423d1acdc6733acd6b6bb50a69e396e1e1814ec4ecb0
EXP-07,ESC-06,0.528616,0.16975,0.0,0.301634,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f434f0c17b6c7a46e55bcaaa8ebeccf88c0ae88d0f16dfbf3e708a410bb71d77
EXP-07,ESC-07,0.374038,0.318037,0.0,0.307925,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3222c68cebd4e9232919916dc22547ead1ca080f006c52bdebfb52841b6cb864
EXP-07,ESC-08,0.459472,0.265714,0.0,0.274814,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bbcf292cf203553a532161044b406bc0fba061b090c9aa1563ec795cc066fbac
EXP-07,ESC-09,0.267335,0.454153,0.035434,0.243078,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,609c5299eaf0dc24ce2a0a87434b3156d964df6f27410f99eb94e64f692686f0
EXP-07,ESC-10,0.205308,0.417583,0.07308,0.304028,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fd448a758994e220b890ff5cc41e480640efbd6e8fa12391e777113fa975dc81
EXP-07,ESC-11,0.329104,0.476316,0.0,0.194581,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,95e1ce3e7f6d78db7e25a5d2bcac5398cab0304dcbd4195c572e5d649b06a130
EXP-07,ESC-12,0.22682,0.46989,0.086441,0.216849,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,599c99faa20f45e86c162b734a2902c68c242e232d172d03e42166b835965efe
EXP-07,ESC-13,0.155557,0.422637,0.1262,0.295606,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,088f4ed777f6699325a8191a5b9225a9478f68edff74bc3f2c943a7d89e579dc
EXP-07,ESC-14,0.099144,0.464356,0.210426,0.226073,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ee30d37c21797289e74c5e6debf0eabac0f51aaf4ea1fa1d301312cbb819c7ac
EXP-07,ESC-15,0.091707,0.466473,0.219275,0.222544,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,03107777b9ba53f1e495bf8bf888c87c856b5e6b2095716647772e603d1e7e58
EXP-07,ESC-16,0.235801,0.459228,0.070352,0.23462,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,287d0f8f5db1b4ff5d98ea0aabb90db3d4d34a5ef302311164e853736e824edd
EXP-07,ESC-17,0.0,0.386561,0.328367,0.285072,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,471bc74127b7de297d4be27c7eacc687fe1e170614bb4bed915e20e743a10370
EXP-07,ESC-18,0.0,0.439386,0.376684,0.18393,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cfa544bf14969379b302281957cee6d55c381f8c21c69d0c711ff920f0830250
EXP-07,ESC-19,0.0,0.314164,0.399433,0.286403,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,708a033236177899491fb65391d077173ff100077c488a62373386be1ff0b425
EXP-07,ESC-20,0.0,0.366871,0.419241,0.213888,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,46a34fbf7c69cc71a4652b5fef62d2a91944f18f3bab19856a17c0cda017125a
EXP-07,ESC-21,0.0,0.209114,0.532067,0.258819,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,15eba6870278382ee0bdf0fa786a3f4424ed1d4b9dfe17dca39f499f721c382a
EXP-07,ESC-22,0.0,0.15528,0.572859,0.271862,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3faa20d8fbeede7b1f8e8331e36ff7aaaf4e12bd097e710839c657f05c9a3622
EXP-07,ESC-23,0.0,0.20316,0.599249,0.197591,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d3ef858ee0e954d5766473c402f5fad941549f405e7052ed6eaa2f1fcc6f37b6
EXP-07,ESC-24,0.0,0.068282,0.614537,0.317181,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,30baf05dbee81629b9ba9afa291e88fabbc3bcc5332eaa341f6bb8dc4269a8dd
EXP-08,ESC-01,0.712849,0.054949,0.0,0.232201,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,aeb40998a3ca378357ff951306e3479b3331e4634e3b4e0e148a8a229759255c
EXP-08,ESC-02,0.47289,0.202283,0.0,0.324827,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9361f514cf5558dcfe1ddedd6509c9f0a7197adc2a5c0d0200a8247ec7b70075
EXP-08,ESC-03,0.517247,0.224409,0.0,0.258344,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c5551f457f074c3125b35120e872884306d8068c6184785b55e6f5ad55fa1896
EXP-08,ESC-04,0.554899,0.213238,0.0,0.231863,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4a59786257d4dd73d2862139cbf50cb978a558b2998895931e8382221d91aef4
EXP-08,ESC-05,0.40289,0.284666,0.0,0.312444,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,425138f7276ff3716eaa4d477c692664c1155f703dc8ac1c7432649837d18c30
EXP-08,ESC-06,0.357956,0.347406,0.0,0.294638,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5dce804a55aadb8f748ceba1afba8f146a845cf6905dd30241cbee1ab97a8e35
EXP-08,ESC-07,0.359955,0.338831,0.0,0.301214,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0416887cad5b4ecfef89fdde0fdd71d8c75be13113a61ceb5585d59408195be2
EXP-08,ESC-08,0.426278,0.307166,0.0,0.266556,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,de8ec45db8bb3e361cb714b4a2391cc02fe138c881d693c60b72880aad86515a
EXP-08,ESC-09,0.388015,0.378757,0.0,0.233228,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,90f86751ce09d25a7556dfd3551d6d0e8c85741ac7a5d9e1d95dd63889847c08
EXP-08,ESC-10,0.295391,0.407467,0.0,0.297141,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e5e274b922219600261e85ebfc1cea4357be4c905162bd460201c42fb9ac6436
EXP-08,ESC-11,0.258048,0.490746,0.069116,0.182091,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,19ee85d47e85fdab97170eedd81290dee0211bdd78f12edb0cc2bfbe753e04dd
EXP-08,ESC-12,0.272557,0.476638,0.045202,0.205603,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,58a23225b91b4f20488fcc6521f19c24c2ec6e04ce0181fe71d05fb1ecd6f104
EXP-08,ESC-13,0.173671,0.427,0.110995,0.288333,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3d8beb7a3e185515e1ef1f500cf6bf52d71853d36f247a4ced6d4170a3675599
EXP-08,ESC-14,0.053501,0.470804,0.260368,0.215326,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,716a6a17bc02430242ba124dcc8071961bf5293b623f5906c838a55c2fa652c5
EXP-08,ESC-15,0.134637,0.473036,0.180721,0.211607,1.0,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,B2-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c9adb664f5deca109074442188731acca862334dfabd7a25c671fd1afc40effc
