expert_id,scenario_id,assessment_low,assessment_mode,assessment_high,reliability,reliability_source,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
EXP-04,ESC-07,0.371684,0.559265,0.746846,0.513439,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6d6b576b60cd9cf0164da42d592e38cad7ff7986265d613464140e394b58664b
EXP-04,ESC-08,0.0,0.175978,0.352574,0.574466,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bad7bcba5b77eba7795eeb58a29baffaa4da5bd69323d11826333932ecca74d7
EXP-04,ESC-09,0.160519,0.327489,0.494459,0.627945,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6cc7e68533e4298ca1c990a14d4ebe973acfff360877b304d462d1dfbd93215e
EXP-04,ESC-10,0.0,0.169454,0.355688,0.520923,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1a991e63370ef7d7ab6e8a9263ad4c84d534cde9cd75ff0e215220163b34374a
EXP-04,ESC-11,0.177138,0.330862,0.484587,0.70153,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a9c4734ac03c8743e117ad1ea2f41b3aeb91692d6365f3b3a310b7c6adda8cc4
EXP-04,ESC-12,0.330391,0.489994,0.649597,0.668873,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d7f3ec5905b41d1141262c0d5f870b5acd4b0c624d2389273cbff42b4a50acde
EXP-04,ESC-13,0.27396,0.457333,0.640706,0.536815,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5e4fb3c9bfe456de5653189d7d7c96ff74c50994e40b15c644c4e5f8a00875aa
EXP-04,ESC-14,0.429664,0.591801,0.753938,0.654796,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c2fecf11b105d560d77c4aba58c99ec473da6e062e011dd4fe5a286b560ee5de
EXP-04,ESC-15,0.446243,0.607403,0.768563,0.660221,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a9ef488dba9cd1e71cd7e66a7a26f65612aabdab7624dcbf8f2405bd2545ce58
EXP-04,ESC-16,0.323914,0.488453,0.652992,0.64145,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0ec9c4ea1577b1f6fdf68a96ab4fb52f535bdaf36c4f578ec968ac78ee646896
EXP-04,ESC-17,0.655583,0.835474,1.0,0.556163,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b09566c024a8a4bf949e19b1846ffff485383e64fb6571f31b1ba8d65f3476f1
EXP-04,ESC-18,0.388976,0.540002,0.691029,0.716518,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8d03a0e5465616d2819a4996d65bc8802af26652223c1b4df4357d5e45b5a328
EXP-04,ESC-19,0.629074,0.809399,0.989724,0.553751,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,33f160b43c519ea0b4d7f19e7153f6a91b91299cd0d26ae0ecef22e8d09f22a4
EXP-04,ESC-20,0.504562,0.663364,0.822166,0.673323,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a10ca45c02de882063526ddb80a0335a62903ba981f054725914116deb3ee574
EXP-04,ESC-21,0.660262,0.831903,1.0,0.601991,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e3d3dbfc98769d1be993c74d9c5a94a896005bead85bb71704561477733efc66
EXP-04,ESC-22,0.589441,0.765106,0.940772,0.579637,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f2cc78cfc464dc8736a1ae83c21c9bde64a9055a309c22dbe11af1026d48ad71
EXP-04,ESC-23,0.573827,0.728327,0.882827,0.697221,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,682236fb3190444f42a425e98df2a2f822d4012e5ddbfb0d0da7d9dd10f4e096
EXP-04,ESC-24,0.565077,0.755919,0.946761,0.495321,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b8de8b000a4e34cd3dbae89b948dbb96c9e765b8ed24ac767348c96227ce019d
EXP-05,ESC-01,0.0,0.01547,0.179094,0.646534,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a2815216d859ed3fdcc1f90a11cd79890e2072cbab8c87f8e29e055bde927e93
EXP-05,ESC-02,0.0,0.171203,0.364636,0.48093,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f03536c9e01d48438fc99f6547c26779acdb96eeb9071192ffccb27aa256c8b7
EXP-05,ESC-03,0.0,0.044856,0.216139,0.603983,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,248feae6de77a7d161bbdc60e37055a034e791f7068e239d48a037ffa63fa01c
EXP-05,ESC-04,0.014651,0.178179,0.341707,0.647066,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b18e4707f46cd703f5b848229e6f54891c2da9101ac79a05a25ddb93df7c8b92
EXP-05,ESC-05,0.100446,0.289429,0.478412,0.505652,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6fd9791172fe7923d896dd059d0bcdbb8af3d9cc549f128a8226cbf1844560a0
EXP-05,ESC-06,0.082788,0.265645,0.448503,0.539681,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9dbd0f1e8ab96006e5561cb9ee0b8e9302c3d513b401f68baad81f8bffd63f14
EXP-05,ESC-07,0.105997,0.29108,0.476163,0.527316,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,52e23fc672556e8c7ca17947f9a920cd50209f86009b83115fe790ad9a811d8f
EXP-05,ESC-08,0.198819,0.372621,0.546422,0.589992,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e34c120f54bb5497d3351d68221c607a55234699d31e852bef97408bef38fa46
EXP-05,ESC-09,0.06172,0.225635,0.38955,0.644917,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,61640af8f116593fa3b85985f3ad2cffe9c703cc8ee894aa0474c537d2cc8977
EXP-05,ESC-10,0.312645,0.496345,0.680044,0.535002,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7ff335acfcda5e6969550ee5e925a0f18d64da8b86b7c1e4d59318e701754483
EXP-05,ESC-11,0.213357,0.363669,0.513981,0.72049,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bf799f9dedd7cbd3aeaac9f9b83c563b2d664ff3b7d6a0dfd676fcac61023613
EXP-05,ESC-12,0.388341,0.54469,0.701038,0.686951,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a1b6f4a84016bf6c030a1ab7877017eb08a065ed26ac2e7cefd68ed1ed53c7a6
EXP-05,ESC-13,0.228674,0.409436,0.590198,0.551324,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9a0b6011cd532c0dee956670c47ee93d4b37230c72190813674c5b1c6ba25386
EXP-05,ESC-14,0.25627,0.415221,0.574172,0.672494,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,31621af2cadd21739bd85d36c924a451e89009136ee0dcba469d8af768e2c9c7
EXP-05,ESC-15,0.352488,0.510437,0.668385,0.678065,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7632adb116a8f4e55e48a288cd27bf6c51c7757bbc903872b0cb65f98c01598c
EXP-05,ESC-16,0.295942,0.45736,0.618778,0.658787,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,25bd54008636ea0247af6d592cb223c217190472f01f07bdbb24d53ffb2dc53b
EXP-05,ESC-17,0.637262,0.814447,0.991632,0.571194,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b368d4e0d73028dbb772a6a622aee1fb1969aea9b7310aa1312b92aca6e3701a
EXP-05,ESC-18,0.488524,0.636065,0.783606,0.735884,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ad8866bae9a57b848a0acbed578b6406de4dd1c7c787ca6cee038d4bc7a73c2b
EXP-05,ESC-19,0.373088,0.550719,0.72835,0.568717,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d2ee84d04bb6fc9161bc3150465fb3b2994f990ded3c161b9b75b96c0409fdeb
EXP-05,ESC-20,0.514326,0.669853,0.825379,0.691521,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,24bc08007934fdb285f3f4727fee8dec7697b43b5aa244ea141af3415174c214
EXP-05,ESC-21,0.82291,0.991623,1.0,0.618262,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0064a7f9b4f4f00add2a3e658c03b345c09da1caffd60b317c52d1620fee1166
EXP-05,ESC-22,0.613124,0.78597,0.958815,0.595303,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,156d38a1b9f2397449118be771fa215777b4c87e3c012dc3a2d84e042df600d7
EXP-05,ESC-23,0.670837,0.821946,0.973054,0.716064,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2a4436e215a6dce6c7d51ec2e6a450b9095a37f2344dee1c15f66dec5f145a79
EXP-05,ESC-24,0.811567,1.0,1.0,0.508708,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,faff864b3f3ff98594f488f7e3dc646d3f41436a971de6031b00f5554d008444
EXP-06,ESC-01,0.0,0.031941,0.192502,0.663548,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,29ba05663c00917ebbbd1ef2edb075509752235dd23c1ed32ed0f47521068c8f
EXP-06,ESC-02,0.0,0.137865,0.329019,0.493586,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2f6aa5b605b5410ca8bb6ae1bbb28de4d252d5feb397be7a58170a69b04c837a
EXP-06,ESC-03,0.0,0.136264,0.304686,0.619878,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,aee389e8c89d6f182b67f0c2dded53e912ceecb97582a81968f968e8411dcea4
EXP-06,ESC-04,0.085396,0.245859,0.406322,0.664094,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,442c5a722dbc19881445507ebf5b6e88c868f460c373844a50e0944e1c3c4276
EXP-06,ESC-05,0.0,0.108414,0.295001,0.518959,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5f2f8813071c624c43c565a80a5db4f9d27a62a6062b08dd45e635bf669c1e33
EXP-06,ESC-06,0.0,0.155573,0.335874,0.553883,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e506370592e5d6c6f6fe6a334bafe9fbfc8739bcaba864e009e794634a57fddd
EXP-06,ESC-07,0.13106,0.313645,0.496231,0.541193,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0c6a4276f67bfdfc37ad140efc45e7b50b5ba4fd713b3ef688f17b5be4084f94
EXP-06,ESC-08,0.109279,0.280286,0.451292,0.605518,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7915b16cdc248613225d1c6dd3e5a3622a28bcd4442fc769d31a092dba413780
EXP-06,ESC-09,0.199324,0.360184,0.521044,0.661888,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fcdb409d9fe8dd3f7ab0d01a7b87a39573741d3ae7db0975d8389d0fd2e93c47
EXP-06,ESC-10,0.126479,0.307644,0.48881,0.549081,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2d5fc094afbec7f5fb4bfdb381b337a07431e5305c1ea19624f755e4859591ff
EXP-06,ESC-11,0.2911,0.437999,0.584898,0.73945,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0b7778a043e08e7ec7010d0a6f3c245fd5f6eba5e282243d5a16e8c16105f9d6
EXP-06,ESC-12,0.253147,0.406242,0.559337,0.705029,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c0b40696b05258c45afa7973027ff714c2fc164669cf36f0677b07c7649a3838
EXP-06,ESC-13,0.149629,0.327779,0.505929,0.565832,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e8dfbf14639ea0a322c540eb3daf6ffeb4f7ee8c44c0c22c8b64d8e51f7bf5dd
EXP-06,ESC-14,0.468467,0.624233,0.779999,0.690191,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c45522e5773f9aa4a1c2e0e7a786909f9d39011e5de198ee3e506cd8bb62f501
EXP-06,ESC-15,0.347909,0.502645,0.657382,0.695909,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b9a652a4bda7f3cdd8a8f9924dea6ca53c83b439db0b49633c38c05cba4fb39e
EXP-06,ESC-16,0.431446,0.589744,0.748042,0.676123,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c786b93ad57d47e1a3f7856d851a835f9799303a7b9f32ea7a1271d2c30c54d0
EXP-06,ESC-17,0.574251,0.748731,0.92321,0.586225,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,47ff36e4a64ada78c7df7a75743b727ead9e43c351caecd8e9e299051fd4f26e
EXP-06,ESC-18,0.592765,0.73682,0.880875,0.755249,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,409dc3a04d4d9ebda520573524a3a1117ed949b02f6378b24984e182120972da
EXP-06,ESC-19,0.710207,0.885144,1.0,0.583683,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3a37aec73c5bd7b1d881c9cf24314e9903c6e7b7da6912a4f8889e05689516f0
EXP-06,ESC-20,0.540912,0.693163,0.845414,0.709719,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e18ba46bfca80f00cae97de5ddfee162e1620461bb33c768f26ef3c082095a35
EXP-06,ESC-21,0.722328,0.888112,1.0,0.634532,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a08be8bc3df2d260b9352c6c158a7440d79922f4fdac91c8acb7fe912135b53d
EXP-06,ESC-22,0.688434,0.85846,1.0,0.610969,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ef563a6022224ba1baa9592826a26b32c9e1bd7f7ccbdca9e05562758c5ffa80
EXP-06,ESC-23,0.722315,0.870031,1.0,0.734908,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8824d91522e80b33e309041374f80a1a01a31362e4be010eb9bf8e637b96a55a
EXP-06,ESC-24,0.602294,0.788317,0.97434,0.522095,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2388eda3025fcb0fc6168d609c1e10a88de99532de77ee765c821dc3b863697b
EXP-07,ESC-01,0.0,0.123898,0.281397,0.680562,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7f18399045b7efd68e5f65791787e6315364cf814a47527cce50bbc817ab5c9e
EXP-07,ESC-02,0.0,0.053887,0.242763,0.506242,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c3396ef60fcf3dffb4ca0e3cc50f0de37e68985fef7d2d678a0f090fabdae494
EXP-07,ESC-03,0.0,0.0,0.165561,0.635772,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0b32371a2e8ed2c629f146997532bbbfc7ae69e85b471f1135895568f47a4e68
EXP-07,ESC-04,0.039982,0.19738,0.354778,0.681122,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,39edfdccbaa3775681deb5f6fbf3997273a3143c84ebac906d845ce02d8eaad3
EXP-07,ESC-05,0.132702,0.316894,0.501087,0.532266,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5edea0c3d790cfb4f2c7e767a10d0b99e9681cb1b55ef1bca697dcad0e25af22
EXP-07,ESC-06,0.0,0.162045,0.33979,0.568086,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8770bd2481df70eb46ade435ef858d0744cf14c45767ce1deeb02580012e556e
EXP-07,ESC-07,0.126273,0.306361,0.486448,0.55507,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fc05e1ef8f70c422aea1f19ce6cf490578476ffcdbea6369f9d993e9a17c2bc2
EXP-07,ESC-08,0.07606,0.244272,0.412484,0.621044,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1829c76eea4abdd03e6f2dbcc66533a2742b924b4bab122ad0d96dbafcb9f6b1
EXP-07,ESC-09,0.273404,0.431209,0.589014,0.67886,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f2dfdf2a6a05e094aeed969e0f7f270ec916dc0f35748c45764d98a5996fd896
EXP-07,ESC-10,0.291372,0.470003,0.648635,0.56316,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4f398eea7c7b0dd3f32dd0f2076afd1458d6295ba4cda04b23b80381f0309e58
EXP-07,ESC-11,0.250773,0.394259,0.537745,0.75841,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,947cf5e062db2a44629a4681183b36e012cdde5b06041d02342efdb5aa9eb685
EXP-07,ESC-12,0.323743,0.473584,0.623424,0.723106,EXPERT_BASE_X_EVIDENCE_COMPLETENESS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B2-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5a1b76f3cb3147bea2c2567c2db71bef253079db55a203ed09e11d20c0e9da41
