project_id,period_id,location_id,location_sequence,work_type_id,crew_id,quantity,unit,planned_production_rate_locations_per_day,actual_production_rate_locations_per_day,planned_start_day,actual_start_day,minimum_separation_days,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-HWY,P04,L03,3,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.227695,9.090909,9.103685,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,030814e2557d3d5836f316a514bd239362eefb93e9e455f4c6b75fcf7f2e7f5f
PRJ-HWY,P04,L04,4,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.227695,13.636364,13.495527,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a208791e4acd562544b5402124c315ed0ef8b0c9095b16130d71b22e6feca5e5
PRJ-HWY,P04,L05,5,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.227695,18.181818,17.88737,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,22f9a857b6fcb37f1dd442d57a65d62f046e36999fc99adf14df70eb96fd0d24
PRJ-HWY,P04,L06,6,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.227695,22.727273,22.279212,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,08c9eae121ae63baa6b01a0a274ffa08c7a0224ec01a9d58ea7bce4553c79caf
PRJ-HWY,P04,L01,1,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.185652,18.0,18.32,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a5ba4b342948888bbc59e3a8524048eaed65e5feeb33e5dbddb501a53913e197
PRJ-HWY,P04,L02,2,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.185652,23.555556,23.706433,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8f9e7a51dcd955d57b49748fea8272b38094d812ff9b3e17287e77119f5aa9c0
PRJ-HWY,P04,L03,3,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.185652,29.111111,29.092866,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fe93be10f299721a8cce01b6708e3429e769f9fd4e0d251f625bc536052d976a
PRJ-HWY,P04,L04,4,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.185652,34.666667,34.479298,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,496e5dcc5ab018021dc9359b962d4627709872f3378dec9cf0dfe598cb9660a3
PRJ-HWY,P04,L05,5,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.185652,40.222222,39.865731,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,914816900ef173d1f3876d5d78e49d68826ef25fecd80e1b2c331d355e032c1a
PRJ-HWY,P04,L06,6,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.185652,45.777778,45.252164,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5af61716051a414826ac481a8d54efb3eab5d3ea2cd212b273879cd5f83529f3
PRJ-HWY,P04,L01,1,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.152545,38.0,38.32,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d7253b61e5ab9affacb81657674cdfde085e7eb99706cbf15d1c6d33aa394db4
PRJ-HWY,P04,L02,2,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.152545,44.25,44.87545,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3d596f6eeac5e01f4ba84c26064f06064ca1460eb9c5c1557c545eb4f008d716
PRJ-HWY,P04,L03,3,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.152545,50.5,51.430901,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6fe29dcf206e5bc0c7ca7a58be118b21d929446852dbc5b2d8187ebe199606eb
PRJ-HWY,P04,L04,4,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.152545,56.75,57.986351,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bbeeb280ea5e3394f46b02cc5a574363ad337ed1fa162525ca98b7fed0527c1a
PRJ-HWY,P04,L05,5,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.152545,63.0,64.541801,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b16a0ab456d1d6e72c0ac308206d29a53cef2f5daae15ce2ec339f486d28fc2a
PRJ-HWY,P04,L06,6,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.152545,69.25,71.097251,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c32c0eed7b9805bb678be7cd85bf02b700c2f2c93a480d702fa1f96d7b58d84b
PRJ-HWY,P04,L01,1,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192825,62.0,62.32,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b2750c5b9e23f2f6bf8e5c886b790af3c39be5c75aa8faf59326a48b7071ad2e
PRJ-HWY,P04,L02,2,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192825,67.0,67.50604,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3cf0a624a591d89667a15bd0987350b48fa3878d74b19fb155d23d25798c09be
PRJ-HWY,P04,L03,3,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192825,72.0,72.69208,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ce6ecf2b37dadee90ffefccedc936a243dc360c9c341d09fda477c60ee55de3b
PRJ-HWY,P04,L04,4,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192825,77.0,77.87812,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,53ac582a82ea2aab27865ccc7894ac1b46517c11ecb333551cfde5712d43bd86
PRJ-HWY,P04,L05,5,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192825,82.0,83.06416,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0d59320b24b749c5dcb457921a68c760d2defc28a5f2725aacea5737c5a76ecc
PRJ-HWY,P04,L06,6,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.192825,87.0,88.2502,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6e616048b9d8c407293b499468b56743b105ac8fe9568fc526ad2ade86f7bc65
PRJ-HWY,P05,L01,1,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.226039,0.0,0.4,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,543e8bfbbc2e67645d1d5a003b38a5428de838a7bf93f674e9ca957f31b4ead9
PRJ-HWY,P05,L02,2,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.226039,4.545455,4.824011,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,404b8bd37e7bb097c0cc6bf6db2499c47e78e39c9f2a9e014da05cc8ffdd526a
PRJ-HWY,P05,L03,3,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.226039,9.090909,9.248021,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9c17ea4ac6fe0a31f3aaccad1137fc650c32ab4ab00f52519a5d7322ef7b3d34
PRJ-HWY,P05,L04,4,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.226039,13.636364,13.672032,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,261f2fc2063ac99b09b683677b0808c6ed3bc19c700975e0f135f2b6d8fd8d1d
PRJ-HWY,P05,L05,5,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.226039,18.181818,18.096043,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e8e6779cf1f3fd2a52b65085be373963ab6ba199906ce761837a9e3973dc2666
PRJ-HWY,P05,L06,6,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.226039,22.727273,22.520053,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0336756c0056090b133e9a35ec59ca7b26264903d3801b7f7b04e40287a31a63
PRJ-HWY,P05,L01,1,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.202062,18.0,18.4,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0b8d18dc022f8f3bf74955f97dd0232c58828aaa81cd6ac040d9d0dcdd5c7b42
PRJ-HWY,P05,L02,2,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.202062,23.555556,23.348985,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b625046180aa663ec3ee2f7481fc5c8695fec087d85b7c9373dbd5260ad44e52
PRJ-HWY,P05,L03,3,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.202062,29.111111,28.29797,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,df04e9a169eba3c03ca4d6c8fcb9d1c9363d84f3bc9572e8ae39e418102c694e
PRJ-HWY,P05,L04,4,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.202062,34.666667,33.246956,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d9b202d503ff5b4d22ff3f07ebbfd1384020122758306af4b66e443edeb23dfe
PRJ-HWY,P05,L05,5,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.202062,40.222222,38.195941,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,695f28e058d57f9848433a975618f1eed4953518db5a7970abfc53bcf6e4bfa3
PRJ-HWY,P05,L06,6,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.202062,45.777778,43.144926,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0418473984d0fdd98ed17f75ba9208484185bcb7a8ba119d9d95c855c6452203
PRJ-HWY,P05,L01,1,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.149641,38.0,38.4,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2ee198d84a891f41491955398ca5249d4d188e69bac1c317b32687aee7bf0a5b
PRJ-HWY,P05,L02,2,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.149641,44.25,45.082643,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bdaa1238c558c65621ed9b216ee763ef5abc22e68a6d40eb4305d96bd4f9cbb4
PRJ-HWY,P05,L03,3,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.149641,50.5,51.765286,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,420ddf4f84f590f94b4e95a6c230ab2bbe98736fd7dff116901628320ff24fd5
PRJ-HWY,P05,L04,4,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.149641,56.75,58.447929,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,432235ec161fcdcbf9f329642c162aded4f9f4990c25fcc02f48d9e51cfc1ffc
PRJ-HWY,P05,L05,5,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.149641,63.0,65.130572,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c503bfafa31be95ea155ce8513d75dc746b2dce127a44ca82b3b6bb5d72068d2
PRJ-HWY,P05,L06,6,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.149641,69.25,71.813215,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,38124e053e227e3680172cfa0684f71b59e56c469bae301829fe3e2fb8cef318
PRJ-HWY,P05,L01,1,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.21901,62.0,62.4,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,beef1d7b496b08b25bcf2acb792121b200cf13a1d0adb8e2d5872bf191f81462
PRJ-HWY,P05,L02,2,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.21901,67.0,66.965994,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f3902e2d6e8bce11d998ab543392311d0925de71a82cf734248bd2594f865ee6
PRJ-HWY,P05,L03,3,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.21901,72.0,71.531988,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bd2684d0ca5b046c3dba695036086b68a676166b235f3bd698d142ae703f65ac
PRJ-HWY,P05,L04,4,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.21901,77.0,76.097982,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9268239bf2fbaeccea8e86d00995fbc428d6cb26f37a9f0d0b14ac5ce6e5176d
PRJ-HWY,P05,L05,5,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.21901,82.0,80.663975,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b85a7462154ba6ca71319c34af0d9eec71a8748fc7d67a4a51c0530baaa97c22
PRJ-HWY,P05,L06,6,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.21901,87.0,85.229969,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9ebd3ecd4cdc06e68c226380c192e5994e8900955ee7d729876ec3748c454347
PRJ-HWY,P06,L01,1,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.20462,0.0,0.48,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2c73cf2ea4a66dec748a761adcfd14e93cacc84a986c8d61da913e7bc1be0619
PRJ-HWY,P06,L02,2,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.20462,4.545455,5.36711,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,66183b96bd1be1ff66679aa5097495b5511fd9a737addce9475e00dba916a822
PRJ-HWY,P06,L03,3,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.20462,9.090909,10.254219,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,453d4bc6cf7c6f09538878f8cfe6df8a99c085b1dc27c75873f80605a8f57fdb
PRJ-HWY,P06,L04,4,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.20462,13.636364,15.141329,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e682eb4d558d56b2f4a7f4426878eb3faf517ed3c56ee43726b750a5abf6094c
PRJ-HWY,P06,L05,5,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.20462,18.181818,20.028438,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,930dfd65621304ecda139e8ba48c7d32876fb4fc66db8bdfba896430c39ae109
PRJ-HWY,P06,L06,6,EARLY_WORK,PRJ-HWY-EARLY_WORK-CREW,1,location,0.22,0.20462,22.727273,24.915548,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e68fd4de598dd6204ff3983d3ef5ed1bfd516bc5a7dc089f670f15b9a8a4b344
PRJ-HWY,P06,L01,1,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.184093,18.0,18.48,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ba5ee0b3080edbdf487ef00e9cdc1607958d01eca5d6fa12b155e252aaa326f1
PRJ-HWY,P06,L02,2,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.184093,23.555556,23.912031,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9cb4e2b3f41a80be46ece4900b412858d91ed46cbb355487cb80918c258e4afa
PRJ-HWY,P06,L03,3,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.184093,29.111111,29.344062,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,78be7bb45895906f21b152322a55c0883f7e9e7663a94defff19fac05593e069
PRJ-HWY,P06,L04,4,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.184093,34.666667,34.776093,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2d1deee9d56ee760a753ba9b7fa40a9e0cf00d3e3b2329c778b804f34c031782
PRJ-HWY,P06,L05,5,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.184093,40.222222,40.208124,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,78116c0cf8ea2db87d6a8e394a539e47d67553dcbdb00249bb1c34bfb003ad1e
PRJ-HWY,P06,L06,6,STRUCTURE,PRJ-HWY-STRUCTURE-CREW,1,location,0.18,0.184093,45.777778,45.640155,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fe55714446c026058adb21f086d96569fbf5f9eb61a50098835d1301b8f549ff
PRJ-HWY,P06,L01,1,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.16324,38.0,38.48,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ac048c58eb49192d3cb4bb7cfb3d1b408317791738f2eeb837ff43d0eabccd0d
PRJ-HWY,P06,L02,2,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.16324,44.25,44.605948,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8ebcd9adc210b079952ddcba18bad4eb4b855758157331244e249119f3297843
PRJ-HWY,P06,L03,3,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.16324,50.5,50.731895,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a54bdf26a8d8a4e345eb2781004b909e56a34194dac666f38fc2f1a9aa2ff787
PRJ-HWY,P06,L04,4,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.16324,56.75,56.857843,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e0c57688c093b60ce394c03247e535be4f87dcff58e8734ba8cb9428dd04d0a5
PRJ-HWY,P06,L05,5,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.16324,63.0,62.98379,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9ded91ce9616ae5babe3c9bf71a84e50ef86a07f2dc3c7dd7b583a742f955937
PRJ-HWY,P06,L06,6,SYSTEMS,PRJ-HWY-SYSTEMS-CREW,1,location,0.16,0.16324,69.25,69.109738,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0c850c6395a40ff65e661cfe1ee9ed2f32694b3aaa26cfa5cc3467d4e95df7d3
PRJ-HWY,P06,L01,1,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.193288,62.0,62.48,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,11c19140e0418f4845b9f93cf44246cb05489a35e1548b4b45c7d427222914a3
PRJ-HWY,P06,L02,2,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.193288,67.0,67.653624,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2b89ad95684efaa23b34483f9ef12d3df4a15d7bd2176f0d25d20a963c97b9db
PRJ-HWY,P06,L03,3,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.193288,72.0,72.827248,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7dc520f24c6af1db8ecdfbd31088138264180d9cb4833e08dbd22b13973bf08d
PRJ-HWY,P06,L04,4,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.193288,77.0,78.000873,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,afeae1dbb7c77350b753041482317efbb49f917e3df12d975f5f8b7b77a5c5b9
PRJ-HWY,P06,L05,5,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.193288,82.0,83.174497,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b59f00630c9fde3aee34d492db9254b57452ef6666630a001d6eb25955d20a42
PRJ-HWY,P06,L06,6,FINISH,PRJ-HWY-FINISH-CREW,1,location,0.2,0.193288,87.0,88.348121,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9dda34910f3f09a5b4f72f73546f3279279325b096d7623446f5a34825c76bff
PRJ-HSP,P01,L01,1,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.226191,0.0,0.26,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,75be0132520d5c0df890dd6cc054fddb77f59cc46701f4fb2bd2fe217bccbf2e
PRJ-HSP,P01,L02,2,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.226191,4.545455,4.681037,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,20063b22d0dad00b20c330bdfc8e7bfd4363513014c29629a1a90b897e6209af
PRJ-HSP,P01,L03,3,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.226191,9.090909,9.102074,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,851f15907f85611901943590884eff26f9e1392e88ff89dc0d2f0e4852888389
PRJ-HSP,P01,L04,4,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.226191,13.636364,13.523112,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,98badc898b529c47e9c9d0634a3021eb82c686846e3c79a40ccaf0785c160696
PRJ-HSP,P01,L05,5,EARLY_WORK,PRJ-HSP-EARLY_WORK-CREW,1,location,0.22,0.226191,18.181818,17.944149,5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a45624abb206afd7b4c8cfe9b75ee97637e590178f4fa2089a1c17605ab8e5ac
