project_id,time_step,agent_id,state,demand_units,delivered_units,inventory_end_units,effective_capacity_units,lead_time_steps,decision_rule_id,rule_branch,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-AIR,9,PRJ-AIR-SUP-02,NORMAL,7.104408,7.104408,34.957046,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0f9488e18d8f776dbe1a5d48c8dd21310a75ea45fe0e06b0728e5686ce8c12cf
PRJ-AIR,9,PRJ-AIR-SUP-03,NORMAL,4.99609,4.99609,51.129473,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,69e4081785bbc85a0ca14ca2ad4feee12282a67ede133c2abb60c396a5502cae
PRJ-AIR,9,PRJ-AIR-SUP-04,NORMAL,4.562639,4.562639,22.811879,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,de0b687828faad722a7c042d2ab66dd7bc3442c431edc9b6845aa956cd14473d
PRJ-AIR,9,PRJ-AIR-SUP-05,DISRUPTED,8.198712,4.5,38.532428,4.5,4,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cd416962e84ad112d355116b0eadd96c9a0f5651744eabf0cbee589e9d146ef2
PRJ-AIR,9,PRJ-AIR-SUP-06,NORMAL,3.994223,3.994223,59.240825,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d5838a3664d6a05784a5ce5815e582a0a7981155dcae0e0e86640dff8316bec2
PRJ-AIR,9,PRJ-AIR-SUP-07,NORMAL,6.43751,6.43751,26.143682,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9c022e973a9b92a5cec2f5848ac43933743f4161d563cf087663f7be96a146f4
PRJ-AIR,9,PRJ-AIR-SUP-08,NORMAL,4.724113,4.724113,37.395295,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0d72353e570f45fca336aac284cdcfa331607c531f2ed7d1db31d07166fbbe05
PRJ-AIR,10,PRJ-AIR-SUP-01,NORMAL,4.090883,4.090883,27.028723,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,51a2c7b66e7c38e307ade10f955fb8c01b11741c1fc0b3cbfdc537dfd6bb53c8
PRJ-AIR,10,PRJ-AIR-SUP-02,NORMAL,4.314654,4.314654,38.142392,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e710b414c0781cce8bb44d01fe31c612d9bd3dc0cbee57d5093a195b2ed52dc0
PRJ-AIR,10,PRJ-AIR-SUP-03,DISRUPTED,4.006548,4.006548,56.122925,5.4,6,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,eee2c2c940697f1885f05ba68fd4cf4b4db2ef85643d355df85608cdb29681fb
PRJ-AIR,10,PRJ-AIR-SUP-04,NORMAL,6.279871,6.279871,22.532008,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d2ddf5e42ff1711b6cfc3ec9ba99ed81ae0b14b00a385134dc79adefcd0d25d3
PRJ-AIR,10,PRJ-AIR-SUP-05,NORMAL,4.903711,4.903711,41.128717,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,01cc44fba473ebf964fabc6031922aefd70ced97a97f2248234f7f4b18baa6c5
PRJ-AIR,10,PRJ-AIR-SUP-06,NORMAL,4.388948,4.388948,63.851877,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1e82879ba0dd99d5d01f1e2e3a65ff1b36f5506ef2f34fac71ae16e41beef75b
PRJ-AIR,10,PRJ-AIR-SUP-07,NORMAL,4.631119,4.631119,27.512563,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cd7201605c555f324bb5041a93a314715edf8dc31c886173f7f05384da44411d
PRJ-AIR,10,PRJ-AIR-SUP-08,NORMAL,6.136351,6.136351,38.758945,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ae30a7c4beb030feaaf7fb8c6cc67b88e1daaf72dc33d37730d8c163ccc6d4b2
PRJ-AIR,11,PRJ-AIR-SUP-01,NORMAL,5.730938,5.730938,27.297785,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,81c6eb2402af38d879fa77e4c0b364ec748fd06c0f60f3e2dcea1c0add7ae20e
PRJ-AIR,11,PRJ-AIR-SUP-02,NORMAL,3.145269,3.145269,42.497123,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3d565d9bbea52e5bea49ebf0bc796e2d5a9fddf8b658b84032439a710b29bf90
PRJ-AIR,11,PRJ-AIR-SUP-03,NORMAL,5.296496,5.296496,59.826429,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dea8211c642d3ede4450686d8915c96a91a8341b8b1a0ac6c6b487d36ac95211
PRJ-AIR,11,PRJ-AIR-SUP-04,NORMAL,5.244278,5.244278,23.28773,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ed49bb5b074c909277bd2445d4e5fcc9e5e3dd9aed8f1373bdb1c4b5cc9a71a1
PRJ-AIR,11,PRJ-AIR-SUP-05,NORMAL,5.089613,5.089613,43.539104,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,24105837a5d5983c7af42a6de9bb820f3d29d4317c4866facae262c9364a2a9f
PRJ-AIR,11,PRJ-AIR-SUP-06,NORMAL,5.600292,5.600292,67.251585,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1df2006a28053cd8d94c68d495214563a1f14c990dfa6ec38ef47d3ed165f983
PRJ-AIR,11,PRJ-AIR-SUP-07,NORMAL,4.045445,4.045445,29.467118,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d00795bcec080454deeded84405cb3135cb62c8418f0acfcfe5986168093d67a
PRJ-AIR,11,PRJ-AIR-SUP-08,NORMAL,6.338255,6.338255,39.92069,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f7879484427f61bf1c507dfe96df0cf3c9816b3428f8f3de1cc044be140da79f
PRJ-AIR,12,PRJ-AIR-SUP-01,NORMAL,3.474679,3.474679,29.823106,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3d03fd6a09c123804ec1a78f9a4153bbb3e5a54ca3e002babfd6fdfd368538d8
PRJ-AIR,12,PRJ-AIR-SUP-02,NORMAL,6.819605,6.819605,43.177518,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0f21a4dfa9042df4877e0b02794d408a7aa33dcbe1988008ec10b3da4e17ed58
PRJ-AIR,12,PRJ-AIR-SUP-03,NORMAL,6.031062,6.031062,62.795367,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,708d60e6cab13cc8fcda99c72bcf93099de50973b7be7b6f87e499673523b973
PRJ-AIR,12,PRJ-AIR-SUP-04,NORMAL,5.686316,5.686316,23.601414,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,99d84a2ee7d75f2b11c5a516412bdf83b72242fb27b87960c959722488b29ea5
PRJ-AIR,12,PRJ-AIR-SUP-05,NORMAL,3.166342,3.166342,47.872763,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5ccd8dfd5e494f3f216209c8c93486807de4cbd5740a82b1f8a380a1a7867e55
PRJ-AIR,12,PRJ-AIR-SUP-06,NORMAL,5.987696,5.987696,70.263889,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3427b2e036561ac5f0110fab0e507b1ae9842c1dfc6b7686eacd02bf5e6a9405
PRJ-AIR,12,PRJ-AIR-SUP-07,DISRUPTED,5.180252,3.6,31.867118,3.6,6,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,28ca8960efc971ee43f0abd502de0a10f7c9c111ef5ed77699d272f4a0d06232
PRJ-AIR,12,PRJ-AIR-SUP-08,NORMAL,6.056533,6.056533,41.364157,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1f2e596b7cdd7103cb8f10413ee92121b67f5c128ea7942cf10fdd6c0a5da7b3
PRJ-HWY,1,PRJ-HWY-SUP-01,NORMAL,4.560309,4.560309,13.439691,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,890541c8aeb80114b33efa4624feaa122b3864c397301ff3bf53d1809de0c222
PRJ-HWY,1,PRJ-HWY-SUP-02,NORMAL,3.216479,3.216479,17.283521,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5edb9bb4c3e777bd1766edf9634e9a1bbf2958472cd77286dbf15f425e0d09da
PRJ-HWY,1,PRJ-HWY-SUP-03,DISRUPTED,2.605425,2.605425,20.394575,5.4,6,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b36773f03de78539be6e18303cdb7670954d743c0bccd98d9c60b107fc62c044
PRJ-HWY,1,PRJ-HWY-SUP-04,NORMAL,3.93841,3.93841,17.06159,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b98a80fe26d553fdba8f7230139d6dfa7739079e5e6ba70aa80c2947231bafed
PRJ-HWY,1,PRJ-HWY-SUP-05,NORMAL,5.757653,5.757653,17.742347,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,394541c0e7a1d63ec47a8eeda61e12b7da2624e9e860b014255c89f736527a35
PRJ-HWY,1,PRJ-HWY-SUP-06,NORMAL,5.564705,5.564705,20.435295,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4d76f26b7d6a689520330f85f488dc72854b9f5b09edadd6a146971cc8f3fb0c
PRJ-HWY,1,PRJ-HWY-SUP-07,NORMAL,7.348411,7.348411,16.651589,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ef21a0826fc9415f225182ebe998b50c93fa54fee4bc4fdf99a1548ae66e6003
PRJ-HWY,1,PRJ-HWY-SUP-08,NORMAL,3.587997,3.587997,22.912003,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b34580afddc25388cf07be5cf0135ecd017086f68bebf833e08637145bca90d3
PRJ-HWY,2,PRJ-HWY-SUP-01,DISRUPTED,8.574047,3.6,15.839691,3.6,4,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4962637ff2b187219201bb4b01256f1807f06449b3294902bfdeab1cc8ee3773
PRJ-HWY,2,PRJ-HWY-SUP-02,NORMAL,5.793709,5.793709,18.989811,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ed82a0dfd958af872db27a8d4675cf5c4a262c036ac6f4f28f7d48fa396ce4ab
PRJ-HWY,2,PRJ-HWY-SUP-03,NORMAL,4.368968,4.368968,25.025607,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fa76005da6a67f3cbdbf2a3241a653d535870edd764e935513aeef3e0c804623
PRJ-HWY,2,PRJ-HWY-SUP-04,NORMAL,5.846314,5.846314,17.215276,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7dd1767b3c9794d1ffa6238b98ac80727a65386eae08645c896035e2e2a2bc52
PRJ-HWY,2,PRJ-HWY-SUP-05,NORMAL,3.521285,3.521285,21.721062,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,10ff51d5f301f43f6dfde72a97aef4b5b8fd1dfeae75d0848248bc58cd43c28f
PRJ-HWY,2,PRJ-HWY-SUP-06,NORMAL,6.189213,6.189213,23.246081,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c4f79eabc341e3753acb2c18c6843a618d9b3fbb1cc7480bfd17a10868e22377
PRJ-HWY,2,PRJ-HWY-SUP-07,NORMAL,5.212974,5.212974,17.438616,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,80cdbf7bd32c3c181c69c9cd00ea859be996bc46422b45d29f4c9758ac95ed9a
PRJ-HWY,2,PRJ-HWY-SUP-08,DISRUPTED,3.397706,3.397706,27.014297,4.5,7,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,630a17906e541ee6a9fd36ed02245b7b56d13127cfcd98911fdb3432d5775a64
PRJ-HWY,3,PRJ-HWY-SUP-01,NORMAL,6.231052,6.231052,15.608639,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9ffd08ff61def7c0a03c5bb9e9d3a1cadf0b3cd7f1ab393a55e67d65911810f9
PRJ-HWY,3,PRJ-HWY-SUP-02,NORMAL,5.85131,5.85131,20.638501,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3664c18f3e02f63be8ace80c657c821df3a69a656abf695bb0e6cf8bd89e3274
PRJ-HWY,3,PRJ-HWY-SUP-03,NORMAL,4.081606,4.081606,29.944001,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fe7dbac3f6c5ae046e45c7670b91fde739552d31a286750845f136775ec3adf5
PRJ-HWY,3,PRJ-HWY-SUP-04,NORMAL,6.357543,6.357543,16.857733,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3abfe6a61d98ad7a2af8f09cc050e6d691a4acc80b4c088c4f9632da9eda5275
PRJ-HWY,3,PRJ-HWY-SUP-05,NORMAL,4.659869,4.659869,24.561193,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c547e7816c12b0fbf3476cc90e88071df20b9383600666a8edd73e1f46454157
PRJ-HWY,3,PRJ-HWY-SUP-06,NORMAL,4.046937,4.046937,28.199144,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5a489f8a2b50fd7824a6b86335e5a304157e545feae335abacd21cdf54393e68
PRJ-HWY,3,PRJ-HWY-SUP-07,NORMAL,4.281362,4.281362,19.157253,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ddc06012a045d2ad13f145a516334271492071c34bdf84e7677bd11aab95bc65
PRJ-HWY,3,PRJ-HWY-SUP-08,DISRUPTED,5.385591,4.5,30.014297,4.5,7,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dce3b80adabec3ed2de560a0181238c64413d7a2e2ed3492f25de8d851fac978
PRJ-HWY,4,PRJ-HWY-SUP-01,DISRUPTED,4.129779,3.6,18.008639,3.6,4,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,332c226e500797cbaa40e750d880560668839ef3f8330effc865d1a5d52ec49f
PRJ-HWY,4,PRJ-HWY-SUP-02,NORMAL,3.788193,3.788193,24.350309,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b2fe1392f895c3f10c84c871dbe060e9e7c3ed15cf8d6a9f006ed60e51ee3bdf
PRJ-HWY,4,PRJ-HWY-SUP-03,NORMAL,3.311476,3.311476,35.632525,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f4397c11e47e7d7f9a1dd70220db733744daba702012f833e3308d67f323c98a
PRJ-HWY,4,PRJ-HWY-SUP-04,NORMAL,3.041636,3.041636,19.816098,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,453ad66136312fea0ffc95ee38d8ef46067d95f17b5ad70f73448ce1150383fc
PRJ-HWY,4,PRJ-HWY-SUP-05,NORMAL,4.035571,4.035571,28.025623,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b69e8707862d1c657975dbbf8a4db099d729d4bccf3a61eb02c9bfefe5e2d13f
PRJ-HWY,4,PRJ-HWY-SUP-06,NORMAL,5.357711,5.357711,31.841433,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f78e83d8b88c81a7f7a0f3e817ee5b0e23d799b0cb4af1c471c15c1099fbb899
PRJ-HWY,4,PRJ-HWY-SUP-07,NORMAL,4.867838,4.867838,20.289415,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c7f4543890e601c684446142a48fcf57d869965078e12adc0f4460ff70512e3e
PRJ-HWY,4,PRJ-HWY-SUP-08,NORMAL,5.261694,5.261694,32.252603,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a3955f76aaa90efb37f4a4b5877f1d1bb6ddf2cfd87f97dd8aad3b3a99ef9c2c
PRJ-HWY,5,PRJ-HWY-SUP-01,NORMAL,4.94533,4.94533,19.063309,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,07b4e266e7cd724edb076a16f858b426db7d4f806bd6c42fa8bef76a836ff473
PRJ-HWY,5,PRJ-HWY-SUP-02,DISRUPTED,4.092799,4.092799,27.75751,4.5,5,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,63757c73d3a598cda6503ba69838a8ad34b1bad7a874f7e85593a11bad1cb085
PRJ-HWY,5,PRJ-HWY-SUP-03,NORMAL,4.368567,4.368567,40.263958,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c4512151137036578385bdc6f65a55179dc6342df7b0428438959c730bfff991
