project_id,period_id,buffer_id,buffer_type,chain_id,original_buffer_days,remaining_buffer_days,chain_progress_fraction,buffer_sizing_method,variance_sum_days2,sizing_z,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-HWY,P05,PRJ-HWY-CC-BUFFER,PROJECT,PRJ-HWY-CC,12.18428855,5.47872436,0.7168588,RSS_PERT_VARIANCE,54.86160975,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,61aeaf1ed2d32d5508bebf9e58f96313c1563817d9ada5a4fe384754616218fc
PRJ-HWY,P05,PRJ-HWY-FC1-BUFFER,FEEDING,PRJ-HWY-FC1,2.84694667,0.94558254,0.97175,RSS_PERT_VARIANCE,2.99520711,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b44ea86a6a240db795f1da68aa2a6505582cb8803035b5aa8ef8ac53311223fd
PRJ-HWY,P05,PRJ-HWY-FC2-BUFFER,FEEDING,PRJ-HWY-FC2,4.41984083,1.8163418,0.95689,RSS_PERT_VARIANCE,7.21907336,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9e709d83cff4901188bcb1161404c188ec1d75767c160980d86370f0d0002b66
PRJ-HWY,P06,PRJ-HWY-CC-BUFFER,PROJECT,PRJ-HWY-CC,12.18428855,3.428429,0.8458696,RSS_PERT_VARIANCE,54.86160975,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,19514f143423ab305f84850b68e54090a2440d51a2ae3dc3c6ea807a0664ce41
PRJ-HWY,P06,PRJ-HWY-FC1-BUFFER,FEEDING,PRJ-HWY-FC1,2.84694667,0.4964291,0.950571,RSS_PERT_VARIANCE,2.99520711,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c67310e6608d6a86548dd94f6a85fcd8290babd0da745f10e39c3547006b739c
PRJ-HWY,P06,PRJ-HWY-FC2-BUFFER,FEEDING,PRJ-HWY-FC2,4.41984083,1.31266731,0.968947,RSS_PERT_VARIANCE,7.21907336,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7959c8ccbaea8594e3ba710838b3a2768e1f4199697e43396d35ee0f0af29868
PRJ-RAL,P01,PRJ-RAL-CC-BUFFER,PROJECT,PRJ-RAL-CC,13.59561989,8.69419156,0.2374019,RSS_PERT_VARIANCE,68.30715911,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,41013b1f19827acd118f3c4eae46b42f7ecef5a261ce50961d9ffa09d11b578d
PRJ-RAL,P01,PRJ-RAL-FC1-BUFFER,FEEDING,PRJ-RAL-FC1,2.83241583,0.25023073,0.951163,RSS_PERT_VARIANCE,2.96471003,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,60c42ea5462eb6fa3c8317f99b91c5f175a75eb48e65d586fdba2510356b922e
PRJ-RAL,P01,PRJ-RAL-FC2-BUFFER,FEEDING,PRJ-RAL-FC2,4.3386875,3.03934813,0.004954,RSS_PERT_VARIANCE,6.95640625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,81df9d57d149d479d4e907adae9ab9cccec4220f6ae70c9e5019e523972057dc
PRJ-RAL,P02,PRJ-RAL-CC-BUFFER,PROJECT,PRJ-RAL-CC,13.59561989,7.41200022,0.3876758,RSS_PERT_VARIANCE,68.30715911,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5f0204660bf683f8643806ed48d18f1f9f100a2f46ec8b1c77ce99f3a3a072d2
PRJ-RAL,P02,PRJ-RAL-FC1-BUFFER,FEEDING,PRJ-RAL-FC1,2.83241583,0.20041823,0.982738,RSS_PERT_VARIANCE,2.96471003,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dad28db30a6ab31e6032deb960e14b475a4104703269d9412d1c09c65c7beb86
PRJ-RAL,P02,PRJ-RAL-FC2-BUFFER,FEEDING,PRJ-RAL-FC2,4.3386875,3.04278078,0.0,RSS_PERT_VARIANCE,6.95640625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,34047b790a7da04d94f1e2df561dd9181d3dc5458e2ac6a5de0f1ac5191d995d
PRJ-RAL,P03,PRJ-RAL-CC-BUFFER,PROJECT,PRJ-RAL-CC,13.59561989,7.06481363,0.4842643,RSS_PERT_VARIANCE,68.30715911,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,610bea60ba00ec693ba332fb39fb90be6bb2995781e860ece780b247a1cc1a09
PRJ-RAL,P03,PRJ-RAL-FC1-BUFFER,FEEDING,PRJ-RAL-FC1,2.83241583,0.4206003,0.973446,RSS_PERT_VARIANCE,2.96471003,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dca6eeb07710236023bcede2fae60cda8f4aea757676d7945f06be24a97a1f56
PRJ-RAL,P03,PRJ-RAL-FC2-BUFFER,FEEDING,PRJ-RAL-FC2,4.3386875,3.20729559,0.020664,RSS_PERT_VARIANCE,6.95640625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e739dd3afeabc824a3f0293d13d9716d73f1c2f56bdc107da1200f2c78bf2fb3
PRJ-RAL,P04,PRJ-RAL-CC-BUFFER,PROJECT,PRJ-RAL-CC,13.59561989,5.8224115,0.5715797,RSS_PERT_VARIANCE,68.30715911,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a108c863b7f45a2469d808c0fd9beb4c90c406f8d2750972e2a85a7ab49fc3ef
PRJ-RAL,P04,PRJ-RAL-FC1-BUFFER,FEEDING,PRJ-RAL-FC1,2.83241583,0.27002169,0.918659,RSS_PERT_VARIANCE,2.96471003,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a33c87a92390b880588b208b9401a5c5278a4ed818752e2923afa35a784b950d
PRJ-RAL,P04,PRJ-RAL-FC2-BUFFER,FEEDING,PRJ-RAL-FC2,4.3386875,1.04245845,0.952096,RSS_PERT_VARIANCE,6.95640625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,55d94396f09bbffef5ed48448d57b08c2961b04f825bd72eed126400e820dea0
PRJ-RAL,P05,PRJ-RAL-CC-BUFFER,PROJECT,PRJ-RAL-CC,13.59561989,4.68444729,0.6936974,RSS_PERT_VARIANCE,68.30715911,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,12a94c2a2fb827515c1bb9930c434a4f0fcd21e1db6d43f2ae7c26087be45870
PRJ-RAL,P05,PRJ-RAL-FC1-BUFFER,FEEDING,PRJ-RAL-FC1,2.83241583,0.21374477,0.924551,RSS_PERT_VARIANCE,2.96471003,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7e664d50d7596d165df6099785d01c16f4516fb04ab5da330ccda3752064694f
PRJ-RAL,P05,PRJ-RAL-FC2-BUFFER,FEEDING,PRJ-RAL-FC2,4.3386875,0.95972968,0.968644,RSS_PERT_VARIANCE,6.95640625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c7371f5737f15302d9f6ad43593e4fcc2f77ae45380b3711e54f15c17119dc01
PRJ-RAL,P06,PRJ-RAL-CC-BUFFER,PROJECT,PRJ-RAL-CC,13.59561989,2.49123651,0.8185313,RSS_PERT_VARIANCE,68.30715911,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c53292431e773f3030fd753655265e7353222f6a7d9ce720a8ea1663c8014fc3
PRJ-RAL,P06,PRJ-RAL-FC1-BUFFER,FEEDING,PRJ-RAL-FC1,2.83241583,0.0,0.932674,RSS_PERT_VARIANCE,2.96471003,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,57f7fe6fb0f43e19b66f5b3aa7fbae50e2517db6b53fa59e4bd77f7854309f89
PRJ-RAL,P06,PRJ-RAL-FC2-BUFFER,FEEDING,PRJ-RAL-FC2,4.3386875,0.59696899,0.899341,RSS_PERT_VARIANCE,6.95640625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,906e54e6fb769805d5fa40bfb2478870f69f48dce415d5bdd75b95dcbbbc09aa
PRJ-WTR,P01,PRJ-WTR-CC-BUFFER,PROJECT,PRJ-WTR-CC,11.08741721,9.18750831,0.2763826,RSS_PERT_VARIANCE,45.42856047,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,178ef4aadc4f0437db66c22cd0f12a42f2394916d4ebda495b8de45f7db5f574
PRJ-WTR,P01,PRJ-WTR-FC1-BUFFER,FEEDING,PRJ-WTR-FC1,2.53110667,1.31617547,1.0,RSS_PERT_VARIANCE,2.36749511,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c1041d773f9424e4d2547943cd174b4021336d523b642a9d8161493a1bea7f73
PRJ-WTR,P01,PRJ-WTR-FC2-BUFFER,FEEDING,PRJ-WTR-FC2,4.21778,4.21778,0.0,RSS_PERT_VARIANCE,6.574096,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a0433bd0709cfe5e33411e66038ad0b26a744dda3c3b7f799b59a30f7cdffd88
PRJ-WTR,P02,PRJ-WTR-CC-BUFFER,PROJECT,PRJ-WTR-CC,11.08741721,8.23495747,0.4149516,RSS_PERT_VARIANCE,45.42856047,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d21cc4d138a012dc615d7f0fba08d60a7e3b131d82906791dee5aac4318db4cb
PRJ-WTR,P02,PRJ-WTR-FC1-BUFFER,FEEDING,PRJ-WTR-FC1,2.53110667,1.33984597,0.980517,RSS_PERT_VARIANCE,2.36749511,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,044203fac937ce18f03178c285627894fc42cb7f5dc8e7e124d66a12996abae0
PRJ-WTR,P02,PRJ-WTR-FC2-BUFFER,FEEDING,PRJ-WTR-FC2,4.21778,4.20874855,0.004461,RSS_PERT_VARIANCE,6.574096,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b07c19d50d663cc8d2612db164d184601021d7b0b9c39b990b5325583e06b472
PRJ-WTR,P03,PRJ-WTR-CC-BUFFER,PROJECT,PRJ-WTR-CC,11.08741721,7.5825314,0.509861,RSS_PERT_VARIANCE,45.42856047,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6f1a694dd1f322595966a610713204d86a3d202554750cdd35134583ca857f47
PRJ-WTR,P03,PRJ-WTR-FC1-BUFFER,FEEDING,PRJ-WTR-FC1,2.53110667,1.3376591,0.982317,RSS_PERT_VARIANCE,2.36749511,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f8e6c9002876836edfe762c36e67a47771f616f7783c0632751f811e981792b8
PRJ-WTR,P03,PRJ-WTR-FC2-BUFFER,FEEDING,PRJ-WTR-FC2,4.21778,4.04761788,0.08405,RSS_PERT_VARIANCE,6.574096,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e9e4d6ee7e6600d4b5128455bc627b625eab303d1e7edfc28607b44a6b2a747b
PRJ-WTR,P04,PRJ-WTR-CC-BUFFER,PROJECT,PRJ-WTR-CC,11.08741721,6.87836117,0.6122977,RSS_PERT_VARIANCE,45.42856047,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8f3373372532adf2f76b8c900d00db3c0edd70090317d2042d974ebc60191765
PRJ-WTR,P04,PRJ-WTR-FC1-BUFFER,FEEDING,PRJ-WTR-FC1,2.53110667,1.31617547,1.0,RSS_PERT_VARIANCE,2.36749511,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5da6d4fb63152ae67edcb0a1e692db1a1c909c36f7f34b644f1c8d23c731113a
PRJ-WTR,P04,PRJ-WTR-FC2-BUFFER,FEEDING,PRJ-WTR-FC2,4.21778,2.1932456,1.0,RSS_PERT_VARIANCE,6.574096,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0768cc5a2990c72919dc63c9a4dd4c9155ed1916e4fa46c9ef27f871fb0cf29b
PRJ-WTR,P05,PRJ-WTR-CC-BUFFER,PROJECT,PRJ-WTR-CC,11.08741721,5.72289496,0.7274902,RSS_PERT_VARIANCE,45.42856047,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,24c6420fc7ee0bbf33158897436f50215ef1bd58b5ef93dc9fec0e03de9568df
PRJ-WTR,P05,PRJ-WTR-FC1-BUFFER,FEEDING,PRJ-WTR-FC1,2.53110667,1.17827915,0.980486,RSS_PERT_VARIANCE,2.36749511,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,525c7a94ba3c85c6cd187027f7c12ed28aa8f59205ade0aff2cab02cf163a73f
PRJ-WTR,P05,PRJ-WTR-FC2-BUFFER,FEEDING,PRJ-WTR-FC2,4.21778,2.03164112,1.0,RSS_PERT_VARIANCE,6.574096,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0cd1d001bd97342cf2048baeac1b6253f3de55e8ea1d454d7688aa8a54d26f4d
PRJ-WTR,P06,PRJ-WTR-CC-BUFFER,PROJECT,PRJ-WTR-CC,11.08741721,4.96951032,0.8899811,RSS_PERT_VARIANCE,45.42856047,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2cf7fc0c63474525bcfb9ee37c58ce56685361f7cfc0b67e736148521f14f227
PRJ-WTR,P06,PRJ-WTR-FC1-BUFFER,FEEDING,PRJ-WTR-FC1,2.53110667,1.31617547,1.0,RSS_PERT_VARIANCE,2.36749511,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0b7708be918a53781a6360b46dc34e5052830dccfa0b52acb7723975cfe6ad5a
PRJ-WTR,P06,PRJ-WTR-FC2-BUFFER,FEEDING,PRJ-WTR-FC2,4.21778,2.22789753,0.982884,RSS_PERT_VARIANCE,6.574096,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,A-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4910d021e1b13402dafcaacafa659d65fee004486988b4ff40bcce979b61f824
