synthetic_respondent_id,question_order,response_a_yes,response_b_yes,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
Q-0277,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,42d5c22e54dc4cbd66a5853ac7f02f9cd6a082da3d3df671f60e2394c956d8b6
Q-0278,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ca3ab8d7dd3eae51faf5eea3d91f7607054a7a4cf4cfa2b5468efc92b5e6dfcc
Q-0279,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ff17eb2a5a2780dd78e48ada1394c4518172feeb3104fa9518aa04b66cba8611
Q-0280,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6c6d1b74a3d0553d90773ebae8ffe6533a76e096877c7b38eae0f66166459881
Q-0281,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4de3ede225ef86a26a6ac3033b2c0b75f2672f47d3740071d98216c28c79bf43
Q-0282,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f44639a969e7b2aad539a31d0cc2167fc528454485a23a19ae348c5af59f7516
Q-0283,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cc14c886c505082de20b70504bb2e4023fcf49e5d521025b1362dbb7a7c0eac2
Q-0284,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a5291f15e7471f2e5a3b95196fdfaa87e8432c63e78d1b14599665dc101124bc
Q-0285,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6097d0f0509ad54662f65bb6f4372c1eff6d4c47c328695c8c174e4145a8bdfa
Q-0286,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3aaa3cdc99e79ad77cc672dde0ddb3001423380f7e806e175998a88631f34ae7
Q-0287,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e06a49064ce97ecb436ebb29eca6fe19d5440646f8141b119db2bc6379051f84
Q-0288,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,686238ad935f747588fde91194ec173d0365d1cab704161e5e3feb96b2332a02
Q-0289,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,30b474d93ffdd29f7518d2da3d5744e0f266b77292a342ed1b963db29bf20d8b
Q-0290,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,72f8c93000d3abc53cae8d0c572ee62cef44ff329e6a41ddc0bf51df59af91f0
Q-0291,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e9445b2114f22f6e811f82beb9f434c1de391838b19e9170766eda40ac3b665f
Q-0292,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,825107a9ed9297c57353eb0f1bac7a642d991c289f991c8e47a3340996731751
Q-0293,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,911cb983feeffa3cbce6675b0c13e5ab09e2684c4666fd93a8d29a0db4db85bc
Q-0294,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,640dc347b6a7fee1030faeae09abad5a70792a9b6aa720e4f92343a841d94a9b
Q-0295,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b6b41656faf7a13285e11b82d6e9c279703b5e1b3fed3d4df44b8ed937ff3618
Q-0296,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c85a79f4f223611960c1c22233250583e8859631018b864b5b3cf757daaf77cf
Q-0297,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8d8ecf2561095bfac01cfbb1b91adcb269cd2f21308be05efdb5cbe80f1b35f2
Q-0298,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3ac194061c65be88b1a31bf1907314a7139e601152993209dc7f6b41963db187
Q-0299,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,94fcc82f11741fafdd7ba3daa59d2b18338fa02e0bec50f586e7f99191c9a9e9
Q-0300,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,879b0b732837b2c12002b7502f758b4842dd187658577efeb7843baf78d53f0d
Q-0301,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,88506b32cf037f56dfa2e9036f278446cbe1306a524f42a88c24a6895df1d7e8
Q-0302,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d82ab580a22e9c1023320c728947ca9e60dca0ff51abdba9fd66282f39b7326b
Q-0303,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3b7e97116c701648144a0e6d62c5a708548555cd0ffaea9657a113636f91d5ec
Q-0304,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a22159896e2c7deb329342a631d852a476517b468b16901d40c99ba7f1396f0c
Q-0305,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0369013967b7ba64871387e00e96d4972d9f8dcb4be79cd99f0e69a17a474d7d
Q-0306,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1cbb6dd75e514f69edd13952537e7ece3babaa82a3866931ce7add5ba0ae68f9
Q-0307,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,92f966e00e02c0faa3e414e4e77018996f2b6bb7128310a39f2b81c4238a4008
Q-0308,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c78f55771c0ce3064de69290d7687b57e9a21a58a1851fe8b729e6a608599df2
Q-0309,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4e2345568eb2e40f8e95a3ae38ce83cc7e9f738405b727fdbf27a4b438f11516
Q-0310,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,55a0d1b6ee860d7c22776fba71c42619a1584720a5f03b33b52454966d65fa23
Q-0311,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,215e36318fcab807bc984dc6166320c026b46dc4238258d334065f8f8f4c5a90
Q-0312,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f457da6631bc9000de8cef9d28cfaf442fd36e27f4d712b20f57038c542fff3f
Q-0313,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,97d9ee80ed98282f3f3ac1910676208efdd75d59ca49f6604121184f652c3d6b
Q-0314,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,057231ed7c92a4aeca63bcfb91492db352d7e738296d4a3ac72f37547c39c74b
Q-0315,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7f896a40b8767086c2dd5a8ebf8c69160a126ae50d643fdff3e5d26cf0a08efe
Q-0316,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,79ce3fbe83d659fee0a05a15c82b3560f2fcf7f425454bd8efb040bfac417c17
Q-0317,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,257f17193c17a4315672d5c48b92256133e00756cc6fba9a8bce8ff4fab20dec
Q-0318,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,683bd71cd5fd060f6807de2afa14edb454756deda13bded000dc432cc94bb699
Q-0319,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,bfeea16a84c4b340f735b2c62ac481955b68bb12bd3eeafa760550f5c62c7c40
Q-0320,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,73b5dded3a601ad61e88b7b9b3b20fb39e071df69fc2149df98001c6c7a7904b
Q-0321,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,61623a3e77c7716474bcf7148e757c5dfb3b9cf0d108a5bcd861759628e026fd
Q-0322,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ba431070e4eec6644271a9d057f7f536f197c8daef95f9c22fd054ce86e36c41
Q-0323,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fe06348eabc7c182b22291a740ce82ce4f6e28815c45a5c6d8d8b08028394297
Q-0324,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,be17a71676ca224e08f71def2e01bb353dbe3bb69b33e7b02637c8de3c1131e2
Q-0325,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b112daf8a077598df499c9389c324a48e3a693edb7f523b8b754da79084780fd
Q-0326,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,8be01def58692ff1d0c66edc6364b2b8af15c658a89f35261b43a02f7df30dd2
Q-0327,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1965e87dc1533222e1b5bc6d41f9f939abc8f0204da1dee917118d221836b33f
Q-0328,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,faeee92bebf8bf4b91c5ed91315cbb36d81a3510ff0f4d2b019c5538495ef6fc
Q-0329,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fe6b50cf6b409fe9ecda36709ae7aaf2277ca1d2010632af7d8b6efc98bb7696
Q-0330,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1b10dad34f561ca1d9ddb8548045d3e7d66e96ea728bf083b848ce60f2e69dab
Q-0331,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5f5a8687b28b139aa4825c20cdba69ffa743daed5388a4c748258ef5f7a9d05b
Q-0332,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ac7322f96825eebc4df476146316cd4313ec997628cb758d91b3647436dd7f88
Q-0333,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,571d71239dc8d2db516d822084204dc6afdf3c0f4664586adfc137f01f60d67d
Q-0334,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4874a5cac39d51089f7df92c12bcab2418ec9a845b91532b0afa0c22dd57aa55
Q-0335,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,07b2a542cb9c2fbb659fbe5d22f34df560141788e713957898298dde70b16bef
Q-0336,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,de1cda89e0b2004931c766d2d07cb35f53ec646b076f3a573fb0e9de8f91751d
Q-0337,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1437c90c2a0ef449c8bc76b3082d339bd497649f61f53d5831adde4d29ca74c7
Q-0338,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9a74dc74e9e32691bb7fb836b9f87cb8d74f6d245511c78ed77f54c611e944f9
Q-0339,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4acefe835174da831d16f1b109b8228b33859a3ea3061fa643fc52a5c0d06ced
Q-0340,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3796cace7c21e77cef17403ea5ba109151c1d9beccdb0eb2d77a42a232965df5
Q-0341,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,768a1208347e17326fff8d61a4f8882ff0fbcd3964c19471107f3cdbe0858515
Q-0342,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7faab8c9d8b38aac32908ecbdf3e7a7daaec156852dc4397880c0b3f9a79c2bb
Q-0343,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,62b2925a635b78ffa4886a20de6a3caa1477af3aa01ebe9cff50e417743076ee
Q-0344,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,01d90783120ed809fa0e3bd9fd8e756c809ce3d485834435839a5517a3f30743
Q-0345,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dd5de384ddcf95294afcf2979c2031426eb310209823c6f19f3818e4bb7ff223
Q-0346,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c11e9e4db4f4ccc89b0965fc1064bcbdd10a46581e4e8d6cb629bfe715cb0019
Q-0347,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,db4df27ee93f3319a5aec48aab681aaa782a1306f6fbd8d1a7bd1bd9dc9b373e
Q-0348,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6830cc20b42692a11295e183cd52afbd187e74a4a4689cfcfec45c9e99213b9a
Q-0349,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6958bba466ae715c37d99331e056ceade51457900106dc6a9a076f487b53d9c0
Q-0350,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1b3c9dd7beb7d4a2157ab489aca59a39a4b69903812e73ad7d3d88e8f2761186
Q-0351,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,174ecf52a4368a9681b89209e6fe53cbd9992a74403d99824747f2e834bd1637
Q-0352,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,21f3543a9c2a22f91ee425867b4d54bf276ab0e145525988ba6770dc2acd0a8d
Q-0353,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,407d01e148c468e97560e1cecffb3b5cbfaba601b8c8e9264983614cb3859596
Q-0354,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ec1fd98bf86ba912ea72c2cd72a4e0a53c62e5cfb8885eba16b98c32055804a4
Q-0355,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,673ac1732d60797baf228139a5875d29acfd903c44c819c4d27335106cbc61c3
Q-0356,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6e68299dc8f0aba476b523849f6a8ba497c534c1a3c1809aec1796412c4d734d
Q-0357,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2f78b778de07a24f83369ed72e124c3421d6da17225567e7efb98dc1857494ca
Q-0358,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,66599f334ce8a0d0b7fb8a5d6b178693cfe73453ea66a6e64b9611d22eff7e70
Q-0359,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5a701e1c8f80a07e20a3d3421106f1e4a2897b2045132ce7085c2154f7208d0c
Q-0360,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d399071c55725f67b867c83c531eba2fb266eb26fc0954bf2326c3af62024676
Q-0361,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4aef149d7b465a55cc2f014c865dbeaf5e4745ca96d5156ee518adeedee25045
Q-0362,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0d1f949a71fbab3a66254a5d16c39ba9889ea430ed998e356b025bf8574bb0c7
Q-0363,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0ddf94e3110ba4e8ce6e4ce0865eca0e4c3e2d8d38fbd0d2a9b10afc127035ab
Q-0364,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,fabdd025b274373945e59b059b533b9c7612e34cc9d6bba6585b24454070b657
Q-0365,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,57bfa6d9d6e985a26990d80655ba05fc231e65da75b7e1019511f2439c9177f4
Q-0366,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,37f904dcdb5cb982077826b25ae186575a1f760a55c66f65d42d9f71a40c4130
Q-0367,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b25fc8850ee05f805d445e2bd92bf40a4787789e6f852ee05b6c86fe1e15c451
Q-0368,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0925919622d074d6974432cba3dc68aa25ddaaf3018c795e50385620fa7824e9
Q-0369,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1ede578f94b18a4f0e75367026c7d1b9bbaea79748da5fff785b90a191d147cb
Q-0370,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,e0909f83f5a2412468899560ef25d3230412ecc18f04a0bcf41bf7287deed75a
Q-0371,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ed7a58e897f58341d169fd62709cb76a1a17bc4b77e532e5cc8a3ca5a5d9ad7a
Q-0372,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,aaf2fcf4be150444eeb19a99a5c8b45fbb2bf23ba6a5d9904edb6cb68c6c6efb
Q-0373,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,af75d56571b18a2b3769f372c2ef6d4ea9fc26792c755a187af679d05554200b
Q-0374,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,add1bfc9f48681559c20b3bc77f3e969db9bccdf6c68d9bb0a70ba66a065a171
Q-0375,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f293acc0a7e4b7e7adebeb5a5652faa75db31ed6ed407be79b353a6eecdb1a62
Q-0376,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,128b3ce470e8f07d1c9481ed622de09318e3da2b22c6f1e18d64edc767206d9b
Q-0377,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a375aab3a25f843014b688d5f733fbf8df38bbb486cb6f028c801ae669a45708
Q-0378,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,036e0c83d4977db93a7afc711700556a826f62eb09bc8352fc79ce98036bb71e
Q-0379,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,80a21357c0287e1b82a586c325dea875a226c577003dd5e1f78c91b8d904a383
Q-0380,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,234057393eb8ee66b074be52efd202d968759a3ade77a9b6dfe272e080d861c1
Q-0381,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0757e6e6139bf2a93d358f63bf1d38ac9242c55d1337ad5e65f7d65563bbb33f
Q-0382,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,c119ed4ce57516df238a93f87b01a4df6ba15d381f2a2dc069348f854a985659
Q-0383,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,987c876b22bba743bca3977346ac66084ccfba6a3d07f555bf66252d48e39824
Q-0384,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2debf389e2c9e3eb0ea30c21ea736ee2005dec86f2e6a3189a5b41ae11028517
