combination_id,cost_level,delivery_speed,quality_level,carbon_level,alternative_id,membership_degree,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
HSC-024,MEDIUM,SLOW,MEDIUM,HIGH,PLAN_A,0.42,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,9929d7e8f586426a9e71c0152971d79d60922ba5112600ca08b2c1339aa26f00
HSC-024,MEDIUM,SLOW,MEDIUM,HIGH,PLAN_B,0.45,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,17cffc6c2d854a99cd1fece4ab9408936d84750b08ac781a655296c29b86435d
HSC-024,MEDIUM,SLOW,MEDIUM,HIGH,PLAN_C,0.48,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5624b25401ff5656f8c9719480656618cea9efcbabbd1567edca0cadacf25241
HSC-024,MEDIUM,SLOW,MEDIUM,HIGH,PLAN_D,0.51,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,45ac738c41763b538244fb0916ec7748995466a4bb264fd261c0035051ffcce8
HSC-025,HIGH,FAST,HIGH,LOW,PLAN_A,0.7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b3898505d29d4a0dbcf44cc7848f8f72366906a530124d63787d1658b499997e
HSC-025,HIGH,FAST,HIGH,LOW,PLAN_B,0.73,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6e7224c06e638844860aca0ce170f76143bdb4f9135a3f0c439861ed0db346f5
HSC-025,HIGH,FAST,HIGH,LOW,PLAN_C,0.76,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,12e8666583f40e05aca76f917efd8edb9fb483336b13bef351295edaecd503ce
HSC-025,HIGH,FAST,HIGH,LOW,PLAN_D,0.79,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,17518781f1b428e7209039895cc550f384d545157456b9a96963c0dd48d15614
HSC-026,HIGH,FAST,HIGH,HIGH,PLAN_A,0.62,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,b9a3181f7b3e5186c8dc765c01405aaab1f52a64f1a698d2ec4be43003144187
HSC-026,HIGH,FAST,HIGH,HIGH,PLAN_B,0.65,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,ddb93bbd9b2ac6dcc79197e9619e4cca11b308a184374a0d3afc7128aadb662a
HSC-026,HIGH,FAST,HIGH,HIGH,PLAN_C,0.68,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,09fbbaaf6cfbe733d3dd6b9c5eb624246cde1f8a6a367c982a4b621bc6a2e120
HSC-026,HIGH,FAST,HIGH,HIGH,PLAN_D,0.71,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,12a61507665c5e3415c02ff43445c6bea5cdeb8166b2c074399b2f58a9104fc4
HSC-027,HIGH,FAST,MEDIUM,LOW,PLAN_A,0.58,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7fdefdb2ead4936bb4f648f3d8a14f81e87c66e12456d411681621fd83ea421a
HSC-027,HIGH,FAST,MEDIUM,LOW,PLAN_B,0.61,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,18103509183375978bd163ac64801199d5daea573b75338a821c654a51327c63
HSC-027,HIGH,FAST,MEDIUM,LOW,PLAN_C,0.64,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,dab6674bb441b849b01ff274346f64227ea07d8d51c37758d45df6d268e7bea4
HSC-027,HIGH,FAST,MEDIUM,LOW,PLAN_D,0.67,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d93b8264208e83a5ff606b23598226aad70722f0c94d8e5d1e6f09756ae65918
HSC-028,HIGH,FAST,MEDIUM,HIGH,PLAN_A,0.5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6be01e63dcec5f27150edd0226fa4a60f8d801996fabe38ae75325086211424b
HSC-028,HIGH,FAST,MEDIUM,HIGH,PLAN_B,0.53,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,527781e25e44261e064ab71e57dddf63c4099720a4d2c1f9e3a1490182b8d170
HSC-028,HIGH,FAST,MEDIUM,HIGH,PLAN_C,0.56,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4c7fcd55f995ef91f1eeaa5402bd2a394c9f6e1c39eb55143924626279a4d973
HSC-028,HIGH,FAST,MEDIUM,HIGH,PLAN_D,0.59,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,43190c997199e6e6f2064b5e33aef0cd469e16396660dc870447b7fc46cbce18
HSC-029,HIGH,NORMAL,HIGH,LOW,PLAN_A,0.6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0b69ce7a9d1955e469147d5aea8b4fbad4dd3b90fa96fa508e91ecf9b0ed8953
HSC-029,HIGH,NORMAL,HIGH,LOW,PLAN_B,0.63,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,88cd4d2c75a4f910a5e098c509b56885af3811c2997f08c17318dc29bf8acf58
HSC-029,HIGH,NORMAL,HIGH,LOW,PLAN_C,0.66,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d138f0deeb0ba650c2b06ac1a02e6dd4c6d354be4fc3932813869365106e99a9
HSC-029,HIGH,NORMAL,HIGH,LOW,PLAN_D,0.69,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a318a95565cef391ff6328d5756c3e0f3500c74eec7e02b33825b52dc3688fa9
HSC-030,HIGH,NORMAL,HIGH,HIGH,PLAN_A,0.52,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,0d9e9818be6c9ff253de09a734371d6aef3f334ba048f185f8fd664debfefbde
HSC-030,HIGH,NORMAL,HIGH,HIGH,PLAN_B,0.55,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,81ab29b0978d9bc95f086f8623ab370461427d116707f77563dbb2294cf66288
HSC-030,HIGH,NORMAL,HIGH,HIGH,PLAN_C,0.58,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,2e5aae944dc461daa7357f0de26d3d8d110fb3c526229ee38a89484ae93917f8
HSC-030,HIGH,NORMAL,HIGH,HIGH,PLAN_D,0.61,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,f053ef0df36720cb71d7f9030a951d9e8fb835a290e7dd2575d4eaf919c5fabf
HSC-031,HIGH,NORMAL,MEDIUM,LOW,PLAN_A,0.48,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,40c6c055143ae9d49ab62becbb26c040f7941c5681a4cd6e2f3a31ed8774ef67
HSC-031,HIGH,NORMAL,MEDIUM,LOW,PLAN_B,0.51,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,db5b8fbe59b4cacd87bad254ec98fa6b287bedc11851ffa305804a922b21b7db
HSC-031,HIGH,NORMAL,MEDIUM,LOW,PLAN_C,0.54,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,44d6fc3fed21a11011678422e9e4bf36c54fa500a9c9dc1fc77d27fd2ffd2179
HSC-031,HIGH,NORMAL,MEDIUM,LOW,PLAN_D,0.57,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d98efbef84116500025405d8b86aaeac5f905e9b189c64b5c468faa5f50196de
HSC-032,HIGH,NORMAL,MEDIUM,HIGH,PLAN_A,0.4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,92e0c1180551b3f3b438e30a6d5bbc0ecb624ed44af536f012bc30e53560e321
HSC-032,HIGH,NORMAL,MEDIUM,HIGH,PLAN_B,0.43,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,df2b50999cb1d6e3cce694513056629a24d0b452b622db98f53e7a533df81a0f
HSC-032,HIGH,NORMAL,MEDIUM,HIGH,PLAN_C,0.46,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3ae5f16e6c857449ce637ea801692b0c80710d3e0fbd8a95237e28373fefe5f2
HSC-032,HIGH,NORMAL,MEDIUM,HIGH,PLAN_D,0.49,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cdb9d06baadaef6e4135a6d75d193a2434778f039d432fca2a539911703ce303
HSC-033,HIGH,SLOW,HIGH,LOW,PLAN_A,0.5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5bc1701952977d1d5a6695a82ea72ae6cc1280503a64f3562ce423b9f3f98964
HSC-033,HIGH,SLOW,HIGH,LOW,PLAN_B,0.53,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5803a0c4ab8ef08fb9747e6f93415042319a06575a31e711abc8e7da86657a47
HSC-033,HIGH,SLOW,HIGH,LOW,PLAN_C,0.56,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,3cf2143296fc30a0ef23d9e56b2967428447c3e0a92ff44e105d270808a777c0
HSC-033,HIGH,SLOW,HIGH,LOW,PLAN_D,0.59,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,4e5d39a533c185c5eab1117b17255fe6bf302ad29b94654c960638d6c7def937
HSC-034,HIGH,SLOW,HIGH,HIGH,PLAN_A,0.42,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,a888f3a59821d2de29c367568ba8a3f33a3d1a4c44862e47ec94407b94d8f22b
HSC-034,HIGH,SLOW,HIGH,HIGH,PLAN_B,0.45,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,7413e10003856a4757b2a9a6472f31dbeaea2ba7729fedf077a119150c1908ae
HSC-034,HIGH,SLOW,HIGH,HIGH,PLAN_C,0.48,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,85f427e7cceee2ba04c2cfc9e7538e4811481274b54f84e95321a5be245644d8
HSC-034,HIGH,SLOW,HIGH,HIGH,PLAN_D,0.51,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,d956a9d464ab5f7e92773d25c089268005c60895a1e447555bd862aabf4ade26
HSC-035,HIGH,SLOW,MEDIUM,LOW,PLAN_A,0.38,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,5a81d71c9818af6dc04ef4bd7643ec96bbbf48e3ba09449c5b2c334b4c0643db
HSC-035,HIGH,SLOW,MEDIUM,LOW,PLAN_B,0.41,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,cd64d0516291cac5865aa1012bcc1dfcbdd2e9ff263af76d9f6163e7a2d1c5af
HSC-035,HIGH,SLOW,MEDIUM,LOW,PLAN_C,0.44,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,627909c753842821213ba5f6863de769744745ae98619de34776bd963c423618
HSC-035,HIGH,SLOW,MEDIUM,LOW,PLAN_D,0.47,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,da3d844ac40004a4530780ad5c35dd07c6c02b7b8725e2043ce3ed31c48fb393
HSC-036,HIGH,SLOW,MEDIUM,HIGH,PLAN_A,0.3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,da442adce144bfdaf3fe23e95b8d0f1bdd5421f77059b263902fd0643adc2857
HSC-036,HIGH,SLOW,MEDIUM,HIGH,PLAN_B,0.33,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,6a5d9a1eb4fe59c9245c527dc45b952c0f8167b3979e153d3a92278c63446981
HSC-036,HIGH,SLOW,MEDIUM,HIGH,PLAN_C,0.36,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,13631cb7d79489ca07b548a271636057394450e7da5b7ed92b9394fd3a9e5792
HSC-036,HIGH,SLOW,MEDIUM,HIGH,PLAN_D,0.39,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.1,C-0.1,generate_opus_synthetic_programme.py@0.1,20260811,True,1cad9aa9578eb7c0be40db79c3d2116bc0816c47876693a2f15507f92782a41b
