combination_id,cost_level,delivery_speed,quality_level,carbon_level,alternative_id,membership_degree,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
HSC-023,MEDIUM,SLOW,MEDIUM,LOW,PLAN_C,0.56,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8840a0c3ebf71019a460bce1da3db67222b3336cd247d368d58485e09ec16e7f
HSC-023,MEDIUM,SLOW,MEDIUM,LOW,PLAN_D,0.59,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2cbb7722547407b2ecab451cade3b71f1f5ea79619626b1e63d7fb80e8e44a3e
HSC-024,MEDIUM,SLOW,MEDIUM,HIGH,PLAN_A,0.42,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3d95395692360ea3052f71e9f296f0cc2e4f096adfa82905c5f8406ff20f0b15
HSC-024,MEDIUM,SLOW,MEDIUM,HIGH,PLAN_B,0.45,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,82813abb1cb878cf4243a86cf4059fb21f9631fd31f4e143097b006b6f043c4c
HSC-024,MEDIUM,SLOW,MEDIUM,HIGH,PLAN_C,0.48,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e5ecb1a74ac5987c5403f6397e3ec6909a77ceb520c1752e84bdfff282a9a2aa
HSC-024,MEDIUM,SLOW,MEDIUM,HIGH,PLAN_D,0.51,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cafabbaeb5f07b02e50c4e735380f2a0c73135416c6b45ff0f630dec3042d676
HSC-025,HIGH,FAST,HIGH,LOW,PLAN_A,0.7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e13b8fee5b092fb2436897e54dde9dbcebfb3bc018cd83506248aad379351f27
HSC-025,HIGH,FAST,HIGH,LOW,PLAN_B,0.73,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,73474129e797b25ee10366900a055123ec3790741e637fa0d0cc89f9fdc0f272
HSC-025,HIGH,FAST,HIGH,LOW,PLAN_C,0.76,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f8e9c98211eea3f6cd284a06858da478bc9ef8e03496c05dc4e9eb43e811e858
HSC-025,HIGH,FAST,HIGH,LOW,PLAN_D,0.79,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3cbef43383a63ed1222ffafd330407a483327122613f4b14c66e58b78cc947e0
HSC-026,HIGH,FAST,HIGH,HIGH,PLAN_A,0.62,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6e1a9172fb3ebc0c1d825c2d0c2aaa5b9741401dc2d973324c2f4a9ae6f017bf
HSC-026,HIGH,FAST,HIGH,HIGH,PLAN_B,0.65,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,cf99b665cf20d2afa66372e368ac1f5f506c692616d1a39aa7a053254941d631
HSC-026,HIGH,FAST,HIGH,HIGH,PLAN_C,0.68,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c3a17b2d3a1f3aa0f5ff86d1935ea0108399e81491ca2b19cdc919cef62c879d
HSC-026,HIGH,FAST,HIGH,HIGH,PLAN_D,0.71,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b52d2b1f9a7578443f81bc3e9f34abbfcc0e281a5958d172e5f6e168dc516250
HSC-027,HIGH,FAST,MEDIUM,LOW,PLAN_A,0.58,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,05286c216b392e80092d030b8555bcbea163544c665a73d3e5c9cd55e2fd533d
HSC-027,HIGH,FAST,MEDIUM,LOW,PLAN_B,0.61,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,25338d5caca83a7b1b68c494b9f9575b1f5d190fe86cf650005c6f1bb29eba87
HSC-027,HIGH,FAST,MEDIUM,LOW,PLAN_C,0.64,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d84d568a4d93a32f5f4ac95e7a7b172b581d0b4d0011064d6d24ed1841493790
HSC-027,HIGH,FAST,MEDIUM,LOW,PLAN_D,0.67,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,83bfd7da9bcce40ea685ef203ce9d40f624a9d4ae2dc1e416a8c7e1994627f0d
HSC-028,HIGH,FAST,MEDIUM,HIGH,PLAN_A,0.5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,66a4273dbae78b75a821d719d3df27ad1d4c7966c8af26b8f6a34e22b25751cd
HSC-028,HIGH,FAST,MEDIUM,HIGH,PLAN_B,0.53,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b70da6c6d8d7b478b34f71a7623da0aa0d5445812c006f0627d2dd58a5d49a9d
HSC-028,HIGH,FAST,MEDIUM,HIGH,PLAN_C,0.56,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,abbe46df39f04da65230259ce72fd862a724d6db04ce6208009f1da625721031
HSC-028,HIGH,FAST,MEDIUM,HIGH,PLAN_D,0.59,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,74f9e7c2e59a8fac787b5a641ab073aa7555f46c0ffb27a6e6ddad71065bfc70
HSC-029,HIGH,NORMAL,HIGH,LOW,PLAN_A,0.6,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f57c4869af626df404b5799b516cc8d2649638bf88ae93f776480b62895fa97e
HSC-029,HIGH,NORMAL,HIGH,LOW,PLAN_B,0.63,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bf4fc550f9722fc3fc04551664fab94a6ad16f2f852b8ce14c1b98986cf5f697
HSC-029,HIGH,NORMAL,HIGH,LOW,PLAN_C,0.66,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c72f7a0f2818de7bae73e73c23feac7c2d0dbb818069ed8762a17c3cfc3b2910
HSC-029,HIGH,NORMAL,HIGH,LOW,PLAN_D,0.69,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,173cdc2d63f4d9f106a47bdd4a2c9a8d46edbb9b3e4aad9f2d180560cd92b98b
HSC-030,HIGH,NORMAL,HIGH,HIGH,PLAN_A,0.52,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,86273277509134ecaed78a12ef564e957d44066236dd97306a455946e0b608f9
HSC-030,HIGH,NORMAL,HIGH,HIGH,PLAN_B,0.55,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,82b938e5e18446becf9dfe48d0ee96cf419a955ae1a2e0d089688488becbda62
HSC-030,HIGH,NORMAL,HIGH,HIGH,PLAN_C,0.58,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4043009f7893c485c8a56d0d5b994964a267a0861b5ac647e53124da91d8d391
HSC-030,HIGH,NORMAL,HIGH,HIGH,PLAN_D,0.61,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,91480edc6d7b0d97740db5f6c4a9a46c9c233e804d8439c447fef3f6a9d9952e
HSC-031,HIGH,NORMAL,MEDIUM,LOW,PLAN_A,0.48,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,647f9cb98e1d6032bd08149d2895c75268d71bb74e5659c4e826cc6b0df5b824
HSC-031,HIGH,NORMAL,MEDIUM,LOW,PLAN_B,0.51,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ec3655d61e6b242a347759a1bea5b2eb7a9d9108e723089837012aa1b40902b1
HSC-031,HIGH,NORMAL,MEDIUM,LOW,PLAN_C,0.54,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,786850b47c9d60a5563dd188c4733e1e0269a675f3cd6fce543089014bd89e9e
HSC-031,HIGH,NORMAL,MEDIUM,LOW,PLAN_D,0.57,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,90aad82f1b7945d13046f5b8c0433febef48694d19858245bf1ae360502cd667
HSC-032,HIGH,NORMAL,MEDIUM,HIGH,PLAN_A,0.4,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,da43889c13e8ef60c1f709eb2ecdcb2e17029803eb67646ff76ce02aa7cde45e
HSC-032,HIGH,NORMAL,MEDIUM,HIGH,PLAN_B,0.43,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7ac1e9ebbe8f1d0d35a8b4986a7bb84dc6bc4547e85744d76b12797d68c666d6
HSC-032,HIGH,NORMAL,MEDIUM,HIGH,PLAN_C,0.46,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fb47efaed58f6ff09dba4efe1d5ddb09a762365528535696e216daaba394a6de
HSC-032,HIGH,NORMAL,MEDIUM,HIGH,PLAN_D,0.49,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0cbdae4bb094d7474ffce3ec939ec7a60cd0fe065c110b6a839cae69dd2349fb
HSC-033,HIGH,SLOW,HIGH,LOW,PLAN_A,0.5,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3d51b5c3a876d9bf719199faeb9a9c3e737dbfcac0b920cd6f7a392939fa4a22
HSC-033,HIGH,SLOW,HIGH,LOW,PLAN_B,0.53,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f39cd85064b85a3865e19ba9a411c2a5ac103ed56dfe5cb367a04b8eb4149be0
HSC-033,HIGH,SLOW,HIGH,LOW,PLAN_C,0.56,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a60346b77bdb87d682c634d01da5c388c14df147120dbc0f9096c164ab357af0
HSC-033,HIGH,SLOW,HIGH,LOW,PLAN_D,0.59,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,db3c6a9aba13aef3216f55465f87b0d77a8ba2c0f4ac727aa2e69eb7d3dfd5b1
HSC-034,HIGH,SLOW,HIGH,HIGH,PLAN_A,0.42,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4009fe6558fa38943dc305f092510398a50c67faf4813759e83815f604b64bd9
HSC-034,HIGH,SLOW,HIGH,HIGH,PLAN_B,0.45,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,88d48d07c59f93cd8d25f084c24eedfa522505d5e8667c824a1463d337831d47
HSC-034,HIGH,SLOW,HIGH,HIGH,PLAN_C,0.48,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8408f725a7893b57eef02dcb40fd240236dbbee2193a4cb1587e4a2e49dbced8
HSC-034,HIGH,SLOW,HIGH,HIGH,PLAN_D,0.51,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e84067b24ea9a5b7854fa3bbb2bf85dccf627aeba8ffe1ec63712768bbb88bfb
HSC-035,HIGH,SLOW,MEDIUM,LOW,PLAN_A,0.38,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,411f0d936730d117ea219ccbf73e3cd5821c044dd530b166dfb04e4a9f7f0747
HSC-035,HIGH,SLOW,MEDIUM,LOW,PLAN_B,0.41,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2267ad3e382c6fa5223572569ef0264f195fa53321fa20db4a84ee5954b80459
HSC-035,HIGH,SLOW,MEDIUM,LOW,PLAN_C,0.44,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a7e0e946bcee65f01cf5f548aab7bc172733e41f75c2de2db129dd9a6eddac15
HSC-035,HIGH,SLOW,MEDIUM,LOW,PLAN_D,0.47,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e38d64390be484c65eb405dec1ffc780f91d190ae9bf524b2c546a46980ef4f4
HSC-036,HIGH,SLOW,MEDIUM,HIGH,PLAN_A,0.3,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bd8e1421a5c0cbfe4de087fb9dedc6cd391a0e11be283cf04963306e16c9e3e8
HSC-036,HIGH,SLOW,MEDIUM,HIGH,PLAN_B,0.33,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,66673fd425937327518891d1913cf40fbc66a07356d68b79905e0c2186c51673
HSC-036,HIGH,SLOW,MEDIUM,HIGH,PLAN_C,0.36,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,71c6ce282898d4ba872aca1a5ebd7645cedc00a91a20f65871d11d036c87ffa4
HSC-036,HIGH,SLOW,MEDIUM,HIGH,PLAN_D,0.39,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5e8962da0628371a48b1df4d97f6960be12a32f45fa0099f373ffc1f78843ccc
