synthetic_respondent_id,question_order,response_a_yes,response_b_yes,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
Q-0280,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7dbd2f075042b1339f2ce0b2a08bd32accbccd70a9df0bb6d996a99492093695
Q-0281,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3e0762a96d88dca58581a683230b096841523da1e0fea18dbe7355d76047b8b6
Q-0282,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,60ff245b6cc61af7d53933f6a1b397183ca88098f69fbb486471a0d242c9151b
Q-0283,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,83ef8bc85447c6c187d949e52acbb37aa4df912694a2b44b7784ea0a3c36996b
Q-0284,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,37fc76c8ee052f82502f5390906d1dc3f509122c2ac423b887fd796b66399d49
Q-0285,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,a4dc33f24e43359e7104e29a3067ec22d1500c042ed3acc83dbd4be2bcdb9aac
Q-0286,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,845cf5291837d051334e4559d316b8b50e3930c2cd6ab968c20ab118bf45e50e
Q-0287,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2d09fce5f1dc11b91a576956615799ad198fc6e3e5e1ab99b61422aa77035be0
Q-0288,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f72f928377fc08ef058d8b981afbf0a667115de3622f2383a96b6439edf1d53d
Q-0289,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6178a1f8179a2da5b471634331b76d8b8d70716b7c1dc66198630f25db173ec4
Q-0290,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9683c3a6926ed0d37b3785f817c34065d745bef76cbe908c8f134028cbcbbfd8
Q-0291,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,149ce899db0764b8acbbfe04e609c00fed55880bf2c466fe2df78fcaed91e790
Q-0292,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d40185e572db7b16af3c84627b81ba5197813ef067b1edca3260154deefbe328
Q-0293,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b67b43c82903b1ccd198da9d4e2bc27c83dbf723bab30c9f250030be9cd0a281
Q-0294,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,eca354c8ebc6c9307d9644d1bb03ed0bcd22cc2a36e817a50959acd73e2c6a38
Q-0295,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,73bc5108237dd969200fa6d8bcaa54fb32928f34ef8e3274189b8a7ef3e8288c
Q-0296,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8963a6d16602037b88bc1ce5cf8b02efe7c9cd06f1ebf9126828ffebd964dd29
Q-0297,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,227533e0a6063478ae47a3808027369f0d4e4b0100db9f80b7ab3447b057ac23
Q-0298,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c701d9273fccefb32ff0033f35d20a857dd41360125bb93e5c9fb2e2e6f7e521
Q-0299,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,74754e27b84654ad0983f9771275eb8ff87f04d202700a8f63fb7d759bac3bf0
Q-0300,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0f4a1c380a8e3d25886970a65d239038967ed0d4c4cfaa447653e8fe748e4ecb
Q-0301,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,640c53c7070d8f67c5f47650d22a12b6f42a2674f4ad655f7c6ebabb1df3dcdc
Q-0302,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,114aa47d6ce380d40e2fadbb6499af4563ffd1e3c9b6a72ad46875fb04fabf81
Q-0303,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5cd382426d67d1dd80d8020505eec398c495d21566af494984161af2b8ce45e8
Q-0304,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,fd3e368fed04e98699b36610c3ff6e107b4de52fc6843e6effab3f7eb4b30183
Q-0305,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4b9ddd1e46d7086460f79be434c8108f3f109dd5c6cfb830a1bf6cbcf284c58c
Q-0306,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f2a82e3ec14eb78ee0fe3010f8879a3a7cefebf8f8c51332389d9be644ce483d
Q-0307,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,585643eda3bdf40a5bddff727f43d2bea4b847f4351ed07ac1d65d29e1785435
Q-0308,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,702953c78c5ba71aa1a330fca2548973b5f329c44f37a721481c095288ea64a4
Q-0309,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3e4455384ab328de56a53a2c1588ce38763a5c351c46353a411de25fddadddc4
Q-0310,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,456bd0e992bb0e88ef80cc41aaadfe20db0ca3d927240c430fd6d8881a4a33cd
Q-0311,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,119153838ffffff65cbc56027ff985730750379caee886e1838749897bd1ae92
Q-0312,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dc70e9b5448002b2825d17bb3902ef0b943e8bc3af714b018164c2dbf8ba0c05
Q-0313,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,66a494e76fca22386a107c45748ab6b73f8ef5af03e7458fd2acb5a3d937033e
Q-0314,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b86b2285c14cad0b39e763875f6ee9c82a31d7d1cfccf718b691a39b45774735
Q-0315,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e07c5f0fac70dba8b059ca02d3be615df747ae9c20760a1e973b8a47dd87843c
Q-0316,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e15c43c9094305a984315c4acaa7f8eb2b207dc995a2b452b5541cbab8b959d8
Q-0317,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c63ab75b3b10bdba32a5eb689550fa518bb51811b63c910c7e5a9c8c26c0aa11
Q-0318,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ab9fa7d57c252833509109f8ee4d8acc3695ebdb7741000b743d0dea7353d16b
Q-0319,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7eebbe14ebaafcef262a01c91cf07843ea8473a34f5374095f1f3364939678f3
Q-0320,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ea2d784cd403132207c83c9d091c785c1ef2aad3bbd53142c708f9e333c18812
Q-0321,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,59dc743580fd8e6a2b149362ad04c43d488eb6a6176fbfe243a37e9857549b2d
Q-0322,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,aeafbae72748751b11d555a5ca120f6eb17104bc08663e3b061f0a4e3f67bb42
Q-0323,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,24a865befc1d1b41e5dfbb02af323eeb4aece72b2e73810b46a340c5d128aa66
Q-0324,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,7ab6e06f8341f40874db558e19a6a2b9330a3f6470d41c6d8a015abe98210129
Q-0325,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f0af2b4ef3c3aad31858b64784e3ed75825d2dcc66f315fd3a209d761a97f6d7
Q-0326,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3d0bffcaecdd933230114e1d2ef76bcc63720d5431ac663dbff94a963f919fe0
Q-0327,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ab8f5d8959642f8ab69e72834402d8e0df7ac7a6f2744bee705728ff87df99f4
Q-0328,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6672a781df7fbb50b076a9f9d5ff31d6c9e9545e47cf5c8323fc1fd6e3c6a959
Q-0329,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ba3fd82b994d9691e9b9c1e8c755541f0dc9694f8f9992bcf5f0301b92414087
Q-0330,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,79226201d7bcaf41da5713b40e1f8ca9919a0145af4c2f5a1f24bb7169fd8136
Q-0331,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,81b6a6a01f112bcdcbb2da3bd2cd3028c1ef0082b052832d090f496b699a12ee
Q-0332,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6ca0a6d2d2e01ccfc5c23af0b7048cdc3615a88403aef3c39489b4fcf2d62836
Q-0333,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,775bbc3b0a96b8d372dfeb783cb65210e5302753a51932c0fd7a9a7fbfa2a802
Q-0334,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,bd526bdb4361c9df4a5c64c3d5a9bbc20abec3c4f8e09e27691bbf5703c7f212
Q-0335,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3bd0ad21627be7984cd9536bbdb0a5b2998616c051a8c7c0b15b039abc575e5d
Q-0336,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5294bf01a345aa592930a355b36f886a92296a51009df98914c33a93baad709c
Q-0337,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3bfea72aa6241faaaff067955bcc8c38ac0f1a0ab8f878290137beb488a276a0
Q-0338,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,00a34678f4d354211ce58980ba36427ae09ed7ea7c0f1eedc1bb6d8b30c87a9d
Q-0339,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,3476f0dde1a91134c4d562444e9b855f92dc0ba29279582371ebddaa90617b81
Q-0340,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,02683a7e4a167fea7b4328df197b4b827cf28e32a874313c65c2461fb74cc67f
Q-0341,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,8a8159a6e8e9675e44ebabcd6ea3eab193df8279ffaad2f075a8e1acd71e490b
Q-0342,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2729d7899ab033807b6cc741f449f569e93194f63783652bd485da5459bbde2b
Q-0343,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9939fb8424a6644d9927445c840117afe126b1152372a006df940f3c6bc1f772
Q-0344,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,714485de0dc2f9d56ce2b01232fae0bba748157c4a735619d1608e9213430806
Q-0345,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ca7d8aeb19bdf5ec33b93353cc5a51c811f9f3a459b216a64dd9b496e065b975
Q-0346,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f77ce58fbbfb3573a1d9ea82feb92d4ef3353263e8c36f3e55ac8cb69dc25973
Q-0347,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,52f60b31c4cc78c23890fa53969569bb96e68979629233253b9f2c1ee372d8a1
Q-0348,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e39bafb383c664e457d203ef33187b5caa23d5ec6d721fbff996a6287afd97cb
Q-0349,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,efb9a131eba18a73a47474e210d5e6a51cbe4b6d8be9718953c5c5186e26e588
Q-0350,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,e4526dd8b2e77420b03c9dac22c436f26264f7d683968c6814b3d00a4d2bcb54
Q-0351,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,81d654ac4eb375494e25b1e4f23633c971eccc57a20e3fa0af4f02c355e48d95
Q-0352,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b433056ce6d89b67ca8c4baf7efe9c139147cda211da453a3695228c9a53a317
Q-0353,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,0e3734ab20f78163f860df81c7a478ab52dbb59bc7bf8fb3d240152f23413627
Q-0354,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1201a2ba654ed1fe5f5addc5b37ca2bd09934dff587feb3bdc0fc449dbdc08ff
Q-0355,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ea2565e4409526de4eb7a63e1fb3b792429f09b8279c2399de03026817b46ab0
Q-0356,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,65f5173daeb24f516eb9682298e05c8ce64ba7f328223b253c7b1fee121f2d86
Q-0357,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b3009f1c9d04775ad413ff3f0c11f0ce65b64e353cf8a687a7721812e4bcbef0
Q-0358,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,dfaa47278619a96e2dfd02c26ef66607ef179d59c6bb8bd81018e9b7c7199334
Q-0359,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,75e5b12d146347d7bd31c96efeefdac9067b5588c83ad1a599aaeadae5e328fe
Q-0360,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,f3ca4b499e40fea8e778a29cda147fb0302b8541374818a77e22a5cd262c5ff1
Q-0361,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,765ec2dbbfd7318448a197d1ab1d1b18ef370af00cde5199c3f2142849741087
Q-0362,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9c90e30c765a1c5a49964e32da16880f801bf8b531a80fe7c84849f443e10125
Q-0363,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5e23e6a0824ff2de84723abb125d4dccaaddfb466ffed2bfd9a68158e284a573
Q-0364,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,5443916c9307297265a269636a4de84ebf682daa4c3d04ed1cf7d1e1cc6cdb86
Q-0365,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,2704d9a1f469674679a9ec5327dc3340c678a3ad74acfa2065c81c4c5375164b
Q-0366,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,b5c4ed9557141fb38c408794e31946d361908fcd4c448f6a38d917baa0dcd8e9
Q-0367,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,83343633b741cd77934c0f1cd5591043a414844ce3478c7a13241628efea0a96
Q-0368,B_THEN_A,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c6865038031553925c702b2d14d30146b151f9b999c0fafdf705d229c38627ec
Q-0369,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,ae15c100d4f561c06cfec2baf9cc01e438c825aa3aecc5b849c31c94a9f9e677
Q-0370,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,20e0dc03964667e6b6c1dc3de157fe3b0979b4cc9389fb4ced1d548e0765c85e
Q-0371,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,18355f0529f436a30429554a9df7017f7898ffae56e24e7db945db9b413b49d4
Q-0372,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,1fb1270f95e50cdd594c12f3fa1c27de27f6f0f3be256ca2dbbddcd797b1d22f
Q-0373,A_THEN_B,False,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,203071aafd8998a0b0405995de75a067062b00b59d324c19f2112b587ef98b46
Q-0374,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4fa2d9700ecf795f3ce2b94f4eea23844226ed52b6153ea4841512e16349f428
Q-0375,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,67a4101c752f665b3869024a6e03e1914371c21f65844bcdf0038c56637a44ed
Q-0376,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,4036529baf2b7997b8df3d71143b38179f08ce1ed48733ddf310723133194a93
Q-0377,A_THEN_B,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c098ed84f9d34f280358e64bec67c42e3db050cb9baee26688c21968483e9931
Q-0378,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,195ce93dd3d4d264d29f40d5cf6b38cb148197ecae5d2eca7c7822eb745732c6
Q-0379,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,d6bcf70624db1f50caf5d47f39a5444e9a24c9e472dae2ee28905520f829abd3
Q-0380,B_THEN_A,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6aaa63ce8c00d79086536efe9bf1eba0e30f5a8933b94a1ef142dc6b475115a0
Q-0381,A_THEN_B,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,c3f62e4dc641c0039a16e259ad98036796e101b62923bf2f46548c76105dda20
Q-0382,B_THEN_A,True,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,6406dfde267e05dce17e7f071157e9ffb79145588eb6d6b03563f7552264b5ac
Q-0383,A_THEN_B,False,False,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,9d5e8a241ce09c02227a8e3852c6551c52e721c6271555f313e622d91938efb0
Q-0384,B_THEN_A,True,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.2,C-0.2,build_opus_synthetic_programme_v0_2.py@0.2,20260811,True,41e511087a32212735124b07e42d1e03cfa11717b8770a77d4ca4cdec04a7c04
