project_id,claim_id,event_sequence,stage,event_day,event_type,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-RAL,PRJ-RAL-CLM-05,3,NEGOTIATION,240,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fcd212b6d7b6eec02e4bfcb0fbe07a5c766d75f855f568b5b0736cc14f2bd044
PRJ-RAL,PRJ-RAL-CLM-05,4,MEDIATION,258,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b3b370dcce86af6ce2bef88e2d199c076ef2579caa7e9a3728c119eac9b77ec4
PRJ-RAL,PRJ-RAL-CLM-05,5,ADJUDICATION,276,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d5cc1fb9c383cbeb1537f62d16e2191c6b3066e01da6bbc63660f47bdcaa697e
PRJ-RAL,PRJ-RAL-CLM-06,1,NOTICE,235,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7f7c389a3684649ee77f32d05147409c44686bc479567e1815aa867afb5aa1c5
PRJ-RAL,PRJ-RAL-CLM-06,2,CLAIM_SUBMITTED,253,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,478618148f1bd62b6d57b45953dfbdf7f98417e7183127dc419736ba61cb1526
PRJ-RAL,PRJ-RAL-CLM-06,3,NEGOTIATION,271,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0ef796feac05f233da958c916a509e189993c726d9636beaa0ff4a4d89fd1cc3
PRJ-RAL,PRJ-RAL-CLM-06,4,MEDIATION,289,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a116866fb5f31dcde856e5013eae4c35fe02feef09d34321d1f7e4baebb14ac1
PRJ-RAL,PRJ-RAL-CLM-06,5,ADJUDICATION,307,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8a035c5f3c984c417e7da59382aa3c45fd66b42ea8b3d250e7d461edc75c0056
PRJ-DCT,PRJ-DCT-CLM-01,1,NOTICE,66,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,65d1b110724c0165e18edf9857ac97bb6cb7feba370926fa1f080c1697d26525
PRJ-DCT,PRJ-DCT-CLM-02,1,NOTICE,93,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3a2373ffaaea6148760cb8e4cd6150db35f56940458a6cf24c5962726087bf4e
PRJ-DCT,PRJ-DCT-CLM-03,1,NOTICE,120,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ba65af8c805f2766158c9d2ca3edb7dccd290db33fa9fd6522d6e9ad06656056
PRJ-DCT,PRJ-DCT-CLM-03,2,CLAIM_SUBMITTED,138,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7b3b730f9071e611a8adf7b07a22e916bc98e9d2c1f09e6cc7492d7086932ebd
PRJ-DCT,PRJ-DCT-CLM-04,1,NOTICE,146,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0dcc641a2567ef7f28c5cb525495054998b366cb8a12534a47394ded49fb7505
PRJ-DCT,PRJ-DCT-CLM-04,2,CLAIM_SUBMITTED,164,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,30dd4a161e073cda607b4a6eb7c46ed9687dc94fda01c45fe44eb079298e95b3
PRJ-DCT,PRJ-DCT-CLM-04,3,NEGOTIATION,182,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a187ae0b750c07451fc86d371fdebd2fa9906262500e1e6ddcc4b577e0aea072
PRJ-DCT,PRJ-DCT-CLM-05,1,NOTICE,173,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5997fcc3c7f70d33266095ac091c661c0c56870e6f66a6783ed0a19d40fd9463
PRJ-DCT,PRJ-DCT-CLM-05,2,CLAIM_SUBMITTED,191,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,800ee0c812c8d41e120da5f4556f294c239d7f04390595de77985fccbb1dcce8
PRJ-DCT,PRJ-DCT-CLM-05,3,NEGOTIATION,209,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f0c7cc78ec9760ab6bc528d1e6a40ba76dd39cdec09b696e958756c5f91c5414
PRJ-DCT,PRJ-DCT-CLM-05,4,MEDIATION,227,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ad59fb9fcb27309537c431c09b5e457c2754bfb238ee5405c5e276e73d98beab
PRJ-DCT,PRJ-DCT-CLM-06,1,NOTICE,200,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cdd754b3f7a69acbc5ee6e718b7d61aae0fe13261a630f27a8ec2317a0710ac0
PRJ-DCT,PRJ-DCT-CLM-06,2,CLAIM_SUBMITTED,218,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,29ccca1d86dc5e77347b74be82c50abf8bc11b38c56d1f77b782dfb24134efaa
PRJ-DCT,PRJ-DCT-CLM-06,3,NEGOTIATION,236,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9763abb60438d27d564417cc1a038bd54140c799e721f447603d179851ce29b1
PRJ-DCT,PRJ-DCT-CLM-06,4,MEDIATION,254,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4607bf3a84561ac3c727d55d53b077bcb575c2514160aff39a95665bfb1fcb6c
PRJ-DCT,PRJ-DCT-CLM-06,5,ADJUDICATION,272,STAGE_ADVANCE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e0696ba1c426a767cc82095efa8e42f21a4a4db146cbbc871b8a28465c885662
