project_id,period_id,buffer_id,buffer_type,chain_id,original_buffer_days,remaining_buffer_days,chain_progress_fraction,buffer_sizing_method,variance_sum_days2,sizing_z,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-HWY,P05,PRJ-HWY-CC-BUFFER,PROJECT,PRJ-HWY-CC,12.18428855,5.47872436,0.7168588,RSS_PERT_VARIANCE,54.86160975,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4a58901c8384546b1c9ed790320b191c6690759981c22bbedb3b1da1855dd08b
PRJ-HWY,P05,PRJ-HWY-FC1-BUFFER,FEEDING,PRJ-HWY-FC1,2.84694667,0.94558254,0.97175,RSS_PERT_VARIANCE,2.99520711,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bc5526d2b25dcdcbdf40448f5856665ed5d09410f2663117c0aea93fb99bf537
PRJ-HWY,P05,PRJ-HWY-FC2-BUFFER,FEEDING,PRJ-HWY-FC2,4.41984083,1.8163418,0.95689,RSS_PERT_VARIANCE,7.21907336,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e6522ce5c3bdcef50eda6fc73fe4d66f8288e25a08013798a03a7485e70d0137
PRJ-HWY,P06,PRJ-HWY-CC-BUFFER,PROJECT,PRJ-HWY-CC,12.18428855,3.428429,0.8458696,RSS_PERT_VARIANCE,54.86160975,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b7afe1ff380ea86618d485fb91430e27deeab2f2895fc4e60bd85a9f6a8c91e7
PRJ-HWY,P06,PRJ-HWY-FC1-BUFFER,FEEDING,PRJ-HWY-FC1,2.84694667,0.4964291,0.950571,RSS_PERT_VARIANCE,2.99520711,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,874a271f429b8b78087bd576c9805b03cd8fc8b3687a5fdf36cb137438d4f1d9
PRJ-HWY,P06,PRJ-HWY-FC2-BUFFER,FEEDING,PRJ-HWY-FC2,4.41984083,1.31266731,0.968947,RSS_PERT_VARIANCE,7.21907336,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6c2caa338f7fe468d998b91237f2ca2a34e238d5d2b0bc5c91765a92db700011
PRJ-RAL,P01,PRJ-RAL-CC-BUFFER,PROJECT,PRJ-RAL-CC,13.59561989,8.69419156,0.2374019,RSS_PERT_VARIANCE,68.30715911,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f3e15907f8efecbe78997e7fff643fbf19a19cad130fc295bf85237de95dcd67
PRJ-RAL,P01,PRJ-RAL-FC1-BUFFER,FEEDING,PRJ-RAL-FC1,2.83241583,0.25023073,0.951163,RSS_PERT_VARIANCE,2.96471003,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,afcedc3076ceb99c91074c412b2e00460c54b43baa7d1eeb3a2a78420523af8b
PRJ-RAL,P01,PRJ-RAL-FC2-BUFFER,FEEDING,PRJ-RAL-FC2,4.3386875,3.03934813,0.004954,RSS_PERT_VARIANCE,6.95640625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,17f3dc85909a7d4c90264f97bca5169b45321f67e9e1132405b161e689eb6319
PRJ-RAL,P02,PRJ-RAL-CC-BUFFER,PROJECT,PRJ-RAL-CC,13.59561989,7.41200022,0.3876758,RSS_PERT_VARIANCE,68.30715911,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7f1d3c9585ddfca110afcb47466d8b3b1ec5ca03f7825606395dd4bd9c3fa033
PRJ-RAL,P02,PRJ-RAL-FC1-BUFFER,FEEDING,PRJ-RAL-FC1,2.83241583,0.20041823,0.982738,RSS_PERT_VARIANCE,2.96471003,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6a0d80a1d849488de2eadeaa8a9b14690d70c3c88f1da2ff1a755cfc9ec704ef
PRJ-RAL,P02,PRJ-RAL-FC2-BUFFER,FEEDING,PRJ-RAL-FC2,4.3386875,3.04278078,0.0,RSS_PERT_VARIANCE,6.95640625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8b143d7bf2717c6cce13443e53f04551ab635aeffa7ac4a977a874a3215b4bd0
PRJ-RAL,P03,PRJ-RAL-CC-BUFFER,PROJECT,PRJ-RAL-CC,13.59561989,7.06481363,0.4842643,RSS_PERT_VARIANCE,68.30715911,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d1f85c090bf926914bf44942da1c56e27fda1717b580e3980c8bc47ba482006a
PRJ-RAL,P03,PRJ-RAL-FC1-BUFFER,FEEDING,PRJ-RAL-FC1,2.83241583,0.4206003,0.973446,RSS_PERT_VARIANCE,2.96471003,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1f0b81a6e5e8039abbbcb493fc899e4910083f0b13e34ac7377d73edee669a1a
PRJ-RAL,P03,PRJ-RAL-FC2-BUFFER,FEEDING,PRJ-RAL-FC2,4.3386875,3.20729559,0.020664,RSS_PERT_VARIANCE,6.95640625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,94f461323e501d6191990c1f90ef4860dcfe5392e657c6e1c4d1c45df47ecf5b
PRJ-RAL,P04,PRJ-RAL-CC-BUFFER,PROJECT,PRJ-RAL-CC,13.59561989,5.8224115,0.5715797,RSS_PERT_VARIANCE,68.30715911,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,48988d988925e68fdfeedb1edcf66580790777da43a1d344478849a85a6bbd22
PRJ-RAL,P04,PRJ-RAL-FC1-BUFFER,FEEDING,PRJ-RAL-FC1,2.83241583,0.27002169,0.918659,RSS_PERT_VARIANCE,2.96471003,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ae087b1ee0bb44a73f5482e6a6ea1be880ddce5dc63139c5034173ade9a5f787
PRJ-RAL,P04,PRJ-RAL-FC2-BUFFER,FEEDING,PRJ-RAL-FC2,4.3386875,1.04245845,0.952096,RSS_PERT_VARIANCE,6.95640625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f13d2fd7c7b8e0280c5f9afb3d6e2ed9c498c7d8daa8ec77cb895d4ca71fe1bd
PRJ-RAL,P05,PRJ-RAL-CC-BUFFER,PROJECT,PRJ-RAL-CC,13.59561989,4.68444729,0.6936974,RSS_PERT_VARIANCE,68.30715911,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4b249bf9da28f57ce5b16db7b2f2e5fe535e26bc0373cc3d8ec3a1e1d6e92fd8
PRJ-RAL,P05,PRJ-RAL-FC1-BUFFER,FEEDING,PRJ-RAL-FC1,2.83241583,0.21374477,0.924551,RSS_PERT_VARIANCE,2.96471003,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6505645faee8f8c236c22de53657ad9b2eb8d1ca425ed272c1c982e4f2044774
PRJ-RAL,P05,PRJ-RAL-FC2-BUFFER,FEEDING,PRJ-RAL-FC2,4.3386875,0.95972968,0.968644,RSS_PERT_VARIANCE,6.95640625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,62a2019d1b8554a2a1504df2ed4e7bc67037f61471167f9c80ccec718b4ab79f
PRJ-RAL,P06,PRJ-RAL-CC-BUFFER,PROJECT,PRJ-RAL-CC,13.59561989,2.49123651,0.8185313,RSS_PERT_VARIANCE,68.30715911,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b924f67e542dab0429cd399ddfd88fc1a488003632af355923f217e1b7882c7e
PRJ-RAL,P06,PRJ-RAL-FC1-BUFFER,FEEDING,PRJ-RAL-FC1,2.83241583,0.0,0.932674,RSS_PERT_VARIANCE,2.96471003,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3a2db5dbc7d3e2b802ddae7cc4fbdac77aefe8804cf51a2535d5fe6aca370dd9
PRJ-RAL,P06,PRJ-RAL-FC2-BUFFER,FEEDING,PRJ-RAL-FC2,4.3386875,0.59696899,0.899341,RSS_PERT_VARIANCE,6.95640625,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8ef0399312df44e0d6e953269ca4aea8d7247b2950a5027c33deec4da8208764
PRJ-WTR,P01,PRJ-WTR-CC-BUFFER,PROJECT,PRJ-WTR-CC,11.08741721,9.18750831,0.2763826,RSS_PERT_VARIANCE,45.42856047,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,10670ee6ab91126e89c78bfc15df371df31ddbc207e63c14153fcbd88428f914
PRJ-WTR,P01,PRJ-WTR-FC1-BUFFER,FEEDING,PRJ-WTR-FC1,2.53110667,1.31617547,1.0,RSS_PERT_VARIANCE,2.36749511,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5c0ddf22abe85845a06f9c11f6344e5bb92172dc8b2fdaed4392990c4c700eb9
PRJ-WTR,P01,PRJ-WTR-FC2-BUFFER,FEEDING,PRJ-WTR-FC2,4.21778,4.21778,0.0,RSS_PERT_VARIANCE,6.574096,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1ef825a9efeef6c315b130e00c48e31826c7c38bdf15d6c2f837bb250c7cc2f0
PRJ-WTR,P02,PRJ-WTR-CC-BUFFER,PROJECT,PRJ-WTR-CC,11.08741721,8.23495747,0.4149516,RSS_PERT_VARIANCE,45.42856047,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,710f91efe47c7d9e2f9b0a3890ec753838a72be64d50e3c80cf05ebea5830c8b
PRJ-WTR,P02,PRJ-WTR-FC1-BUFFER,FEEDING,PRJ-WTR-FC1,2.53110667,1.33984597,0.980517,RSS_PERT_VARIANCE,2.36749511,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ab55ace4ae4a04e0bb57b13fbfd517258c201cecde14a8ef1edd011326610bda
PRJ-WTR,P02,PRJ-WTR-FC2-BUFFER,FEEDING,PRJ-WTR-FC2,4.21778,4.20874855,0.004461,RSS_PERT_VARIANCE,6.574096,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b6794cc194a992530c8cfc02470634f525ee0e9aeff36549b692318c0e35e276
PRJ-WTR,P03,PRJ-WTR-CC-BUFFER,PROJECT,PRJ-WTR-CC,11.08741721,7.5825314,0.509861,RSS_PERT_VARIANCE,45.42856047,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dbab793a81c28af780d47931df54c6149884f2fc086055363986ae767f472129
PRJ-WTR,P03,PRJ-WTR-FC1-BUFFER,FEEDING,PRJ-WTR-FC1,2.53110667,1.3376591,0.982317,RSS_PERT_VARIANCE,2.36749511,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0182ad58ff43f9a8863c09db21e6bafd81e465ba6ddc4d242fa2b7db0ee0fcfa
PRJ-WTR,P03,PRJ-WTR-FC2-BUFFER,FEEDING,PRJ-WTR-FC2,4.21778,4.04761788,0.08405,RSS_PERT_VARIANCE,6.574096,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e0bcee3998a176b94ebee3ef4a8e17c5c746100b066a77bf22f9b28c3d7a0a3b
PRJ-WTR,P04,PRJ-WTR-CC-BUFFER,PROJECT,PRJ-WTR-CC,11.08741721,6.87836117,0.6122977,RSS_PERT_VARIANCE,45.42856047,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7106b3d0bdb76835fc6cf21673822ca0fa25e8f14ac67121c18d3a6e0b43225f
PRJ-WTR,P04,PRJ-WTR-FC1-BUFFER,FEEDING,PRJ-WTR-FC1,2.53110667,1.31617547,1.0,RSS_PERT_VARIANCE,2.36749511,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,95f3251008948ac6de4f310cef3f711ce45635a5edd8f6d2693aea23dad5febb
PRJ-WTR,P04,PRJ-WTR-FC2-BUFFER,FEEDING,PRJ-WTR-FC2,4.21778,2.1932456,1.0,RSS_PERT_VARIANCE,6.574096,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ab5f0efec4908820b2ca90f326c491fc05e68f5f29129e7700f4d1fe0785be1a
PRJ-WTR,P05,PRJ-WTR-CC-BUFFER,PROJECT,PRJ-WTR-CC,11.08741721,5.72289496,0.7274902,RSS_PERT_VARIANCE,45.42856047,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1da8732dea64e5e1e7e886bd230dfc4b37c76d9dcd8982df9cbc36e65b573d91
PRJ-WTR,P05,PRJ-WTR-FC1-BUFFER,FEEDING,PRJ-WTR-FC1,2.53110667,1.17827915,0.980486,RSS_PERT_VARIANCE,2.36749511,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,aa2d02b3bd81b71d3f9ee01dce198ce6c1668b0529c98613fb06903c02df9d5a
PRJ-WTR,P05,PRJ-WTR-FC2-BUFFER,FEEDING,PRJ-WTR-FC2,4.21778,2.03164112,1.0,RSS_PERT_VARIANCE,6.574096,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c20f3e0584fe9d0c02843e2662748aed18bcdffab94fc5bb3bedd29d9c5bcac8
PRJ-WTR,P06,PRJ-WTR-CC-BUFFER,PROJECT,PRJ-WTR-CC,11.08741721,4.96951032,0.8899811,RSS_PERT_VARIANCE,45.42856047,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d539dbc185d5a6f6d99f2b4c6eb2f7c9606d505cebc489a2e4ea9d7251435182
PRJ-WTR,P06,PRJ-WTR-FC1-BUFFER,FEEDING,PRJ-WTR-FC1,2.53110667,1.31617547,1.0,RSS_PERT_VARIANCE,2.36749511,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,40d84fed74a767cb69b90b0f3f8761039b2f59b7e69f70f2ac46bbd663391302
PRJ-WTR,P06,PRJ-WTR-FC2-BUFFER,FEEDING,PRJ-WTR-FC2,4.21778,2.22789753,0.982884,RSS_PERT_VARIANCE,6.574096,1.645,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5942e6f1d392adb17d088aae30f0123e156569a0d705e53f7391a8ac422bcb46
