project_id,time_step,agent_id,state,demand_units,delivered_units,inventory_end_units,effective_capacity_units,lead_time_steps,decision_rule_id,rule_branch,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-AIR,9,PRJ-AIR-SUP-02,NORMAL,7.104408,7.104408,34.957046,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5f1a1e88b0429b17fb41a11a5c22ba4b0421a246c23ba804d547e292ebd2f60a
PRJ-AIR,9,PRJ-AIR-SUP-03,NORMAL,4.99609,4.99609,51.129473,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a3231e742fcaa0adf10182359c0d1c3eaa6634b050bc8b309bab136a82b14b80
PRJ-AIR,9,PRJ-AIR-SUP-04,NORMAL,4.562639,4.562639,22.811879,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d20bf7ee3a4cb80c0d604ea746050affeaebc008fffa79292ca84f8cb9662b50
PRJ-AIR,9,PRJ-AIR-SUP-05,DISRUPTED,8.198712,4.5,38.532428,4.5,4,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3b361ec24dff253f898abf12f37e5350c56ad54cb4e50722ef1755be9778a71d
PRJ-AIR,9,PRJ-AIR-SUP-06,NORMAL,3.994223,3.994223,59.240825,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,60ba9423809be729cbd5dba3ad65e252516a95ce6ea40b70995795a95a09c008
PRJ-AIR,9,PRJ-AIR-SUP-07,NORMAL,6.43751,6.43751,26.143682,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,74ad507b645fa6e2957c1724a11a7f816387349a9d80da3ff3e0c61f06d4ec86
PRJ-AIR,9,PRJ-AIR-SUP-08,NORMAL,4.724113,4.724113,37.395295,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,47a66128fb0945afeb97136f14191ee6970c962625f93cc219e5af35d139e924
PRJ-AIR,10,PRJ-AIR-SUP-01,NORMAL,4.090883,4.090883,27.028723,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c9456b3a72a3804f1b531d1a526fdb460280b15ec8705a59b96d78f332e65062
PRJ-AIR,10,PRJ-AIR-SUP-02,NORMAL,4.314654,4.314654,38.142392,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bce8f9a320e8b0b364fdbb5e7a8c50144c1446f1dcdc642b72c6d20316e9dec4
PRJ-AIR,10,PRJ-AIR-SUP-03,DISRUPTED,4.006548,4.006548,56.122925,5.4,6,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a47b003e9b8b698a6649ea875fe6136859476b8f5dbf4ac1d33bf9b14c6c9a68
PRJ-AIR,10,PRJ-AIR-SUP-04,NORMAL,6.279871,6.279871,22.532008,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1be9cbda9b5fac7ddfe7ffef9aed945a6f6a07da8b58e000badd984bdbc7feef
PRJ-AIR,10,PRJ-AIR-SUP-05,NORMAL,4.903711,4.903711,41.128717,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cabcb9b36def4a8cd6f54c758b81cb5c291fbb3fc8f09677ad8d0ea0d9cd5059
PRJ-AIR,10,PRJ-AIR-SUP-06,NORMAL,4.388948,4.388948,63.851877,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4767d7b64d04585c49ce54c54de37b2d7bb451ddd2cd22943b5a4afd58630b62
PRJ-AIR,10,PRJ-AIR-SUP-07,NORMAL,4.631119,4.631119,27.512563,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,116e63b4bb7acc568869cd77ee4c4a002b5ea88bd98a96393e24362c5f83f71a
PRJ-AIR,10,PRJ-AIR-SUP-08,NORMAL,6.136351,6.136351,38.758945,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b81a8a348b6f002e1e77b942cbab02dbd4e6cbe5bc2ca08138783872fd73c8af
PRJ-AIR,11,PRJ-AIR-SUP-01,NORMAL,5.730938,5.730938,27.297785,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0698ed4e37fca4fa6f52db5fc18896fc3d6ebd5bdebb5f1d52875604d8d06395
PRJ-AIR,11,PRJ-AIR-SUP-02,NORMAL,3.145269,3.145269,42.497123,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3b78442fbb6557ec6eb1cfac6d79fc1281c34e01ad1ff6443a7fbe75d269324d
PRJ-AIR,11,PRJ-AIR-SUP-03,NORMAL,5.296496,5.296496,59.826429,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7677060d1c3ffa04f3bee130e3f97f9ff28d032f64a1ca157e34cba53becfc24
PRJ-AIR,11,PRJ-AIR-SUP-04,NORMAL,5.244278,5.244278,23.28773,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,31a2cd4ddff75ec9209fb589bf1e686e40b24c8bc76076ea3242de4c100f9f8b
PRJ-AIR,11,PRJ-AIR-SUP-05,NORMAL,5.089613,5.089613,43.539104,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6d5176b9a09752c9dc5207e7a585f52f59d42594a36e2d49eb2fc1b591c4c94e
PRJ-AIR,11,PRJ-AIR-SUP-06,NORMAL,5.600292,5.600292,67.251585,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7544eb650fd06312e4314e628aaead23eb38294f161150ff524e91a62147c3da
PRJ-AIR,11,PRJ-AIR-SUP-07,NORMAL,4.045445,4.045445,29.467118,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1da298d8ca1b159dffa894d577cdc8fece1ebbac64b8cdae8eae0697840bcced
PRJ-AIR,11,PRJ-AIR-SUP-08,NORMAL,6.338255,6.338255,39.92069,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,da06b4c9200e0c895b694a2ca9d773af2c22dbd003bc27f1e7815560d58cbdf3
PRJ-AIR,12,PRJ-AIR-SUP-01,NORMAL,3.474679,3.474679,29.823106,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f80577722c508b0aec46d0e0a42a3932fb43226ed3203efc575dd68dab8f5d19
PRJ-AIR,12,PRJ-AIR-SUP-02,NORMAL,6.819605,6.819605,43.177518,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dd4937f56e8e97c0bb1926a31336a705a72f2f64f813005f1025e9952ba20c00
PRJ-AIR,12,PRJ-AIR-SUP-03,NORMAL,6.031062,6.031062,62.795367,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c5895888cd7237348dd9ecdcc311b3dcc4d3f0d4148b522ca6ed2eb750fb8d08
PRJ-AIR,12,PRJ-AIR-SUP-04,NORMAL,5.686316,5.686316,23.601414,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5f6b151fa2a2d51f6eea32d944338c181450012b9ad8fbff8d7354f928363eed
PRJ-AIR,12,PRJ-AIR-SUP-05,NORMAL,3.166342,3.166342,47.872763,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b026b598c36982bd4a19074cdc1ae2fe870ba93fed6de8d8a0faf35b64e7f891
PRJ-AIR,12,PRJ-AIR-SUP-06,NORMAL,5.987696,5.987696,70.263889,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f8e827c9e838719dfb6e97f75dc3594f5c929460b08fc75bd342b79eaacd09ee
PRJ-AIR,12,PRJ-AIR-SUP-07,DISRUPTED,5.180252,3.6,31.867118,3.6,6,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6a672e17fe734b717f820597045988657ae2f545afc28cf81bcac569eb75bac0
PRJ-AIR,12,PRJ-AIR-SUP-08,NORMAL,6.056533,6.056533,41.364157,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,421b02ae887eb23fa40a8418916006b9d772ccd50f5d381e4293935ee7cc47a9
PRJ-HWY,1,PRJ-HWY-SUP-01,NORMAL,4.560309,4.560309,13.439691,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0a2a21002391b308865a0d223e6254876dc869f512b61d8be749e11ce4d8bb63
PRJ-HWY,1,PRJ-HWY-SUP-02,NORMAL,3.216479,3.216479,17.283521,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c0f9c356dc0fc5f8459021855bd2ff2892bbcafae944a856f7c938e9d7463538
PRJ-HWY,1,PRJ-HWY-SUP-03,DISRUPTED,2.605425,2.605425,20.394575,5.4,6,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4cd7fc243a998863e7f254f848e5b8b2f1f2b24a2975fba14c90abac7024d8ec
PRJ-HWY,1,PRJ-HWY-SUP-04,NORMAL,3.93841,3.93841,17.06159,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,daf31e0b3907c058bf694a4d2008aebfb9a853728ade37af5b6b5cf98532a23e
PRJ-HWY,1,PRJ-HWY-SUP-05,NORMAL,5.757653,5.757653,17.742347,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b497a936a733fc7fb0971502a9de450cb9c80af781fc87d3cc7863c8f57e4f80
PRJ-HWY,1,PRJ-HWY-SUP-06,NORMAL,5.564705,5.564705,20.435295,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6d289dc59e070bba351cb74b905cb550c6a1c8ec7754bc6cc34790c545d52157
PRJ-HWY,1,PRJ-HWY-SUP-07,NORMAL,7.348411,7.348411,16.651589,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1ba803e721e80ad44855597454c661368c2bd10b31e12a3b7a268db8f2635f03
PRJ-HWY,1,PRJ-HWY-SUP-08,NORMAL,3.587997,3.587997,22.912003,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8b47779845cd17cd9eba8a69708ad1ce858a8457b383cbce9cde5570560d55e8
PRJ-HWY,2,PRJ-HWY-SUP-01,DISRUPTED,8.574047,3.6,15.839691,3.6,4,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,15ac0dd0e7e36815e7014857cda4ceb74f17b1148fb45cb4976d3bce79f73ecc
PRJ-HWY,2,PRJ-HWY-SUP-02,NORMAL,5.793709,5.793709,18.989811,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2a8d2842cf1aa648ac377a7add48773ad09e5422eff4a03521c7ecb39afe393c
PRJ-HWY,2,PRJ-HWY-SUP-03,NORMAL,4.368968,4.368968,25.025607,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,066ae0b0a7267ca8fcb0a2658def388ba277549465017d9e9bc0fe7cf37ae205
PRJ-HWY,2,PRJ-HWY-SUP-04,NORMAL,5.846314,5.846314,17.215276,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c7a480bbefbf3cccf92bd992ba910c51ff2ef47018e78c3606dd26eb3f541c4d
PRJ-HWY,2,PRJ-HWY-SUP-05,NORMAL,3.521285,3.521285,21.721062,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,629130bfb3d6e73dc868735817e45a37a0eb7eea648bc7a6e1cc4918ac147596
PRJ-HWY,2,PRJ-HWY-SUP-06,NORMAL,6.189213,6.189213,23.246081,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9270730730e1d941f926f9d22041cc04d734cbf587887def340376c3ac41a91c
PRJ-HWY,2,PRJ-HWY-SUP-07,NORMAL,5.212974,5.212974,17.438616,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4436a8944057accfad7bfba51179a80f5d550191ed90343b0432e01ed1f283ff
PRJ-HWY,2,PRJ-HWY-SUP-08,DISRUPTED,3.397706,3.397706,27.014297,4.5,7,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cc1a24eb3c7efdb3aeea59093e56f8e25900592197054a41604243a1d132e8f9
PRJ-HWY,3,PRJ-HWY-SUP-01,NORMAL,6.231052,6.231052,15.608639,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cb17d7513274ba8ec46b4e8aa23bf44aafc04b05b038583554e601ad9b083ba6
PRJ-HWY,3,PRJ-HWY-SUP-02,NORMAL,5.85131,5.85131,20.638501,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,42a55bc94da2e69b30732b1214d6d7c1a112a36d5dc3931b9b05ec95e5c1a47b
PRJ-HWY,3,PRJ-HWY-SUP-03,NORMAL,4.081606,4.081606,29.944001,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,83e227b3290d3b2a0a0e8c372d85fde9d45aecca2bee533490d2e3c1fa062d0c
PRJ-HWY,3,PRJ-HWY-SUP-04,NORMAL,6.357543,6.357543,16.857733,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1bccb749cebbdcf75c275eb89dc97b137e5dc841aafe88ff318d7ef84ff45ad2
PRJ-HWY,3,PRJ-HWY-SUP-05,NORMAL,4.659869,4.659869,24.561193,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a86542baf8e1c8ecd659311724a91bf1285be7b5be87a64171d459059248da88
PRJ-HWY,3,PRJ-HWY-SUP-06,NORMAL,4.046937,4.046937,28.199144,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3fafa8ef8960c1b6bd78263c02953d333e306ab5a708dba717102085308b6bbb
PRJ-HWY,3,PRJ-HWY-SUP-07,NORMAL,4.281362,4.281362,19.157253,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ac5eee378899e883b060f174f12c195dcdd0f20de1e593ec73d2e4777a5d4d57
PRJ-HWY,3,PRJ-HWY-SUP-08,DISRUPTED,5.385591,4.5,30.014297,4.5,7,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0ef462e2072aa796d1367d6f79bde76db46c5245472f5ad4058862b1bb509bfb
PRJ-HWY,4,PRJ-HWY-SUP-01,DISRUPTED,4.129779,3.6,18.008639,3.6,4,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9c45df07fe07aa9fc93d4be6f770921dcb86419b6ed720aca214ff687dda0348
PRJ-HWY,4,PRJ-HWY-SUP-02,NORMAL,3.788193,3.788193,24.350309,10.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,672e0bb5840010bca1100f27668e78db2b5ddf2d66ed9eee4cbefd52c3735a97
PRJ-HWY,4,PRJ-HWY-SUP-03,NORMAL,3.311476,3.311476,35.632525,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e8b435564f04fa71051933978bbf9044b472292ecaa60960b25610e5a0cdf3e0
PRJ-HWY,4,PRJ-HWY-SUP-04,NORMAL,3.041636,3.041636,19.816098,8.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b256e46b63b63518ba04fb297e426895bdf97d70490296318ce5c52772a86208
PRJ-HWY,4,PRJ-HWY-SUP-05,NORMAL,4.035571,4.035571,28.025623,10.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c5c24539c345ce77151778b052c35bb0a4fce42589ea9ee3b434aa2709024fa6
PRJ-HWY,4,PRJ-HWY-SUP-06,NORMAL,5.357711,5.357711,31.841433,12.0,3,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e60ae19de830d045a9849a0c9b321c72b04cd017065f8f228373ddcbc901a5d6
PRJ-HWY,4,PRJ-HWY-SUP-07,NORMAL,4.867838,4.867838,20.289415,8.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3de10cb329a6afd1079094a84405eb0af0c2214b246b8e57a3d4895d61118de5
PRJ-HWY,4,PRJ-HWY-SUP-08,NORMAL,5.261694,5.261694,32.252603,10.0,5,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b9882dcd931746d8427ccf7c40ac46fcbb3764a437432a1d14df677b18a96c31
PRJ-HWY,5,PRJ-HWY-SUP-01,NORMAL,4.94533,4.94533,19.063309,8.0,2,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5afaf32409bcd821013263506ef38915995ba45ed9b774874970486f3e0a2d98
PRJ-HWY,5,PRJ-HWY-SUP-02,DISRUPTED,4.092799,4.092799,27.75751,4.5,5,RESTOCK_AND_PRIORITIZE_CRITICAL,DISRUPTION_CAPACITY_REDUCTION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cf7f961d1f9c5d4707cac2d76038672ad001809abb4781b8290c31b1a2286e22
PRJ-HWY,5,PRJ-HWY-SUP-03,NORMAL,4.368567,4.368567,40.263958,12.0,4,RESTOCK_AND_PRIORITIZE_CRITICAL,NORMAL_FULFILMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,76e2cc3f2e37b390a2b01db5a4ce25ad9e91bec9515abb072aa9b6cc3bfea7d7
