project_id,period_id,seed_node_id,seed_magnitude,propagation_steps,propagation_rule,cycle_handling,seed_impact_vector,first_order_impact_vector,propagated_impact_vector,cumulative_state_vector,total_first_order_impact,total_propagated_impact_excluding_seed,total_state_including_seed,positive_impacted_node_count_excluding_seed,positive_state_node_count_including_seed,material_impacted_node_count_excluding_seed,material_state_node_count_including_seed,materiality_threshold,seed_included_in_cumulative_state,seed_included_in_propagated_impact,ground_truth_hash,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-WTR,P06,PRJ-WTR-DSM-02,1.9,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 1.9, ""PRJ-WTR-DSM-03"": 0.0, ""PRJ-WTR-DSM-04"": 0.0, ""PRJ-WTR-DSM-05"": 0.0, ""PRJ-WTR-DSM-06"": 0.0, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 0.0, ""PRJ-WTR-DSM-03"": 0.0, ""PRJ-WTR-DSM-04"": 0.0, ""PRJ-WTR-DSM-05"": 0.58483, ""PRJ-WTR-DSM-06"": 0.0, ""PRJ-WTR-DSM-07"": 0.0, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 0.0, ""PRJ-WTR-DSM-03"": 0.070059, ""PRJ-WTR-DSM-04"": 0.014585, ""PRJ-WTR-DSM-05"": 0.58483, ""PRJ-WTR-DSM-06"": 0.180199, ""PRJ-WTR-DSM-07"": 0.072314, ""PRJ-WTR-DSM-08"": 0.0}","{""PRJ-WTR-DSM-01"": 0.0, ""PRJ-WTR-DSM-02"": 1.9, ""PRJ-WTR-DSM-03"": 0.070059, ""PRJ-WTR-DSM-04"": 0.014585, ""PRJ-WTR-DSM-05"": 0.58483, ""PRJ-WTR-DSM-06"": 0.180199, ""PRJ-WTR-DSM-07"": 0.072314, ""PRJ-WTR-DSM-08"": 0.0}",0.58483,0.921987,2.821987,5,6,4,5,0.05,True,False,36082b8e7bc200ac1a6ab8daebe50f7280f026f143d603807be5a41b52ac497f,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d61848d00d61a32db46941b4cf9d3ac01f25b9b493133d0be0cbea2dfaabf609
PRJ-RAL,P01,PRJ-RAL-DSM-01,1.15,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-RAL-DSM-01"": 1.15, ""PRJ-RAL-DSM-02"": 0.0, ""PRJ-RAL-DSM-03"": 0.0, ""PRJ-RAL-DSM-04"": 0.0, ""PRJ-RAL-DSM-05"": 0.0, ""PRJ-RAL-DSM-06"": 0.0, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 0.278192, ""PRJ-RAL-DSM-03"": 0.221818, ""PRJ-RAL-DSM-04"": 0.0, ""PRJ-RAL-DSM-05"": 0.0, ""PRJ-RAL-DSM-06"": 0.0, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 0.278192, ""PRJ-RAL-DSM-03"": 0.232297, ""PRJ-RAL-DSM-04"": 0.062683, ""PRJ-RAL-DSM-05"": 0.0871, ""PRJ-RAL-DSM-06"": 0.030009, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 1.15, ""PRJ-RAL-DSM-02"": 0.278192, ""PRJ-RAL-DSM-03"": 0.232297, ""PRJ-RAL-DSM-04"": 0.062683, ""PRJ-RAL-DSM-05"": 0.0871, ""PRJ-RAL-DSM-06"": 0.030009, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}",0.50001,0.690281,1.840281,5,6,4,5,0.05,True,False,8ff9e8f18027f102abca7b9e365086d6f133341d585b0281b7e60cd428741797,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4a20eafed2207272d7934909a7c796f7dfd4dd6b0c651ac5112bc25cbed2dd7b
PRJ-RAL,P02,PRJ-RAL-DSM-02,1.3,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 1.3, ""PRJ-RAL-DSM-03"": 0.0, ""PRJ-RAL-DSM-04"": 0.0, ""PRJ-RAL-DSM-05"": 0.0, ""PRJ-RAL-DSM-06"": 0.0, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 0.0, ""PRJ-RAL-DSM-03"": 0.0, ""PRJ-RAL-DSM-04"": 0.0, ""PRJ-RAL-DSM-05"": 0.336574, ""PRJ-RAL-DSM-06"": 0.0, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 0.0, ""PRJ-RAL-DSM-03"": 0.048972, ""PRJ-RAL-DSM-04"": 0.013839, ""PRJ-RAL-DSM-05"": 0.336574, ""PRJ-RAL-DSM-06"": 0.140231, ""PRJ-RAL-DSM-07"": 0.055147, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 1.3, ""PRJ-RAL-DSM-03"": 0.048972, ""PRJ-RAL-DSM-04"": 0.013839, ""PRJ-RAL-DSM-05"": 0.336574, ""PRJ-RAL-DSM-06"": 0.140231, ""PRJ-RAL-DSM-07"": 0.055147, ""PRJ-RAL-DSM-08"": 0.0}",0.336574,0.594763,1.894763,5,6,3,4,0.05,True,False,92542a2c8b00700662c4d8b2b849adb1ede43a5fce4b7006d2576bf8bb075295,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dab7ae1fa82a4bf80045737fd074c50462f25e6287575c998dbc47afdb81cfd5
PRJ-RAL,P03,PRJ-RAL-DSM-03,1.45,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 0.0, ""PRJ-RAL-DSM-03"": 1.45, ""PRJ-RAL-DSM-04"": 0.0, ""PRJ-RAL-DSM-05"": 0.0, ""PRJ-RAL-DSM-06"": 0.0, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 0.0, ""PRJ-RAL-DSM-03"": 0.0, ""PRJ-RAL-DSM-04"": 0.40975, ""PRJ-RAL-DSM-05"": 0.0, ""PRJ-RAL-DSM-06"": 0.0, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 0.0, ""PRJ-RAL-DSM-03"": 0.014339, ""PRJ-RAL-DSM-04"": 0.40975, ""PRJ-RAL-DSM-05"": 0.098548, ""PRJ-RAL-DSM-06"": 0.04106, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 0.0, ""PRJ-RAL-DSM-03"": 1.464339, ""PRJ-RAL-DSM-04"": 0.40975, ""PRJ-RAL-DSM-05"": 0.098548, ""PRJ-RAL-DSM-06"": 0.04106, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}",0.40975,0.563697,2.013697,3,4,2,3,0.05,True,False,e80bb005c67800d94eb4e9d2d05aaae3af0b69aaa5c3ce8656bae79e6ec2c7e7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,05d6918cdc57e619f263a367b1c05d8cc4d722782679efab543539f25ffd369a
PRJ-RAL,P04,PRJ-RAL-DSM-04,1.6,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 0.0, ""PRJ-RAL-DSM-03"": 0.0, ""PRJ-RAL-DSM-04"": 1.6, ""PRJ-RAL-DSM-05"": 0.0, ""PRJ-RAL-DSM-06"": 0.0, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 0.0, ""PRJ-RAL-DSM-03"": 0.0, ""PRJ-RAL-DSM-04"": 0.0, ""PRJ-RAL-DSM-05"": 0.384814, ""PRJ-RAL-DSM-06"": 0.0, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 0.0, ""PRJ-RAL-DSM-03"": 0.05599, ""PRJ-RAL-DSM-04"": 0.015822, ""PRJ-RAL-DSM-05"": 0.384814, ""PRJ-RAL-DSM-06"": 0.160331, ""PRJ-RAL-DSM-07"": 0.063051, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 0.0, ""PRJ-RAL-DSM-03"": 0.05599, ""PRJ-RAL-DSM-04"": 1.615822, ""PRJ-RAL-DSM-05"": 0.384814, ""PRJ-RAL-DSM-06"": 0.160331, ""PRJ-RAL-DSM-07"": 0.063051, ""PRJ-RAL-DSM-08"": 0.0}",0.384814,0.680009,2.280009,4,5,4,5,0.05,True,False,e4f9b37ebc14120aaccec20b09f660ff8504e3e64f353a926b72c1c228606ed7,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fa56a23dcb34ca8a938b02f89ac5ba1ebb36233a81bd9cbfa208bcc138638e1a
PRJ-RAL,P05,PRJ-RAL-DSM-01,1.75,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-RAL-DSM-01"": 1.75, ""PRJ-RAL-DSM-02"": 0.0, ""PRJ-RAL-DSM-03"": 0.0, ""PRJ-RAL-DSM-04"": 0.0, ""PRJ-RAL-DSM-05"": 0.0, ""PRJ-RAL-DSM-06"": 0.0, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 0.423336, ""PRJ-RAL-DSM-03"": 0.337549, ""PRJ-RAL-DSM-04"": 0.0, ""PRJ-RAL-DSM-05"": 0.0, ""PRJ-RAL-DSM-06"": 0.0, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 0.423336, ""PRJ-RAL-DSM-03"": 0.353496, ""PRJ-RAL-DSM-04"": 0.095387, ""PRJ-RAL-DSM-05"": 0.132544, ""PRJ-RAL-DSM-06"": 0.045665, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 1.75, ""PRJ-RAL-DSM-02"": 0.423336, ""PRJ-RAL-DSM-03"": 0.353496, ""PRJ-RAL-DSM-04"": 0.095387, ""PRJ-RAL-DSM-05"": 0.132544, ""PRJ-RAL-DSM-06"": 0.045665, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}",0.760884,1.050428,2.800428,5,6,4,5,0.05,True,False,2f5b267bd1c4bdab0b1ac1069bef84b5dc815e53da84fb55f9e72c76796dbbdb,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,39c1032a023e0b38fee3b1cfebd2b9ea22e2aed88784822cc1f4517e4090d736
PRJ-RAL,P06,PRJ-RAL-DSM-02,1.9,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 1.9, ""PRJ-RAL-DSM-03"": 0.0, ""PRJ-RAL-DSM-04"": 0.0, ""PRJ-RAL-DSM-05"": 0.0, ""PRJ-RAL-DSM-06"": 0.0, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 0.0, ""PRJ-RAL-DSM-03"": 0.0, ""PRJ-RAL-DSM-04"": 0.0, ""PRJ-RAL-DSM-05"": 0.491916, ""PRJ-RAL-DSM-06"": 0.0, ""PRJ-RAL-DSM-07"": 0.0, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 0.0, ""PRJ-RAL-DSM-03"": 0.071574, ""PRJ-RAL-DSM-04"": 0.020226, ""PRJ-RAL-DSM-05"": 0.491916, ""PRJ-RAL-DSM-06"": 0.204954, ""PRJ-RAL-DSM-07"": 0.0806, ""PRJ-RAL-DSM-08"": 0.0}","{""PRJ-RAL-DSM-01"": 0.0, ""PRJ-RAL-DSM-02"": 1.9, ""PRJ-RAL-DSM-03"": 0.071574, ""PRJ-RAL-DSM-04"": 0.020226, ""PRJ-RAL-DSM-05"": 0.491916, ""PRJ-RAL-DSM-06"": 0.204954, ""PRJ-RAL-DSM-07"": 0.0806, ""PRJ-RAL-DSM-08"": 0.0}",0.491916,0.869269,2.769269,5,6,4,5,0.05,True,False,97a11b49927c1e2b87d99ad758f20f2a87a2101f97c9e2150f76c01734c2465f,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c206861389fbb615885bba7b249e78d614aa195beac20715317359bcdaaca3fc
PRJ-DCT,P01,PRJ-DCT-DSM-01,1.15,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-DCT-DSM-01"": 1.15, ""PRJ-DCT-DSM-02"": 0.0, ""PRJ-DCT-DSM-03"": 0.0, ""PRJ-DCT-DSM-04"": 0.0, ""PRJ-DCT-DSM-05"": 0.0, ""PRJ-DCT-DSM-06"": 0.0, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 0.263237, ""PRJ-DCT-DSM-03"": 0.253016, ""PRJ-DCT-DSM-04"": 0.0, ""PRJ-DCT-DSM-05"": 0.0, ""PRJ-DCT-DSM-06"": 0.0, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 0.263237, ""PRJ-DCT-DSM-03"": 0.259978, ""PRJ-DCT-DSM-04"": 0.072853, ""PRJ-DCT-DSM-05"": 0.101393, ""PRJ-DCT-DSM-06"": 0.0281, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 1.15, ""PRJ-DCT-DSM-02"": 0.263237, ""PRJ-DCT-DSM-03"": 0.259978, ""PRJ-DCT-DSM-04"": 0.072853, ""PRJ-DCT-DSM-05"": 0.101393, ""PRJ-DCT-DSM-06"": 0.0281, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}",0.516253,0.725561,1.875561,5,6,4,5,0.05,True,False,8c875a97a2f72ed39850a04f2a09e1f9d6e91ce1b31f46063c44925d882b7053,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,385a6bf852985682c3ce4ead04cc9445df7afde4fcc0c7a280bb1582e0ff4983
PRJ-DCT,P02,PRJ-DCT-DSM-02,1.3,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 1.3, ""PRJ-DCT-DSM-03"": 0.0, ""PRJ-DCT-DSM-04"": 0.0, ""PRJ-DCT-DSM-05"": 0.0, ""PRJ-DCT-DSM-06"": 0.0, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 0.0, ""PRJ-DCT-DSM-03"": 0.0, ""PRJ-DCT-DSM-04"": 0.0, ""PRJ-DCT-DSM-05"": 0.401066, ""PRJ-DCT-DSM-06"": 0.0, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 0.0, ""PRJ-DCT-DSM-03"": 0.03438, ""PRJ-DCT-DSM-04"": 0.009899, ""PRJ-DCT-DSM-05"": 0.401066, ""PRJ-DCT-DSM-06"": 0.138772, ""PRJ-DCT-DSM-07"": 0.059268, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 1.3, ""PRJ-DCT-DSM-03"": 0.03438, ""PRJ-DCT-DSM-04"": 0.009899, ""PRJ-DCT-DSM-05"": 0.401066, ""PRJ-DCT-DSM-06"": 0.138772, ""PRJ-DCT-DSM-07"": 0.059268, ""PRJ-DCT-DSM-08"": 0.0}",0.401066,0.643384,1.943384,5,6,3,4,0.05,True,False,13915b6ac109bb58a90f02506ac2bf733ee3148488ddcca02780ae0e988d814c,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8f525409b9b5863d844ded2360d92c1330c7025dcc0bf05c000bb2e57528b9c0
PRJ-DCT,P03,PRJ-DCT-DSM-03,1.45,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 0.0, ""PRJ-DCT-DSM-03"": 1.45, ""PRJ-DCT-DSM-04"": 0.0, ""PRJ-DCT-DSM-05"": 0.0, ""PRJ-DCT-DSM-06"": 0.0, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 0.0, ""PRJ-DCT-DSM-03"": 0.0, ""PRJ-DCT-DSM-04"": 0.417512, ""PRJ-DCT-DSM-05"": 0.0, ""PRJ-DCT-DSM-06"": 0.0, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 0.0, ""PRJ-DCT-DSM-03"": 0.009914, ""PRJ-DCT-DSM-04"": 0.417512, ""PRJ-DCT-DSM-05"": 0.115653, ""PRJ-DCT-DSM-06"": 0.040017, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 0.0, ""PRJ-DCT-DSM-03"": 1.459914, ""PRJ-DCT-DSM-04"": 0.417512, ""PRJ-DCT-DSM-05"": 0.115653, ""PRJ-DCT-DSM-06"": 0.040017, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}",0.417512,0.583095,2.033095,3,4,2,3,0.05,True,False,49074f9cfefc89f8a78e493cdf40c9e592da32c0fb0e4f329f53fdd5fb9996ef,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,10b8db998d3a0839ff22d7a394e5d9b413774d04e9a4af311af494b94732b344
PRJ-DCT,P04,PRJ-DCT-DSM-04,1.6,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 0.0, ""PRJ-DCT-DSM-03"": 0.0, ""PRJ-DCT-DSM-04"": 1.6, ""PRJ-DCT-DSM-05"": 0.0, ""PRJ-DCT-DSM-06"": 0.0, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 0.0, ""PRJ-DCT-DSM-03"": 0.0, ""PRJ-DCT-DSM-04"": 0.0, ""PRJ-DCT-DSM-05"": 0.44321, ""PRJ-DCT-DSM-06"": 0.0, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 0.0, ""PRJ-DCT-DSM-03"": 0.037992, ""PRJ-DCT-DSM-04"": 0.010939, ""PRJ-DCT-DSM-05"": 0.44321, ""PRJ-DCT-DSM-06"": 0.153354, ""PRJ-DCT-DSM-07"": 0.065495, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 0.0, ""PRJ-DCT-DSM-03"": 0.037992, ""PRJ-DCT-DSM-04"": 1.610939, ""PRJ-DCT-DSM-05"": 0.44321, ""PRJ-DCT-DSM-06"": 0.153354, ""PRJ-DCT-DSM-07"": 0.065495, ""PRJ-DCT-DSM-08"": 0.0}",0.44321,0.71099,2.31099,4,5,3,4,0.05,True,False,7ab8864dba2232988507dc505c1a728f69e1883eace2a9d19bd2e3e0d1a15bae,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2c2050c5a6c62cbe469e005f4c33c7a589c64d71cdbf29c99b4a2a6b77f00b8e
PRJ-DCT,P05,PRJ-DCT-DSM-01,1.75,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-DCT-DSM-01"": 1.75, ""PRJ-DCT-DSM-02"": 0.0, ""PRJ-DCT-DSM-03"": 0.0, ""PRJ-DCT-DSM-04"": 0.0, ""PRJ-DCT-DSM-05"": 0.0, ""PRJ-DCT-DSM-06"": 0.0, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 0.400579, ""PRJ-DCT-DSM-03"": 0.385024, ""PRJ-DCT-DSM-04"": 0.0, ""PRJ-DCT-DSM-05"": 0.0, ""PRJ-DCT-DSM-06"": 0.0, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 0.400579, ""PRJ-DCT-DSM-03"": 0.395618, ""PRJ-DCT-DSM-04"": 0.110864, ""PRJ-DCT-DSM-05"": 0.154293, ""PRJ-DCT-DSM-06"": 0.042761, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 1.75, ""PRJ-DCT-DSM-02"": 0.400579, ""PRJ-DCT-DSM-03"": 0.395618, ""PRJ-DCT-DSM-04"": 0.110864, ""PRJ-DCT-DSM-05"": 0.154293, ""PRJ-DCT-DSM-06"": 0.042761, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}",0.785603,1.104114,2.854114,5,6,4,5,0.05,True,False,04486e735e659de53a8e572d5def850c654250371befe62955b8344d7358d5f2,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ba6021b7696903010eebcff10487e707bf6e4ea8672fb6edde85ef4026d9fe39
PRJ-DCT,P06,PRJ-DCT-DSM-02,1.9,3,step_k = matrix @ step_(k-1); step_0 = seed vector,FIXED_DEPTH_TRUNCATION_NOT_CONVERGENCE,"{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 1.9, ""PRJ-DCT-DSM-03"": 0.0, ""PRJ-DCT-DSM-04"": 0.0, ""PRJ-DCT-DSM-05"": 0.0, ""PRJ-DCT-DSM-06"": 0.0, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 0.0, ""PRJ-DCT-DSM-03"": 0.0, ""PRJ-DCT-DSM-04"": 0.0, ""PRJ-DCT-DSM-05"": 0.586173, ""PRJ-DCT-DSM-06"": 0.0, ""PRJ-DCT-DSM-07"": 0.0, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 0.0, ""PRJ-DCT-DSM-03"": 0.050247, ""PRJ-DCT-DSM-04"": 0.014468, ""PRJ-DCT-DSM-05"": 0.586173, ""PRJ-DCT-DSM-06"": 0.20282, ""PRJ-DCT-DSM-07"": 0.086622, ""PRJ-DCT-DSM-08"": 0.0}","{""PRJ-DCT-DSM-01"": 0.0, ""PRJ-DCT-DSM-02"": 1.9, ""PRJ-DCT-DSM-03"": 0.050247, ""PRJ-DCT-DSM-04"": 0.014468, ""PRJ-DCT-DSM-05"": 0.586173, ""PRJ-DCT-DSM-06"": 0.20282, ""PRJ-DCT-DSM-07"": 0.086622, ""PRJ-DCT-DSM-08"": 0.0}",0.586173,0.94033,2.84033,5,6,4,5,0.05,True,False,cc6b2acfff9f05417bd2377114c1378d5e7e48fa04cfb4c6b86496f4e346fc5b,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,210323b73af4a9cb7f9e90ed5bf97aeefe9bfa4369debf83f9a2de3aee886b83
