project_id,queue_id,entity_id,arrival_time_day,service_start_day,service_end_day,service_duration_days,wait_time_days,server_id,queue_discipline,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-031,75.523203,75.523203,78.152759,2.629556,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7528fdc08ddfc0a336b60c8c2477e439f4ef2fbc1c072d1f1e2a41eb0d2076f0
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-032,75.695987,76.321839,78.660197,2.338358,0.625852,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7eda553b141505cdd74beba413be25877ad2761a230e801759629bae2b70fc90
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-033,75.858912,78.152759,79.856788,1.704029,2.293847,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d46fd323b2824f3a6c165738ab985cc1c9651f8a16c31d8723014d6381b9cbb8
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-034,77.599502,78.660197,80.606903,1.946706,1.060696,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ea703b367ccc1fa6cb6cad90ef0a3fdb46d4aeb559d33cc6763032a574e6ba48
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-035,84.700373,84.700373,86.805419,2.105046,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,23103fa4d3b70b08d025c173491824c585bffab339e3d67563497a09b2a4c15c
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-036,90.569963,90.569963,92.917061,2.347099,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4e003a90082ce5fb57c05e57a5acd72b803c9bb407d62780e569f528454ead0e
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-037,93.555364,93.555364,96.413839,2.858476,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,729599a1e5b2f58c705ff3a57257f5818d10354ebc8701b4bf5a19e49382da15
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-038,95.233105,95.233105,97.814959,2.581853,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,abc4874a7db0eac203ef6f0d083fabb0aba1ed7bc6b97e5bcc31a7e19955b21d
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-039,95.388822,96.413839,98.27029,1.856451,1.025017,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,104ce829f7fde21fd318a140431e887150a92c5c9615f57f1ab6c0f333e1b5ef
PRJ-HWY,PRJ-HWY-RFI-REVIEW,PRJ-HWY-RFI-040,98.289391,98.289391,99.973492,1.684101,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e368c008c11cc059762015770ca3f398d99d909f1f068040dd3360e6db24cee2
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-001,2.856316,2.856316,4.25401,1.397694,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,80990cbf867463404702800533888362d179a2b446ceacce6c718a332415ddb0
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-002,2.905544,2.905544,4.70016,1.794617,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5d16dc8f003422c184bdb23f323c74bf0f61ea964709720a5a68d3c554d2b096
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-003,7.046106,7.046106,9.044783,1.998677,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4e69920e4a8ddeaf2a8f9ac8043de57ee363667c4a6a3f0830a32d2a514d2e27
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-004,12.408947,12.408947,13.96012,1.551173,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d179360396fd134ec58eaef9ea87a9a745e3596f03585b23beb8e8bd4be324c9
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-005,15.585904,15.585904,18.942678,3.356774,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c30194edeba404f2da9bb6bdd8b37c1d61edc24affeace1c8a01f5fabbf5ca79
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-006,17.255654,17.255654,19.399194,2.14354,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fc6d8d449783b7a0bdbb1ffd04ced49bd2c4ea7a1365171648119442fd4be9e2
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-007,17.840889,18.942678,21.275556,2.332878,1.101789,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f1b1d21cc3822b90347db523bc713c45d393c0f672fbee73d31ee572ab57bf02
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-008,20.597969,20.597969,22.627228,2.029259,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,409f2dee90cd0effb8212c45f94e79b04b3e4fcdf7cc6a3c6a89252e2a07c9b2
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-009,21.775303,21.775303,24.293113,2.51781,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,91edbbc2984e9c66c0f767efce1e5646476d3cf57b3f02687cdd6af70673331a
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-010,31.58607,31.58607,33.919148,2.333077,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,63f0d02e02785fcb2b2cb7eb7788830475025b864e75444cc786966e54b347c5
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-011,33.208064,33.208064,35.120325,1.912262,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9a2c630bdfd633df72961e5fea135ffb62ec0482bdc3eec9255b18f4ad84f7bf
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-012,39.600937,39.600937,42.56844,2.967504,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0ec539b587c5f6815727645637b9e88f151fb1bba74f85c92ca2589f404a8620
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-013,39.742827,39.742827,41.268482,1.525655,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,89ff64ce319aa9294e69fa0a0a2db436c7b966a41a245e4f22d082a2cbf8ce7d
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-014,40.645331,41.268482,43.950834,2.682352,0.62315,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4010dc20042f2d9c91691ea84fcd4c44993fe0b64c1b918e2e0a98c0c0dd2f8b
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-015,43.405939,43.405939,45.255401,1.849462,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,57973a4b3a95c875a383ed093fc53d2b8c1e4a1ef391290a8dc980203eae108d
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-016,44.655799,44.655799,46.227939,1.572139,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,809b503f7bd68e9bfe032ed46e5f1d65ff29e1072eec596185bca39075845719
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-017,49.742725,49.742725,51.789608,2.046882,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f5c4cc7bc5dde484f9df208be374e43602c6c9e9d455b8ab461415d6ce48db42
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-018,49.875531,49.875531,52.145194,2.269663,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,816eff0e9da36062fe75f5cf1daab406973651e815a75a8e66aae0751cf58456
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-019,59.47082,59.47082,62.081718,2.610898,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,067b15757b9ef0309809701c3d32dbd69246774586e263f49433ebe8ffdc3edb
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-020,63.637441,63.637441,65.340032,1.702591,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e0ed85f02ce26ee53813b06a52437bdb6de2e51d6c01f5d7b559ab1242fbd29c
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-021,64.314534,64.314534,67.00421,2.689677,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f0ce77fed964969cea7c285db1c91edce67fe2c50134e58cbbd7725b4a0304c7
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-022,68.336039,68.336039,69.864179,1.528139,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,10a2a77b2a3caf35c5d0cd5281dff0f19a72ff56d3beff34bfed0ffb74bdb26c
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-023,71.931203,71.931203,73.846116,1.914913,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d7b13d53d9cd84fa634a24a3d94c2fbb9d68aa104c03c71c9812b07edf253317
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-024,76.137296,76.137296,77.777571,1.640275,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c5a00e12f5c3e00348872644d791fcc960a8c174e12b16838397daacfee102b4
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-025,78.695732,78.695732,82.285825,3.590094,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8053dad1c202aed551f8ca65876387e6029d4a5b3345daefdcfafdf21c243dd2
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-026,84.803384,84.803384,88.811258,4.007874,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,df5c78fce652a6aa926d66c25512e1dcb41f6df16f8f203b80a5de30507983f3
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-027,88.538412,88.538412,90.469281,1.930869,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e47c856171308ea85276f667be71c674cba5589ae4c6340fe4c2cd159d2ae3e4
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-028,89.557813,89.557813,94.766713,5.2089,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c9ff179b53e7c713cddbf9a2dff7ca67b8a9b2498810cbcccd2021b3d6cdcdc1
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-029,90.48129,90.48129,92.317532,1.836242,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9a61b9f28b58ca60f2ee5c216d41c25d348d402bbe81361ea43111eda4a9786d
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-030,90.941706,92.317532,96.356177,4.038646,1.375826,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,44e9ad48a518a768fe0726e0513c04620eb9c37349460a8efc145b3f7a9facf0
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-031,91.449175,94.766713,97.337171,2.570458,3.317538,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2ece1ef0bddaffb37234957f11305fd122eca1dabcd53346b2f77faa2b8afcc9
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-032,98.103023,98.103023,100.425395,2.322371,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fe99c5413f4148629a334470960c2a1972c719326fd30edc8c260882ac36c738
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-033,99.322348,99.322348,101.150661,1.828313,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c071fa617fb0908a5342fe5ae713de584f7b2591956d9b195e55c81f87795761
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-034,103.972428,103.972428,107.231397,3.258969,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,81ec6057c2c15c0955956f8e7584ed3d30dd293413421c496daec5e84d234422
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-035,104.961039,104.961039,106.50653,1.545492,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3f3529f73cad1ab131f012ac88072ee3be2ae8dedeed97a2bc5a4e365297eaa3
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-036,111.449877,111.449877,117.541329,6.091451,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a42ef603c19d0155dc4e43033405cdae3be7e4f07b6b4ea645c58f8aa71407b7
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-037,124.535236,124.535236,127.158527,2.62329,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,52665f175f0d050874f6381404f227442537cddaf6abd16272e87d5468304928
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-038,130.292147,130.292147,134.555626,4.263479,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b631ed2addcdf41f4f8c5aebf2930b3ce073aec10c79808f7228a0a4143eb5aa
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-039,131.968027,131.968027,138.197231,6.229203,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dc97c894dfdbfcdf15370f8f40f82688446fb79ca8c370c0aebe53459ee4daa2
PRJ-HSP,PRJ-HSP-RFI-REVIEW,PRJ-HSP-RFI-040,138.082511,138.082511,139.578219,1.495708,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8d47416682fe056b136070a8a37d79af8693ff0523dea74ea2ff019845d040a3
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-001,0.242653,0.242653,2.770495,2.527842,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,000a5c8c660ccb8dd7e4451530b36b7ed649baca87517dba5712eeaec879e1e0
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-002,0.32349,0.32349,3.884398,3.560908,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9db8d164c85d6c3db906484eece4b78f9d30a84f2c08602cd67f24b864e34960
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-003,5.739565,5.739565,10.323483,4.583918,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f43d9547f7478be27746013b91ff3e078ff69654279c6b1d28b9a1050b473d5d
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-004,12.652355,12.652355,16.460583,3.808228,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,09a209304c70752a54f785712329fa9710ba953638bcfd744742b640bc4b4b35
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-005,12.664422,12.664422,14.740569,2.076147,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8463c68b956f59446e233422496e9cd8ca497598d6da3c9383e1ad2d45355f7c
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-006,13.000703,14.740569,16.66737,1.926801,1.739866,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,340507fc3c4d2e8071ea95f6e1d42d831fa17e45016fec3de786e5054297c1a5
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-007,15.00067,16.460583,19.604772,3.14419,1.459912,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,518e6857d85548b1a4eb091f0fc1d1c5b132b545cd9b9787a0307b235960c228
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-008,19.475801,19.475801,21.967783,2.491982,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0eefb4d1adb27ddb4cce0cc3c8e14e30fba1b89583c9314ddd259b98ad7abcbc
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-009,21.996079,21.996079,23.447323,1.451244,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cf33737e779caa6de18a585eb945c4dc44e94e122b24356a0f0028225d996117
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-010,25.707844,25.707844,28.337801,2.629957,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,93045043a38755fdcddaf0df81732d7c2c63e5c9dd427a939b801e883ff29045
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-011,28.996121,28.996121,32.408661,3.41254,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2ad34644587ee75b53df47dbf60fd86cfe52fa1eafa2ae9dd3bc1ae965a154c4
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-012,34.144448,34.144448,37.259648,3.1152,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2f35e62bbef55c5a3870da2d1668c4d1b083ebc4f32078f44a27f5213b17df8e
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-013,35.209814,35.209814,38.365758,3.155944,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,00c5d6e262780925f602be8a928b16f16144264327bea7e88091b83b238af97a
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-014,35.572858,37.259648,39.573289,2.313641,1.68679,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,90e866f6d7cfc77e0c5d9e3374e6de940a4688f5a27ec8921e99572960eb2bef
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-015,36.473042,38.365758,40.168827,1.803069,1.892716,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7200c5bd75ac7dacdac439b01e584a2ab7a65f28b580bbd56fe506dbe5b31a2f
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-016,43.644716,43.644716,46.677595,3.032878,0.0,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,19fcd98d98ffe03821af84bf4f0c0cfa257fad36f8fd0a75248d66a621d3915f
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-017,44.523546,44.523546,46.688123,2.164577,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e69550fcf763424116afe4e2e3240d4c0db0d7cadc5a36251bd6e9ae0fc67245
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-018,45.756268,46.677595,50.541846,3.864251,0.921326,REVIEWER-1,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,701b399e401af704300772e92da9895da81e58bc315a085e8a495a0080986723
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-019,48.202869,48.202869,49.798067,1.595198,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,26cb0dbbeb77c7764adb7b7f403002433f2325ba933d99932db5c773987fbfb7
PRJ-WTR,PRJ-WTR-RFI-REVIEW,PRJ-WTR-RFI-020,50.086409,50.086409,53.43833,3.351921,0.0,REVIEWER-2,FCFS,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,A-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2a48f14203dfe26ae9852c38d571e6296cf7b0dea4854da7d9014e655bb128b0
