reference_project_id,known_anomaly_label,anomaly_reason,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0108,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,17419abbfe76a7f5d20c9918f14f5e8fc4e594a675bd2ec229d1a432efc716ce
REF-0109,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,99b85166f77129bc3a48c66fdc33be510e7caab3585ed84c03fb42cf1c57a483
REF-0110,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b31e72cda1a795fd176862199c6ff01955485176d3f512235703b8d51f3c9dce
REF-0111,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8696def0d5a473424511249ffb77ed51b0e255be09e955b65c3b2fb9e8d4e75b
REF-0112,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d088048a19b8746f388d6d6d89e90c66e10be91f9ebe84068c9588f57cab927d
REF-0113,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d3fde9e30fd499936d6b1c3d9a338c4f6dd7bc167d0d035a8c8a90cb66fb6209
REF-0114,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,035824beebd767593da4dc996ff2574e75b895e923a45d68b76b75c65ca6e0aa
REF-0115,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,04b5621fe727ed8c6b216431525c384aa1399b2b17e214e2297a6f8615d34554
REF-0116,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,95b81a304f749247f4086524e2797a195e8aadfd9924d8d2bafac6255de435d7
REF-0117,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f86bf71dce57ee3001285d3863a320fab330a94405f90308049a7c3cca81e67b
REF-0118,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d3c266d849da876891fdcc281d726725a652ad7ebfe7b5893b2194028f907b88
REF-0119,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e6e4a244c9da27c2a3c46d6377cb44df15042acc8569117b5a91198218cbe537
REF-0120,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9ebf260add062455c5f900d33ac0e9c3b95248ca6373078acd7d224678a59986
REF-0121,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d7f9ce1725f4fea64ef1009568690b370c7a65f4dcfe84ccb3a238ef5b7aa054
REF-0122,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,07449e4af482015790637440ed195129365f9955d9f6aae2c11f1ef2841dbbc3
REF-0123,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f1b396ca4b5fb6238b090343b3dc8339b5ca9326d5ae54b421b228c67994b159
REF-0124,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,97f7660bfea82757047d6d7c95ef5c6f40a58a83bcffe38154f7e1f4b2c07332
REF-0125,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1eb84df79b5eb2616bc2830658d6e23b7d39dba72a8dc6647def295327dbbad5
REF-0126,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4383943a87c41a1952d357931d2a0a26c9a80f071a2cb24faf27c3190373be5b
REF-0127,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f756bb4a0c53909c95770f1d5dae595af5b7480822ba404b8a019e8d16e66606
REF-0128,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cb680891472d286438137c99cacbf88acecde7bbf8c6ace08e36176f9893887e
REF-0129,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,586c4d768a4bd5b3954dda865e7cdefbe5ee53f65eeb150fb5d211c4a01f3016
REF-0130,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9abc77ab58591de7a2ebc6c86db4b30385186fbe46b76e90a15c196a2e2e37c7
REF-0131,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,99b9a10d78b03a59c98f300d97aee8e050d874f2bc3e2b3c7b68b3f99d5b8f55
REF-0132,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d75dda175454d3eaeec455551f3788c86ea58e88452228da8ae9f07dd974a71b
REF-0133,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9722332edf418c7b3e6b934b1c1b247754002092e6032ef0394ef6e9863f1010
REF-0134,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,818a9e5cbbbee677981038b1b3635d60c876e98c9e8a8d834c76e91491ca12b4
REF-0135,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b45fc80263c1c76ca56a265b6a73d8fe848c7a4ec0f5a3a680555d59833b2067
REF-0136,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,645d3a8c086a46250e183c12f8c68b710226ef63cd6d3ed59a043a264505986e
REF-0137,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8ea6a556bc30e0cf8b13be62eb958c98bc98f33693ed6fe4eb9221f479c73921
REF-0138,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4aee9ece5296d7aceb8509d489f39fa9a6633415c4af25bd2a6014eb6ab926b9
REF-0139,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9e002c48960cdf5d51a733ef90fcbd204c89d8ab249058b0cc9814e1ce9814cf
REF-0140,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ce2b4964adbd13fec8942b99090e9c9a89376f85bd1e095d2e40864f2564ed4a
REF-0141,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5fd3950d55010bb58afa962ebfddc0319edef27a31303a110d33743cf3fc224c
REF-0142,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,96bc63a6e97ed0a31db1b99752182a8302a11ae937553f06d4a79023d5844509
REF-0143,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0ba3b18da0a737cb67b7ed308ea73df2c5d1693228632b77dd48e4c5eab99876
REF-0144,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9ae96b2ffe91082cb4857978bd313a5ea1db910ac58f99728a218986b6c887f0
REF-0145,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2bebb35a5b02861304a2e7cdd907bec53447939211ac78c84b3b70e421fdaebf
REF-0146,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ea359a99f17739c80ee2e0bd126acbbdf92cd400e9e4952480c2f1d855cadeed
REF-0147,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a6f7981c47298b503822274b8d5566d89dd2a5120a2614e0722558113f9c0a21
REF-0148,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8f67181a1b77bc0714b62384334181e52a3f7a83a2b7ba7257ddc0625d14aab7
REF-0149,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7994ca97b2dae31e8c62b54acf02a9fdee169ff2ef30ca03fde2d20d90990054
REF-0150,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,683facd7f5c9641b2b364ea91af3ca21811abdf5d91c858b14eca83d7c826e74
REF-0151,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d69bbda4485d88762826788f0313727c033b8be8efcbf184a2e82af1da626ff8
REF-0152,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b9c23ee436e46d20ec6a348e7158ad02d0829305140cc80f78f07f178a07748c
REF-0153,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2598e3b9aade62b9658a972e1a9d08c3485b8cf44e341aae01a22a19c13121dd
REF-0154,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,24592c87522a99a3dd3ee4566ce7885db4ded52acceca5dbf82499335702616d
REF-0155,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,21386e62bd27c97d3123cc8e48e35e153587ad7cd986d32780a97cd1a0e04974
REF-0156,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9767eb982af2de8eb21d6993a6d2c85633e61676368f48e1812225f9b8ffa6d7
REF-0157,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ed526e378c3780d22f968e737825d4c92ad57b4e85ac0120614465c2a52f6d62
REF-0158,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7581d731547e792b0bca277f98b63367fed6e2ee25b122a91aeae08a9e4c5fa2
REF-0159,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2507e454d321d740d24a4ac8ec52d8b1053005111c1089539a72e22a879de723
REF-0160,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c5284a5cb9c138e871a4a7aa5a0c75119c1fe489f2b50e052017545df773bad8
REF-0161,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0d1a29160c7c0968c2c164fbfcbdb2d942eb7f95109e4adf8b73ec25ed7536b5
REF-0162,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f56beffb576ebe500ee0df5d80ed6de9d125fe0b23ff8bb588f175dba41e1afa
REF-0163,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ff518314fe0fb1ce26845cb064583a1df5aea622d703d975f1dc02a9584ec9d4
REF-0164,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,501ef92c02929188dae2ea71488196600b8b549b2db09e58f986793fdb8066c4
REF-0165,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,12600808396a21f29dbb8cf6657161608f0c0cd55c2796d17e78f75ad4e46808
REF-0166,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f560068b854f023a171aa1aa3d87a3e04d451a9b70f596a49f23ae998057e2c0
REF-0167,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a51a271bd4ee1b9c0e861345c7332933993da17a386830787929770e34343ca8
REF-0168,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c80df2893690f866973ea505a393e97b48933698dc7f52f095788feff76e67f8
REF-0169,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ffa3c5738a8c770d4e8d7e9c6d5395123a1410fdd33496d06c96b6dcf3050e5b
REF-0170,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,468617f4c23ef7ffb6174cdc6c115548c2f2a078f8869086b35a888456412471
REF-0171,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4fff0e890ff9af566c30592eb815584d1dbaea2ca32d725d97bf9caf8a0cc4dd
REF-0172,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6130c8346a4cb7000c2768c35b198c5b393dcbfb2c95e5b45bbb8af9ca9d593b
REF-0173,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,44ff26a9156bf4b4167a88767be31c41c08ead49876f035257553760d23f23f5
REF-0174,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,34a1133174b2896b6b66b69190b757e4beff3a5ad9be58d69eea17fcdb0d2998
REF-0175,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3d2c64a8f22da761e7dab3340564c70027589a4bd2e30d614a7fbd7d0da208be
REF-0176,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dd24a8f3bffde9fbe52d56e50c8441f4acf8d620574b35d2ed7ba90372834798
REF-0177,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0f36936eb58ab10aafcc0031385ba814542ac67c0289a1a708069513fc643d1f
REF-0178,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,24e059f3120c66f4609f29237b437f2096653b7d792254f6f20b3a2a4da226a6
REF-0179,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bdac0a0337993a3b7018ddacc4c97ea92e6525ddc498fd156edb69b7057dfe0d
REF-0180,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a4b9543774f3436c541f0ec4ed1f9a124484a26608f6ed649a84d09f04a6e62c
REF-0181,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,551b406903409b949714e01e2ebd3848702e5ca8f7038120d64eec41eeddd9f7
REF-0182,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,836ca080e8956994ec20b5e9d7ce9a8a9bdc4c4141581dbd3160d750400f69d5
REF-0183,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dc115d8cdb9c96080485aea3e4843f9940c6e80428fc644e7e9a074ab52cdafe
REF-0184,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a61bf01ee7612ec6deb98b820bda796fd3c25a40abef73ace7888dc42fe4f31a
REF-0185,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4a69ddae37049737bc4df5b4d08a1f5a4c1ad97dff4ac746217e5fba646dfadd
REF-0186,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2378de26e6b256b6255a0d50712c79e4a1b1b11a481b15b3686713231e47a953
REF-0187,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b888661aaaabf681c2540c6547d1f86387596a4e26821f139065a4b0dccf613f
REF-0188,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,436efc57480717b2b1f14ea0af911c4d72f99a18c9ac67b8974ecd0ea02a816a
REF-0189,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b0a34b9cda8d262afd869cf0bfc55a10e294194e0eaeb23cc55ce5d95288470c
REF-0190,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0a24280ee25902951a57d38df9a6dc27267aa3828eaeea6ba421261ef8d1b066
REF-0191,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f242e7fac8c93e60f0feabb6c48d1f20067df85786f2ebd13233cbf7ba122b88
REF-0192,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,48e67aabbad12e133d9873fcbe6f5eff5ed5e9d8652dc60abfd674b72f666164
REF-0193,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,78f4a77b4464090aa094a7193c8dea42532b0bdddaeeb7ca12f97c2c31218e71
REF-0194,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ce76c31e0f67e759c0b5dd674900c9eb480d3e6df04c97e86fdc8a9a214b5900
REF-0195,True,INJECTED_EXTREME_OVERRUN,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7b292d1322ac26cf74843b9045201278a42a4de17bbff3a0b33a22f05c16085e
REF-0196,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0f486581e31a4a8151f3affe185adfc10d59abd6c0f2eac741725a8885db284f
REF-0197,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f828c694264b80bf7b773e690f75eb14b448c09f674d7d22f2fbea4e3ed0a006
REF-0198,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3bc888621ed40c5baab9a825d2004b8b0a3b90639061c7f04bd18b2e10190391
REF-0199,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0857951f400797c98e43bd99842e2069f9a3a487472f290fffa719d114638f9c
REF-0200,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,945c84ade62bb82114d4a734ded345b300fe6fc6d1c75adac3085a62423df83a
REF-0201,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,618f5e3ffaa6d45293b39c477a4a71cfdba8f75e4689d8bfa48dc5bf79e8e9e4
REF-0202,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,881ea1976fa73e783e5dc004e8fa09b5ac5d2e93e4ac89d073b6e2b609e1f025
REF-0203,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,59454dab44eb82e84b35653ce965657e221a20d00673aee0ecff55ce95aa1fd7
REF-0204,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6d2000ec2111189caf24c937e651e87cc157aec5a09a13417fd1b8161a88bab1
REF-0205,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ea3637d1503a2ae2af0d631b05bc894a0d1e30a682707fff0f1fde36a9efcc84
REF-0206,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3e81c4dca14eb905f2eaccde8ced2c40a2843cd92defe572744bcce8eb50d168
REF-0207,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2c8bd88bd85cb5c3fada6b863489e98d34902f8c7a3a8078140870209cd1e778
REF-0208,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0310b774903a578b034f47b5e87bb1ff3f03a918aef6cf9482c10f78312750db
REF-0209,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bd32b546567715c549ed709899c246e9e00e559cc436b08e2c80d07b3505ae69
REF-0210,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,27364f4825b891ba1733f21f555f3260eeb7c4e5e9896117c60e3b3791b15b27
REF-0211,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0cf3b0d92ac58160a63cad9e1c6ebff44ce7058a305319537cbb19380d374cae
REF-0212,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9cf954aa718283b4c33e3b3439150736b38ab990cdeef76ebfec83d86dd6298d
REF-0213,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f705fac6d38342e626e8096658a42fc5d402dd0cdc1417f691bd0b5cd908fd8b
REF-0214,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1e3edb6053682d73cabec1b0749a187694996353c7f96fc5fc332540a9622900
REF-0215,False,NONE,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e4ace1dd27124bcaeca78694e8124f6f7300ef6c54dfb559ad81256bb3343d90
