reference_project_id,reference_class_id,membership_rule,inclusion_flag,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0082,WATER_TREATMENT|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a2bbd5962718c2b474785d327dd5811713c2bf31286d00287e72a0667f511172
REF-0083,RAIL_STATION|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5eb7ac79151ca4819edd498d6bebb5ce8c63a8cd7b958319342f907abd2507f9
REF-0084,DATA_CENTER|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,29446dacf49a8e8ba8412561d075172e62598401f654f3e2fc885aa3d5477587
REF-0085,AIRPORT_TERMINAL|LARGE|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0d6bfa7f25da51be67f85cba8f86e2d3cd226121838e1078ed4ce0a2687587f1
REF-0086,HIGHWAY_CORRIDOR|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,23e3252640e39a3357628e8f7535b6bd2e9a200b939f4918f2636d008758911b
REF-0087,VERTICAL_HOSPITAL|LARGE|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6cd92cd963050f249a02ea136ee9924fdbb5ebd4bf1ea6e523679860a1107fce
REF-0088,WATER_TREATMENT|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a24f099dd2d9513d487225a63be70492f366d78aa4daa975466babab1abea91d
REF-0089,RAIL_STATION|LARGE|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,82d37206f54ba2052bcee2e0ade4350c0f57b44a4d5585688ba608e6c88559fb
REF-0090,DATA_CENTER|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7a2d91f3939dae8a84121b87952adc1924e8d9fe51501918a11f5b4ad303cfbc
REF-0091,AIRPORT_TERMINAL|LARGE|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a40b81741616d670fb644a90c13696608640f599f2d2d47346340bca019597ef
REF-0092,HIGHWAY_CORRIDOR|MEDIUM|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,97cd7905115c98cbeb810289c1e2293f23546ecbc21c96ea960f818a49fe0dea
REF-0093,VERTICAL_HOSPITAL|LARGE|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,90f86148c9a8f265a2894de5a02f6b6747c68c2024668eec48385ffb30768921
REF-0094,WATER_TREATMENT|MEDIUM|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2c317be48ea77817ee020308a37d0cedbf7a32647edaed60340e350644d237b7
REF-0095,RAIL_STATION|MEDIUM|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0456257d5f20eee9cb741494174742d7d4c137af39a141dfa6f10aa6234411fb
REF-0096,DATA_CENTER|MEDIUM|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,91a655689a3fbf4873214f5145b9fbe4ceed6abc90e5682d2fb39593b98b1329
REF-0097,AIRPORT_TERMINAL|LARGE|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,73bb1fb8c901280673ad6bf0d47e6fa3c1784c4cb876e2767f27d848db7c7810
REF-0098,HIGHWAY_CORRIDOR|MEDIUM|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,297cfd9bc2e5a78b7a375ccb1a063538664c9e49127acf614e12b794253ee680
REF-0099,VERTICAL_HOSPITAL|LARGE|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bf92b573645d8586e093ee4615fe0817e9de1a935312937e834002ea928563d0
REF-0100,WATER_TREATMENT|MEDIUM|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,46a1472cc12c8421a169cde0aa57450e9b71ee130805f452e6e54c2aff597c9b
REF-0101,RAIL_STATION|LARGE|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,75a3ec440a4e2b704fd5a4e0592b6f77da6ca422878726ad392081090f88385a
REF-0102,DATA_CENTER|LARGE|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,10f0fcb0eaa18f73aa3661a492925af51876dd49be6b11baf0eb3d22a83fb334
REF-0103,AIRPORT_TERMINAL|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6c9a264da3d6c167dcfaa2c1e3f4c9f0892bf537f06ea0d1e1bf4360191084be
REF-0104,HIGHWAY_CORRIDOR|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9c45f0f47103c6ceaeb066a8fb7098c31db63ed4990f4dd24409211c74e87a5b
REF-0105,VERTICAL_HOSPITAL|LARGE|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9be44a29402a53907ce10902c48ba00e5d332041d2d2947c881062904e7b616f
REF-0106,WATER_TREATMENT|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f4a5298cf041f781562e5de7b6ae29cbf1742d3ba073a8b23a4b05d971e08a06
REF-0107,RAIL_STATION|LARGE|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,24a00d9be9a7b15d842740c0b8d9776467f7d454211e22cf5c102d04618f1741
REF-0108,DATA_CENTER|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3abcfdc8dd937cfd22244a7928a8278de2aec7c5ae026a3f107f0229a51a2b68
REF-0109,AIRPORT_TERMINAL|LARGE|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ee6846c610aae5cd67cb026f1230a0f6950c49c6af0038185df07a35d823e2ac
REF-0110,HIGHWAY_CORRIDOR|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b8277e9365c50affa1ebbc93e4f43d5301dd0307b8a8a6ac88faf96291f0021b
REF-0111,VERTICAL_HOSPITAL|LARGE|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0eea736805475116bfdc13ce964f31df6bd380828f71e8ca6ae9556a9507f6bc
REF-0112,WATER_TREATMENT|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,58e70aa2d5bce367bcd0569a7bd275db7be78b30dcc6aa879d99bbb0d17a4a0a
REF-0113,RAIL_STATION|LARGE|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7a218ce571dc4e1afd4a443fe2547efe8868e62060b7223d6f26327e6b023df3
REF-0114,DATA_CENTER|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e468297dd7eb6e3841d2fe766f62be162297bd22d8cf950ec9f9b2480cdc0916
REF-0115,AIRPORT_TERMINAL|LARGE|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a64b72372de5acb7db75efc5c10ac6b90f12cd91edd5869548b88bd8587f5fa2
REF-0116,HIGHWAY_CORRIDOR|MEDIUM|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,47f427402c9c66a9ec0d26dbc7fb585689602c0546e2bfca9ddd0bf036fb866e
REF-0117,VERTICAL_HOSPITAL|LARGE|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3045138cd83bba382f4286c04fec200feae7978f4581368f8ebb6689b8cb4c67
REF-0118,WATER_TREATMENT|MEDIUM|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b31bf74786793a32da09868cd45058eac94068fcb89b9626c4f765309e51564a
REF-0119,RAIL_STATION|LARGE|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a5b141d5173c0504e5990dca7c8712d68a3132eb93809fc09d783bf06539a277
REF-0120,DATA_CENTER|LARGE|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b7033f71704257bbf5410f8e440081eec4d1a1ae938de6949207db0e820218ba
REF-0121,AIRPORT_TERMINAL|MEDIUM|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,16029d1287019ec778bb0577cd5c8c25116d4c25e7882bfb42c8a2d063470ee8
REF-0122,HIGHWAY_CORRIDOR|MEDIUM|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,015207004e345e0ba20581a768c0fefc639d681a2d7f0395f7413ca71a443446
REF-0123,VERTICAL_HOSPITAL|LARGE|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,37502575bf103ba27025f32e70c61cc899795c8e1a8b3d3901f0cc7fa5578478
REF-0124,WATER_TREATMENT|MEDIUM|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,526c0d792130d2e7f50f80e52de4d770e4cd55260c6c3b135ed39822a3918576
REF-0125,RAIL_STATION|MEDIUM|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d0ee589b5907c9230f55b10f647e207ffa161f0af6a77a34b4e60cf80a543bbe
REF-0126,DATA_CENTER|MEDIUM|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cf5225b56f2dc5a0eba1368ceddbaa1b66481d7cffff4cf29fb038a90c159e5d
REF-0127,AIRPORT_TERMINAL|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,aaa1b5bd23d231e294f9653bd1632880700eedfc45386af1a4fdb109def92645
REF-0128,HIGHWAY_CORRIDOR|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,463e6cad13a018fad7618bd2e452a748ce7466b1731b7e3d15afaa40f600d627
REF-0129,VERTICAL_HOSPITAL|LARGE|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,afb889168b822a6d0bd6a89acafa8c3d2de0059fb62b5b0ed25a77f98f490abb
REF-0130,WATER_TREATMENT|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7a14143c0d189f3d75b3f98d63476633b717090c84c90d06a6a5f46259fc3b1c
REF-0131,RAIL_STATION|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5ea75aec1ca82463810d0fcaaa01b8b13487cf8ea321a076aedfacc16c713073
REF-0132,DATA_CENTER|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1322aca115630805d23d1f585d06acb44ccad5f566f268eb9fe917a8fc75bb9a
REF-0133,AIRPORT_TERMINAL|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0919f97a7e6279144826dbb0a6e4f96afdf3f6a8fae3b09111fc5807b6835919
REF-0134,HIGHWAY_CORRIDOR|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b91e6c7d12125672859f3858609f7286879de28b06c77b5d5dfe3df6f0d57ed4
REF-0135,VERTICAL_HOSPITAL|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3f708ada7876b6ea0d5ade671946b861fa3e276c1af9c09fe25a4d0a0ab5ac81
REF-0136,WATER_TREATMENT|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bdb4bd1ddc0abe6b6d23c2b8a142c99d5026ec3a2f7bc8476f019af381a6ad76
REF-0137,RAIL_STATION|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e765a2a55d28aae2a913c8f5be127ecdefc1a33863ddf0c1aae33d724a2bb289
REF-0138,DATA_CENTER|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8ecd09b7aa65a76b72fc3f8885aca33eeedc260621e14907c16580af082c2def
REF-0139,AIRPORT_TERMINAL|MEDIUM|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,484112116613e430556c2d5160b84198c97657a40b6d67eefc762babf4e7308f
REF-0140,HIGHWAY_CORRIDOR|MEDIUM|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,265e65dafbda8194255d45917958faf3d7156ff7082fddf10dcfbcdaa75b7d20
REF-0141,VERTICAL_HOSPITAL|MEDIUM|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,994b06007825f769644590f2ff9957aa04de91df0eaf7c2256195a6252e4266f
REF-0142,WATER_TREATMENT|MEDIUM|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5d5c597f8c5331e7e645a43384f17acebdc756b2eddf156956f0345568a7881c
REF-0143,RAIL_STATION|MEDIUM|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0f1e49f48ac8e6d0f3f3eab4af54a3fda03dfd59a0ae0386101164d5108bc2bc
REF-0144,DATA_CENTER|MEDIUM|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ecbed3f51ff4f52e1da1df9c95441afd165a168f921672770104836600774fdf
REF-0145,AIRPORT_TERMINAL|LARGE|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,911e11e29ce8110fa796d9950870a228726c0009108ad2e9f80be76264a74119
REF-0146,HIGHWAY_CORRIDOR|MEDIUM|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,58c9eefd96fabdfe04fc4dfd4577df0929c9fd86a1881d8201694dce5ac65fe8
REF-0147,VERTICAL_HOSPITAL|MEDIUM|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,be1b24deb6990ac276454ffb0699495040272fcb8828194888f2bb09798ec2ea
REF-0148,WATER_TREATMENT|MEDIUM|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7ff40262af86fd1056a413de114ec8822a4e4d59df89d13dc308f4c4bfb8063e
REF-0149,RAIL_STATION|MEDIUM|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2f9fde5f83906de6424c94c4b0985a6a416cd9096b2618113fcad4d3c0082370
REF-0150,DATA_CENTER|MEDIUM|DESIGN_BID_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ae4f00d86d6a5ea316f75605c765d9bd14e69ebdc120ba8a8c27829b63dd90c1
REF-0151,AIRPORT_TERMINAL|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1d6d8ba4414db6a36e92b69b41019ff713ba80d5810f329c3d97979c13e52af2
REF-0152,HIGHWAY_CORRIDOR|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8b130d9eb802d40705c66927b97cc47f903f46ed2914c85cae63187bb310f6e3
REF-0153,VERTICAL_HOSPITAL|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f22a8ee5f04bea823f0d3165e32d2dc3c6c0f8d18114145bf21e0868f3acd04a
REF-0154,WATER_TREATMENT|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1bde880eb7dcf36b225d9e0293dbf856d9238025a72402f0685606c09a406204
REF-0155,RAIL_STATION|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bcf83777821c9882f05ef5e27e518e8b0fe59992d76d9b3daec27b9384ee8718
REF-0156,DATA_CENTER|MEDIUM|DESIGN_BUILD,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4121c79d8d852ab280fffe624562ea60c36584336302f8beb43ac522701cccce
REF-0157,AIRPORT_TERMINAL|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ee6c9161336848d4e76b5aeefeb338ac6acda0b9ed0e241b1a79639ea5641732
REF-0158,HIGHWAY_CORRIDOR|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,410b6c1a812b2fd12eb712e69b6b9283fa520232b30051e6f928fdf61afacbfc
REF-0159,VERTICAL_HOSPITAL|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b6563df13c9476a868b0f8b985c444ed17cbc2fe0458288a8601edb394408486
REF-0160,WATER_TREATMENT|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,501a95ae5fb0cb84c36c1ac874661559c3f1066a90ae0c784a9cd00f55707eb3
REF-0161,RAIL_STATION|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,923d260c5c9c5bd6741e314111717928cdb372cd22df22be3833321c280ee3e8
REF-0162,DATA_CENTER|MEDIUM|CMAR,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8e053f4ea59740c10159593697c144f9bb07bb9d0d371821a2c38a5869a64f3e
REF-0163,AIRPORT_TERMINAL|MEDIUM|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,091c9d3857507883ce765aa768d0f6d0cd420551dc3970ec8f69b423f0368027
REF-0164,HIGHWAY_CORRIDOR|MEDIUM|EPCM,TYPE_SIZE_DELIVERY,True,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,29203bc29b52bc9e3744c5a686e888ff90d1f91727c8dabb6fb896e5c5150706
