reference_project_id,split,split_unit,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0101,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3fbabe53c4731d430473fbdcc0c73452d71ed2f7c757821e28c19f39ad0749e0
REF-0102,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3dd07881b48dc8ed8f193dabec42caa543fc76812a1a50326f888e9e7ebef973
REF-0103,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ab5dabcc41a1b0b76d3fb93a02d447014896683c5338ad80d407ea78885ac9ad
REF-0104,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6d16953d7b154253556ead0ae27f3527980e90f3eb2254d7b8e855bd1b956770
REF-0105,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,74529bd1942af3661ca92b72d28b35f9b76c957da167a640a672859b35b3ef18
REF-0106,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8cceb85693f261cecf3c641e6a8b5a2cbc65ee6f0fe042387fcbf1647673bcd7
REF-0107,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,83fa3dc2e71e11ffa4043eaec872a1cfcafb535d25d66b183d66da5c2e574c67
REF-0108,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fbe682f34df6c41ed3f8482e02dc39522398a7fa49ea3e9b5e280c7bb88b004a
REF-0109,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6fa06c8026f8c3375776e02fcf7a3a89af9485ae0e34355fc4269d498268eefe
REF-0110,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,59005bbaaa41ea78885bbc6a6697713948a4f44dc3cdf7d0e9cf2d4e582301c5
REF-0111,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fcf4f52717599bdb5442b7830f8edcfefbe66a11a2e85d4e0306a3abb827fac2
REF-0112,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fc6559df1a6c5908794f567669baa221177865ed5808b366c2aef81aec4419bf
REF-0113,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8822d081fbc9fe92dd4bc7cb9f421a6974806cee6790d9eef777ad60322b9f79
REF-0114,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,12dbcd4fb032387ac7ebce1997e031647db20e3a8dd5dc35107820c7bfb22297
REF-0115,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f4e4a70f3d13e96765704acf1138a2fc3f48a511726d279ef3d609e868317f01
REF-0116,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,05c6342f08cdefe3e2f03362e48b3053098b3f9dbabe2c5518c55a07890e7680
REF-0117,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fe0fc10f87753fee04a212e43b2cf1b3809cc173b635db21dd7cc91942cb38d7
REF-0118,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5c065b01b7a810692126dfb5c571fa7ae1b756f70d3d79cb729d2a2a57a264af
REF-0119,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a2f0a637885fa1fe3faffe072b05f17b00499ff2e3d049d715c53d1d9828b84a
REF-0120,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b5315d180a6ca3764dc4bd7640096b34bd204bbb0b44303122b72077801a7d49
REF-0121,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bd2e2fa331c4617819ac60847789321d89a06e4c5c453e0dc7624cb13b953ad7
REF-0122,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,06f91043dd2ea6b8091c05b1d28a2ab19dfdd06b6dbabb64c37cc1d800a2cf81
REF-0123,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cc61b1f9f80081d688afe1a54cd6bb84d4cf4793cc6625d4e76935a73a7e50b5
REF-0124,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3f5adda17473df8383e738eb266d612edd31cdcb5e48cb2279bab1f3b92a941b
REF-0125,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fd8a5522a7c5aadb8cd376e8736377a93d08e163b2bfea80177e8e058f9323c4
REF-0126,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,848ddcfed3347085ffc03cfd28c8441425d1fbb80816111fcb4907e12a4d479f
REF-0127,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,45a5b75bdd4be4eec5a2de926c011995a0678eef3ded316c55cfc06a364fede1
REF-0128,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,749334469208eafdab050eba463783a3a9c3d09f84bb430e6ea1856dbe30a8f5
REF-0129,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5068bf3ee4d6119aee5bbfc443e38c3161f21195a28bb648a2396590dda323ac
REF-0130,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7c83f41ac0d4d084d37ee509f423c69b40e53c61e7f329f27f30ac691da8d330
REF-0131,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ec2d9bf72347d7bbfc8952cc86aa1b513f770e8a32e4a722985b7a5caee613f3
REF-0132,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4a4b7cc0a71d4d9fb5a720b1b645419c0d514b25f31e0d336a4eb42829da8251
REF-0133,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,307d8b00fcb3a0912c2af5ef9b84347011afbdf94a331b592219d500fe7f0286
REF-0134,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b94b078d6f545ac6585682e4a1551ba6eb0fa0b1ac906f3d0106c1f926532fd3
REF-0135,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,54a74838bd39094da0dddbe10a02193de8f8d5439130ff7c4f3bd93b310141ec
REF-0136,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3ceb539c759f4862fcd462486f99dfa16abdef3268413ae0e1b3f6a1351bac97
REF-0137,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1e2259040ba3484ad20264c6beaab114c4de7d31cc45464f980f51a3cd4e6431
REF-0138,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,87bf5590c22269ba966882dbe0bcc450add8adb2d41e13345116dbc2397c71d9
REF-0139,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5f3ca6a88e45d3454f381b9b9263e22a4f56134b4f201c347ff51ba2ad72ac25
REF-0140,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,38acb4719a753c11e04cff71155478dffea0338cc22742a43d30fac7464f0243
REF-0141,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fb64934b73731f0fa339f1641990c290f57846589cb3b2ad1460a5588ffcde5e
REF-0142,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,95a9198aa721e56bd0cbc73b8d112aac63213c5fe71377e5655aaea0a549b23a
REF-0143,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,99eb3f18ee0b26dd8c824730dad02fd1211111329fd07fd4d0340f8914a195df
REF-0144,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2418b8f479e44d6bddd24f6ef860dff9a9939b9577d3fd129040419382a0ec6e
REF-0145,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b6d6a896fbea0c776bc5c0c197b9f9c04bce66050e5010f50e50e9f1b570502f
REF-0146,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f1a0aa8e41aa2853acf8fd60aff08a0f6300678aa03f67a99ed026ce4325c226
REF-0147,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c28b0e54022917c9bac7036c83b470d1909ad01d8148d30bb65d7de35a1ca09b
REF-0148,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4b957a18884c7ecba7f5bc1fbaa8d3dc2f06530262f39ff43756056c444b64ae
REF-0149,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6e4b26e93434584010dea1e20ff033d8a53dff91da126473d8da34a89c2c60c9
REF-0150,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8dd70620013f3463573623c639237077174fa21c3294eaac6353a48ee32ca55e
REF-0151,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cc01d995aaea6e01827cfe4f82a79b4bdebd18bc521f92e9f744d39a5c1b2e6d
REF-0152,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0bf8431722f30615b3ed915917ec3ca459009db4a4b45a0cf36102e19785f23d
REF-0153,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,35a69bd84dbdce05222d3668789235c44f0cc09fa3221e0405861a1fda691ae4
REF-0154,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,00f20266f41d468bcbe6a11c224cedd8261b57cd2edf932a6e47f15326d01f02
REF-0155,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,13e558f37ad24bff65cfa9ec2a4ccaab7045b2da310582e76b085b42c933e23f
REF-0156,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5f51bd45fad269d08d0fd94de824d31aed30224bc8f149a159bb6b0a88f12e2e
REF-0157,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2465ce4a82325880aabfd7aa78dadd1d284c90ac98f7a884d322664d374d04a7
REF-0158,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,70eae3104250501a3cd400f092b9f715cc9d57614145289621397e5e78db8424
REF-0159,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a9d14ea711a710331774ba5fd095de566397a55e7e5aeafdfe5c948391618f3d
REF-0160,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,af081d56fbb03d240fb6a727fbd5ad6fce3eefc3fc358eef65d7b7b7ea7a3d5c
REF-0161,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3ef31d7774e688338d5d317e0dfaa98f7f38a2227da189d15f68c9beac86c497
REF-0162,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b3aa41fc1cddbe22d22b673aa068a3aadd6ca0a986859f37307c3dfde2217034
REF-0163,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9ffd280c0ef86efdfe80d88174fda471c6be57828e15945973ce8b9109043cd0
REF-0164,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f4bdd23578b64490745360ea74f22fd9325d0cda285112ed9da22b730a9aa9e7
REF-0165,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fc4ffcecdff06ccf30b0af6172ebe0e483a1b57479df69ec0b6513e52dbc5181
REF-0166,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,274e704f20292841d109ce3be08226aff022fa4a43d6d5733487ca17dbb4c0cf
REF-0167,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0567026f349a7ea506b426ca3fe51f9234489969861e8d09d55d3908e3bdf012
REF-0168,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,44263fd8392418ee123bb70352a436b3bd336d7e4f7654dea6c5feed1651d1cf
REF-0169,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9d599c6219f4d4c58025a1c2e6a128bf7c043acaf6316a23a058a4c808edcc1e
REF-0170,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,95e862939f62c3ffba7a23fda3734bb0848e04cd74ac5ba024f732c1daaa7d3e
REF-0171,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,18eb75a20bc4df8a938bcfc0217bd61748fe3107af57dc42fd8ff81f4e99464d
REF-0172,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c656b767209a567f518c32041e14e36e3a2d02095bc991553ab4af1d6ee9983c
REF-0173,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0880409c9f316948963821ec982825843755c590d5b6a3aee67cf6b082cfcc2a
REF-0174,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ac107907d58f1ae68248a0b1347748ca601d973d7cf77ec6edee3015d034be46
REF-0175,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,19445c5a7b73fe9c31ddfd5a2ea116fe131459edd46e98c4484c12943e194530
REF-0176,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bbdf32d5fcb9ec96f907ce0affd64716d0dcdf058235ef1124e4247c5eacda0a
REF-0177,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b9c0288200dc6c2514a4d7578dd28a7ea9cbd8efb6d57126b398b6e101af4bb7
REF-0178,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b2a4780087ac86bdfb4da49f3f5f442d94975835df08a5bfd831bd7335f3c93b
REF-0179,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f2c0a75872d574292a5797437f56c57faaaad6bce312720ecd8df66fe941be0b
REF-0180,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ee5c0aa0dc7cdce6a82f0df50026124d3936dea8787e21af88de458608a82089
REF-0181,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5b81cb2381fbe8a5dcf16de87681fd77f0bf55e9967c3279e1b64243b5f6458c
REF-0182,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,256017fff0d30f2c095169f182c929f3594025f8f363a3d61c5e7cccc3b3034b
REF-0183,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cb910ba67942934ee6c44fd284c61d3754dcb958a1693ed5354927da3b4e2688
REF-0184,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a2e417a692dac0562e72d111e5cb37dbb9fc706f2ececb2a646bc9e10422ce19
REF-0185,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8ef4fe5110b9f0f263ff494e052120e7d29ca8a07fa38d0c0061aec56236f841
REF-0186,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b9bdf8d48afb74cebba8982cdf95b6326d91f5f203155cf8c080ee1a0305d12e
REF-0187,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,181f8468cc180e2b505e0a8c2f907c2c6780ede87b9c044ab6470342486e6341
REF-0188,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b8df43aa3b5d3939a6bfa065600dcf8f4bc1134b283581735a179dc46e1307fb
REF-0189,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a3ab22d3bab6167bcf9c0f909b8e6c06b8b814ce763eee6614188f9dc22495a6
REF-0190,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,59a19fcbb6bc5070d2bc6d6e50587551b7cf771b5011cac1f1f08c8ac2dc1093
REF-0191,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a2661ed3c8ef2b3f6303375780df7d44ae0fff7d5a7dfe6e1ff41856bac04ba2
REF-0192,VALIDATION,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8a89af196e032e3c3a25c321c91924bcdf24f948b7172db75d88054e5fc182a1
REF-0193,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f38f0840a037cb6473c437ef1723e2fda8bf858e102d3137fd11d4c866807ba8
REF-0194,LOCKED_HOLDOUT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4f9c541fc0e80b1a7f29aa9b7a9b8a6661df2673c3c88c5d416c4c07a2085a4c
REF-0195,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dc57ecac55b0cf06184c2e472cf84618bedb64cf744cfc49c2aff7990dbb2729
REF-0196,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ea3d56070eee7c7fe92e8fb308e48ab9c54acb9e6e916d81b1f39ae934805c4d
REF-0197,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6c6908ebcfbe0dda5a49cad7a6985643617785fc29f03be56d69ae9c51ab3a80
REF-0198,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,08da893cca4eeb5974690fa8cb5f44ce7f754fff53b703e50a054f751678d8b9
REF-0199,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2d36c35cb9459f0ac8473f12ff57c384e9b991611647d44a5e64a547cc0c4f9c
REF-0200,DEVELOPMENT,PROJECT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,63855470d3a973c8aef15b9f068596b982a4e248d673c27a87a999c26b6833b6
