reference_project_id,complexity_band,early_cpi_band,early_spi_band,document_risk_band,decision_class,split,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0092,MEDIUM,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f1f801b4691de54f72c9acbe493f1ce0b43644b832f815a941cff0e559a6c5f5
REF-0093,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5823c08b85d41867afad8af3165468539451ff2b67354e94c3e0d7e2dc973108
REF-0094,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ec51e1da4b3b53c18fa4785f079bca88e3f382c1c9c533af44ba796848d6f72b
REF-0095,MEDIUM,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0043d0116869d8279edc84589aa80a459de214c5519cfc347e4e72285ccbdc64
REF-0096,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4918a199871886e1050fa8467500130cb998371a4ae963984606d06959f55e9c
REF-0097,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,005c670dcb6f450f355b57d3c3fb1b983a25e5410a0717be38e0b6f29597a25a
REF-0098,HIGH,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bf1f3bef7bd516e6e282d3d1fd5a1b555d7dc9dcccea6aceaa43990b6ee91cf6
REF-0099,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,915e3f604ddbcde72c356464d1709d17b7596901a42b9eab5bd8b7e10643ad5f
REF-0100,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9fdefc1b45bb60a4c0eafffb400ba34cf97e4d786b7c35a1aa77b4d43376b50d
REF-0101,HIGH,LOW,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d728c97650bbfe64760ee18c1bce130e4e0c9c5f81749586930e0025a893fe44
REF-0102,LOW,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b54272bf2099244fdf564ac955c2723f661f55bf0813c90607c76241c67391e0
REF-0103,LOW,MID,MID,LOW,GREEN,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,987ab5f0973340ab4603687bafaf878b028490e42c04975755e1b41cfe913ccb
REF-0104,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f8347bd4457f8743f79d3378c1d27c6784f79d7f6ab744383cbd29ce58d28982
REF-0105,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,501f2411a8d7825b9fcba71d0fc51a2a1fc2481573d55797d7e40c87e40ad321
REF-0106,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dbc0ed84dce7c825333121e214a09bbc9dd0a8b1f1922194e1e7ed2d63b521d9
REF-0107,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8cab7cb072340544d2242ffbb72857e97456fd7b4cce5f650d0cd2a2c8d2fe7e
REF-0108,MEDIUM,LOW,LOW,MEDIUM,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,89cb8fff632f93553b52fbbeefa161bb08cc06f7afbf18dcd3e207fc0a24bb4a
REF-0109,HIGH,LOW,LOW,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c9aa6551172307a3bfe517cf9d0f265a5f03a1516c3d205262ef1021792505c5
REF-0110,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,23d7e4b090445de3ae226ab3e1025463b28699126ddb4b44e00406942ff706a7
REF-0111,HIGH,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0738a6086fbb8c1746895ec2eff6699f6ab2a19168b492a47a3e3f461195ae12
REF-0112,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b5e88af874dc179823ba750d757834fe612368dd96d39d0b412a251c28f6a95b
REF-0113,MEDIUM,LOW,LOW,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7b08b485cbeb27651b53254ae669cf961f4b674db88c9256d322599c56f030c6
REF-0114,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,57ac6be420137c148f1cbcc46785245c6bb5c97102f5f22aeff79533d44880a7
REF-0115,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7233079c37e290bd4ac309420d8b03655162e284ddadeb17f9dc6c9775c8be82
REF-0116,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a0d35ab34714c3d7b50c3512f614f6542f981b2fcdb6c61c8ba3006a06aaf3ea
REF-0117,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,36a3a69f707253b13507167e2f1c065cea137961f171a7b11181f3fb0c73e17d
REF-0118,MEDIUM,LOW,LOW,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,15afb9e859245bae23810dec594953a9577a22bd6a3981a6d51180ba0c424726
REF-0119,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,952f3f3f54b99f91cff59a5247b1f7aedc1c999084bba8da51c84bc69421aba2
REF-0120,MEDIUM,LOW,LOW,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,737e9312dc010ccee15aa6793faa842de0817e2d8333f452af2dc0d24c796e51
REF-0121,HIGH,MID,MID,MEDIUM,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8a9b36fc07d1b03e5ddca6e6fdd35b4e9ad9f22358f4caddd5a8f8a59d78db7b
REF-0122,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,65cd20e37b87d9a42872c378abacf84b1539d7fd9e30270e2c470a8f2e8fa16a
REF-0123,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,93749225d00d8e4178d17edb18df39a703d1852e0810b991f9ce6d55ae61e3bb
REF-0124,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8826350ede1fad9c49dd656dd0309effe0b8c55280e0cc53e19e62d8af37dcd9
REF-0125,HIGH,LOW,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,295c25b8a3ea64650555ffaa7c012cc88088d73206f2f356ffb62d64e540dc8d
REF-0126,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e502848652c8d5896fc40f4d64cc1e1bedcad627b338bd38f7ef2dd52adae1f6
REF-0127,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a30826fe7c3d254fe1c4862365f36965f347a8041e4aca6bef06da5997f4c2be
REF-0128,HIGH,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,44865db2ae11b1dc5f602d431c9657e308ab4c09e900e6446b3cb1a475203bd6
REF-0129,HIGH,LOW,LOW,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b60a0712d3ac8ecc08934c26b4d069eb38fcc42d5028f562aad108de29fec07e
REF-0130,HIGH,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4096dd49c1139003b6ec93945a0c257c30d89ddee8a44d94a0ff49a210fb1084
REF-0131,HIGH,LOW,LOW,MEDIUM,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,33a951fc109e047be569f4b2141def470361d8170b4a5892b0faed7f64e8a17a
REF-0132,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,95c68e356da6078e0c2e9d4face77ea0b1cc2f8dddf95c3387e9b27bc8a1bd6f
REF-0133,HIGH,MID,LOW,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dc7a556ca2642e6b3dd140c2d26d9d950ddc3764ec96dcb03e254789bc775f4c
REF-0134,LOW,LOW,LOW,MEDIUM,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,066ce2997f3f1c3e7de38a29df6978003d2efe9e5a1e9a3512a4000d639b77f1
REF-0135,LOW,MID,MID,LOW,GREEN,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,829503113b8b1ca09cbaa7b108a3902bbf29b1078e5a0aa7f495a9ecb9ce8d3d
REF-0136,MEDIUM,LOW,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1704d069f9c34fda697d3cb6e877050c8d9e0bc369de5d4663d49c29bc18297e
REF-0137,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5b24010eef8cf4a795b90ca517110aabfd30481e0f0ea4016113c2d9dfb7ef69
REF-0138,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bac2939c42d410f78792e49b7bb8d7a7c6499dc8e222e2ee514e81a621bf512f
REF-0139,MEDIUM,LOW,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,80516be2d02ec9f20c48c4f7a266f805c4de40b7e54607444ced99f356d537af
REF-0140,LOW,LOW,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ebe62ed3f6ebdf57db0299192f1c423a35c694eabe376dbcfc089e2c1c1116cb
REF-0141,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b3e7defea5b7b86a4563653569f298f0830b51e0e84aff3833e0a9564db7da92
REF-0142,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5bcf61bbb9d0ba38997a5f18f97eb2f71735795b7c46033f268e44f1dad92742
REF-0143,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,44b76e215a265bc8557906c448fc99d33168c36b4a8ce46c85a262d4b817df7f
REF-0144,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4de3bbedef3cda8a62b53319a2e834434991850f46f6de973888cf2cf9b59c7a
REF-0145,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2ce9a73b2b3d236d0cc91a18e5f32728bbfe2be8785160085852cdc97d214929
REF-0146,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ea7c4910961454db6158c8a3ef0c68e009ad4133a45182d6d49e3ae1bfbbe0a5
REF-0147,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,31ff1425edd371d92fb54ce35a087d8807ddd878017fedc7bd799b277287c6e9
REF-0148,MEDIUM,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,18a32b0ae327aa0e4d22effd180771b24c59b891fe1e9f1dd5879dd654ffb21b
REF-0149,MEDIUM,MID,MID,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4b8c57b90b390d062b6da90343fb837a2734d9f071ef5b1d9f1535918d8fd566
REF-0150,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d265eaacbcea473b08dd15c9377a5fcdfb2f218e97d32716b1366e41b149f2e3
REF-0151,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f60b1ab5f056c70c69d7c98cb363b50b965a26adf292d0953f074267ba3221cf
REF-0152,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ea01db26dfa02eda11fd64cbf6c9802a62f4ce3d6a56ddd2e89c987f37416348
REF-0153,MEDIUM,MID,MID,LOW,GREEN,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c2df0d015da82d94744d384e560244f0067d1559573dae44922e055334511fda
REF-0154,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5fd5994300eaf1900c4ed460b0871c93cae81691422e6a19b08045a2fdddfb46
REF-0155,LOW,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0a8f20b0e0ef4cada91f3f8174cc7d4d84c3b167cd93cc416840a5f9a7f15dee
REF-0156,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2e65c7d0bc9b692fddfdc22f8584336b746122a69fc49700a91d3abfc14c3408
REF-0157,HIGH,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,80c4dcbb4c9d575b9bcd500c0d7aa51d4a2bf3951e96034b7bad825b6e6d3c73
REF-0158,LOW,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4e6eacc00e1693e1dfdbe24af3339407a9509b4d7ab4c2c92baba5e370986351
REF-0159,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cbbc66cd991f267a9f714b7de3bb72adf29c33a18fb6cd3984d3e0decbe52a63
REF-0160,MEDIUM,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e83155a964e6ae7c43748f9d87a1f9307e3030d300c634745da23fcaa3a84b4b
REF-0161,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,89fff08e80f1faeed072c8c292b69d8550f589fe5d827337020fb9ccd79d8318
REF-0162,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7609a1c276668fbc7a70ea73a7e6b15efaf3f16f3332d4740095a8dc0828d07e
REF-0163,HIGH,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5dfa3c8bbb298b3325eba3abbaafbf7d5af9f8a2fe171aaf1b27ade76765eca7
REF-0164,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3974021b2722f413c6b0dc8be573ca09e2ea81592608f28867dbd65fd29bb544
REF-0165,LOW,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1c4289ef41cd11689985f91034570956dbb316b7e08366809cfc685fda7c6211
REF-0166,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,aa19b9baf0a1ee524ca9dda9b01b3500b57a8c8a0491fe1d146ce074591d17aa
REF-0167,LOW,LOW,LOW,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,65db66cdd40e447d1e2678fd573f2954048e6929d9756f11b683d2abc7711dc3
REF-0168,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f5833145f91787b7aeab7ff1700ca3582cf8e408eaeeaee604fa88acb6a0993d
REF-0169,MEDIUM,MID,MID,LOW,RED,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9b193b61d55784e6e0e4022546c8fff7484e264e032263560d7d28fddac8f818
REF-0170,LOW,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3ae687c33137c5f94e0c033fe152098d9837acee7e803f3c1eb005d9b1d22524
REF-0171,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c266a1f3be5f346718559d53c33246553e0eadbde9dac971c9be6eba73655316
REF-0172,LOW,MID,MID,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,90ffb09d2d30f1881f6e742617805ce6ae340564a0cb72565749bc3537753a36
REF-0173,HIGH,MID,MID,LOW,RED,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5520dec9300f78ac9d8fb5e688d4251eae6958c7faa8bea86cfc0b62ef162301
REF-0174,HIGH,MID,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,db9121cd639c2998a36aac898b45ceb693daea85a4bb9baeeaa85dc805d6236b
REF-0175,MEDIUM,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3dd55fb4785f239152b1671d3b47812d308db7b5a8d29391833bf2e5a5ff57b6
REF-0176,HIGH,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8494e28fd2b2ef1e0f720203cc2d077755236d340eedcfed9d66779876ca2e33
REF-0177,MEDIUM,MID,MID,LOW,AMBER,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,98f6546481378a39d757e8af808756ee213aea909c623c0d5258ad695abac6ef
REF-0178,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,56732196390ca349eb3653ada8f7b8f561c0ae96d737a25c9e761b4ad0551985
REF-0179,HIGH,LOW,MID,LOW,RED,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fe9b6782a2077f7b76023060edb31161fd39a8c7d11978c8201c86a1859851bf
REF-0180,HIGH,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f2ed8f783cde15420680b52198be7b8798fc7e88b2611ac6660e8962aeb70483
REF-0181,MEDIUM,MID,MID,LOW,AMBER,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,94fa6db346ea9c8843a65484708b4897cd7f7c7bd1ef1f285eba1ff6ae3a0c3d
REF-0182,MEDIUM,MID,MID,LOW,AMBER,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,b5bab4f6ae48e2a410140c6ae5f030d1312d783ffbaf36483b8488e52e3a771a
