target_project_id,analog_project_id,similarity_rank,distance,analog_cost_overrun_pct,analog_schedule_overrun_pct,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0061,REF-0127,1,2.153403,0.108346,0.209364,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0d9f3f384bc1a0290aec8bedbfa1067b2c887c31560f1a7dcee51a8efba48780
REF-0061,REF-0301,2,2.164851,0.135309,0.023048,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,23e6b2b1baf7df81c24c1f4c929486af8dc8b93880a840dc674a848a133fb361
REF-0061,REF-0355,3,2.395392,0.193359,0.046786,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,607886b7d9db497706394a7eadb7497f3a30ed604a40f159098a266d43024fa6
REF-0061,REF-0085,4,2.519819,0.153222,0.260764,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,1032db39a6820c9e1a597956315e53063ee37872c34bd551d6596aa3ed0b4b4f
REF-0061,REF-0031,5,2.556666,0.115344,0.110843,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bddf211391c763f020ac8e42228f4bcd29295aef54bbf7b52f3a0b26d0f4e0ca
REF-0063,REF-0159,1,1.658671,0.153918,0.188627,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cfe74bed639c2a5e813a81576e3aaff5c4da441d39b0b2df50ecdfde91f0bd75
REF-0063,REF-0123,2,1.778965,0.210918,0.104249,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,dfa7476823f60c3876e10266e1e63383fd3871863424bbcb53122232b66da1a5
REF-0063,REF-0357,3,1.826499,0.143068,0.147862,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,75c36f4ab79bd0275ff09546457cad914974d4f2dae59fcbb68ac8c1b5951a58
REF-0063,REF-0207,4,1.98784,0.205646,0.116261,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5324d98c42256c37fdaca8f247a7cce57ae95b64f54c241395eddaa51b36716c
REF-0063,REF-0015,5,2.07307,0.185512,0.154652,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,12a865aa85b61e19295e7c79bd1ccf42bb7b4d6ba1a265ae9df54cef3eec66c0
REF-0064,REF-0100,1,2.019021,0.145539,0.133438,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4076faaca99578c233a1fcf1638234836c4c89b54447b25d6d8f5080463d0e73
REF-0064,REF-0280,2,2.14852,0.099541,0.170707,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cbf11ade00401559872f75880bf5296cab8f5df0507f2114f382d6a7892792c2
REF-0064,REF-0142,3,2.206252,0.155503,0.078007,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bbed5a83dbe3090ab8ac3f42a1e31c10276b95b3b4d1c22f7dca244b16e897a6
REF-0064,REF-0136,4,2.245457,0.148756,0.198699,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f8afe3f8751317f398e19505ee3d6139e11c344cec900b74903035f96a88cf5a
REF-0064,REF-0160,5,2.368369,0.148642,0.238383,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f15f7041a83bb6473819e24e2c2899f986df36203e98728cf9b09ba5a7cf328b
REF-0067,REF-0091,1,1.611671,0.099387,0.062938,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6a3c6eb55441b23cddb553be54abc0539d913c0e8326dd29add0fa535cce0f99
REF-0067,REF-0355,2,1.640928,0.193359,0.046786,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,10f00d9acc288e526dbb947cf6291815a1dabbb319cf32e89f80f5e1d5746474
REF-0067,REF-0235,3,1.671991,0.141785,0.256716,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,9d5472b93d327993aabb020e501053e8dd19d3f5e82f4cf76ce3f03edff51367
REF-0067,REF-0211,4,1.674471,0.114219,0.227707,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0b57d06450d808791be579223ac1a022ce2933e32473ab32d9d282a55a0f84b4
REF-0067,REF-0187,5,1.95662,0.11987,0.078777,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,419ef4e7792a5b5f2fb7b5cdb86e5f586b0fab381623bb65d30bd3ba3f412ff8
REF-0071,REF-0311,1,1.747132,0.034739,0.314714,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,46bc629f8696e5227bbfa0622068c4fe370eb719c76da9998a06a807c990dde0
REF-0071,REF-0227,2,1.918124,0.09596,0.186135,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,4822d9614cbdce63f9011fd87dfb5da10dc10ed88db98f0baf6e0ae085c1685f
REF-0071,REF-0143,3,1.92455,0.150164,0.142257,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,57a994c7dc6eea5c1f81e38e2733c99b3a2f8b936947cc588eada8d0f79ba2bd
REF-0071,REF-0263,4,1.929217,0.287197,-0.023423,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8aaf9ce29fe41056f1b51989c69ac30a32b54961877111c03905599d6449cf5c
REF-0071,REF-0191,5,1.94039,0.146077,0.098237,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,81d6693a4bfdb9c3dd2692b4e21a55df0d68c4ed86fd715423f50a2c758934bf
