reference_project_id,project_type,delivery_method,region,gross_area_m2,length_km,capacity_units,floors,complexity_index,design_completeness,location_factor,baseline_cost_usd,final_cost_usd,baseline_duration_days,final_duration_days,cost_overrun_pct,schedule_overrun_pct,outcome_class,known_anomaly_label,split,data_origin,programme_version,package_version,generator_version,random_seed,not_for_empirical_validation,record_hash
REF-0061,AIRPORT_TERMINAL,CMAR,US-MIDWEST,56780.144,0.0,1.0,7,0.684198,0.690562,0.91,163162415.65,207380234.81,648,734.443,0.271005,0.133399,RED,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7519d118484b600c88aacdf31f37e22539e3e7e1577a82997d2ccf6a002fda13
REF-0062,HIGHWAY_CORRIDOR,CMAR,US-MIDWEST,4950.027,24.755,40.525,3,0.218624,0.430084,0.91,127176658.48,145543972.28,455,543.288,0.144424,0.194039,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,37ad7d4600ab11d4ec054f40c7dedea8ad601b38f9acc89a38d99f242e2d7dcd
REF-0063,VERTICAL_HOSPITAL,CMAR,US-MIDWEST,37708.93,5.239,76.239,8,0.90983,0.705978,0.91,193634442.51,221623252.61,602,758.921,0.144545,0.260666,RED,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3c037059435325656e26dc7aea77b4d4b904085b27148722a7bdabd3ea7465ac
REF-0064,WATER_TREATMENT,CMAR,US-MIDWEST,0.0,5.479,138.63,4,0.2105,0.35,0.91,106005107.04,162621097.64,324,477.51,0.534087,0.473797,RED,True,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,25cb9a32fa2bbdeb35eb804c7b7d7e4a73c44b9d1bb934ac4ea8d4d5e7069d78
REF-0065,RAIL_STATION,CMAR,US-MIDWEST,21424.631,21.241,25.136,7,0.567552,0.454696,0.91,178236221.34,230606152.26,559,689.529,0.293823,0.233505,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5f4e7317923aee130f0ccbf23117348b60587d097d068b007777ba674c4d42e0
REF-0066,DATA_CENTER,CMAR,US-MIDWEST,54499.17,2.196,88.291,2,0.260774,0.661837,0.91,137238092.72,153462993.72,530,634.686,0.118224,0.197521,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,6ecced939b8f0d35c74fa6b18e0ec171821ed083d880c0664b8580da387a4648
REF-0067,AIRPORT_TERMINAL,EPCM,US-MIDWEST,51170.867,8.065,47.138,2,0.442319,0.916844,0.91,183427402.96,212373395.78,571,668.254,0.157806,0.170322,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ca70304bfba18084b28fcf9864dd67ef0267592094b421fce4fce2f8ff40dbce
REF-0068,HIGHWAY_CORRIDOR,EPCM,US-MIDWEST,21347.006,16.759,21.419,2,0.373819,0.581329,0.91,139268906.34,160020371.25,542,598.636,0.149003,0.104495,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,86b7df4f625561b8d30b990fba13f870e6a81ed894f82d249d26aa3d354313b3
REF-0069,VERTICAL_HOSPITAL,EPCM,US-MIDWEST,47850.478,0.0,66.999,10,0.489227,0.648783,0.91,175632598.7,214447584.04,572,682.149,0.221001,0.192569,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a30b1a4089a4a946ad99e7b9465566ccf73e2cbf17e330c6a2963264ed578cd4
REF-0070,WATER_TREATMENT,EPCM,US-MIDWEST,0.0,0.0,116.501,1,0.681741,0.902183,0.91,107668498.62,128588782.7,324,411.493,0.194303,0.270039,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ce156814ba831b5ef5c1a4a6abd0a3d9926f3df11621016e1097392e0bef0d1c
REF-0071,RAIL_STATION,EPCM,US-MIDWEST,10602.495,18.179,36.767,3,0.501753,0.788793,0.91,146137069.85,172981848.56,533,578.185,0.183696,0.084776,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ef78c5a0c93391cfbf5e911b14ae36ff138381faef50a71e84305bcc91cd0c8c
REF-0072,DATA_CENTER,EPCM,US-MIDWEST,48417.239,10.93,132.365,2,0.589785,0.826685,0.91,184207267.38,211789954.14,696,630.35,0.149737,-0.094325,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,38026a808ba6cb3cb2da0e2c5e3d2e8fe965d892a6f9083cd917c66e9e6415ac
REF-0073,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-WEST,43420.737,0.561,58.903,3,0.76886,0.772086,1.12,213286750.4,268973159.38,657,769.583,0.261087,0.171359,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,30017929d15537ff32b29c22152737ecb20375af38cee5b20e3c37559569f30c
REF-0074,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-WEST,11545.065,15.137,87.182,6,0.90545,0.455064,1.12,197058310.06,253148927.81,649,843.041,0.28464,0.298984,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d62b6066ed284d6107a163f4ff0f1f1d179cd4c019b09b6ba4b7574659b0a468
REF-0075,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-WEST,49043.053,6.895,26.84,12,0.47514,0.661656,1.12,240968809.6,288665561.34,619,635.639,0.197937,0.02688,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,2b748fa35638772d1ad649335719d68bbf5e1ef6efd42c85aec473bd57604780
REF-0076,WATER_TREATMENT,DESIGN_BID_BUILD,US-WEST,0.0,11.874,147.544,4,0.604051,0.938435,1.12,180557259.95,211566533.34,450,536.879,0.171742,0.193065,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,97a0a6c45a4a28332b804ad432412975415ddaaef794749ab2994dcd9b12531e
REF-0077,RAIL_STATION,DESIGN_BID_BUILD,US-WEST,20620.38,18.307,60.761,1,0.811647,0.786195,1.12,214780796.53,277638169.36,560,743.982,0.292658,0.328539,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c0475ebd1d75a7e504502784f1a14d0284ec47eea68004104aa9de7bc2b7d431
REF-0078,DATA_CENTER,DESIGN_BID_BUILD,US-WEST,49590.378,0.0,104.712,1,0.085065,0.6618,1.12,153274158.97,155744123.7,501,570.888,0.016115,0.139497,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,bc3451a7ef7be67f781c1608445879dda05cb24f7329284fa1ef8518afbc260b
REF-0079,AIRPORT_TERMINAL,DESIGN_BUILD,US-WEST,48940.637,0.0,81.22,5,0.260301,0.784346,1.12,194999670.58,199505304.16,513,552.359,0.023106,0.076723,GREEN,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7ddb0bad8b4b1513b4f25e5b1a568df271e820bd6a80502d015d8d48e98989ac
REF-0080,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-WEST,21377.742,25.412,130.367,1,0.677178,0.564919,1.12,210039357.78,246269520.04,625,795.79,0.172492,0.273264,RED,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8ed3eac7695d044f217da0b423b61048593eb9ba685e2827ffbf1428501c3bb0
REF-0081,VERTICAL_HOSPITAL,DESIGN_BUILD,US-WEST,64069.937,5.304,56.469,8,0.480693,0.884542,1.12,246709205.54,255949622.53,652,765.551,0.037455,0.174158,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f7726bf52f7af686dae5a074084957fd63d29f3dbd2a3faf6f93b1a767908713
REF-0082,WATER_TREATMENT,DESIGN_BUILD,US-WEST,0.0,1.641,97.527,7,0.733095,0.842918,1.12,140968080.11,152440718.23,395,444.077,0.081385,0.124245,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3d56586c90b2176659058066302fe8e9972f353ce1b77b0132268a12fd0d7ee6
REF-0083,RAIL_STATION,DESIGN_BUILD,US-WEST,6546.658,26.04,62.161,1,0.469431,0.35,1.12,195775236.83,238020665.76,546,676.731,0.215785,0.239435,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e4bb65b47801fbbef437ed89a771d78c03c34c128c546e50fafe33558c086195
REF-0084,DATA_CENTER,DESIGN_BUILD,US-WEST,36128.687,0.0,73.882,4,0.142743,0.526909,1.12,137375785.16,153641037.47,541,578.854,0.1184,0.06997,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fcacf5b9875fcad774f4dcb212794395d5324d96ecb1781958accb092b31cfe6
REF-0085,AIRPORT_TERMINAL,CMAR,US-WEST,47937.274,0.0,78.674,4,0.624011,0.719783,1.12,211277691.92,243650152.87,591,745.111,0.153222,0.260764,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,36c0eee207aab1ce9c5bfcae038c3ee51c84a46b1b93f89bcf9e79aa7e29f32a
REF-0086,HIGHWAY_CORRIDOR,CMAR,US-WEST,0.0,20.066,64.935,10,0.687845,0.99,1.12,188404982.71,222444483.23,443,515.406,0.180672,0.163446,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ec513eb92c4e9a05081c36ee788dbf9ee9a79c08297ab3fc971be0546605058a
REF-0087,VERTICAL_HOSPITAL,CMAR,US-WEST,53536.193,4.537,20.548,14,0.690767,0.823083,1.12,247443234.39,297827050.8,654,833.19,0.203618,0.273991,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a820e15501638e774dc64129e43aec131a88e7814f3d8a7d99f58fdef7dc4217
REF-0088,WATER_TREATMENT,CMAR,US-WEST,10420.102,0.0,120.723,4,0.368964,0.729949,1.12,126604259.4,130608276.19,470,527.582,0.031626,0.122514,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f192b9196a769781ad36d74a463491fe586e60c1f82ca4ae08b3176701a63d0a
REF-0089,RAIL_STATION,CMAR,US-WEST,24959.884,19.767,107.125,4,0.808758,0.533611,1.12,223300652.22,279374943.7,668,797.063,0.251116,0.193208,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3b5d945dab362b6f2bbafd772fa4b310b4a876b72e57fffd960d316f6474ccc9
REF-0090,DATA_CENTER,CMAR,US-WEST,50927.472,6.946,137.182,7,0.467337,0.678902,1.12,199098572.3,239834496.93,630,698.179,0.204602,0.10822,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,53d1e41ac3fedab09835f317232b40d27eef9d7432a037668470678b94167c6e
REF-0091,AIRPORT_TERMINAL,EPCM,US-WEST,59268.883,8.658,54.557,1,0.467333,0.928456,1.12,243098078.77,267258977.97,644,684.532,0.099387,0.062938,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,42728b6bc2f3546e5fb2728dc448e6d50c5055c6d93e0868f76d6e56493491ea
REF-0092,HIGHWAY_CORRIDOR,EPCM,US-WEST,21599.922,19.246,15.031,1,0.574276,0.977096,1.12,170747632.96,185331106.8,581,649.588,0.08541,0.118052,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,3a0d4c2c398b4878d82376a54e6ad684bb3303c5440131f089ea72ed457049fe
REF-0093,VERTICAL_HOSPITAL,EPCM,US-WEST,41820.092,2.491,63.825,3,0.730888,0.576481,1.12,239889546.24,289850109.11,726,806.049,0.208265,0.110261,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e407ca7731ef2f64874fa27d1a75ad43719dfb1f07f8cad737ddb70d9622dcba
REF-0094,WATER_TREATMENT,EPCM,US-WEST,42591.005,1.623,172.809,5,0.355676,0.796134,1.12,181165525.81,204858826.17,631,797.03,0.130783,0.263121,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c30c9509e34f4981569e7300a61a309f98f48ea8e3cbb6a272c8d5c26589d302
REF-0095,RAIL_STATION,EPCM,US-WEST,16593.175,20.485,28.477,1,0.378458,0.35,1.12,189218236.35,223773817.23,500,625.647,0.182623,0.251293,RED,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,02c4409922a22eae1ef1484b38c27c9b890f74f64ada4075af5efa2d1165ec0a
REF-0096,DATA_CENTER,EPCM,US-WEST,15583.781,1.717,147.013,4,0.490661,0.756515,1.12,146738652.71,169092611.1,453,530.586,0.152339,0.171272,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,965fdd41df731c0f3a34c1754088132662ff301ffbb13fe60cd2bb4438b60c5e
REF-0097,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-NORTHEAST,43574.153,9.738,27.804,6,0.557897,0.718367,1.18,240933740.15,273518526.95,639,714.381,0.135244,0.117967,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f1e91aef366fcc6b29531d6bae5b7894fe90bb4380cdd7d68c6cf4e8901eb0c9
REF-0098,HIGHWAY_CORRIDOR,DESIGN_BID_BUILD,US-NORTHEAST,0.0,21.168,32.172,4,0.844121,0.902715,1.18,196461348.52,233534100.72,493,608.573,0.188703,0.234427,RED,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a5caffd50d99bfe19c887bd74ecfff958a8b7924e1760349bf6f33d770851f46
REF-0099,VERTICAL_HOSPITAL,DESIGN_BID_BUILD,US-NORTHEAST,47994.029,0.0,72.581,9,0.805836,0.743887,1.18,259168304.34,321785271.62,634,813.42,0.241607,0.282997,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ef74b3c77d29d84e2fd21d91a290a1c7d2d29221008fb6bf82d6062daa290849
REF-0100,WATER_TREATMENT,DESIGN_BID_BUILD,US-NORTHEAST,2997.539,0.0,130.949,5,0.122843,0.584721,1.18,117164936.01,134217016.16,326,369.501,0.145539,0.133438,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,cad57685731d3c9822b0c63a8558501515df50d64f469d38ebf724d9d65038cf
REF-0101,RAIL_STATION,DESIGN_BID_BUILD,US-NORTHEAST,7696.49,23.216,48.117,2,0.862494,0.789579,1.18,248726373.65,320943208.7,582,764.785,0.290347,0.314063,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,0160cdc802ba97c45bb85868a155a91fc3d1d72406d32edeb20bf80743ec4e26
REF-0102,DATA_CENTER,DESIGN_BID_BUILD,US-NORTHEAST,57750.9,1.737,148.949,6,0.247963,0.942057,1.18,206295423.51,232568425.3,546,529.773,0.127356,-0.029719,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,41fc7ec2cecda68a6e45ccbb7a7b9dc2bf1feb05d4cc1d4afa2f8d864e7be171
REF-0103,AIRPORT_TERMINAL,DESIGN_BUILD,US-NORTHEAST,38632.29,0.0,26.664,4,0.092168,0.693093,1.18,167875505.1,177331911.77,539,498.042,0.05633,-0.07599,GREEN,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,330f66b18dc8eb0f0f9bad0aac850ea6ea94722eeb760b070abac0cbb80c3ec8
REF-0104,HIGHWAY_CORRIDOR,DESIGN_BUILD,US-NORTHEAST,1682.586,15.007,54.514,3,0.571356,0.734535,1.18,156177306.61,189461835.78,415,473.075,0.21312,0.139939,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a60d898649197ad8e2f8c23c44d2f440befa23d1dc01d8082e5f8e7c476bef0e
REF-0105,VERTICAL_HOSPITAL,DESIGN_BUILD,US-NORTHEAST,47739.306,0.0,10.07,12,0.354708,0.878045,1.18,210128778.77,231107948.98,532,579.493,0.09984,0.089272,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,d95cf7994b349e1a400bc6aa1c8e4ef982df0bfacbdd29ed363b5d1e86201a78
REF-0106,WATER_TREATMENT,DESIGN_BUILD,US-NORTHEAST,13593.605,5.932,157.75,6,0.099109,0.761011,1.18,150842631.05,166462330.12,349,359.241,0.10355,0.029344,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,fb9d830fa2d626d0393e32984160590c6c0321c1c77d1216619d72adb0c7ef80
REF-0107,RAIL_STATION,DESIGN_BUILD,US-NORTHEAST,8844.253,28.982,47.857,5,0.209503,0.923677,1.18,219251448.65,212176742.52,502,542.332,-0.032268,0.080343,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,38ce3e98d8c8466938ed5f52b049c1f6db43384d73bd1bf7500b02fb75321b8f
REF-0108,DATA_CENTER,DESIGN_BUILD,US-NORTHEAST,34013.162,4.254,90.099,6,0.546721,0.742582,1.18,191970140.12,313231868.67,531,756.942,0.63167,0.425503,RED,True,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,8544eedcc845e40fa5477abfa5df85bea217a6de4a3cd4d7eef2afbea38e2f4a
REF-0109,AIRPORT_TERMINAL,CMAR,US-NORTHEAST,35532.146,0.778,70.937,4,0.699427,0.622652,1.18,209421473.94,333295156.41,589,872.608,0.591504,0.481507,RED,True,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,5911b7146a65960c87a33ae42f26b8af4fd75bd4d9464d5f70b7047187f87e58
REF-0110,HIGHWAY_CORRIDOR,CMAR,US-NORTHEAST,4200.15,14.069,41.922,1,0.378307,0.870397,1.18,140033362.62,158282875.71,420,413.432,0.130323,-0.015637,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,79a0f11a49f18b24646d621c5fe70250fecd0ba9a75647cd92b9b07eb579b051
REF-0111,VERTICAL_HOSPITAL,CMAR,US-NORTHEAST,47604.028,5.518,77.906,10,0.88781,0.84348,1.18,276090112.23,326530318.68,713,882.66,0.182695,0.237953,RED,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,f97f30acc0093920a1fd2fe908bbf6f0cc0db3ff528bde57845450b1c7c8ac6f
REF-0112,WATER_TREATMENT,CMAR,US-NORTHEAST,14722.347,0.0,91.451,2,0.758834,0.718771,1.18,159096687.21,189314763.29,547,674.089,0.189935,0.232338,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,97b0eb4d4c822614979740329c39ff2473d21ceca3f8982d35dfd14f59b339f8
REF-0113,RAIL_STATION,CMAR,US-NORTHEAST,21622.664,27.533,98.407,2,0.621595,0.355711,1.18,263493622.13,416309395.73,602,861.599,0.57996,0.431227,RED,True,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,335cb441f9a6c7312edd5132c7bf8dddebea55c495d70c781615d08d21c9d5df
REF-0114,DATA_CENTER,CMAR,US-NORTHEAST,35842.764,7.231,111.934,6,0.390465,0.572833,1.18,196593773.73,217100577.45,540,614.327,0.104311,0.137642,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,a6a72a83b80055f272ac69ef14e0c54543ecf21b3ae672a973effd39aa523304
REF-0115,AIRPORT_TERMINAL,EPCM,US-NORTHEAST,47864.574,1.578,47.759,1,0.613592,0.727923,1.18,221536855.47,261767336.25,636,679.001,0.181597,0.067612,AMBER,False,LOCKED_HOLDOUT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,08c74e48c8ffc1e8cb6a460372384a8a7c0e18ec05e36dda91d40a4658e904a9
REF-0116,HIGHWAY_CORRIDOR,EPCM,US-NORTHEAST,0.0,16.32,100.666,4,0.311704,0.870274,1.18,161471372.54,192344348.71,349,364.726,0.191198,0.045061,AMBER,False,VALIDATION,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e4860c93a2f1b1bc693e25d2145910b26f9c7872756645c522ff8cc451fa9eb3
REF-0117,VERTICAL_HOSPITAL,EPCM,US-NORTHEAST,59059.49,0.628,32.144,11,0.387914,0.35,1.18,234879439.08,274250560.14,625,780.359,0.167623,0.248574,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,ac8b8168ed52d3204e7d3fd4c7acddfe4f7a653d37f26f2329e87613843726b3
REF-0118,WATER_TREATMENT,EPCM,US-NORTHEAST,10711.738,5.294,126.179,6,0.642605,0.417907,1.18,176179304.46,260276923.2,451,676.95,0.477341,0.500998,RED,True,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,e5ea24952d0871bbb19db746bc6a1838eb49b7ac4f8dd5dc470e4b521480b60d
REF-0119,RAIL_STATION,EPCM,US-NORTHEAST,488.519,16.851,58.209,9,0.271612,0.941706,1.18,203302874.69,224462381.15,397,416.759,0.104079,0.04977,AMBER,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,c2eb90f5010b150c6a783f5f10789938ce18808e98057d95adedae75b26688c2
REF-0120,DATA_CENTER,EPCM,US-NORTHEAST,60077.241,2.797,165.938,6,0.586286,0.525908,1.18,234407964.0,382657443.65,659,841.363,0.632442,0.276727,RED,True,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,7c11f28a2f4ebc6166ef402e37d5a5faf66fa9153bc8dffb8b73530f1dfe6e6f
REF-0121,AIRPORT_TERMINAL,DESIGN_BID_BUILD,US-SOUTHEAST,21863.66,0.633,96.954,1,0.65639,0.35,0.94,146311834.88,188162184.27,489,549.779,0.286035,0.124292,RED,False,DEVELOPMENT,SYNTHETIC_RESEARCH_FIXTURE,OG-SYNTH-0.3,B1-0.3,build_opus_synthetic_programme_v0_3.py@0.3,20260812,True,49280826cf7c44a839ea7aed44712af1eaa447aa963bdb7f40feb103c69866b0
