path,kind,reason,last_run_referenced,exit_code,first_error
server/tools/drive_run99.py,active,rule6 imports app.* and asserts on live behaviour,99,,
server/tools/export_module_source.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,,,
server/tools/import_from_drive.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,,,
server/tools/leak_detector.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,,,
server/tools/measure_run100a.py,reader,rule2 measurement/reconciliation/census over sealed artefacts; hardcodes /home/user/LinPRojectRadar/server on sys.path,100,,
server/tools/measure_run100b.py,reader,rule2 measurement/reconciliation/census over sealed artefacts; hardcodes /home/user/LinPRojectRadar/server on sys.path,100,,
server/tools/measure_run99.py,reader,rule2 measurement/reconciliation/census over sealed artefacts,99,,
server/tools/measure_run99b.py,reader,rule2 measurement/reconciliation/census over sealed artefacts; hardcodes /home/user/LinPRojectRadar/server on sys.path,99,,
server/tools/measure_run99e.py,reader,rule2 measurement/reconciliation/census over sealed artefacts; hardcodes /home/user/LinPRojectRadar/server on sys.path,99,,
server/tools/participant_packages.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,,,
server/tools/probe_run22_reload_attribution.py,reader,rule2 measurement/reconciliation/census over sealed artefacts,22,,
server/tools/probe_run22_reload_latency.py,reader,rule2 measurement/reconciliation/census over sealed artefacts,22,,
server/tools/probe_run23_switch_stability.py,reader,rule2 measurement/reconciliation/census over sealed artefacts,23,,
server/tools/production_tree.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,,,
server/tools/real_extraction_probe.py,reader,rule2 measurement/reconciliation/census over sealed artefacts,,,
server/tools/real_extraction_regression.py,reader,rule2 measurement/reconciliation/census over sealed artefacts,,,
server/tools/run135c_classify_tooling.py,migration,rule5 imports app.* but asserts nothing; procedural tool; hardcodes /home/user/LinPRojectRadar/server on sys.path,135,,
server/tools/run15_cusum_calibration.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,15,,
server/tools/run15_isolation_forest_calibration.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,15,,
server/tools/run18_build_artifacts.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,18,,
server/tools/run18_production_hashes.py,reader,rule2 measurement/reconciliation/census over sealed artefacts,18,,
server/tools/run18_scope_reconciliation.py,reader,rule2 measurement/reconciliation/census over sealed artefacts,18,,
server/tools/run19_consolidate.py,reader,rule2 measurement/reconciliation/census over sealed artefacts,19,,
server/tools/run19_harness_integrity.py,reader,rule4 does not import app.*; reports on files or text only,19,,
server/tools/run19_prior_21_consistency.py,reader,rule4 does not import app.*; reports on files or text only,19,,
server/tools/run19_remediation_queue.py,reader,rule4 does not import app.*; reports on files or text only,19,,
server/tools/run20_cycle12_cycle3_fault_battery.py,reader,rule4 does not import app.*; reports on files or text only,20,,
server/tools/run20_cycle6_mutation_battery.py,reader,rule4 does not import app.*; reports on files or text only,20,,
server/tools/run20_cycle7_mutation_battery.py,retired,rule3 subject is removed modules only: references B2.1 and no module in service,20,,
server/tools/run20_cycle8_probe.py,migration,rule5 imports app.* but asserts nothing; procedural tool,20,,
server/tools/run20_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,20,,
server/tools/run21_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,21,,
server/tools/run22_guard_mutation_campaign.py,reader,rule4 does not import app.*; reports on files or text only,22,,
server/tools/run23_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,23,,
server/tools/run25_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,25,,
server/tools/run26_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,26,,
server/tools/run26_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,26,,
server/tools/run27_curation.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,27,,
server/tools/run27_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,27,,
server/tools/run28_closure_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,28,,
server/tools/run28_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,28,,
server/tools/run28_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,28,,
server/tools/run29_fixtures.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,29,,
server/tools/run29_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,29,,
server/tools/run30_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,30,,
server/tools/run31_apply_qualified_fixture.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,31,,
server/tools/run31_full_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,31,,
server/tools/run31_historical_cat89.py,reader,rule2 measurement/reconciliation/census over sealed artefacts,31,,
server/tools/run31_mark_historical.py,reader,rule2 measurement/reconciliation/census over sealed artefacts,31,,
server/tools/run31_pass2_targeted_faults.py,reader,rule4 does not import app.*; reports on files or text only,31,,
server/tools/run31_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,31,,
server/tools/run31_propagate_names.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,31,,
server/tools/run31_qualified_fixture.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,31,,
server/tools/run31_restate_version_suites.py,reader,rule4 does not import app.*; reports on files or text only,31,,
server/tools/run31_synthetic_scope_faults.py,reader,rule4 does not import app.*; reports on files or text only,31,,
server/tools/run32_b3_browser_verification.py,migration,rule5 imports app.* but asserts nothing; procedural tool,32,,
server/tools/run32_b3_fault_campaign.py,retired,"rule3 subject is removed modules only: references B3.2,B3.3,B3.4,B3.5 and no module in service",32,,
server/tools/run32_closure_browser_verification.py,active,rule6 imports app.* and asserts on live behaviour,32,,
server/tools/run32_closure_fault_campaign.py,retired,"rule3 subject is removed modules only: references A4.1,B2.9,B3.3,B4.1,B4.3,B4.7 and no module in service",32,,
server/tools/run32_fault_campaign.py,retired,"rule3 subject is removed modules only: references B2.18,B2.19,B4.1,B4.2,B4.3,B4.4 and no module in service",32,,
server/tools/run32_fix_cat10_knowledge.py,retired,"rule3 subject is removed modules only: references B4.1,B4.2,B4.3,B4.4,B4.5,B4.6 and no module in service",32,,
server/tools/run32_historical_cat10.py,reader,rule2 measurement/reconciliation/census over sealed artefacts,32,,
server/tools/run32_production_changes.py,retired,"rule3 subject is removed modules only: references B2.18,B2.19,B4.7 and no module in service",32,,
server/tools/run32_qualifier_browser_verification.py,migration,rule5 imports app.* but asserts nothing; procedural tool,32,,
server/tools/run32_qualifier_count_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,32,,
server/tools/run32_qualifier_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,32,,
server/tools/run33_frozen_forest.py,reader,rule4 does not import app.*; reports on files or text only,33,,
server/tools/run33_historical_portfolio.py,reader,rule2 measurement/reconciliation/census over sealed artefacts,33,,
server/tools/run33_ph1_convergence.py,migration,rule5 imports app.* but asserts nothing; procedural tool,33,,
server/tools/run33_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,33,,
server/tools/run33_sklearn_oracle.py,migration,rule5 imports app.* but asserts nothing; procedural tool,33,,
server/tools/run34_ph1_tree_count_calibration.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,34,,
server/tools/run34_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,34,,
server/tools/run35_closure_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,35,,
server/tools/run35_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,35,,
server/tools/run36_closure_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,36,,
server/tools/run36_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,36,,
server/tools/run36_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,36,,
server/tools/run37_documentation_scope_campaign.py,reader,rule4 does not import app.*; reports on files or text only,37,,
server/tools/run37_freeze_gate_campaign.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,37,,
server/tools/run38_analysis_export.py,migration,rule5 imports app.* but asserts nothing; procedural tool,38,,
server/tools/run38_build_manifest.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,38,,
server/tools/run38_dryrun.py,active,rule6 imports app.* and asserts on live behaviour,38,,
server/tools/run38_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,38,,
server/tools/run39_build_launch_manifest.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,39,,
server/tools/run39_dataset_class.py,reader,rule4 does not import app.*; reports on files or text only,39,,
server/tools/run39_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,39,,
server/tools/run39_launch_gate.py,migration,rule5 imports app.* but asserts nothing; procedural tool,39,,
server/tools/run39_main_study_freeze.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,39,,
server/tools/run41_ai_binding_digests.py,active,rule6 imports app.* and asserts on live behaviour,41,,
server/tools/run41_browser_s1.py,active,rule6 imports app.* and asserts on live behaviour,41,,
server/tools/run41_derive_final_fields.py,reader,rule4 does not import app.*; reports on files or text only,41,,
server/tools/run41_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,41,,
server/tools/run41_flow.py,active,rule6 imports app.* and asserts on live behaviour,41,,
server/tools/run41_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,41,,
server/tools/run41_repro_s1.py,active,rule6 imports app.* and asserts on live behaviour,41,,
server/tools/run41_repro_s2.py,active,rule6 imports app.* and asserts on live behaviour,41,,
server/tools/run42_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,42,,
server/tools/run43_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,43,,
server/tools/run44_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,44,,
server/tools/run51_dash_sweep.py,reader,rule4 does not import app.*; reports on files or text only,51,,
server/tools/run51_injection_campaign.py,reader,rule4 does not import app.*; reports on files or text only,51,,
server/tools/run51_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,51,,
server/tools/run52_injection_campaign.py,reader,rule4 does not import app.*; reports on files or text only,52,,
server/tools/run52_rendered_text_capture.py,reader,rule2 measurement/reconciliation/census over sealed artefacts,52,,
server/tools/run59_production_changes.py,reader,rule4 does not import app.*; reports on files or text only,59,,
server/tools/run67_voting_rule_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,67,,
server/tools/run71_injection_campaign.py,reader,rule4 does not import app.*; reports on files or text only,71,,
server/tools/run76_variance.py,migration,rule5 imports app.* but asserts nothing; procedural tool,76,,
server/tools/run77_category_states.py,migration,rule5 imports app.* but asserts nothing; procedural tool,77,,
server/tools/run93_provider_comparison.py,reader,rule2 measurement/reconciliation/census over sealed artefacts,93,,
server/tools/run96_removed.py,reader,rule4 does not import app.*; reports on files or text only,96,,
server/tools/seed_from_fixtures.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,,,
server/tools/synthetic_packages.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,,,
server/tools/test_admin_ops_t7t8.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_assignment_blinding.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_auth_session.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_courses_of_action.py,retired,rule3 subject is removed modules only: references B4.7 and no module in service,,,
server/tools/test_decision_sequence.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_decision_ui_t4.py,retired,"rule3 subject is removed modules only: references A1.1,B4.4,C1.2,D1.5 and no module in service",,,
server/tools/test_disclaimers.py,reader,rule4 does not import app.*; reports on files or text only,,,
server/tools/test_doc_risk_range.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_document_rows.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_document_versioning.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_documents_b7b.py,retired,"rule3 subject is removed modules only: references B4.7,C1.2,C1.4 and no module in service",,,
server/tools/test_docx_extraction.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_drive_import.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_expert_reference_t6.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_export.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_export_workbook.py,retired,"rule3 subject is removed modules only: references A1.1,B4.7,C1.2 and no module in service",,,
server/tools/test_extraction_prompt.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_facade_and_user_lifecycle.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_features.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_files_tab.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_geocode_providers.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_group_assignment.py,retired,rule3 subject is removed modules only: references A4.1 and no module in service,,,
server/tools/test_ledger_empty_states.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_malformed_numerics.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_map_and_module_count.py,retired,"rule3 subject is removed modules only: references D1.1,D1.2,D1.3,D1.4,D1.5 and no module in service",,,
server/tools/test_membership.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_period_assignment.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_period_lifecycle.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_period_number_picker.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_period_picker_and_evidence.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_period_series.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_pre_lock_guard.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_project_delete.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_research_identity.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_risk_register_and_notices.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,,,
server/tools/test_run102.py,active,rule6 imports app.* and asserts on live behaviour,102,,
server/tools/test_run10_bucket2_corrections.py,active,rule6 imports app.* and asserts on live behaviour,10,,
server/tools/test_run10_monte_carlo_eac_fixture.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,10,,
server/tools/test_run10_state_protection.py,active,rule6 imports app.* and asserts on live behaviour,10,,
server/tools/test_run10_synthetic_v03.py,retired,"rule3 subject is removed modules only: references A1.1,A5.1,A5.4 and no module in service",10,,
server/tools/test_run10b_a1_7_domain.py,active,rule6 imports app.* and asserts on live behaviour,10,,
server/tools/test_run10b_canonical_integration.py,active,rule6 imports app.* and asserts on live behaviour,10,,
server/tools/test_run110.py,migration,rule5 imports app.* but asserts nothing; procedural tool; hardcodes /home/user/LinPRojectRadar/server on sys.path,110,,
server/tools/test_run11_browser_server_authority.py,active,rule6 imports app.* and asserts on live behaviour,11,,
server/tools/test_run11_defensibility_claims.py,active,rule6 imports app.* and asserts on live behaviour,11,,
server/tools/test_run11_neighbour_defects.py,active,rule6 imports app.* and asserts on live behaviour,11,,
server/tools/test_run11_status_and_conflict.py,active,rule6 imports app.* and asserts on live behaviour,11,,
server/tools/test_run126_register_row_count.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,126,,
server/tools/test_run127_upload_batch_cap.py,active,rule6 imports app.* and asserts on live behaviour,127,,
server/tools/test_run12_category9_qualification.py,active,rule6 imports app.* and asserts on live behaviour,12,,
server/tools/test_run12_final_verification.py,active,rule6 imports app.* and asserts on live behaviour,12,,
server/tools/test_run132_actual_cost_selection.py,active,rule6 imports app.* and asserts on live behaviour,132,,
server/tools/test_run133_a1_a3_band_contract.py,active,rule6 imports app.* and asserts on live behaviour,133,,
server/tools/test_run13_module_evidence.py,active,rule6 imports app.* and asserts on live behaviour,13,,
server/tools/test_run14_anomaly_detectors.py,active,rule6 imports app.* and asserts on live behaviour,14,,
server/tools/test_run14_mismatch_remediation.py,active,rule6 imports app.* and asserts on live behaviour,14,,
server/tools/test_run15_cusum_calibration.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,15,,
server/tools/test_run15_isolation_forest.py,retired,rule3 subject is removed modules only: references D1.1 and no module in service,15,,
server/tools/test_run16_clear_all_invalidation.py,active,rule6 imports app.* and asserts on live behaviour,16,,
server/tools/test_run16_final_flow_and_rail.py,active,rule6 imports app.* and asserts on live behaviour,16,,
server/tools/test_run16_material_cost_variance_disabled.py,active,rule6 imports app.* and asserts on live behaviour,16,,
server/tools/test_run17_scientific_methods.py,active,rule6 imports app.* and asserts on live behaviour,17,,
server/tools/test_run19_category_10.py,retired,"rule3 subject is removed modules only: references B4.1,B4.2,B4.3,B4.4,B4.5,B4.6 and no module in service",19,,
server/tools/test_run19_category_2.py,active,rule6 imports app.* and asserts on live behaviour,19,,
server/tools/test_run19_category_3.py,active,rule6 imports app.* and asserts on live behaviour,19,,
server/tools/test_run19_category_4.py,active,rule6 imports app.* and asserts on live behaviour,19,,
server/tools/test_run19_category_5.py,retired,"rule3 subject is removed modules only: references A5.1,A5.2,A5.3,A5.4,A5.5,A5.6 and no module in service",19,,
server/tools/test_run19_category_8.py,active,rule6 imports app.* and asserts on live behaviour,19,,
server/tools/test_run19_category_9.py,active,rule6 imports app.* and asserts on live behaviour,19,,
server/tools/test_run1_disable_and_relabel.py,active,rule6 imports app.* and asserts on live behaviour,1,,
server/tools/test_run20_advisory_lineage_disclosure.py,active,rule6 imports app.* and asserts on live behaviour,20,,
server/tools/test_run20_b21_dst_lineage.py,active,rule6 imports app.* and asserts on live behaviour,20,,
server/tools/test_run20_category9_gate.py,active,rule6 imports app.* and asserts on live behaviour,20,,
server/tools/test_run20_cycle10_truthful_labels.py,active,rule6 imports app.* and asserts on live behaviour,20,,
server/tools/test_run20_cycle11_parameter_provenance.py,active,rule6 imports app.* and asserts on live behaviour,20,,
server/tools/test_run20_cycle12_fault_evidence.py,reader,rule4 does not import app.*; reports on files or text only,20,,
server/tools/test_run20_cycle12_lineage_and_guards.py,active,rule6 imports app.* and asserts on live behaviour,20,,
server/tools/test_run20_cycle12_reaudit.py,retired,"rule3 subject is removed modules only: references A3.4,D1.1,D1.2,D1.3,D1.4,D1.5 and no module in service",20,,
server/tools/test_run20_cycle8_arch3_clusters.py,active,rule6 imports app.* and asserts on live behaviour,20,,
server/tools/test_run20_cycle9_fusion_undeclared.py,active,rule6 imports app.* and asserts on live behaviour,20,,
server/tools/test_run20_cycle9_p1_implementation_defects.py,active,rule6 imports app.* and asserts on live behaviour,20,,
server/tools/test_run20_declared_production_changes.py,retired,rule3 subject is removed modules only: references A1.1 and no module in service,20,,
server/tools/test_run20_lineage_declaration_truth.py,active,rule6 imports app.* and asserts on live behaviour,20,,
server/tools/test_run20_lineage_model.py,active,rule6 imports app.* and asserts on live behaviour,20,,
server/tools/test_run20_lineage_reproduction.py,active,rule6 imports app.* and asserts on live behaviour,20,,
server/tools/test_run20_p0b_evidence_domain.py,active,rule6 imports app.* and asserts on live behaviour,20,,
server/tools/test_run20_primitive_lineage.py,active,rule6 imports app.* and asserts on live behaviour,20,,
server/tools/test_run20_voting_lineage.py,active,rule6 imports app.* and asserts on live behaviour,20,,
server/tools/test_run21_governance_instrument_parity.py,active,rule6 imports app.* and asserts on live behaviour,21,,
server/tools/test_run21_instrument_invariants.py,active,rule6 imports app.* and asserts on live behaviour,21,,
server/tools/test_run21_lineage_presentation.py,active,rule6 imports app.* and asserts on live behaviour,21,,
server/tools/test_run21_reset_disclosure.py,reader,rule4 does not import app.*; reports on files or text only,21,,
server/tools/test_run22_period_generalization.py,active,rule6 imports app.* and asserts on live behaviour,22,,
server/tools/test_run22_production_tree_completeness.py,reader,rule4 does not import app.*; reports on files or text only,22,,
server/tools/test_run23_signal_flow_truthfulness.py,reader,rule4 does not import app.*; reports on files or text only,23,,
server/tools/test_run24_empty_project_diagram.py,retired,rule3 subject is removed modules only: references A4.1 and no module in service,24,,
server/tools/test_run25_rail_removal.py,retired,rule3 subject is removed modules only: references A1.1 and no module in service,25,,
server/tools/test_run26_counts_and_wiring.py,active,rule6 imports app.* and asserts on live behaviour,26,,
server/tools/test_run27_remediation_matrix.py,active,rule6 imports app.* and asserts on live behaviour,27,,
server/tools/test_run28_closure.py,active,rule6 imports app.* and asserts on live behaviour,28,,
server/tools/test_run28_participant_packages.py,reader,rule4 does not import app.*; reports on files or text only,28,,
server/tools/test_run28_version_boundary.py,active,rule6 imports app.* and asserts on live behaviour,28,,
server/tools/test_run29_a54_leakage.py,retired,rule3 subject is removed modules only: references A5.4 and no module in service,29,,
server/tools/test_run29_canonical_oracles.py,active,rule6 imports app.* and asserts on live behaviour,29,,
server/tools/test_run29_closure_version_boundary.py,active,rule6 imports app.* and asserts on live behaviour,29,,
server/tools/test_run29_corpus_reconciliation.py,reader,rule2 measurement/reconciliation/census over sealed artefacts,29,,
server/tools/test_run29_fault_campaign.py,active,rule6 imports app.* and asserts on live behaviour,29,,
server/tools/test_run29_supply_path_guard.py,active,rule6 imports app.* and asserts on live behaviour,29,,
server/tools/test_run29_synthetic_packages.py,active,rule6 imports app.* and asserts on live behaviour,29,,
server/tools/test_run29_version_boundary.py,active,rule6 imports app.* and asserts on live behaviour,29,,
server/tools/test_run2_fifteen_defects.py,active,rule6 imports app.* and asserts on live behaviour,2,,
server/tools/test_run30_canonical_oracles.py,active,rule6 imports app.* and asserts on live behaviour,30,,
server/tools/test_run30_final_version_decision.py,active,rule6 imports app.* and asserts on live behaviour,30,,
server/tools/test_run30_lineage_semantics.py,active,rule6 imports app.* and asserts on live behaviour,30,,
server/tools/test_run30_non_vacuity.py,active,rule6 imports app.* and asserts on live behaviour,30,,
server/tools/test_run30_version_boundary.py,active,rule6 imports app.* and asserts on live behaviour,30,,
server/tools/test_run31_canonical_oracles.py,active,rule6 imports app.* and asserts on live behaviour,31,,
server/tools/test_run31_pass2_acceptance.py,active,rule6 imports app.* and asserts on live behaviour,31,,
server/tools/test_run31_synthetic_checksums.py,reader,rule4 does not import app.*; reports on files or text only,31,,
server/tools/test_run31_version_boundaries.py,active,rule6 imports app.* and asserts on live behaviour,31,,
server/tools/test_run32_cat10_oracles.py,reader,rule4 does not import app.*; reports on files or text only,32,,
server/tools/test_run32_client_authority.py,active,rule6 imports app.* and asserts on live behaviour,32,,
server/tools/test_run32_closure_version_boundary.py,active,rule6 imports app.* and asserts on live behaviour,32,,
server/tools/test_run32_defensibility_truth.py,retired,"rule3 subject is removed modules only: references A1.1,A3.4,A4.1,B2.9,B4.1,B4.2 and no module in service",32,,
server/tools/test_run32_handbook_surface.py,active,rule6 imports app.* and asserts on live behaviour,32,,
server/tools/test_run32_method_class_agreement.py,active,rule6 imports app.* and asserts on live behaviour,32,,
server/tools/test_run32_qualifier_count_closure.py,reader,rule4 does not import app.*; reports on files or text only,32,,
server/tools/test_run34_count_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,34,,
server/tools/test_run34_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,34,,
server/tools/test_run34_holdout_provenance.py,reader,rule4 does not import app.*; reports on files or text only,34,,
server/tools/test_run34_parameter_count_closure.py,reader,rule4 does not import app.*; reports on files or text only,34,,
server/tools/test_run34_provenance_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,34,,
server/tools/test_run34_version_boundary.py,reader,rule4 does not import app.*; reports on files or text only,34,,
server/tools/test_run35_closure_version_boundary.py,reader,rule4 does not import app.*; reports on files or text only,35,,
server/tools/test_run35_closure_voter_identities.py,active,rule6 imports app.* and asserts on live behaviour,35,,
server/tools/test_run35_validation_governance.py,active,rule6 imports app.* and asserts on live behaviour,35,,
server/tools/test_run36_closure_guards.py,active,rule6 imports app.* and asserts on live behaviour,36,,
server/tools/test_run36_fault_guards.py,active,rule6 imports app.* and asserts on live behaviour,36,,
server/tools/test_run36_instrument_qualification.py,active,rule6 imports app.* and asserts on live behaviour,36,,
server/tools/test_run37_documentation_scope.py,reader,rule4 does not import app.*; reports on files or text only,37,,
server/tools/test_run37_freeze_gate.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,37,,
server/tools/test_run38_frozen_immutability.py,active,rule6 imports app.* and asserts on live behaviour,38,,
server/tools/test_run38_readiness.py,active,rule6 imports app.* and asserts on live behaviour,38,,
server/tools/test_run39_frozen_immutability.py,active,rule6 imports app.* and asserts on live behaviour,39,,
server/tools/test_run39_launch_gate.py,active,rule6 imports app.* and asserts on live behaviour,39,,
server/tools/test_run3_adapter.py,active,rule6 imports app.* and asserts on live behaviour,3,,
server/tools/test_run40_serve_content_security.py,active,rule6 imports app.* and asserts on live behaviour,40,,
server/tools/test_run41_fault_campaign.py,reader,rule4 does not import app.*; reports on files or text only,41,,
server/tools/test_run41_final_lock_guard.py,active,rule6 imports app.* and asserts on live behaviour,41,,
server/tools/test_run41_migration_integrity.py,reader,rule4 does not import app.*; reports on files or text only,41,,
server/tools/test_run41_preservation.py,active,rule6 imports app.* and asserts on live behaviour,41,,
server/tools/test_run41_security_acceptance.py,active,rule6 imports app.* and asserts on live behaviour,41,,
server/tools/test_run42_period_binding_mechanism.py,active,rule6 imports app.* and asserts on live behaviour,42,,
server/tools/test_run44_participant_defect_fixes.py,active,rule6 imports app.* and asserts on live behaviour,44,,
server/tools/test_run45_period_scoping.py,active,rule6 imports app.* and asserts on live behaviour,45,,
server/tools/test_run47_evm_consistency.py,active,rule6 imports app.* and asserts on live behaviour,47,,
server/tools/test_run48_current_period.py,active,rule6 imports app.* and asserts on live behaviour,48,,
server/tools/test_run49_naming_completion.py,active,rule6 imports app.* and asserts on live behaviour,49,,
server/tools/test_run4_validate_seven.py,active,rule6 imports app.* and asserts on live behaviour,4,,
server/tools/test_run5_export.py,reader,rule4 does not import app.*; reports on files or text only,5,,
server/tools/test_run61_caller_states_its_question.py,active,rule6 imports app.* and asserts on live behaviour,61,,
server/tools/test_run63_four_charts.py,active,rule6 imports app.* and asserts on live behaviour,63,,
server/tools/test_run67_category9_and_no_band.py,active,rule6 imports app.* and asserts on live behaviour,67,,
server/tools/test_run68_baseline_curve.py,active,rule6 imports app.* and asserts on live behaviour,68,,
server/tools/test_run80.py,active,rule6 imports app.* and asserts on live behaviour,80,,
server/tools/test_run85_extraction_contract.py,active,rule6 imports app.* and asserts on live behaviour,85,,
server/tools/test_run86_lookahead_and_risk_docx.py,active,rule6 imports app.* and asserts on live behaviour,86,,
server/tools/test_run87_comparison_only.py,reader,rule2 measurement/reconciliation/census over sealed artefacts,87,,
server/tools/test_run87_compliance_registers.py,migration,rule1 one-time run-scoped builder/seeder/exporter by name,87,,
server/tools/test_run89_data_integrity_gate.py,active,rule6 imports app.* and asserts on live behaviour,89,,
server/tools/test_run89_required_core.py,active,rule6 imports app.* and asserts on live behaviour,89,,
server/tools/test_run93_provider_switch.py,active,rule6 imports app.* and asserts on live behaviour,93,,
server/tools/test_run94b_charts.py,active,rule6 imports app.* and asserts on live behaviour,94,,
server/tools/test_run9_synthetic_integration.py,retired,"rule3 subject is removed modules only: references A1.1,A5.1,A5.4 and no module in service",9,,
server/tools/test_schedule_milestones.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_simulation.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_six_fixes.py,retired,rule3 subject is removed modules only: references B4.7 and no module in service,,,
server/tools/test_stale_period_recompute.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_storage_redesign.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_submittal_and_fairness.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_theme_plain.py,active,rule6 imports app.* and asserts on live behaviour,,,
server/tools/test_training_detail.py,retired,"rule3 subject is removed modules only: references A1.1,B2.14 and no module in service",,,
server/tools/test_training_events.py,active,rule6 imports app.* and asserts on live behaviour,,,
